,u,v,w,hvelmag,theta,mueff,u'theta'_r,v'theta'_r,w'theta'_r,u'u'_r,u'v'_r,u'w'_r,v'v'_r,v'w'_r,w'w'_r,u'u'u'_r,v'v'v'_r,w'w'w'_r,z
0,5.0308615618144685,1.6738122343688426,1.4973463072761097e-09,5.313307447468542,290.87230526854995,0.0,0.00013749535612530683,3.6405028506924815e-05,-3.4855639603442607e-06,0.2913490434857333,0.046645861993845524,-0.01494777021958182,0.1352223950738277,-0.00378239795663265,0.007286263123207641,0.04130323999455585,0.01954359731362025,2.3903853636018102e-05,5.208333333333333
1,6.327403633829287,2.0759108601370557,2.1215195632962002e-09,6.674466245907467,290.87237864757714,0.0,0.00022767572976116945,5.6981789358485574e-05,-2.100703368067787e-05,0.6761580269172482,0.12844714489733514,-0.08877199073246268,0.23971781640229312,-0.023157842613500942,0.04534681117480083,0.012622712119664092,0.02749941022967955,-0.0011669262899107603,15.625
2,6.749017646668404,2.2034994696203447,2.208588070372887e-09,7.116341763054013,290.8724966078479,0.0,0.0002624909551419206,5.7220616123460456e-05,-4.700372848945545e-05,0.5847408977169112,0.08934285994524141,-0.09306027221642016,0.2597810088031627,-0.021973160973947813,0.08688103703181724,-0.03436155845514613,0.012762429211511174,-0.00360700551914585,26.041666666666664
3,7.133811426063984,2.308174305704385,1.8340323812461079e-09,7.514451454135045,290.8726205806422,0.0,0.00031089932645557504,6.159185815040908e-05,-7.025588256530647e-05,0.5776569345300463,0.0822540565016286,-0.11350049706969251,0.2656915227687867,-0.026222167832628478,0.11603580093580484,-0.05559433199780349,0.0019924097757141332,-0.002641576434008006,36.45833333333333
4,7.302707827590027,2.343954823457686,1.2507148485593376e-09,7.685708821812172,290.872738934002,0.0,0.00032433325710509747,5.784451261813202e-05,-9.569500139706245e-05,0.4968462636381742,0.06047047087622188,-0.10444335922455109,0.25767634174123855,-0.021586966878012058,0.13304863399659395,-0.04667230526570296,-0.00330861821749968,0.00015608713415791767,46.875
5,7.509192820997847,2.3893443584471203,4.794229418034879e-10,7.895621945299006,290.87287260387626,0.0,0.0003549743612465413,5.8758868344872795e-05,-0.00011755470401196767,0.47567517000570153,0.05235090110961539,-0.11105117415462071,0.2517845511840337,-0.021901717129419365,0.14293105288843344,-0.04578793743425834,-0.005797022503472705,0.002979916766482677,57.291666666666664
6,7.630870873383589,2.4119606532485474,-3.2180338633365415e-10,8.017723616521543,290.8729969695107,0.0,0.0003664318805448056,5.389087549769198e-05,-0.00014129326638909098,0.4322428397913986,0.040982490934379875,-0.10499528462859174,0.24063179477271213,-0.018479649465704046,0.14816016861289374,-0.03809669001161086,-0.005507957578058328,0.005185383215532019,67.70833333333333
7,7.7768989894874165,2.4389322342676447,-1.1681296501436133e-09,8.164490703272602,290.87314443112075,0.0,0.0003973441804383654,5.5097171294257456e-05,-0.00016283576676315935,0.41997373021550605,0.03705510341989665,-0.10715938771074285,0.2332494818177213,-0.01760817492372616,0.150145834953119,-0.03258316050452413,-0.0055256557293190435,0.0066812489757898325,78.125
8,7.881840704837559,2.454844351863756,-1.9606566881310864e-09,8.268843731305585,290.8732792144781,0.0,0.00041013199419705085,5.1504660715737635e-05,-0.00018548882159669883,0.3921300819597035,0.030638868589529505,-0.10283178880904374,0.2252398812022416,-0.015176746590417452,0.1504851741864138,-0.029789771317594756,-0.0050644672786028175,0.00777518439228066,88.54166666666666
9,8.000512232125766,2.4741920377144555,-2.7293205440477556e-09,8.387439702403356,290.87344468235733,0.0,0.0004395518784024715,5.0083115586408495e-05,-0.00020810783758612184,0.38147977424595964,0.027452906147584985,-0.10287717829382792,0.21923170361744243,-0.013877653905743284,0.14981370553971918,-0.02765872797605522,-0.00512725448006635,0.008527264443524288,98.95833333333333
10,8.093061605240722,2.4862775348520447,-3.4071268486174754e-09,8.479018723105767,290.8736010410653,0.0,0.00045441690853944883,4.5720458689098385e-05,-0.00023075953552218365,0.3609143341704467,0.023076039944864415,-0.09919349670567393,0.21344930633600737,-0.011900661956567922,0.14845788601041826,-0.026743480150393142,-0.004302630201413739,0.008875887128875746,109.375
11,8.192448556915757,2.4998527858767234,-4.037628980367415e-09,8.577615671911381,290.8737839200914,0.0,0.00048364936910392565,4.426894387517032e-05,-0.000252519610703035,0.35130873323064943,0.02044581265710643,-0.09828632046985357,0.20787575288924787,-0.010515396473462174,0.14647864152577428,-0.02479703780696086,-0.004540777233820385,0.009126332783924938,119.79166666666666
12,8.276878165296354,2.509410084339187,-4.5654072978776264e-09,8.660799301864229,290.8739601673117,0.0,0.0005045071089867751,3.86283299591409e-05,-0.00027452366931971623,0.33660229504246786,0.017156647350124534,-0.09500581098360274,0.20250613930725636,-0.008689752714757056,0.1441075174053899,-0.022443160444995433,-0.004159591529411679,0.009343898449829144,130.20833333333331
13,8.365783990402067,2.51968306228606,-5.038778799211243e-09,8.748549280744392,290.8741660931771,0.0,0.0005367581596893664,3.5482465013628966e-05,-0.00029683237300286326,0.3276266439842317,0.014512226804664031,-0.09344957556548128,0.197939533583528,-0.007330403142319909,0.14154728717571885,-0.019527038658867124,-0.003049866095721837,0.009487791701216797,140.625
14,8.44592612783501,2.528677006596765,-5.417546128652996e-09,8.827505874697584,290.87436731691264,0.0,0.0005570890572695423,2.753447449062268e-05,-0.0003187649534166223,0.3152366638899317,0.011520065008180872,-0.09048293384207219,0.19202094924936097,-0.005854780964683048,0.13896248824982882,-0.018304804222072948,-0.0017406820206813131,0.009514501899760216,151.04166666666666
