Tom Lund and Greg Poulos.  64X64X64 dynamic Smagorinsky model with Sullivans surface layer correction.  Revised 08/18/03.         
 861
  0.8712804E+04  0.8758975E+04  0.8805432E+04  0.8851088E+04  0.8897257E+04  0.8943915E+04  0.8989798E+04  0.9035586E+04  0.9080830E+04  0.9127082E+04
  0.9173377E+04  0.9219526E+04  0.9266174E+04  0.9312830E+04  0.9359369E+04  0.9406169E+04  0.9452597E+04  0.9499026E+04  0.9544850E+04  0.9590540E+04
  0.9636232E+04  0.9680214E+04  0.9724417E+04  0.9770767E+04  0.9817331E+04  0.9863783E+04  0.9910004E+04  0.9956532E+04  0.1000302E+05  0.1004956E+05
  0.1009591E+05  0.1014250E+05  0.1018928E+05  0.1023613E+05  0.1028290E+05  0.1032924E+05  0.1037584E+05  0.1042264E+05  0.1046926E+05  0.1051621E+05
  0.1056326E+05  0.1061040E+05  0.1065780E+05  0.1070498E+05  0.1075198E+05  0.1079875E+05  0.1084569E+05  0.1089253E+05  0.1093961E+05  0.1098679E+05
  0.1103385E+05  0.1108088E+05  0.1112799E+05  0.1117554E+05  0.1122296E+05  0.1126999E+05  0.1131734E+05  0.1136483E+05  0.1141226E+05  0.1145947E+05
  0.1150648E+05  0.1155329E+05  0.1160048E+05  0.1164746E+05  0.1169443E+05  0.1174148E+05  0.1178843E+05  0.1183536E+05  0.1188141E+05  0.1192782E+05
  0.1197448E+05  0.1202159E+05  0.1206824E+05  0.1211503E+05  0.1216198E+05  0.1220901E+05  0.1225596E+05  0.1230285E+05  0.1234985E+05  0.1239674E+05
  0.1244332E+05  0.1248972E+05  0.1253610E+05  0.1258308E+05  0.1262955E+05  0.1267560E+05  0.1272286E+05  0.1276978E+05  0.1281664E+05  0.1286340E+05
  0.1290979E+05  0.1295618E+05  0.1300224E+05  0.1304824E+05  0.1309408E+05  0.1314021E+05  0.1318694E+05  0.1323376E+05  0.1327985E+05  0.1332598E+05
  0.1337233E+05  0.1341871E+05  0.1346489E+05  0.1351100E+05  0.1355746E+05  0.1360297E+05  0.1364814E+05  0.1369348E+05  0.1373834E+05  0.1378224E+05
  0.1382785E+05  0.1387327E+05  0.1391864E+05  0.1396438E+05  0.1400994E+05  0.1405538E+05  0.1410082E+05  0.1414656E+05  0.1419172E+05  0.1423455E+05
  0.1427968E+05  0.1432535E+05  0.1437063E+05  0.1441587E+05  0.1446072E+05  0.1450585E+05  0.1455091E+05  0.1459568E+05  0.1464002E+05  0.1468369E+05
  0.1472772E+05  0.1477223E+05  0.1481562E+05  0.1485959E+05  0.1490388E+05  0.1494815E+05  0.1499246E+05  0.1503566E+05  0.1507892E+05  0.1512348E+05
  0.1516797E+05  0.1521217E+05  0.1525561E+05  0.1529949E+05  0.1534361E+05  0.1538690E+05  0.1543014E+05  0.1547306E+05  0.1551612E+05  0.1555987E+05
  0.1560372E+05  0.1564743E+05  0.1569112E+05  0.1573502E+05  0.1577838E+05  0.1582197E+05  0.1586509E+05  0.1590816E+05  0.1595134E+05  0.1599458E+05
  0.1603692E+05  0.1608002E+05  0.1612327E+05  0.1616635E+05  0.1620963E+05  0.1625199E+05  0.1629409E+05  0.1633673E+05  0.1638020E+05  0.1642312E+05
  0.1646585E+05  0.1650797E+05  0.1655058E+05  0.1659343E+05  0.1663602E+05  0.1667874E+05  0.1672142E+05  0.1676407E+05  0.1680654E+05  0.1684915E+05
  0.1689123E+05  0.1693350E+05  0.1697627E+05  0.1701905E+05  0.1706148E+05  0.1710360E+05  0.1714588E+05  0.1718811E+05  0.1723051E+05  0.1727271E+05
  0.1731465E+05  0.1735677E+05  0.1739722E+05  0.1743887E+05  0.1748015E+05  0.1752203E+05  0.1756380E+05  0.1760515E+05  0.1764680E+05  0.1768837E+05
  0.1773011E+05  0.1777188E+05  0.1781349E+05  0.1785475E+05  0.1789539E+05  0.1793595E+05  0.1797663E+05  0.1801725E+05  0.1805829E+05  0.1809901E+05
  0.1813947E+05  0.1817964E+05  0.1822019E+05  0.1826014E+05  0.1829993E+05  0.1834012E+05  0.1838086E+05  0.1842199E+05  0.1846234E+05  0.1850252E+05
  0.1854226E+05  0.1858154E+05  0.1862162E+05  0.1866205E+05  0.1870227E+05  0.1874235E+05  0.1878225E+05  0.1882233E+05  0.1886227E+05  0.1890232E+05
  0.1894278E+05  0.1898300E+05  0.1902300E+05  0.1906295E+05  0.1910246E+05  0.1914210E+05  0.1918177E+05  0.1922179E+05  0.1926144E+05  0.1930131E+05
  0.1934108E+05  0.1938056E+05  0.1942045E+05  0.1945993E+05  0.1949945E+05  0.1953898E+05  0.1957845E+05  0.1961809E+05  0.1965752E+05  0.1969677E+05
  0.1973581E+05  0.1977426E+05  0.1981301E+05  0.1985240E+05  0.1989135E+05  0.1992983E+05  0.1996869E+05  0.2000760E+05  0.2004620E+05  0.2008524E+05
  0.2012433E+05  0.2016341E+05  0.2020216E+05  0.2024033E+05  0.2027847E+05  0.2031714E+05  0.2035578E+05  0.2039447E+05  0.2043313E+05  0.2047203E+05
  0.2051090E+05  0.2054967E+05  0.2058839E+05  0.2062727E+05  0.2066578E+05  0.2070404E+05  0.2074219E+05  0.2078001E+05  0.2081778E+05  0.2085581E+05
  0.2089381E+05  0.2093155E+05  0.2096972E+05  0.2100780E+05  0.2104512E+05  0.2108252E+05  0.2111966E+05  0.2115719E+05  0.2119468E+05  0.2123238E+05
  0.2126985E+05  0.2130715E+05  0.2134481E+05  0.2138223E+05  0.2141938E+05  0.2145682E+05  0.2149463E+05  0.2153250E+05  0.2157055E+05  0.2160842E+05
  0.2164603E+05  0.2168349E+05  0.2172089E+05  0.2175838E+05  0.2179562E+05  0.2183288E+05  0.2187023E+05  0.2190749E+05  0.2194476E+05  0.2198171E+05
  0.2201818E+05  0.2205520E+05  0.2209224E+05  0.2212915E+05  0.2216554E+05  0.2220196E+05  0.2223868E+05  0.2227537E+05  0.2231160E+05  0.2234816E+05
  0.2238487E+05  0.2242201E+05  0.2245924E+05  0.2249616E+05  0.2253279E+05  0.2256908E+05  0.2260512E+05  0.2264146E+05  0.2267833E+05  0.2271501E+05
  0.2275134E+05  0.2278733E+05  0.2282339E+05  0.2285920E+05  0.2289549E+05  0.2293193E+05  0.2296838E+05  0.2300500E+05  0.2304169E+05  0.2307791E+05
  0.2311351E+05  0.2314884E+05  0.2318440E+05  0.2322046E+05  0.2325661E+05  0.2329289E+05  0.2332929E+05  0.2336536E+05  0.2340122E+05  0.2343701E+05
  0.2347324E+05  0.2350912E+05  0.2354506E+05  0.2358105E+05  0.2361720E+05  0.2365337E+05  0.2368944E+05  0.2372521E+05  0.2376093E+05  0.2379622E+05
  0.2383140E+05  0.2386653E+05  0.2390048E+05  0.2393388E+05  0.2396778E+05  0.2400267E+05  0.2403766E+05  0.2407251E+05  0.2410746E+05  0.2414304E+05
  0.2417841E+05  0.2421375E+05  0.2424908E+05  0.2428426E+05  0.2431939E+05  0.2435456E+05  0.2438960E+05  0.2442450E+05  0.2445956E+05  0.2449456E+05
  0.2452950E+05  0.2456446E+05  0.2459922E+05  0.2463370E+05  0.2466839E+05  0.2470318E+05  0.2473820E+05  0.2477300E+05  0.2480754E+05  0.2484245E+05
  0.2487739E+05  0.2491232E+05  0.2494713E+05  0.2498217E+05  0.2501719E+05  0.2505229E+05  0.2508739E+05  0.2512232E+05  0.2515710E+05  0.2519169E+05
  0.2522624E+05  0.2526099E+05  0.2529566E+05  0.2533040E+05  0.2536495E+05  0.2539971E+05  0.2543383E+05  0.2546775E+05  0.2550183E+05  0.2553644E+05
  0.2557102E+05  0.2560552E+05  0.2564005E+05  0.2567424E+05  0.2570805E+05  0.2574183E+05  0.2577604E+05  0.2581008E+05  0.2584424E+05  0.2587826E+05
  0.2591190E+05  0.2594599E+05  0.2598014E+05  0.2601429E+05  0.2604843E+05  0.2608243E+05  0.2611587E+05  0.2614978E+05  0.2618405E+05  0.2621811E+05
  0.2625195E+05  0.2628558E+05  0.2631923E+05  0.2635295E+05  0.2638686E+05  0.2642069E+05  0.2645438E+05  0.2648801E+05  0.2652186E+05  0.2655558E+05
  0.2658951E+05  0.2662335E+05  0.2665679E+05  0.2669040E+05  0.2672429E+05  0.2675799E+05  0.2679153E+05  0.2682538E+05  0.2685935E+05  0.2689337E+05
  0.2692686E+05  0.2696032E+05  0.2699414E+05  0.2702767E+05  0.2706129E+05  0.2709443E+05  0.2712802E+05  0.2716179E+05  0.2719546E+05  0.2722894E+05
  0.2726235E+05  0.2729581E+05  0.2732939E+05  0.2736273E+05  0.2739605E+05  0.2742923E+05  0.2746277E+05  0.2749640E+05  0.2753005E+05  0.2756362E+05
  0.2759729E+05  0.2763086E+05  0.2766460E+05  0.2769809E+05  0.2773148E+05  0.2776500E+05  0.2779849E+05  0.2783131E+05  0.2786444E+05  0.2789784E+05
  0.2793130E+05  0.2796478E+05  0.2799797E+05  0.2803118E+05  0.2806406E+05  0.2809685E+05  0.2813001E+05  0.2816260E+05  0.2819434E+05  0.2822678E+05
  0.2825932E+05  0.2829178E+05  0.2832364E+05  0.2835562E+05  0.2838827E+05  0.2842106E+05  0.2845414E+05  0.2848741E+05  0.2852039E+05  0.2855355E+05
  0.2858665E+05  0.2862038E+05  0.2865409E+05  0.2868762E+05  0.2872094E+05  0.2875462E+05  0.2878804E+05  0.2882127E+05  0.2885481E+05  0.2888813E+05
  0.2892138E+05  0.2895488E+05  0.2898823E+05  0.2902113E+05  0.2905439E+05  0.2908768E+05  0.2912099E+05  0.2915414E+05  0.2918754E+05  0.2922101E+05
  0.2925478E+05  0.2928842E+05  0.2932165E+05  0.2935477E+05  0.2938745E+05  0.2942015E+05  0.2945332E+05  0.2948650E+05  0.2951960E+05  0.2955278E+05
  0.2958630E+05  0.2961992E+05  0.2965343E+05  0.2968698E+05  0.2972046E+05  0.2975403E+05  0.2978727E+05  0.2982036E+05  0.2985330E+05  0.2988662E+05
  0.2992033E+05  0.2995417E+05  0.2998790E+05  0.3002142E+05  0.3005485E+05  0.3008842E+05  0.3012217E+05  0.3015588E+05  0.3018971E+05  0.3022325E+05
  0.3025648E+05  0.3028998E+05  0.3032385E+05  0.3035769E+05  0.3039130E+05  0.3042506E+05  0.3045893E+05  0.3049247E+05  0.3052583E+05  0.3055924E+05
  0.3059291E+05  0.3062677E+05  0.3066048E+05  0.3069385E+05  0.3072708E+05  0.3076055E+05  0.3079411E+05  0.3082794E+05  0.3086189E+05  0.3089566E+05
  0.3092923E+05  0.3096251E+05  0.3099572E+05  0.3102915E+05  0.3106253E+05  0.3109587E+05  0.3112904E+05  0.3116237E+05  0.3119574E+05  0.3122923E+05
  0.3126280E+05  0.3129610E+05  0.3132951E+05  0.3136303E+05  0.3139631E+05  0.3142933E+05  0.3146248E+05  0.3149583E+05  0.3152901E+05  0.3156246E+05
  0.3159586E+05  0.3162923E+05  0.3166228E+05  0.3169543E+05  0.3172844E+05  0.3176164E+05  0.3179460E+05  0.3182752E+05  0.3186050E+05  0.3189341E+05
  0.3192607E+05  0.3195879E+05  0.3199145E+05  0.3202442E+05  0.3205760E+05  0.3209084E+05  0.3212403E+05  0.3215718E+05  0.3219027E+05  0.3222333E+05
  0.3225611E+05  0.3228933E+05  0.3232235E+05  0.3235488E+05  0.3238776E+05  0.3242084E+05  0.3245380E+05  0.3248679E+05  0.3251981E+05  0.3255297E+05
  0.3258597E+05  0.3261871E+05  0.3265124E+05  0.3268413E+05  0.3271724E+05  0.3275006E+05  0.3278309E+05  0.3281627E+05  0.3284917E+05  0.3288193E+05
  0.3291449E+05  0.3294716E+05  0.3298023E+05  0.3301347E+05  0.3304657E+05  0.3307940E+05  0.3311223E+05  0.3314512E+05  0.3317772E+05  0.3321014E+05
  0.3324251E+05  0.3327498E+05  0.3330732E+05  0.3333988E+05  0.3337257E+05  0.3340540E+05  0.3343818E+05  0.3347098E+05  0.3350375E+05  0.3353667E+05
  0.3356933E+05  0.3360232E+05  0.3363526E+05  0.3366789E+05  0.3370084E+05  0.3373355E+05  0.3376593E+05  0.3379872E+05  0.3383173E+05  0.3386449E+05
  0.3389706E+05  0.3392978E+05  0.3396251E+05  0.3399505E+05  0.3402756E+05  0.3406026E+05  0.3409321E+05  0.3412601E+05  0.3415873E+05  0.3419132E+05
  0.3422383E+05
  0.6578947E+01  0.6578947E+01  0.6578947E+01  0.3289474E+02  0.3289474E+02  0.3947368E+02  0.3947368E+02  0.4605263E+02  0.4605263E+02  0.4605263E+02
  0.5263158E+02  0.5263158E+02  0.5921053E+02  0.6578947E+02  0.6578947E+02  0.7236842E+02  0.7236842E+02  0.8552632E+02  0.9868421E+02  0.9868421E+02
  0.1118421E+03  0.1315789E+03  0.1447368E+03  0.1578947E+03  0.1513158E+03  0.1381579E+03  0.1513158E+03  0.1644737E+03  0.1447368E+03  0.1513158E+03
  0.1447368E+03  0.1315789E+03  0.1381579E+03  0.1381579E+03  0.1447368E+03  0.1513158E+03  0.1513158E+03  0.1447368E+03  0.1644737E+03  0.1776316E+03
  0.1644737E+03  0.1776316E+03  0.1842105E+03  0.1776316E+03  0.1578947E+03  0.1578947E+03  0.1578947E+03  0.1710526E+03  0.1776316E+03  0.1644737E+03
  0.1644737E+03  0.1710526E+03  0.1710526E+03  0.1710526E+03  0.1710526E+03  0.1710526E+03  0.1710526E+03  0.1644737E+03  0.1513158E+03  0.1513158E+03
  0.1644737E+03  0.1513158E+03  0.1513158E+03  0.1578947E+03  0.1644737E+03  0.1644737E+03  0.1644737E+03  0.1644737E+03  0.1776316E+03  0.1710526E+03
  0.1710526E+03  0.1644737E+03  0.1710526E+03  0.1776316E+03  0.1776316E+03  0.1710526E+03  0.1644737E+03  0.1710526E+03  0.1842105E+03  0.1842105E+03
  0.1842105E+03  0.1710526E+03  0.1776316E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.1842105E+03  0.1842105E+03  0.1842105E+03  0.1776316E+03
  0.1842105E+03  0.1907895E+03  0.1973684E+03  0.1842105E+03  0.1842105E+03  0.1776316E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03
  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1973684E+03  0.1907895E+03
  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1842105E+03  0.1776316E+03  0.1842105E+03  0.1776316E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03
  0.1842105E+03  0.1842105E+03  0.1842105E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.1842105E+03
  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.1973684E+03  0.2039474E+03  0.1973684E+03
  0.1973684E+03  0.1710526E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03  0.1973684E+03  0.1973684E+03  0.1907895E+03
  0.1842105E+03  0.2039474E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03
  0.1907895E+03  0.1973684E+03  0.2039474E+03  0.2039474E+03  0.1973684E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.1973684E+03
  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03
  0.2105263E+03  0.2171053E+03  0.2105263E+03  0.2105263E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2105263E+03
  0.2105263E+03  0.2171053E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03
  0.2171053E+03  0.2171053E+03  0.2039474E+03  0.2171053E+03  0.2171053E+03  0.2171053E+03  0.2236842E+03  0.2236842E+03  0.2236842E+03  0.2171053E+03
  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.2171053E+03  0.2171053E+03  0.2171053E+03  0.2171053E+03  0.2236842E+03  0.2171053E+03  0.2171053E+03
  0.2105263E+03  0.2171053E+03  0.2105263E+03  0.1973684E+03  0.2171053E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03
  0.2105263E+03  0.2105263E+03  0.2236842E+03  0.2171053E+03  0.2171053E+03  0.2105263E+03  0.1973684E+03  0.2039474E+03  0.2171053E+03  0.2105263E+03
  0.1973684E+03  0.1907895E+03  0.1907895E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03  0.2039474E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03
  0.1973684E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03  0.2171053E+03  0.2039474E+03  0.2039474E+03  0.1907895E+03  0.1973684E+03  0.2105263E+03
  0.2171053E+03  0.2171053E+03  0.2105263E+03  0.1973684E+03  0.2039474E+03  0.2105263E+03  0.2302632E+03  0.2171053E+03  0.2105263E+03  0.2039474E+03
  0.2039474E+03  0.2039474E+03  0.2171053E+03  0.2105263E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2171053E+03  0.1842105E+03
  0.1973684E+03  0.2236842E+03  0.2236842E+03  0.2171053E+03  0.2105263E+03  0.2171053E+03  0.2105263E+03  0.2039474E+03  0.2302632E+03  0.2039474E+03
  0.2171053E+03  0.2171053E+03  0.2171053E+03  0.2236842E+03  0.2302632E+03  0.2236842E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2171053E+03
  0.2236842E+03  0.1907895E+03  0.1907895E+03  0.2236842E+03  0.2171053E+03  0.2171053E+03  0.2105263E+03  0.2105263E+03  0.1842105E+03  0.2302632E+03
  0.2039474E+03  0.2105263E+03  0.2236842E+03  0.1907895E+03  0.1973684E+03  0.1776316E+03  0.1907895E+03  0.2236842E+03  0.2368421E+03  0.2368421E+03
  0.1907895E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03  0.2236842E+03  0.2236842E+03  0.2434211E+03  0.2171053E+03  0.2171053E+03  0.2434211E+03
  0.2236842E+03  0.2105263E+03  0.1907895E+03  0.1973684E+03  0.2039474E+03  0.2236842E+03  0.2302632E+03  0.2368421E+03  0.1973684E+03  0.2105263E+03
  0.2171053E+03  0.2171053E+03  0.2105263E+03  0.2302632E+03  0.1973684E+03  0.2171053E+03  0.2236842E+03  0.2236842E+03  0.2236842E+03  0.2236842E+03
  0.2171053E+03  0.2039474E+03  0.2105263E+03  0.2236842E+03  0.2236842E+03  0.2171053E+03  0.2105263E+03  0.1973684E+03  0.2105263E+03  0.2171053E+03
  0.2171053E+03  0.2171053E+03  0.2171053E+03  0.2105263E+03  0.2171053E+03  0.2236842E+03  0.2302632E+03  0.1842105E+03  0.1842105E+03  0.2236842E+03
  0.2236842E+03  0.1973684E+03  0.2236842E+03  0.2302632E+03  0.2368421E+03  0.1907895E+03  0.2171053E+03  0.2171053E+03  0.2236842E+03  0.2302632E+03
  0.1842105E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03  0.2236842E+03  0.2236842E+03  0.2302632E+03  0.1973684E+03  0.1842105E+03  0.1907895E+03
  0.2039474E+03  0.2236842E+03  0.1907895E+03  0.1842105E+03  0.2105263E+03  0.2302632E+03  0.2302632E+03  0.1907895E+03  0.1907895E+03  0.2105263E+03
  0.2105263E+03  0.2039474E+03  0.1973684E+03  0.2039474E+03  0.2105263E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2171053E+03
  0.2105263E+03  0.2105263E+03  0.2039474E+03  0.2171053E+03  0.2236842E+03  0.2236842E+03  0.2236842E+03  0.1973684E+03  0.2039474E+03  0.2105263E+03
  0.2105263E+03  0.1842105E+03  0.2039474E+03  0.1973684E+03  0.2105263E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.2171053E+03  0.2302632E+03
  0.1907895E+03  0.1842105E+03  0.1842105E+03  0.2236842E+03  0.2368421E+03  0.2302632E+03  0.1907895E+03  0.1907895E+03  0.2105263E+03  0.2302632E+03
  0.2302632E+03  0.1907895E+03  0.1842105E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2171053E+03
  0.2171053E+03  0.1842105E+03  0.1776316E+03  0.2171053E+03  0.2236842E+03  0.1776316E+03  0.1842105E+03  0.1973684E+03  0.1973684E+03  0.2171053E+03
  0.2302632E+03  0.1973684E+03  0.1842105E+03  0.2105263E+03  0.2236842E+03  0.1973684E+03  0.1907895E+03  0.1907895E+03  0.2236842E+03  0.2236842E+03
  0.2039474E+03  0.1842105E+03  0.1842105E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03  0.2105263E+03  0.1907895E+03  0.1973684E+03  0.2105263E+03
  0.2171053E+03  0.1973684E+03  0.1776316E+03  0.1842105E+03  0.2039474E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03
  0.1973684E+03  0.1842105E+03  0.2105263E+03  0.2171053E+03  0.2105263E+03  0.1907895E+03  0.2105263E+03  0.2236842E+03  0.2236842E+03  0.1973684E+03
  0.1973684E+03  0.2039474E+03  0.2171053E+03  0.2236842E+03  0.2236842E+03  0.1973684E+03  0.1842105E+03  0.2105263E+03  0.2236842E+03  0.2236842E+03
  0.1973684E+03  0.1973684E+03  0.2171053E+03  0.2236842E+03  0.2236842E+03  0.1973684E+03  0.1973684E+03  0.1907895E+03  0.2236842E+03  0.2039474E+03
  0.2039474E+03  0.1907895E+03  0.2039474E+03  0.2171053E+03  0.2171053E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.2105263E+03  0.1907895E+03
  0.1907895E+03  0.1973684E+03  0.2039474E+03  0.2236842E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03
  0.2236842E+03  0.2105263E+03  0.1842105E+03  0.1907895E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03
  0.2171053E+03  0.2236842E+03  0.1973684E+03  0.1907895E+03  0.1776316E+03  0.2039474E+03  0.1973684E+03  0.1973684E+03  0.2105263E+03  0.2236842E+03
  0.1907895E+03  0.1973684E+03  0.2171053E+03  0.1973684E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2039474E+03  0.2236842E+03  0.2171053E+03
  0.1842105E+03  0.1973684E+03  0.2236842E+03  0.2236842E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.2236842E+03  0.2302632E+03  0.2039474E+03
  0.1907895E+03  0.1973684E+03  0.2171053E+03  0.1776316E+03  0.1776316E+03  0.1973684E+03  0.2105263E+03  0.2302632E+03  0.1973684E+03  0.1973684E+03
  0.2039474E+03  0.2236842E+03  0.2565790E+03  0.2565790E+03  0.2171053E+03  0.1907895E+03  0.1907895E+03  0.2171053E+03  0.2105263E+03  0.1973684E+03
  0.1907895E+03  0.1973684E+03  0.2105263E+03  0.2105263E+03  0.1907895E+03  0.1907895E+03  0.2039474E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03
  0.2236842E+03  0.1973684E+03  0.2039474E+03  0.2171053E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03  0.2105263E+03  0.2105263E+03
  0.1973684E+03  0.2039474E+03  0.2236842E+03  0.2236842E+03  0.2039474E+03  0.1842105E+03  0.1842105E+03  0.2039474E+03  0.2105263E+03  0.1973684E+03
  0.2039474E+03  0.2105263E+03  0.2039474E+03  0.1907895E+03  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03
  0.1973684E+03  0.1973684E+03  0.2105263E+03  0.2039474E+03  0.2039474E+03  0.2039474E+03  0.2105263E+03  0.2171053E+03  0.2236842E+03  0.2039474E+03
  0.1973684E+03  0.1973684E+03  0.1973684E+03  0.2105263E+03  0.1973684E+03  0.1973684E+03  0.2039474E+03  0.2236842E+03  0.2171053E+03  0.1973684E+03
