# z, uu, uv, uw, vv, vw, ww, tke
4.583333329999999819e+02 3.112408015455223054e-01 -1.020745135297014550e-02 -4.865273666158891758e-02 1.297189182569874755e-01 4.877906923471547491e-04 8.772767247197695017e-02 2.643436961372434002e-01
4.687500000000000000e+02 3.110951138957050999e-01 -1.065692141332897670e-02 -4.617517823809701855e-02 1.308403347090547897e-01 9.961924712723997048e-04 8.490822425363116210e-02 2.634218364291955328e-01
4.791666670000000181e+02 3.109279849678191487e-01 -1.104009902753179222e-02 -4.417613951892300495e-02 1.317487808941872618e-01 1.399730830674109864e-03 8.218503295123744112e-02 2.624308994066219536e-01
4.895833329999999819e+02 3.108155681566120432e-01 -9.910827594029551768e-03 -4.179570235821770952e-02 1.323315792243512645e-01 1.833974170474838173e-03 7.946659677330822347e-02 2.613068720771357656e-01
5.000000000000000000e+02 3.108958069449452299e-01 -8.870737156031127321e-03 -3.988878928328358497e-02 1.323744709719283652e-01 2.200873442794954674e-03 7.664615402200879168e-02 2.599582159694411865e-01
5.104166670000000181e+02 3.111608926118722418e-01 -7.508307431217113755e-03 -3.755609838518392946e-02 1.326634120865307354e-01 2.560250340640691027e-03 7.369023491150873684e-02 2.587572698049558362e-01
5.208333330000000387e+02 3.119661712033426904e-01 -6.380815834830420689e-03 -3.576841415084849873e-02 1.328697169828528535e-01 2.937540021142810796e-03 7.087747342138631113e-02 2.578566808037909275e-01
5.312500000000000000e+02 3.124930673502822609e-01 -3.954955850790830597e-03 -3.358488698580732595e-02 1.330327124011396467e-01 3.247035156286837317e-03 6.797587411049313411e-02 2.567508269309575208e-01
5.416666669999999613e+02 3.111782435761910048e-01 -2.164501674519620378e-03 -3.186106361856198138e-02 1.325337180665273340e-01 3.600277975318165458e-03 6.506141597821842038e-02 2.543866888104683865e-01
5.520833330000000387e+02 3.097574110325312380e-01 1.886666350434778585e-04 -2.974708591905446745e-02 1.320894581673186519e-01 3.963658511521560464e-03 6.222074139117848846e-02 2.520338052955141683e-01
5.625000000000000000e+02 3.082374517783274537e-01 2.935298375147526572e-03 -2.804940597783358441e-02 1.317618659391135150e-01 4.327807860768963406e-03 5.944217886951583957e-02 2.497207482934784006e-01
5.729166669999999613e+02 3.064135861952396733e-01 6.640334723857568844e-03 -2.600670248977828350e-02 1.297811602756807348e-01 4.637809100317242909e-03 5.676024072006990301e-02 2.464774935954951451e-01
5.833333330000000387e+02 3.028916182155875214e-01 1.058433218718019680e-02 -2.443381489493113082e-02 1.274773455854886772e-01 4.882017311587039804e-03 5.419945229999392072e-02 2.422842080505350493e-01
5.937500000000000000e+02 2.985014570369605158e-01 1.364545026649438206e-02 -2.246986218324614065e-02 1.254343535163081613e-01 5.080348668264999916e-03 5.166985732300773126e-02 2.378028339381381973e-01
6.041666669999999613e+02 2.914601961609501468e-01 1.666820685324894857e-02 -2.100972778371907462e-02 1.223571977411426481e-01 5.221001911343452380e-03 4.929101820981642706e-02 2.315542060559546145e-01
