# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.478765281417917632e-01 -2.017616803883235006e-03 1.216496515625202111e-03 2.672914853988047623e-01 4.587074792477638212e-03 8.932676325449124752e-03 3.120503449330228607e-01
1.500000000000000000e+01 3.823690022817583523e-01 1.618874717285588571e-02 5.673448916418953082e-03 4.025882027612905922e-01 3.497849848825325403e-02 5.616110156566087724e-02 4.205591533043548935e-01
2.500000000000000000e+01 3.711849219325256688e-01 3.088618643159663987e-02 1.190849881127493091e-02 4.501481354679465197e-01 6.083289404574650228e-02 1.042239162411960629e-01 4.627784868208341673e-01
3.500000000000000000e+01 3.627192713176984329e-01 4.459661860111981818e-02 1.714480183703899485e-02 4.666970980498998389e-01 7.660990827131416991e-02 1.424356107550313333e-01 4.859259900613147609e-01
4.500000000000000000e+01 3.498722449921752853e-01 5.168112686679110501e-02 2.151792966948614869e-02 4.594249105750606299e-01 8.735406595334101187e-02 1.726970334886104297e-01 4.909970945279231724e-01
5.500000000000000000e+01 3.392611819027278597e-01 5.326404360783469627e-02 2.691754863166389081e-02 4.537698312437029591e-01 9.632468179030959088e-02 1.969832729486023226e-01 4.950071430475165846e-01
6.500000000000000000e+01 3.401590581747187536e-01 5.666910977529593385e-02 3.420401610826429017e-02 4.412396163356260281e-01 1.049961184780764389e-01 2.164665686721908844e-01 4.989326215912678331e-01
7.500000000000000000e+01 3.441208943799744513e-01 6.502596201899972506e-02 4.328368088332525121e-02 4.142173433227329116e-01 1.118454758420363016e-01 2.336648101946502964e-01 4.960015239486788019e-01
8.500000000000000000e+01 3.405736955955707690e-01 7.278924246174503510e-02 5.145567860294221474e-02 3.918812466753342494e-01 1.166992049622338212e-01 2.495247377622674123e-01 4.909898400165861876e-01
9.500000000000000000e+01 3.282511997024077921e-01 7.713675306955672384e-02 5.675474917303443417e-02 3.786819255235842618e-01 1.201342198755458029e-01 2.623157533306820777e-01 4.846244392783370936e-01
1.050000000000000000e+02 3.173567457251467161e-01 8.072353420621411479e-02 5.877408280711069605e-02 3.693360185566402221e-01 1.237414243840583017e-01 2.692192467504402886e-01 4.779560055161136134e-01
1.150000000000000000e+02 3.087705532210300308e-01 8.164131880752013848e-02 5.877551152245322902e-02 3.641191696900198393e-01 1.262505770710455610e-01 2.714630752738620978e-01 4.721763990924560117e-01
1.250000000000000000e+02 2.966991487236919633e-01 8.058695101304236275e-02 5.716680290968273459e-02 3.602444874586826495e-01 1.287259630457069093e-01 2.733787313683451181e-01 4.651611837753598655e-01
1.350000000000000000e+02 2.851866724991726776e-01 7.795487620307449406e-02 5.528776036687310658e-02 3.618387782246378914e-01 1.317771432021639655e-01 2.766782070219661049e-01 4.618518288728883370e-01
1.450000000000000000e+02 2.780827387135272333e-01 7.500156385111594881e-02 5.372744065630332549e-02 3.645623986443005116e-01 1.337608484834539313e-01 2.808512799851484720e-01 4.617482086714880807e-01
1.550000000000000000e+02 2.702759088700270595e-01 7.327172809134455123e-02 5.092330277523841875e-02 3.670373121956502782e-01 1.342006539725948688e-01 2.851178065946299300e-01 4.612155138301536339e-01
1.650000000000000000e+02 2.611593648145434376e-01 7.234655010739401981e-02 4.782514784108033573e-02 3.766091450419752351e-01 1.352524649359144182e-01 2.886793914008686235e-01 4.632239506286936481e-01
1.750000000000000000e+02 2.554595563310410045e-01 7.122615850036402574e-02 4.591591972732628202e-02 3.905717802786242143e-01 1.382061725866740864e-01 2.907608974294997872e-01 4.683961170195825030e-01
1.850000000000000000e+02 2.535998261016056965e-01 6.952368234842079553e-02 4.376854092981422722e-02 3.954630870411440791e-01 1.421357015810765234e-01 2.907438057906078788e-01 4.699033594666788272e-01
1.950000000000000000e+02 2.584309213459098920e-01 7.092138405797507317e-02 4.240601031316838798e-02 3.931936129876983377e-01 1.437794596814099268e-01 2.877750358116914486e-01 4.696997850726498669e-01
2.050000000000000000e+02 2.675839562035106645e-01 7.271927370155854831e-02 4.060571418045224451e-02 3.838552168004639720e-01 1.429867851083012897e-01 2.822012388201960986e-01 4.668202059120853398e-01
2.150000000000000000e+02 2.781231056758219355e-01 7.590685377962901048e-02 3.888670616829081883e-02 3.727470617633757977e-01 1.406955937171467108e-01 2.747780964102469747e-01 4.628241319247223262e-01
2.250000000000000000e+02 2.855059001244744654e-01 8.038658613690072285e-02 3.801369336609188715e-02 3.662142774131984524e-01 1.362060500508165406e-01 2.653515481431322764e-01 4.585358628404025971e-01
2.350000000000000000e+02 2.887083490996433244e-01 8.112004509053634405e-02 3.601327465068445560e-02 3.592683852912131881e-01 1.279421519463963264e-01 2.539107945630898477e-01 4.509437644769731524e-01
2.450000000000000000e+02 2.915596426056321633e-01 7.914867276719489420e-02 3.245771653247385424e-02 3.487687586811251128e-01 1.175192817611266094e-01 2.411269983008436646e-01 4.407276997938004426e-01
2.550000000000000000e+02 2.984383481386740367e-01 7.759673400487925032e-02 2.921775152517791518e-02 3.314139766917575947e-01 1.079433498069263669e-01 2.280411988282981528e-01 4.289467618293648643e-01
2.650000000000000000e+02 3.118905218701998328e-01 7.261150357746239126e-02 2.606724015864977234e-02 3.014650980006668424e-01 9.884325784031891549e-02 2.148034868666831854e-01 4.140795533687749441e-01
