# z uT vT wT
5.000000000000000000e+00 9.231067377566042965e-05 4.457289000101706642e-04 1.874568761346737784e-04
1.500000000000000000e+01 2.556737661645567552e-04 2.454804883818279080e-03 8.703814802608901254e-04
2.500000000000000000e+01 2.243064083743846185e-04 2.325640435551301535e-03 9.506522783880973692e-04
3.500000000000000000e+01 6.495256204393841945e-05 1.070266152166818481e-03 3.980766955062090234e-04
4.500000000000000000e+01 -1.508312970699200208e-04 -1.466581277482801660e-04 -9.240232348424960078e-05
5.500000000000000000e+01 -5.195671546424762005e-04 -1.410159006255604346e-03 -5.376827829993331698e-04
6.500000000000000000e+01 -1.167640885470883419e-03 -2.751441108291172773e-03 -7.344016339527008590e-04
7.500000000000000000e+01 -1.778343471465248507e-03 -2.974351528729752767e-03 -6.201919862732553114e-04
8.500000000000000000e+01 -1.667037405296103439e-03 -1.970136123467320505e-03 -6.955897891437135211e-04
9.500000000000000000e+01 -1.545940691163527224e-03 6.389449668480590930e-05 -2.227444992063165369e-04
1.050000000000000000e+02 -2.651685792272854940e-03 8.737010036450257441e-04 -1.098214924589839118e-05
1.150000000000000000e+02 -3.118903102390942206e-03 6.454899426454667423e-04 -7.368650681267975382e-05
1.250000000000000000e+02 -3.110293678078884360e-03 4.924316072104612625e-04 -5.397053610077164477e-05
1.350000000000000000e+02 -2.267522917198452285e-03 4.745606215358028697e-04 -5.106412891713719662e-05
1.450000000000000000e+02 -6.688645667748387841e-04 4.136698910489473272e-04 -6.617002879317860091e-05
1.550000000000000000e+02 -5.416213420609296541e-04 5.507573766377252657e-04 -3.471822501202971519e-05
1.650000000000000000e+02 -1.345167798385786713e-03 7.698590290364416703e-04 -1.754288844546996999e-05
1.750000000000000000e+02 -1.506071350694269300e-03 7.759542741353089943e-04 -2.570909946299776162e-05
1.850000000000000000e+02 -1.477820658914906710e-03 7.212857794142174149e-04 -1.535273181186109102e-05
1.950000000000000000e+02 -1.366950539809375174e-03 6.501977746472631468e-04 -1.490153076602324468e-05
2.050000000000000000e+02 -1.084154920326347834e-03 5.670609249109573747e-04 -1.487276200391901005e-05
2.150000000000000000e+02 -9.038116886870274603e-04 5.310974537117264067e-04 -9.885180022685431322e-06
2.250000000000000000e+02 -7.761609769129810881e-04 4.851878944177125705e-04 -6.647689770857709643e-06
2.350000000000000000e+02 -7.209857858836196242e-04 4.460734421736832034e-04 -4.217621314559586485e-06
2.450000000000000000e+02 -6.939247359104774729e-04 4.469055718244496528e-04 -3.090947949262234728e-06
2.550000000000000000e+02 -6.590685165903714584e-04 4.304959021222445588e-04 -2.129392303906343492e-06
2.650000000000000000e+02 -6.683810786720364517e-04 4.084727345449680382e-04 -7.652556748976686187e-07
2.750000000000000000e+02 -6.781078331223391875e-04 4.193789102554283058e-04 3.434800027301334106e-07
2.850000000000000000e+02 -6.397412026937191083e-04 4.108853078204932098e-04 -1.892844074930055420e-06
2.950000000000000000e+02 -5.817140517293908387e-04 3.917079878261524014e-04 -2.306641972441641993e-06
3.050000000000000000e+02 -5.172083950741084230e-04 3.681943342086349612e-04 -2.292570925002935142e-06
3.150000000000000000e+02 -4.665588581715696690e-04 3.390085209230441930e-04 -1.194893973162886382e-06
3.250000000000000000e+02 -4.224964453118820566e-04 3.081119932423912930e-04 1.449487761293968312e-06
3.350000000000000000e+02 -3.841114123263032775e-04 2.913549953709675773e-04 2.295658479482349839e-06
3.450000000000000000e+02 -3.735193642569540804e-04 2.866948014596615388e-04 1.675180162761964053e-06
3.550000000000000000e+02 -3.444870474894055662e-04 2.798339151014461734e-04 3.366294735754307324e-07
3.650000000000000000e+02 -3.265637331664516326e-04 2.701851894785801673e-04 -1.210575416351424731e-06
