# z u v w uhoriz
5.000000000000000000e+00 6.169416950973870550e-01 -7.468361049872487278e+00 -2.981391565937328833e-08 7.493799692172330218e+00
1.500000000000000000e+01 5.956924235043016269e-01 -7.562642134514595327e+00 -4.721337347913098647e-08 7.586066537946783761e+00
2.500000000000000000e+01 5.620153306455231146e-01 -7.701036550674562164e+00 -5.707220525786650073e-08 7.721517026252429083e+00
3.500000000000000000e+01 5.378439255268012698e-01 -7.811829176080101078e+00 -6.160858105444870201e-08 7.830322545366978026e+00
4.500000000000000000e+01 5.060058419917232708e-01 -7.901272209046626749e+00 -6.306049284765937597e-08 7.917458205357468692e+00
5.500000000000000000e+01 4.664505120602773225e-01 -7.969418336360224231e+00 -6.242823170605131353e-08 7.983057352926625327e+00
6.500000000000000000e+01 4.233864244625994977e-01 -8.024588747892359208e+00 -6.086131884043800857e-08 8.035750160204079506e+00
7.500000000000000000e+01 3.768822492397830848e-01 -8.066746486549568829e+00 -5.881828343921786899e-08 8.075545746762372801e+00
8.500000000000000000e+01 3.233581749382686277e-01 -8.100369264663985547e+00 -5.702925868838247535e-08 8.106820753736469598e+00
9.500000000000000000e+01 2.627267403051466443e-01 -8.125425265964990373e+00 -5.527967167780805997e-08 8.129671647296316195e+00
1.050000000000000000e+02 1.710040137564624863e-01 -8.144398758304200570e+00 -5.351505722297180299e-08 8.146193804899796831e+00
1.150000000000000000e+02 4.813568003286257391e-02 -8.157294880203492582e+00 -5.154427979191526379e-08 8.157436901765549919e+00
1.250000000000000000e+02 -1.059240436110594902e-01 -8.161261213951719995e+00 -4.988007880081467954e-08 8.161948572820563186e+00
1.350000000000000000e+02 -2.911825353616604994e-01 -8.156315562710551248e+00 -4.976185933980589876e-08 8.161511552856737239e+00
1.450000000000000000e+02 -5.018985332616296979e-01 -8.135437153907634666e+00 -4.739968163002825635e-08 8.150904233449864478e+00
1.550000000000000000e+02 -7.379958229305271233e-01 -8.098620968860867464e+00 -4.446197253622936356e-08 8.132176795418054382e+00
1.650000000000000000e+02 -9.585589348345880945e-01 -8.053810051981525220e+00 -3.889263864907780715e-08 8.110652969086389774e+00
1.750000000000000000e+02 -1.163518300593368471e+00 -8.001022797507088669e+00 -3.772868824810535995e-08 8.085180309804096410e+00
1.850000000000000000e+02 -1.365780005860273372e+00 -7.942999868782226081e+00 -3.633558676504131168e-08 8.059565865472045232e+00
1.950000000000000000e+02 -1.565388355279394350e+00 -7.879729950602460065e+00 -3.537504323596315083e-08 8.033715503878998021e+00
2.050000000000000000e+02 -1.782441905699127638e+00 -7.798465747758927868e+00 -3.471486441160040072e-08 7.999572936486144314e+00
2.150000000000000000e+02 -2.016951106630422874e+00 -7.699206114421206948e+00 -3.411101010510594613e-08 7.959011657164385412e+00
2.250000000000000000e+02 -2.250005779459808064e+00 -7.597539496558194827e+00 -3.369088452225402215e-08 7.923706986591836809e+00
2.350000000000000000e+02 -2.481583902665340791e+00 -7.493475983333631518e+00 -3.327596557931774699e-08 7.893696281132538850e+00
2.450000000000000000e+02 -2.707415508815928185e+00 -7.382306658082791628e+00 -3.321277071156454650e-08 7.863113272193815284e+00
2.550000000000000000e+02 -2.927496809689397850e+00 -7.264035089674365508e+00 -3.297785276924766016e-08 7.831758637417401303e+00
2.650000000000000000e+02 -3.147352320818614491e+00 -7.145289226910247926e+00 -3.240957777189235460e-08 7.807751582085713515e+00
2.750000000000000000e+02 -3.366980492532134051e+00 -7.026069081509215941e+00 -3.126036742846153587e-08 7.791161939995323138e+00
2.850000000000000000e+02 -3.580326491299271385e+00 -6.898692740986558825e+00 -3.003524820478699379e-08 7.772432007990805580e+00
2.950000000000000000e+02 -3.787387979617723222e+00 -6.763157340927204331e+00 -3.004790028559225258e-08 7.751425993086068722e+00
3.050000000000000000e+02 -3.991526371327037470e+00 -6.625180952163828962e+00 -2.761161178351488731e-08 7.734681985829385376e+00
3.150000000000000000e+02 -4.192742015931330890e+00 -6.484768433728717696e+00 -2.457606240458729672e-08 7.722131004537564181e+00
3.250000000000000000e+02 -4.393955539370671737e+00 -6.344354068394522983e+00 -1.886037334661504512e-08 7.717361843733929305e+00
3.350000000000000000e+02 -4.595171654265709726e+00 -6.203941250991697132e+00 -1.761320630062859262e-08 7.720394392641057202e+00
3.450000000000000000e+02 -4.796385433101813867e+00 -6.063526135438707776e+00 -1.632746634225969396e-08 7.731213515226412980e+00
3.550000000000000000e+02 -4.990433929290058579e+00 -5.918018727097556386e+00 -1.566899894943129849e-08 7.741277443477064146e+00
3.650000000000000000e+02 -5.177314697255351206e+00 -5.767419282357407972e+00 -1.537098736258640756e-08 7.750336292892348489e+00
3.750000000000000000e+02 -5.364194494461282936e+00 -5.616817192530296765e+00 -1.530592117795893835e-08 7.766802298804358351e+00
3.850000000000000000e+02 -5.551074677112378453e+00 -5.466216027570126812e+00 -1.541310435099503189e-08 7.790632049515805235e+00
3.950000000000000000e+02 -5.737952550580231126e+00 -5.315614620553779091e+00 -1.561613780457731965e-08 7.821755446634424125e+00
4.050000000000000000e+02 -5.917985576001298931e+00 -5.162092452798123787e+00 -1.597710453307737108e-08 7.853009090087364363e+00
4.150000000000000000e+02 -6.091172143061862165e+00 -5.005648785450023119e+00 -1.631510617996716286e-08 7.884091440343023116e+00
4.250000000000000000e+02 -6.264357329893642579e+00 -4.849203643483019910e+00 -1.655235732969210932e-08 7.921928346845937163e+00
4.350000000000000000e+02 -6.437544202209527278e+00 -4.692758852759413735e+00 -1.659375589291681884e-08 7.966427116691230381e+00
4.450000000000000000e+02 -6.610728316832978457e+00 -4.536314141071068562e+00 -1.657612531848913864e-08 8.017473097270656268e+00
