# z u v w uhoriz
5.000000000000000000e+00 1.958357089376968618e-01 -6.398583445169426120e+00 -3.327949536654702155e-08 6.401579627692790986e+00
1.500000000000000000e+01 1.881716088697201472e-01 -6.457958423712730323e+00 -5.284755417164815089e-08 6.460699308649709316e+00
2.500000000000000000e+01 1.762067157367123993e-01 -6.558374172886567877e+00 -6.418184430432947681e-08 6.560740857422756811e+00
3.500000000000000000e+01 1.675299476078540573e-01 -6.658127604956388446e+00 -6.971610484861436483e-08 6.660234942344585463e+00
4.500000000000000000e+01 1.584030043586865666e-01 -6.740101601447919144e+00 -7.184310410127543832e-08 6.741962704556490493e+00
5.500000000000000000e+01 1.488635552683036378e-01 -6.804380745753221049e+00 -7.165624054509483184e-08 6.806008939992973517e+00
6.500000000000000000e+01 1.369226826309890843e-01 -6.869454101796709011e+00 -7.034375380302287733e-08 6.870818544955942464e+00
7.500000000000000000e+01 1.225361238424606813e-01 -6.935398500895764151e+00 -6.843609530990646434e-08 6.936480913826084560e+00
8.500000000000000000e+01 1.028492434958042517e-01 -7.010030212901074087e+00 -6.660391471390861482e-08 7.010784660269743007e+00
9.500000000000000000e+01 7.786304846979105743e-02 -7.093345541684281663e+00 -6.478881951004285180e-08 7.093772876830021445e+00
1.050000000000000000e+02 4.789603038611368185e-02 -7.179810694650283764e+00 -6.301082501535109047e-08 7.179970448458777632e+00
1.150000000000000000e+02 1.297395247220011621e-02 -7.269410889252602814e+00 -6.115177992131298172e-08 7.269422466759452028e+00
1.250000000000000000e+02 -2.531665811059323479e-02 -7.358073242313904139e+00 -5.962810172594894431e-08 7.358116795242770181e+00
1.350000000000000000e+02 -6.702588529115356686e-02 -7.445763593218381438e+00 -5.939439314327609804e-08 7.446065266662344584e+00
1.450000000000000000e+02 -1.111086748634977917e-01 -7.530020087371773307e+00 -5.741665917744649157e-08 7.530839770825849655e+00
1.550000000000000000e+02 -1.575141020141580250e-01 -7.610844839988695654e+00 -5.501722413388647541e-08 7.612474622008002179e+00
1.650000000000000000e+02 -1.989023193035511505e-01 -7.682431985098795657e+00 -5.038647721566476784e-08 7.685006398064568423e+00
1.750000000000000000e+02 -2.352092521671379777e-01 -7.744666985000002057e+00 -4.927211495664915123e-08 7.748237870693829521e+00
1.850000000000000000e+02 -2.718985569810810632e-01 -7.804127463731483694e+00 -4.791293620143590263e-08 7.808862548121614289e+00
1.950000000000000000e+02 -3.090446862521287197e-01 -7.860865626842564069e+00 -4.683282114774210624e-08 7.866938224072667296e+00
2.050000000000000000e+02 -3.604399689786243477e-01 -7.916963444912911818e+00 -4.596786301603665418e-08 7.925164172389404627e+00
2.150000000000000000e+02 -4.261009901244245945e-01 -7.972400911651265076e+00 -4.513541454048220754e-08 7.983779703240998948e+00
2.250000000000000000e+02 -4.965691989954648111e-01 -8.028680748613925999e+00 -4.446317302732295161e-08 8.044022347840343201e+00
2.350000000000000000e+02 -5.718334867759456985e-01 -8.085832443066063746e+00 -4.382834944934673924e-08 8.106027376831269393e+00
2.450000000000000000e+02 -6.624578029899924614e-01 -8.143811319012352001e+00 -4.350879387147260682e-08 8.170710687597257049e+00
2.550000000000000000e+02 -7.684022683743370052e-01 -8.202570841287215586e+00 -4.308685890967861897e-08 8.238483504406504565e+00
2.650000000000000000e+02 -8.766491749697604696e-01 -8.260503508183901999e+00 -4.242548864552140145e-08 8.306890632763485272e+00
2.750000000000000000e+02 -9.872254707760981240e-01 -8.317609427931978772e+00 -4.131734365505750785e-08 8.375991924886987405e+00
2.850000000000000000e+02 -1.118130410559477372e+00 -8.370396346550531774e+00 -4.018591585772071239e-08 8.444746924175074554e+00
2.950000000000000000e+02 -1.269390575347981942e+00 -8.418833452280312102e+00 -4.012684278653698249e-08 8.513994898402060585e+00
3.050000000000000000e+02 -1.428062142778024679e+00 -8.457550999410168302e+00 -3.799036209416383976e-08 8.577268235939675023e+00
3.150000000000000000e+02 -1.594066748474116668e+00 -8.486553877835209647e+00 -3.536271567299552501e-08 8.634966445794139744e+00
3.250000000000000000e+02 -1.760112450937575179e+00 -8.515541356754052771e+00 -3.039629545020961291e-08 8.695541411466805926e+00
3.350000000000000000e+02 -1.926189448934853221e+00 -8.544529299379250986e+00 -2.921919183675898003e-08 8.758948951851381892e+00
3.450000000000000000e+02 -2.092292623094490711e+00 -8.573477299841302468e+00 -2.798102164348673883e-08 8.825089315783140265e+00
3.550000000000000000e+02 -2.272784815776313749e+00 -8.582188177977288390e+00 -2.723646281929213337e-08 8.878034959439871088e+00
3.650000000000000000e+02 -2.467684379577829379e+00 -8.570616430519846674e+00 -2.679816955830018480e-08 8.918796566595135644e+00
3.750000000000000000e+02 -2.662637162953695569e+00 -8.558986675682767498e+00 -2.655302177972506528e-08 8.963586870001163831e+00
3.850000000000000000e+02 -2.857600368865080398e+00 -8.547382843411201137e+00 -2.649461259855707501e-08 9.012415510837147536e+00
3.950000000000000000e+02 -3.052590626316630029e+00 -8.535752837755616440e+00 -2.654205294628698132e-08 9.065174352384470779e+00
4.050000000000000000e+02 -3.258481993892856199e+00 -8.504575390103283894e+00 -2.682686424361563459e-08 9.107442422023559914e+00
4.150000000000000000e+02 -3.475290110323846715e+00 -8.453839150849109529e+00 -2.708670326606992081e-08 9.140297464488993384e+00
4.250000000000000000e+02 -3.692124375783182977e+00 -8.403062495742171123e+00 -2.721044636462758333e-08 9.178411720641049598e+00
4.350000000000000000e+02 -3.908939409716955193e+00 -8.352312737707322299e+00 -2.705743716223052204e-08 9.221764222604388550e+00
4.450000000000000000e+02 -4.125768922675405292e+00 -8.301542304103687542e+00 -2.685879834586741582e-08 9.270252090970197756e+00
4.550000000000000000e+02 -4.349035300042845442e+00 -8.231998606584962630e+00 -2.716924497143235997e-08 9.310204568098143341e+00
4.650000000000000000e+02 -4.578727044690197978e+00 -8.143678527208937368e+00 -2.650320630417283873e-08 9.342603561336709106e+00
4.750000000000000000e+02 -4.808424809601869576e+00 -8.055337301689615259e+00 -2.550859909253903261e-08 9.381332964647770112e+00
4.850000000000000000e+02 -5.038110079593804969e+00 -7.967020336413047410e+00 -2.372565377469118393e-08 9.426344265669685640e+00
4.950000000000000000e+02 -5.267797093962086841e+00 -7.878698688930215077e+00 -2.354812798799012293e-08 9.477530229659313576e+00
5.050000000000000000e+02 -5.495331088515324147e+00 -7.781956817290746287e+00 -2.320689968359866289e-08 9.526673904284796990e+00
5.150000000000000000e+02 -5.720687828386544993e+00 -7.676792606210885772e+00 -2.288656037121614348e-08 9.573892309224294905e+00
5.250000000000000000e+02 -5.946036609173265930e+00 -7.571623907955593147e+00 -2.266038341412438247e-08 9.627296607103858150e+00
5.350000000000000000e+02 -6.171391238816531732e+00 -7.466467550804056330e+00 -2.224112854761376679e-08 9.686805846601416192e+00
5.450000000000000000e+02 -6.396750803812985886e+00 -7.361305214210653425e+00 -2.193561850879922426e-08 9.752293848261906817e+00
5.550000000000000000e+02 -6.620655463560813025e+00 -7.251771226414318150e+00 -2.147956080388197191e-08 9.819433012523090198e+00
5.650000000000000000e+02 -6.843100805722368563e+00 -7.137873666529809036e+00 -2.146105042303562572e-08 9.888238928981127884e+00
5.750000000000000000e+02 -7.065553818349401993e+00 -7.023975085235308669e+00 -2.105585036521081701e-08 9.962844812502007485e+00
5.850000000000000000e+02 -7.288013383596315897e+00 -6.910079712816771469e+00 -2.004615242556223202e-08 1.004312405165648414e+01
5.950000000000000000e+02 -7.510459558684702941e+00 -6.796172959237420486e+00 -1.804550172298505949e-08 1.012891749766520455e+01
6.050000000000000000e+02 -7.725565530028281280e+00 -6.671204339430552466e+00 -1.591592390171524398e-08 1.020731747802517297e+01
6.150000000000000000e+02 -7.933335277742209257e+00 -6.535178242848032504e+00 -1.584029737124780780e-08 1.027844167638574291e+01
6.250000000000000000e+02 -8.141103871902814149e+00 -6.399137102551865297e+00 -1.167415801072206888e-08 1.035502428342719305e+01
6.350000000000000000e+02 -8.348874101105758783e+00 -6.263096891251403342e+00 -6.535020321591855962e-09 1.043695747932880558e+01
6.450000000000000000e+02 -8.556638207381283223e+00 -6.127060530397325344e+00 3.219897108653498199e-09 1.052411175136267474e+01
6.550000000000000000e+02 -8.756947710846121780e+00 -5.988600121401523424e+00 5.526578830647870723e-09 1.060883898570166117e+01
