# z u v w uhoriz
5.000000000000000000e+00 5.699207991278560925e-01 -8.298568763987612229e+00 -2.709104425997211482e-08 8.318115967447761605e+00
1.500000000000000000e+01 5.682515826405751813e-01 -8.512386872511466862e+00 -4.278227646067850978e-08 8.531332845955493127e+00
2.500000000000000000e+01 5.601543693093178344e-01 -8.800161785104936740e+00 -5.147806392184577212e-08 8.817971442541510996e+00
3.500000000000000000e+01 5.487509659241691651e-01 -8.980197883127862823e+00 -5.521872000615408785e-08 8.996948462825429260e+00
4.500000000000000000e+01 5.279785975554793787e-01 -9.131195137385855531e+00 -5.612664972755515911e-08 9.146446634431086409e+00
5.500000000000000000e+01 4.977369748885487333e-01 -9.252998652682851599e+00 -5.512140520690810741e-08 9.266376107342171764e+00
6.500000000000000000e+01 4.645734184754123919e-01 -9.350110497455576208e+00 -5.332575248300568619e-08 9.361644875543127853e+00
7.500000000000000000e+01 4.285633626732804902e-01 -9.422358475701722469e+00 -5.113958923643849191e-08 9.432099755645818817e+00
8.500000000000000000e+01 3.868773077239248126e-01 -9.481952437159732128e+00 -4.933718851785458355e-08 9.489841730597570191e+00
9.500000000000000000e+01 3.394636770439878881e-01 -9.528892738387558126e+00 -4.759121739234970986e-08 9.534937462182295320e+00
1.050000000000000000e+02 2.324075660826074863e-01 -9.568531638627202796e+00 -4.579204436054888291e-08 9.571353665818760348e+00
1.150000000000000000e+02 6.550322065937574934e-02 -9.601046937674050596e+00 -4.370174296462097298e-08 9.601270383201226721e+00
1.250000000000000000e+02 -1.281337932093374321e-01 -9.627034755716412207e+00 -4.189646474390713170e-08 9.627887434776852160e+00
1.350000000000000000e+02 -3.483130175786492977e-01 -9.646479102060833810e+00 -4.182094850417486611e-08 9.652765459945204185e+00
1.450000000000000000e+02 -5.035869646411335054e-01 -9.643641079294145158e+00 -3.914311031478123672e-08 9.656780679771392428e+00
1.550000000000000000e+02 -5.939402270579692278e-01 -9.618464238526755139e+00 -3.579156773234586221e-08 9.636784697249169085e+00
1.650000000000000000e+02 -7.626847864105564812e-01 -9.551615631912802939e+00 -2.949191816815823558e-08 9.582016972601495652e+00
1.750000000000000000e+02 -1.009953808949136222e+00 -9.443065232970527134e+00 -2.827373781344721190e-08 9.496919905440268650e+00
1.850000000000000000e+02 -1.279718046462700487e+00 -9.320644109528137378e+00 -2.686874173281973676e-08 9.408086144106242443e+00
1.950000000000000000e+02 -1.571902001927581338e+00 -9.184386173907086004e+00 -2.602805421384575005e-08 9.317930311776299490e+00
2.050000000000000000e+02 -1.834221441335581515e+00 -9.050021193843420519e+00 -2.554519282028648544e-08 9.234026852076523184e+00
2.150000000000000000e+02 -2.066602072740322704e+00 -8.917559055975671001e+00 -2.514592414724951903e-08 9.153890082575182774e+00
2.250000000000000000e+02 -2.295945416027953545e+00 -8.781046099789891812e+00 -2.492324157865171428e-08 9.076240188537049391e+00
2.350000000000000000e+02 -2.522290113102365616e+00 -8.640460065735826589e+00 -2.468750511701523276e-08 9.001083132725167246e+00
