# z uT vT wT
5.000000000000000000e+00 1.240713558157360349e-05 1.215151722177122907e-04 3.310558724850748229e-04
1.500000000000000000e+01 4.378363011106366286e-04 2.261942162147255984e-03 1.373474452520105117e-03
2.500000000000000000e+01 4.443144040111534319e-04 2.454441372155829072e-03 1.532456829937052642e-03
3.500000000000000000e+01 2.748985299491371820e-04 1.681148720178766813e-03 1.018247044094178731e-03
4.500000000000000000e+01 1.207737809775990146e-04 9.547606651666564826e-04 5.901412984404636125e-04
5.500000000000000000e+01 -1.727957047262285194e-04 9.526658474817165589e-05 1.055348975716467372e-04
6.500000000000000000e+01 -6.429130448224318469e-04 -8.473019278627905724e-04 -3.003016696782850447e-04
7.500000000000000000e+01 -1.256312983192095110e-03 -1.534436206078514846e-03 -6.241451846313710592e-04
8.500000000000000000e+01 -2.140354959473146027e-03 -2.108294617091321325e-03 -9.262441320558780639e-04
9.500000000000000000e+01 -2.979008761133986570e-03 -1.643687544814642415e-03 -7.131338442709548144e-04
1.050000000000000000e+02 -3.654988755857037624e-03 -5.376631853213124056e-04 -4.198109609896591671e-04
1.150000000000000000e+02 -3.819121042988164218e-03 4.732683442610212160e-04 -1.414434838004938828e-04
1.250000000000000000e+02 -3.441155229557693162e-03 8.760350470651921814e-04 -3.156103852589973340e-05
1.350000000000000000e+02 -3.089948981607960193e-03 9.215802371146645687e-04 -4.500887341622419906e-05
1.450000000000000000e+02 -2.835741682639359666e-03 8.820967339946165706e-04 -4.632525800548174675e-05
1.550000000000000000e+02 -2.589232951720009997e-03 8.089715559510668843e-04 -4.823577505447333410e-05
1.650000000000000000e+02 -2.233865864364812173e-03 8.199339391235119321e-04 -1.056854882029270343e-05
1.750000000000000000e+02 -1.786386950798720622e-03 7.914450071063251812e-04 3.011136924906260756e-05
1.850000000000000000e+02 -1.500570540743946047e-03 7.051545412418145416e-04 2.611254702900269917e-05
1.950000000000000000e+02 -1.478023274040028267e-03 6.951197630981354727e-04 1.220323122031526023e-05
2.050000000000000000e+02 -1.592043171578611796e-03 7.850194081448593538e-04 -5.375986100288390201e-07
2.150000000000000000e+02 -1.531473512820791250e-03 7.971441400203872762e-04 -8.351613093441737597e-06
2.250000000000000000e+02 -1.464983279641302949e-03 7.520693665981367879e-04 -5.468685982850454979e-06
2.350000000000000000e+02 -1.362612894322454658e-03 7.255755986944774621e-04 -2.961565892786728532e-06
2.450000000000000000e+02 -1.225893429966220865e-03 7.382770801412387712e-04 -3.768108238929453063e-06
2.550000000000000000e+02 -1.110754476594722710e-03 7.024717151827297463e-04 -3.872009280798266021e-06
2.650000000000000000e+02 -1.014690093593193475e-03 6.446192388839377257e-04 -5.375566503956083330e-06
2.750000000000000000e+02 -9.103826623203251566e-04 5.933294788079060541e-04 -4.002931596154247331e-06
