# z T
5.000000000000000000e+00 2.769338308374113922e+02
1.500000000000000000e+01 2.769210713965392756e+02
2.500000000000000000e+01 2.769078172630228778e+02
3.500000000000000000e+01 2.769050846634959271e+02
4.500000000000000000e+01 2.769049724007369377e+02
5.500000000000000000e+01 2.769074826512368190e+02
6.500000000000000000e+01 2.769166157435821560e+02
7.500000000000000000e+01 2.769324625622566032e+02
8.500000000000000000e+01 2.769719707188031634e+02
9.500000000000000000e+01 2.770352214706726386e+02
1.050000000000000000e+02 2.771167615912872293e+02
1.150000000000000000e+02 2.772165263837356974e+02
1.250000000000000000e+02 2.773210188132906637e+02
1.350000000000000000e+02 2.774301716513398901e+02
1.450000000000000000e+02 2.775326414667244990e+02
1.550000000000000000e+02 2.776284452184819429e+02
1.650000000000000000e+02 2.777414310886226190e+02
1.750000000000000000e+02 2.778716226698534797e+02
1.850000000000000000e+02 2.780066230407789476e+02
1.950000000000000000e+02 2.781464055417128520e+02
2.050000000000000000e+02 2.782812875664112653e+02
2.150000000000000000e+02 2.784112634163075768e+02
2.250000000000000000e+02 2.785413434857357515e+02
2.350000000000000000e+02 2.786715341621483617e+02
2.450000000000000000e+02 2.788047487778146660e+02
2.550000000000000000e+02 2.789409873466669865e+02
2.650000000000000000e+02 2.790768108557887786e+02
2.750000000000000000e+02 2.792122164260699151e+02
2.850000000000000000e+02 2.793462716429826855e+02
2.950000000000000000e+02 2.794789750927027967e+02
3.050000000000000000e+02 2.796096580764916553e+02
3.150000000000000000e+02 2.797383225032789937e+02
3.250000000000000000e+02 2.798669857955185876e+02
3.350000000000000000e+02 2.799956504615477684e+02
3.450000000000000000e+02 2.801243134425234302e+02
3.550000000000000000e+02 2.802483538114253747e+02
3.650000000000000000e+02 2.803677722493022202e+02
3.750000000000000000e+02 2.804871890422112415e+02
3.850000000000000000e+02 2.806066072099844178e+02
3.950000000000000000e+02 2.807260236405119258e+02
4.050000000000000000e+02 2.808403167680016281e+02
4.150000000000000000e+02 2.809494870748633275e+02
4.250000000000000000e+02 2.810586560462687089e+02
4.350000000000000000e+02 2.811678260522997448e+02
4.450000000000000000e+02 2.812769947031290485e+02
4.550000000000000000e+02 2.813813336775930338e+02
4.650000000000000000e+02 2.814808426739845686e+02
4.750000000000000000e+02 2.815803505983227524e+02
4.850000000000000000e+02 2.816798592371588370e+02
4.950000000000000000e+02 2.817793671572060816e+02
5.050000000000000000e+02 2.818762086942583096e+02
5.150000000000000000e+02 2.819703841731205785e+02
5.250000000000000000e+02 2.820645591017172364e+02
5.350000000000000000e+02 2.821587343441859730e+02
5.450000000000000000e+02 2.822529088656504541e+02
5.550000000000000000e+02 2.823452918632909245e+02
5.650000000000000000e+02 2.824358830984418773e+02
5.750000000000000000e+02 2.825264737253240241e+02
5.850000000000000000e+02 2.826170654979335382e+02
5.950000000000000000e+02 2.827076555303337386e+02
6.050000000000000000e+02 2.827889958764044422e+02
6.150000000000000000e+02 2.828610863567308797e+02
6.250000000000000000e+02 2.829331751572415214e+02
6.350000000000000000e+02 2.830052647481379609e+02
6.450000000000000000e+02 2.830773543934539020e+02
6.550000000000000000e+02 2.831494014368474836e+02
6.650000000000000000e+02 2.832214055948571172e+02
6.750000000000000000e+02 2.832934097386375925e+02
6.850000000000000000e+02 2.833654138992137064e+02
6.950000000000000000e+02 2.834374181045387786e+02
7.050000000000000000e+02 2.835096687012155030e+02
7.150000000000000000e+02 2.835821659880208472e+02
7.250000000000000000e+02 2.836546632295704740e+02
7.350000000000000000e+02 2.837271602117513112e+02
7.450000000000000000e+02 2.837996575813880895e+02
7.550000000000000000e+02 2.838742382627048642e+02
7.650000000000000000e+02 2.839509019889613910e+02
7.750000000000000000e+02 2.840275661406622021e+02
7.850000000000000000e+02 2.841042289567358239e+02
7.950000000000000000e+02 2.841808943833877947e+02
8.050000000000000000e+02 2.842805119101552691e+02
8.150000000000000000e+02 2.844030819900895040e+02
8.250000000000000000e+02 2.845256548011186624e+02
8.350000000000000000e+02 2.846482259156422856e+02
8.450000000000000000e+02 2.847707973661173355e+02
8.550000000000000000e+02 2.848935354788918630e+02
8.650000000000000000e+02 2.850164404635567053e+02
8.750000000000000000e+02 2.851393458287757880e+02
8.850000000000000000e+02 2.852622494151691512e+02
8.950000000000000000e+02 2.853851551882369790e+02
9.050000000000000000e+02 2.855263173553399838e+02
9.150000000000000000e+02 2.856857349252658764e+02
9.250000000000000000e+02 2.858451544567127485e+02
9.350000000000000000e+02 2.860045727748213267e+02
9.450000000000000000e+02 2.861639920113012181e+02
9.550000000000000000e+02 2.863302033498774222e+02
9.650000000000000000e+02 2.865032070066324650e+02
9.750000000000000000e+02 2.866762116110148781e+02
9.850000000000000000e+02 2.868492156901238559e+02
9.950000000000000000e+02 2.870222198402005915e+02
1.005000000000000000e+03 2.871952239677398211e+02
1.015000000000000000e+03 2.873682281824621896e+02
1.025000000000000000e+03 2.875412322805572103e+02
1.035000000000000000e+03 2.877142367605163713e+02
1.045000000000000000e+03 2.878872404210561058e+02
1.055000000000000000e+03 2.880544120255752318e+02
1.065000000000000000e+03 2.882157512751604145e+02
1.075000000000000000e+03 2.883770897933013089e+02
1.085000000000000000e+03 2.885384291602009057e+02
1.095000000000000000e+03 2.886997675508957855e+02
1.105000000000000000e+03 2.888541505520994406e+02
1.115000000000000000e+03 2.890015780860042014e+02
1.125000000000000000e+03 2.891490048335538745e+02
1.135000000000000000e+03 2.892964319957642942e+02
1.145000000000000000e+03 2.894438591112754011e+02
1.155000000000000000e+03 2.895912441488890181e+02
