# z uT vT wT
5.000000000000000000e+00 5.981973233420032022e-04 9.025727334179400180e-04 2.163559946705466419e-03
1.500000000000000000e+01 1.174811183856930329e-03 1.315625800805995081e-02 8.634320803965209526e-03
2.500000000000000000e+01 1.568345120117607119e-03 1.725801720231838476e-02 1.201909134967527742e-02
3.500000000000000000e+01 1.699067438367983475e-03 1.739546014646167413e-02 1.257716268591961561e-02
4.500000000000000000e+01 1.834774405321556003e-03 1.649881732062568468e-02 1.262746903978077644e-02
5.500000000000000000e+01 1.954116546589988214e-03 1.545078432609418330e-02 1.238768315651791498e-02
6.500000000000000000e+01 2.047403918856129795e-03 1.466687938163003732e-02 1.213286163975334404e-02
7.500000000000000000e+01 2.138671187668887350e-03 1.373981453373886163e-02 1.163643625708024078e-02
8.500000000000000000e+01 2.193882108464061814e-03 1.264581964880425943e-02 1.095753585101290513e-02
9.500000000000000000e+01 2.240554720673834481e-03 1.161327717750599425e-02 1.035480741333292230e-02
1.050000000000000000e+02 2.284599447649212408e-03 1.072497150518950809e-02 9.882238746930045378e-03
1.150000000000000000e+02 2.281199175107756234e-03 9.817274508220268786e-03 9.314884779871948975e-03
1.250000000000000000e+02 2.237926846365006182e-03 8.896170451303397550e-03 8.641780710428299470e-03
1.350000000000000000e+02 2.177518311690127949e-03 8.048604836581816843e-03 8.036124302249226040e-03
1.450000000000000000e+02 2.100532411692677352e-03 7.340288884015751594e-03 7.522051819163240796e-03
1.550000000000000000e+02 1.973935088236588187e-03 6.673865246191169193e-03 6.953547106882048377e-03
1.650000000000000000e+02 1.818074232803295991e-03 6.005832987421784973e-03 6.315007083083793403e-03
1.750000000000000000e+02 1.651011986508453457e-03 5.411894500933319557e-03 5.741455795923860149e-03
1.850000000000000000e+02 1.499281215385734082e-03 4.924436582724623680e-03 5.267695303910709288e-03
1.950000000000000000e+02 1.348154718274198211e-03 4.455341059068155564e-03 4.804848820682225755e-03
2.050000000000000000e+02 1.194784702981228301e-03 3.978987121567909187e-03 4.346415514584494981e-03
2.150000000000000000e+02 1.063055999773166848e-03 3.539526984186198554e-03 3.985412035000423375e-03
2.250000000000000000e+02 9.565032558154640133e-04 3.164988191047031149e-03 3.710530683502208903e-03
2.350000000000000000e+02 7.795167348607919639e-04 2.731710892527253100e-03 3.244263032497320641e-03
2.450000000000000000e+02 4.961665283821268223e-04 2.142832891490624708e-03 2.542547503719328004e-03
2.550000000000000000e+02 2.077991688627522796e-04 1.617582873155907607e-03 2.020708181720451153e-03
2.650000000000000000e+02 -3.732256082664925996e-05 1.282624394951426168e-03 1.744080803825203297e-03
2.750000000000000000e+02 -2.923914066079499191e-04 8.665564818453446458e-04 1.224484013472610907e-03
2.850000000000000000e+02 -6.543796943037092154e-04 1.384680686989184510e-04 3.640676699649475967e-04
2.950000000000000000e+02 -1.159614416607174757e-03 -7.734566095701357440e-04 -5.967148733195583050e-04
3.050000000000000000e+02 -1.861781954243201453e-03 -1.886575416811038085e-03 -1.550707242745674166e-03
3.150000000000000000e+02 -2.597159142999369650e-03 -3.051086429675057849e-03 -2.045141939964819841e-03
3.250000000000000000e+02 -3.235711385639433637e-03 -4.039869443000345360e-03 -2.030220814120956528e-03
3.350000000000000000e+02 -3.922320482439149367e-03 -4.923720082668643118e-03 -1.919498013100800126e-03
3.450000000000000000e+02 -4.809157305603525660e-03 -5.777487061375814574e-03 -2.743150462825897154e-03
3.550000000000000000e+02 -6.296283861077662039e-03 -7.318416603242687037e-03 -4.587382816663943159e-03
3.650000000000000000e+02 -7.876060851629583526e-03 -8.904758022500911321e-03 -5.008706333017597795e-03
3.750000000000000000e+02 -8.976550131319704917e-03 -9.567540831083215513e-03 -3.836769280917039487e-03
3.850000000000000000e+02 -1.017688847232347746e-02 -9.178110138385705413e-03 -2.460414609058601473e-03
3.950000000000000000e+02 -1.188879115536670486e-02 -7.548469960645463710e-03 -2.338118361775525910e-03
4.050000000000000000e+02 -1.454673192042487892e-02 -5.027181296526560608e-03 -3.392105787686225133e-03
4.150000000000000000e+02 -1.631374438851876038e-02 -1.753323172017442165e-03 -2.726219877272617609e-03
4.250000000000000000e+02 -1.642022579597824869e-02 2.082075943983698572e-03 -7.375980229598511507e-04
4.350000000000000000e+02 -1.772199992511425820e-02 6.255893066134382043e-03 7.175835524260778002e-04
4.450000000000000000e+02 -2.396019423366401932e-02 1.100079806975729629e-02 2.282993215473848596e-04
4.550000000000000000e+02 -3.693774189837803479e-02 1.613135694320326149e-02 -1.356668407407107509e-03
4.650000000000000000e+02 -4.815291997970780336e-02 1.866643457545403770e-02 -1.214738738168649615e-03
4.750000000000000000e+02 -5.095469115222309858e-02 1.747410841918626417e-02 -1.653625609444898665e-04
4.850000000000000000e+02 -4.489311842108483636e-02 1.509922226692916349e-02 3.627360156486817365e-04
4.950000000000000000e+02 -3.583263706226958584e-02 1.551106772891847931e-02 1.808789759595855120e-04
5.050000000000000000e+02 -3.022590024577056014e-02 1.940859890809699950e-02 -1.307946640387196223e-04
5.150000000000000000e+02 -2.751288783891130477e-02 2.196038067773318017e-02 1.451428447258094976e-04
5.250000000000000000e+02 -2.566774075594382629e-02 2.052600705807086298e-02 2.557737374147220507e-04
5.350000000000000000e+02 -2.385429231835407143e-02 1.811520468661272781e-02 1.092523698380187748e-04
5.450000000000000000e+02 -2.209865621584295239e-02 1.757502542751728306e-02 1.094872277339893445e-04
5.550000000000000000e+02 -2.104390753252111113e-02 1.927788115244103914e-02 6.762293401373161599e-05
5.650000000000000000e+02 -2.012377284159252988e-02 2.037974228229946089e-02 6.309070056315445156e-05
5.750000000000000000e+02 -1.895569838113424568e-02 1.951820322142401934e-02 5.820398551396397925e-05
5.850000000000000000e+02 -1.780838692753011071e-02 1.793957654029366619e-02 5.535388579018531797e-05
5.950000000000000000e+02 -1.559495866111950714e-02 1.630442909083961583e-02 6.514146696085448352e-05
6.050000000000000000e+02 -1.249065447442888020e-02 1.498518622732118027e-02 3.384867467625907270e-05
6.150000000000000000e+02 -1.069975084759273304e-02 1.403789782204849929e-02 5.721261605401057357e-05
6.250000000000000000e+02 -1.028163885673960554e-02 1.328624246165799501e-02 8.643640706826158273e-05
6.350000000000000000e+02 -1.046540030866971276e-02 1.288633615854112811e-02 1.022637981182324395e-04
6.450000000000000000e+02 -1.094404118404441496e-02 1.312322414971235814e-02 1.507117577109160520e-04
6.550000000000000000e+02 -1.122745913494299641e-02 1.379645494693299522e-02 1.850784050660465472e-04
6.650000000000000000e+02 -1.191582557950243530e-02 1.467989464364513261e-02 2.315741641029254918e-04
6.750000000000000000e+02 -1.302169732611892228e-02 1.598392498579946641e-02 3.154888524183476579e-04
6.850000000000000000e+02 -1.405325000755588451e-02 1.780080033751105587e-02 4.067807189421696100e-04
6.950000000000000000e+02 -1.461747753202027704e-02 1.949772506444175449e-02 4.461929641817623032e-04
7.050000000000000000e+02 -1.486018127723145316e-02 2.079404286222775664e-02 3.899684954446106075e-04
7.150000000000000000e+02 -1.616251579175825154e-02 2.284896280967265228e-02 2.840454361817211894e-04
7.250000000000000000e+02 -1.762156854797832309e-02 2.543434374398417103e-02 1.848363602844080647e-04
7.350000000000000000e+02 -1.822704113771429768e-02 2.544247046925887656e-02 8.642191543301323874e-05
7.450000000000000000e+02 -1.867505563477512079e-02 2.332503138771781226e-02 -1.888974687297840558e-05
7.550000000000000000e+02 -1.731727676603778479e-02 2.308062566287434961e-02 -4.187111839307921428e-05
7.650000000000000000e+02 -1.387113882666591094e-02 2.242910876440174991e-02 -4.448358502975010214e-05
7.750000000000000000e+02 -1.277150133789267152e-02 1.917911229557186376e-02 -3.480804223814994473e-05
7.850000000000000000e+02 -1.342615718798878879e-02 1.677446207967856970e-02 -3.096057156999191303e-05
7.950000000000000000e+02 -1.096615602373359789e-02 1.502463126266202070e-02 -3.475357891545182207e-05
8.050000000000000000e+02 -7.054266864379147260e-03 1.251780023183819181e-02 -4.754488270087745645e-05
8.150000000000000000e+02 -5.781957364916079888e-03 1.089083669327668182e-02 -8.998663182198135980e-05
8.250000000000000000e+02 -6.326404098291841561e-03 1.100419135687425061e-02 -6.918270498207979610e-05
8.350000000000000000e+02 -5.762022946075586252e-03 1.101113559369892164e-02 -2.302921440075481925e-05
8.450000000000000000e+02 -4.889826936538535854e-03 1.035322752642878728e-02 -3.428865006602163656e-05
8.550000000000000000e+02 -4.536218397841819232e-03 9.657602464677115736e-03 -5.384929406074434084e-05
8.650000000000000000e+02 -4.112671715536244874e-03 8.875655607309148806e-03 -5.727563699091922964e-05
8.750000000000000000e+02 -3.808517317463133451e-03 7.953957547693395191e-03 -5.759982016022181653e-05
8.850000000000000000e+02 -3.695081599662463582e-03 7.133870191666096677e-03 -4.656893659982325005e-05
8.950000000000000000e+02 -2.198027155600347678e-03 6.138321847584393698e-03 -3.123692420397037673e-05
9.050000000000000000e+02 3.975006539606537761e-05 5.032319883272214425e-03 -4.528809896464202744e-05
9.150000000000000000e+02 7.985493737714104839e-04 4.412838309493407989e-03 -5.960693511276297132e-05
9.250000000000000000e+02 5.922058049834498517e-04 4.118230905594176539e-03 -3.903038108993151368e-05
9.350000000000000000e+02 5.310886175611494436e-04 3.609042164221265732e-03 -4.015760424815537891e-05
9.450000000000000000e+02 6.221449291054334703e-04 3.138827229880369798e-03 -6.555623699015318995e-05
9.550000000000000000e+02 8.946746303124397540e-04 2.898646254325314663e-03 -6.751971852410559947e-05
9.650000000000000000e+02 1.077068223171996977e-03 2.682716305027641520e-03 -4.854844978314705077e-05
9.750000000000000000e+02 1.031751018554315441e-03 2.443793979893337572e-03 -3.016311611751279714e-05
9.850000000000000000e+02 9.680948259377998881e-04 2.280515322116090197e-03 -1.602482708139371675e-05
9.950000000000000000e+02 8.696150890573866969e-04 2.079265212718310694e-03 -7.096521896621330394e-06
1.005000000000000000e+03 8.205098953183954588e-04 1.949360059698260466e-03 -4.844765864643648924e-06
1.015000000000000000e+03 8.370215199670609117e-04 1.922480868629988749e-03 3.888517566037642673e-06
1.025000000000000000e+03 8.401872587280870752e-04 1.993121612435344234e-03 2.951086173886161772e-05
1.035000000000000000e+03 9.109578568824947551e-04 2.153239316208443044e-03 3.515748469422123721e-05
1.045000000000000000e+03 7.080251166284761213e-04 2.098730009772399509e-03 3.040276438586478631e-05
1.055000000000000000e+03 1.485409783227511636e-04 1.780296691861389582e-03 3.451754072296301588e-05
1.065000000000000000e+03 -6.754204575345431380e-05 1.612751317748731782e-03 2.438196009747991793e-05
1.075000000000000000e+03 1.821144641003479806e-05 1.643263508291683541e-03 2.386329813132686829e-05
1.085000000000000000e+03 1.255934640381961218e-04 1.654691912317452288e-03 2.174353176901194041e-05
1.095000000000000000e+03 3.585550539830179646e-05 1.538737384221674316e-03 7.314018157296416944e-06
1.105000000000000000e+03 -2.493128093291267344e-04 1.304440001340057432e-03 9.980818837453704566e-06
1.115000000000000000e+03 -3.340090530815727405e-04 1.181968315838170108e-03 8.885046289690124482e-06
1.125000000000000000e+03 -2.962816564673498450e-04 1.189032078021045810e-03 8.437887152988843322e-06
1.135000000000000000e+03 -2.817637874643669671e-04 1.208996594986595959e-03 1.311369929801554402e-05
1.145000000000000000e+03 -2.478398470194777465e-04 1.192319946171160362e-03 1.284991447725800062e-05
1.155000000000000000e+03 -2.452177777447634419e-04 1.115526344143602218e-03 9.310748320021083931e-06
1.165000000000000000e+03 -3.323607721139762937e-04 1.055975359265001442e-03 3.299329176746107985e-06
1.175000000000000000e+03 -4.122124576965304323e-04 1.099775964145395567e-03 -1.464624570532483559e-06
1.185000000000000000e+03 -3.799466077657392494e-04 1.188927678843030829e-03 -2.522343708259237951e-06
1.195000000000000000e+03 -3.025388799688994335e-04 1.178500738021680521e-03 6.294207654499319403e-07
1.205000000000000000e+03 -3.209982728954989691e-04 1.100479213327652112e-03 3.842958281902122336e-06
1.215000000000000000e+03 -4.535749069557185801e-04 1.122941625708880238e-03 2.418120739188582288e-06
1.225000000000000000e+03 -6.508138167889127414e-04 1.290495321384041785e-03 -9.820245990115588847e-07
1.235000000000000000e+03 -7.371909134736312442e-04 1.569686654526316867e-03 -1.462695569913450609e-06
1.245000000000000000e+03 -6.160488203563235701e-04 1.830638307127135890e-03 -5.764462090146587470e-06
1.255000000000000000e+03 -3.911906115040677330e-04 1.982138551231262501e-03 -9.984503560037099270e-06
1.265000000000000000e+03 -4.926206178445229761e-04 1.830933560431734957e-03 -6.258191541476862591e-07
1.275000000000000000e+03 -1.329285183630252208e-03 1.783611851067973958e-03 1.830683909726308806e-05
1.285000000000000000e+03 -1.737202224250129941e-03 2.363145013711309087e-03 2.435210700395610056e-05
1.295000000000000000e+03 -9.692098592925950428e-04 2.227782688553076734e-03 2.304550272613507781e-05
1.305000000000000000e+03 -4.806715595810832453e-04 1.194521731985519761e-03 3.168302014072652424e-05
1.315000000000000000e+03 -7.453083203625257601e-04 7.941316525417140264e-04 1.188990753887794658e-05
