# z u v w uhoriz
5.000000000000000000e+00 2.526276890357635058e-02 -4.266470785730395399e+00 -3.754540859185893233e-08 4.266545578449105314e+00
1.500000000000000000e+01 2.318883688664715240e-02 -4.226477665172027720e+00 -5.969465489581266982e-08 4.226541278203035823e+00
2.500000000000000000e+01 2.054382873547347735e-02 -4.196636191699028906e+00 -7.263997888729174186e-08 4.196686475587286580e+00
3.500000000000000000e+01 1.895385191494697308e-02 -4.221685799400310302e+00 -7.911390641405557159e-08 4.221728347177331919e+00
4.500000000000000000e+01 1.724108722208403041e-02 -4.243401570756145880e+00 -8.177259710795753310e-08 4.243436596178188580e+00
5.500000000000000000e+01 1.541059873775198034e-02 -4.262231687691959259e+00 -8.183384901389904133e-08 4.262259547014811467e+00
6.500000000000000000e+01 1.350940572613625393e-02 -4.280405292025965203e+00 -8.061203075474051238e-08 4.280426610519909580e+00
7.500000000000000000e+01 1.145521959416981837e-02 -4.297953487355129276e+00 -7.869244278411175602e-08 4.297968752972044726e+00
8.500000000000000000e+01 9.071593259475587909e-03 -4.313179038092339823e+00 -7.680942949258878533e-08 4.313188577890309183e+00
9.500000000000000000e+01 6.364470562955567255e-03 -4.326063411079587695e+00 -7.490900884504452602e-08 4.326068092756643502e+00
1.050000000000000000e+02 3.562032175699167587e-03 -4.338595883502454065e+00 -7.303119481028412133e-08 4.338597345734870103e+00
1.150000000000000000e+02 6.855648549386376229e-04 -4.350739436652992786e+00 -7.104927610561313528e-08 4.350739490666704512e+00
1.250000000000000000e+02 -2.341113007435575728e-03 -4.362680973528274109e+00 -6.941368256997135535e-08 4.362681601675249432e+00
1.350000000000000000e+02 -5.572176715132712461e-03 -4.374414750846528754e+00 -6.914907814254219611e-08 4.374418299794505138e+00
1.450000000000000000e+02 -8.930548240931000803e-03 -4.384855475099959321e+00 -6.698676766240191142e-08 4.384864569425830361e+00
1.550000000000000000e+02 -1.239799337029179153e-02 -4.394081013178553263e+00 -6.437241236530252094e-08 4.394098503745206941e+00
1.650000000000000000e+02 -1.601579801706452463e-02 -4.402839191986814171e+00 -5.927543215628132271e-08 4.402868321478763391e+00
1.750000000000000000e+02 -1.976711596374122054e-02 -4.411144860028946901e+00 -5.799545229080351292e-08 4.411189149768270923e+00
1.850000000000000000e+02 -2.344297540999769683e-02 -4.419121825070966736e+00 -5.643214269126888646e-08 4.419184005890071987e+00
1.950000000000000000e+02 -2.704595991359240795e-02 -4.426739338978304517e+00 -5.517159803209809868e-08 4.426821959284755970e+00
2.050000000000000000e+02 -3.073169756817020065e-02 -4.432938697581788823e+00 -5.411881336932423180e-08 4.433045221261965096e+00
2.150000000000000000e+02 -3.449086264113476741e-02 -4.437743417103878762e+00 -5.313616109788582914e-08 4.437877449373127448e+00
2.250000000000000000e+02 -3.823252380856991678e-02 -4.443389467835713091e+00 -5.229350524070799917e-08 4.443553947995918740e+00
2.350000000000000000e+02 -4.203036266003297439e-02 -4.449842493472951688e+00 -5.153562670125115782e-08 4.450040984991364468e+00
2.450000000000000000e+02 -4.582122503802420893e-02 -4.454413288641887014e+00 -5.100190663336333974e-08 4.454648957066472903e+00
2.550000000000000000e+02 -4.954776127930555357e-02 -4.457150913501044087e+00 -5.046510510597438907e-08 4.457426302965757259e+00
2.650000000000000000e+02 -5.335358222058755179e-02 -4.460641420644639865e+00 -4.983433196531574918e-08 4.460960489435700005e+00
2.750000000000000000e+02 -5.729137062684010878e-02 -4.464870093848937849e+00 -4.898979982387649193e-08 4.465237648333504339e+00
2.850000000000000000e+02 -6.158712287455311851e-02 -4.468395327322630450e+00 -4.816927190720758704e-08 4.468819729519493578e+00
2.950000000000000000e+02 -6.621692193972021634e-02 -4.471218478895598203e+00 -4.800895259430489265e-08 4.471708774816248955e+00
3.050000000000000000e+02 -7.128861710615051750e-02 -4.473630594133914506e+00 -4.659854263513764214e-08 4.474198560602766328e+00
3.150000000000000000e+02 -7.678363734630992699e-02 -4.475610693677857022e+00 -4.492752087233267943e-08 4.476269295778317669e+00
3.250000000000000000e+02 -8.225688279393920943e-02 -4.477559885391779737e+00 -4.175032697467122173e-08 4.478315388852891488e+00
