# z uT vT wT
5.000000000000000000e+00 9.353872591116448271e-05 -4.075778721128570439e-03 2.951370096548205663e-03
1.500000000000000000e+01 8.764068621317053654e-04 -7.038914381899955735e-04 1.154965774760028339e-02
2.500000000000000000e+01 1.448081717745177462e-03 2.027623789360766954e-03 1.778583436955364847e-02
3.500000000000000000e+01 2.046024497491080469e-03 4.647806713204835453e-03 2.171210569145278976e-02
4.500000000000000000e+01 2.618341010911463731e-03 5.764484297487069975e-03 2.528026588236845576e-02
5.500000000000000000e+01 3.000424126629825348e-03 6.363473789109608085e-03 2.806886905191958298e-02
6.500000000000000000e+01 3.156788661041730684e-03 6.588094391786630116e-03 3.005038737274643920e-02
7.500000000000000000e+01 3.130470759955001486e-03 6.493879982484939903e-03 3.138869065214060922e-02
8.500000000000000000e+01 2.982414606794353985e-03 6.330908168457288591e-03 3.231897892335314909e-02
9.500000000000000000e+01 2.783370186331865590e-03 6.255573701163908568e-03 3.269095482631122901e-02
1.050000000000000000e+02 2.610297199943868458e-03 6.296237479574955803e-03 3.259282704269331199e-02
1.150000000000000000e+02 2.532252776860825262e-03 6.457962647646802758e-03 3.257260096356855150e-02
1.250000000000000000e+02 2.458364878196659699e-03 6.649396237064011776e-03 3.274364865434541139e-02
1.350000000000000000e+02 2.271404489207846846e-03 6.721830050533862504e-03 3.240745746700648272e-02
1.450000000000000000e+02 2.070333628629255577e-03 6.671351520704357080e-03 3.150510842349073942e-02
1.550000000000000000e+02 1.982987349126931649e-03 6.514905549282927824e-03 3.081732031930446356e-02
1.650000000000000000e+02 1.972059282037067277e-03 6.269780830936325794e-03 3.049522563119549945e-02
1.750000000000000000e+02 2.009818361852645091e-03 5.903592438207613466e-03 2.985154157630061714e-02
1.850000000000000000e+02 2.110685732470660245e-03 5.452293044139356649e-03 2.879195797420036271e-02
1.950000000000000000e+02 2.144984376369318910e-03 5.137148334259973234e-03 2.784826976395234424e-02
2.050000000000000000e+02 2.007264924033130751e-03 4.997074385343668219e-03 2.710441535235019392e-02
2.150000000000000000e+02 1.811161612631432931e-03 4.841623417760629669e-03 2.624909787096224231e-02
2.250000000000000000e+02 1.626680444443497769e-03 4.662270134203622650e-03 2.526675171506215928e-02
2.350000000000000000e+02 1.474598792955189716e-03 4.481815844402069204e-03 2.427481236162052150e-02
2.450000000000000000e+02 1.389077619289147154e-03 4.231977838617263787e-03 2.328013291490375544e-02
2.550000000000000000e+02 1.306418252174895928e-03 3.973689161952424428e-03 2.216586507072454762e-02
2.650000000000000000e+02 1.191168395058013040e-03 3.769483352070296649e-03 2.092583410066068197e-02
2.750000000000000000e+02 1.085937671295229617e-03 3.613051563108595713e-03 1.984210624768404166e-02
2.850000000000000000e+02 9.844576820782684288e-04 3.473663002413158746e-03 1.900208203169975046e-02
2.950000000000000000e+02 8.621693339282058112e-04 3.327059375033749548e-03 1.810369497688760557e-02
3.050000000000000000e+02 7.224206388740035982e-04 3.173021124224858526e-03 1.703138391952662561e-02
3.150000000000000000e+02 5.756425244305649622e-04 3.054534581155312917e-03 1.589701059091210358e-02
3.250000000000000000e+02 3.807231027712558815e-04 2.936619228598263270e-03 1.469363577454892156e-02
3.350000000000000000e+02 1.021543310060444578e-04 2.783322125712818160e-03 1.335876561924860019e-02
3.450000000000000000e+02 -2.808798825654325120e-04 2.514717702056048793e-03 1.140887693391529761e-02
3.550000000000000000e+02 -7.786942603677706604e-04 2.095028963850492990e-03 8.564829021497830791e-03
3.650000000000000000e+02 -1.192136858109518879e-03 1.697886983503224404e-03 5.943419832132337995e-03
3.750000000000000000e+02 -1.468867186225489025e-03 1.472514927174995054e-03 4.007335310169692771e-03
3.850000000000000000e+02 -1.738193896959399623e-03 1.338105144699704065e-03 2.409345403958583400e-03
3.950000000000000000e+02 -2.055326814822410614e-03 1.218928266602100404e-03 2.751603838148371597e-04
4.050000000000000000e+02 -2.436656886786526307e-03 1.006135259925519925e-03 -2.915387142445303569e-03
4.150000000000000000e+02 -2.802345949414916833e-03 8.821478966426371006e-04 -5.016444747784832431e-03
4.250000000000000000e+02 -3.138765638859048954e-03 1.028968830320959671e-03 -5.330928763391203952e-03
4.350000000000000000e+02 -3.572593096308994843e-03 1.524618173556395537e-03 -4.935276139552073615e-03
4.450000000000000000e+02 -4.507386719266892952e-03 2.086258458056267084e-03 -5.885752046945265555e-03
4.550000000000000000e+02 -6.384762082926927033e-03 2.390639667148694754e-03 -8.539942569272745282e-03
