# z uT vT wT
5.000000000000000000e+00 -9.125452788209426915e-05 -4.744168408236478689e-04 4.689363745686036568e-04
1.500000000000000000e+01 3.740615497467592596e-04 9.722435227053152513e-04 1.749211321699409597e-03
2.500000000000000000e+01 4.302337115488083443e-04 1.415679611134974206e-03 1.999100302047673080e-03
3.500000000000000000e+01 2.171556863135760290e-04 1.194464008232809515e-03 1.540322181903518942e-03
4.500000000000000000e+01 -2.642902045912209506e-04 7.555422901824748348e-04 9.787766214538805385e-04
5.500000000000000000e+01 -1.130681347444321494e-03 -3.069871462663903639e-05 2.109652105698077895e-04
6.500000000000000000e+01 -2.246279132407957325e-03 -9.443394620948869717e-04 -6.269168643449346415e-04
7.500000000000000000e+01 -3.530854671954775613e-03 -1.832115649975545654e-03 -1.489959534561686267e-03
8.500000000000000000e+01 -4.953974813423802151e-03 -2.788987535231956996e-03 -2.320381381810887426e-03
9.500000000000000000e+01 -5.848419436265536384e-03 -3.525188146482820077e-03 -2.678440392619304070e-03
1.050000000000000000e+02 -6.364302663136883580e-03 -3.762328097674698304e-03 -2.576602806342558581e-03
1.150000000000000000e+02 -6.864958823851480089e-03 -3.863603161939047851e-03 -2.514873237103671701e-03
1.250000000000000000e+02 -7.451651597923339421e-03 -3.818662998556084185e-03 -2.404641327895517926e-03
1.350000000000000000e+02 -7.769955742650368549e-03 -3.857857060023109873e-03 -1.947472485569066297e-03
1.450000000000000000e+02 -7.841304105062632535e-03 -3.444357280194999035e-03 -1.183319752814976757e-03
1.550000000000000000e+02 -8.026066451371608595e-03 -2.929572284438604259e-03 -8.829425865026698395e-04
1.650000000000000000e+02 -7.843301047561864608e-03 -2.320526562537784422e-03 -1.522209723219048946e-03
1.750000000000000000e+02 -6.872475945303933506e-03 -6.090633465988439920e-04 -1.054578131540589861e-03
1.850000000000000000e+02 -4.502786859909705883e-03 1.681993863322362934e-03 -2.123520957123487885e-04
1.950000000000000000e+02 -3.488119781259367558e-03 2.723597336653946818e-03 1.298608973904200644e-04
2.050000000000000000e+02 -4.738593905986016389e-03 2.319468768116678646e-03 3.415388211803868819e-04
2.150000000000000000e+02 -6.189758691694012896e-03 1.414769554365845079e-03 -2.511770310386770988e-05
