# z uT vT wT
5.000000000000000000e+00 -9.516098396804633804e-06 -1.663730849555885313e-04 4.006834726225601056e-04
1.500000000000000000e+01 5.688949112438483006e-04 1.373905188910699068e-03 1.581050296115567039e-03
2.500000000000000000e+01 6.554811580407185001e-04 1.808217524467155236e-03 1.940898771251688094e-03
3.500000000000000000e+01 4.711041590329635232e-04 1.405715499685716938e-03 1.374371390231622289e-03
4.500000000000000000e+01 1.485258260305343024e-04 6.380143347257449587e-04 5.941700449568981064e-04
5.500000000000000000e+01 -2.868969521038723853e-04 -3.413621966996364260e-05 4.282539303477297845e-05
6.500000000000000000e+01 -7.054501394213136224e-04 -3.340547874567256640e-04 -1.289136734091954350e-04
7.500000000000000000e+01 -1.048094666729752636e-03 -5.702967210336454176e-04 -3.189245359689250013e-04
8.500000000000000000e+01 -1.724639738329493497e-03 -1.080063342885669540e-03 -5.593120617753669001e-04
9.500000000000000000e+01 -2.498876394702127454e-03 -1.586581136186708280e-03 -6.512904363183503803e-04
1.050000000000000000e+02 -2.971793307979335094e-03 -1.527078010715474804e-03 -6.977290456030625729e-04
1.150000000000000000e+02 -3.342094787818300494e-03 -8.092758134255991550e-04 -4.305637098221819529e-04
1.250000000000000000e+02 -3.428520474722242424e-03 -6.869097128694835286e-05 -1.845978968046557863e-04
1.350000000000000000e+02 -3.844187358368326979e-03 4.118462472628073431e-04 -1.948071346607852016e-04
1.450000000000000000e+02 -4.039985141035822187e-03 4.926444337642059586e-04 -2.911140193162356548e-04
1.550000000000000000e+02 -4.060401143031295082e-03 3.371963780059254452e-04 -1.993062325350497337e-04
1.650000000000000000e+02 -2.941850184314381660e-03 5.509269815409224098e-04 1.282538581752763046e-04
1.750000000000000000e+02 -1.456017704207431939e-03 6.053492482016555520e-04 3.579854793265339311e-04
1.850000000000000000e+02 -1.009890146807414582e-03 5.446470018648078872e-04 3.838511400069618022e-04
1.950000000000000000e+02 -1.558822119282625950e-03 8.800071892236868828e-04 2.895088765519190010e-04
2.050000000000000000e+02 -2.274233625555472510e-03 1.144076690863235057e-03 1.320224525727116784e-04
2.150000000000000000e+02 -2.361064916520153999e-03 1.014689996843368743e-03 4.552883988582689045e-05
2.250000000000000000e+02 -2.379491157040860422e-03 9.668479808934407529e-04 8.120541779187294873e-05
2.350000000000000000e+02 -2.344191494462024086e-03 1.070694793076217184e-03 1.113868486272780081e-04
