# z u v w uhoriz
5.000000000000000000e+00 8.961814680916247236e-03 -6.069653885071080168e+00 -3.383333290565960732e-08 6.069660501105546224e+00
1.500000000000000000e+01 9.657579912474683823e-03 -6.108784249024498791e+00 -5.377502312360745926e-08 6.108791883014151658e+00
2.500000000000000000e+01 1.003553392613156653e-02 -6.191123243764938167e+00 -6.540243622382984493e-08 6.191131377335460151e+00
3.500000000000000000e+01 9.965688566431365678e-03 -6.295098645179327157e+00 -7.117942254813622296e-08 6.295106533450185005e+00
4.500000000000000000e+01 1.011087465256782850e-02 -6.389618088438475674e+00 -7.350749123010520080e-08 6.389626088112387414e+00
5.500000000000000000e+01 1.021206578334692833e-02 -6.474284627827766592e+00 -7.349134922914231901e-08 6.474292681707746411e+00
6.500000000000000000e+01 9.777332643462357739e-03 -6.554031430902744759e+00 -7.231413192049814661e-08 6.554038723832404933e+00
7.500000000000000000e+01 8.722943163906768729e-03 -6.628663165554700143e+00 -7.051418685472790248e-08 6.628668905000392186e+00
8.500000000000000000e+01 7.286040004856735378e-03 -6.698684897461852472e+00 -6.874403428147038602e-08 6.698688859908516591e+00
9.500000000000000000e+01 5.528171994433397733e-03 -6.763811935103049677e+00 -6.697742776125824049e-08 6.763814194234496924e+00
1.050000000000000000e+02 3.053154513253665894e-03 -6.826039272474298869e+00 -6.525192359165986516e-08 6.826039955282559468e+00
1.150000000000000000e+02 2.168534960468778956e-04 -6.886018324203533325e+00 -6.346598913720223182e-08 6.886018327618092627e+00
1.250000000000000000e+02 -4.010986837921160647e-03 -6.943612732933234000e+00 -6.200975955357153693e-08 6.943613891408993766e+00
1.350000000000000000e+02 -9.648666181683848708e-03 -6.998305305799776832e+00 -6.176406597420110779e-08 6.998311957175415543e+00
1.450000000000000000e+02 -1.612591620907677381e-02 -7.050834976653348463e+00 -5.990512352243952147e-08 7.050853417365290809e+00
1.550000000000000000e+02 -2.356620508025572894e-02 -7.101556079015944434e+00 -5.766137075717027703e-08 7.101595180621759873e+00
1.650000000000000000e+02 -3.314487387814172431e-02 -7.159303890441856666e+00 -5.330498954725631372e-08 7.159380614156527933e+00
1.750000000000000000e+02 -4.469944876378985354e-02 -7.223880226148177819e+00 -5.222395027533835187e-08 7.224018518972278535e+00
1.850000000000000000e+02 -5.783311854851672790e-02 -7.288446458094389513e+00 -5.089831513164643113e-08 7.288675904587176291e+00
1.950000000000000000e+02 -7.245145022186473549e-02 -7.353382311602809196e+00 -4.981942459330668343e-08 7.353739227986829441e+00
2.050000000000000000e+02 -9.129029929667235865e-02 -7.422886252580971345e+00 -4.893109652640112613e-08 7.423447597814727850e+00
2.150000000000000000e+02 -1.145064384618059011e-01 -7.496898970483529823e+00 -4.807468654052506020e-08 7.497773396021396586e+00
2.250000000000000000e+02 -1.371161520703334247e-01 -7.566051204227113303e+00 -4.736357928347283180e-08 7.567293549489481741e+00
2.350000000000000000e+02 -1.589164611942830985e-01 -7.630415483298160773e+00 -4.670039059008788485e-08 7.632070157525729925e+00
2.450000000000000000e+02 -1.777718617491013398e-01 -7.677811409660892039e+00 -4.631556375030875842e-08 7.679869196617135074e+00
2.550000000000000000e+02 -1.938252354697554969e-01 -7.708286119886596843e+00 -4.585755693438012645e-08 7.710722607378719395e+00
2.650000000000000000e+02 -2.122526768197317837e-01 -7.740733982402273838e+00 -4.520735775516730114e-08 7.743643443827621375e+00
2.750000000000000000e+02 -2.330544647290069271e-01 -7.775170900073305802e+00 -4.418671155234996097e-08 7.778662925521125260e+00
2.850000000000000000e+02 -2.747566125382366331e-01 -7.823708576293656236e+00 -4.315957400342587162e-08 7.828531604515906572e+00
2.950000000000000000e+02 -3.374804430316560300e-01 -7.886300512834393928e+00 -4.306701434930737013e-08 7.893518152773252972e+00
3.050000000000000000e+02 -4.158670266431935825e-01 -7.951117173353662970e+00 -4.117043474836918316e-08 7.961985285608645491e+00
3.150000000000000000e+02 -5.096162943463957706e-01 -8.018160509230494171e+00 -3.885894951813850203e-08 8.034339221071435944e+00
3.250000000000000000e+02 -6.036048662847742774e-01 -8.085289091657646310e+00 -3.447749479690720860e-08 8.107788757132292190e+00
3.350000000000000000e+02 -6.979151241414360829e-01 -8.152530463220925228e+00 -3.338707788898969977e-08 8.182349202658766529e+00
3.450000000000000000e+02 -7.923736202784388283e-01 -8.219622461127556790e+00 -3.223593214084847966e-08 8.257726645850285152e+00
3.550000000000000000e+02 -9.155576706966487288e-01 -8.278608063411802220e+00 -3.149447094254447660e-08 8.329081420898608812e+00
3.650000000000000000e+02 -1.067452916059151491e+00 -8.329331892526916192e+00 -3.101650183242026786e-08 8.397453513051988949e+00
3.750000000000000000e+02 -1.219526312937590617e+00 -8.379931650010529864e+00 -3.070342500214478688e-08 8.468205175053055811e+00
3.850000000000000000e+02 -1.371876748973305027e+00 -8.430492650163307289e+00 -3.056660958828012753e-08 8.541384673390556515e+00
3.950000000000000000e+02 -1.524451818344054299e+00 -8.481001070625044491e+00 -3.053390988879984551e-08 8.616921289323446587e+00
4.050000000000000000e+02 -1.698074582170541191e+00 -8.512662674198942625e+00 -3.074307981644572869e-08 8.680373441927113021e+00
4.150000000000000000e+02 -1.892716441373818892e+00 -8.525117875213732432e+00 -3.093396347222422550e-08 8.732697768372352343e+00
4.250000000000000000e+02 -2.087390373970049673e+00 -8.537222722616665038e+00 -3.099574324825116495e-08 8.788706980489514820e+00
4.350000000000000000e+02 -2.282243353482113157e+00 -8.549214305629496025e+00 -3.078642469101031682e-08 8.848598757322726271e+00
4.450000000000000000e+02 -2.477158953327251112e+00 -8.561344954188314205e+00 -3.054374280141982853e-08 8.912516137693948792e+00
4.550000000000000000e+02 -2.690870380894012648e+00 -8.546663911275571124e+00 -3.083745415524740067e-08 8.960259338829034803e+00
4.650000000000000000e+02 -2.923747523342342003e+00 -8.504806426386924301e+00 -3.012073592208544016e-08 8.993332637602303947e+00
4.750000000000000000e+02 -3.156826806765640647e+00 -8.462771518795618064e+00 -2.907053155165888238e-08 9.032389344312635515e+00
4.850000000000000000e+02 -3.389631690317180812e+00 -8.420911812876754610e+00 -2.717875785720590892e-08 9.077519416462283885e+00
4.950000000000000000e+02 -3.622206266838909894e+00 -8.379115768044510304e+00 -2.696005100167740739e-08 9.128524486126945447e+00
5.050000000000000000e+02 -3.852533793198760659e+00 -8.323085850998401369e+00 -2.657176341315070134e-08 9.171465243396401235e+00
5.150000000000000000e+02 -4.080786730192771827e+00 -8.252733710145809809e+00 -2.620694430637178363e-08 9.206543000925723419e+00
5.250000000000000000e+02 -4.309227394811722789e+00 -8.182228448059055026e+00 -2.594308578915860725e-08 9.247610670677195444e+00
5.350000000000000000e+02 -4.537400288846891172e+00 -8.111862111272264642e+00 -2.548825387097431456e-08 9.294638685474673423e+00
5.450000000000000000e+02 -4.765410742369438069e+00 -8.041641003601721849e+00 -2.515759628159012076e-08 9.347573459154977726e+00
5.550000000000000000e+02 -4.993335636083964246e+00 -7.966208778534498158e+00 -2.467946040987439579e-08 9.401802118625244731e+00
5.650000000000000000e+02 -5.221075650952458957e+00 -7.885496210986609356e+00 -2.465813670961443316e-08 9.457308361603359970e+00
5.750000000000000000e+02 -5.448553038874218934e+00 -7.804743106143149589e+00 -2.424469704758380536e-08 9.518442371013993153e+00
5.850000000000000000e+02 -5.675996106106179440e+00 -7.724036850455314962e+00 -2.321264925506669533e-08 9.585284401817411037e+00
5.950000000000000000e+02 -5.903667115195735171e+00 -7.643329174950311611e+00 -2.116409881611647787e-08 9.657834451039743584e+00
6.050000000000000000e+02 -6.131150439834429200e+00 -7.555265775551388785e+00 -1.898177596441202875e-08 9.730007536230383280e+00
6.150000000000000000e+02 -6.358191092967417468e+00 -7.459902385781963297e+00 -1.890531643145790814e-08 9.801874187117768145e+00
6.250000000000000000e+02 -6.585031248551173277e+00 -7.364539138948556385e+00 -1.463506371276448590e-08 9.879224325497450110e+00
6.350000000000000000e+02 -6.811773165042796840e+00 -7.269199138180271191e+00 -9.366961036655873150e-09 9.962003300667891637e+00
6.450000000000000000e+02 -7.038632614599106496e+00 -7.173890261754293007e+00 6.293461632259425151e-10 1.005022639401676976e+01
6.550000000000000000e+02 -7.260463821716453658e+00 -7.074127637168457383e+00 2.983315618501625106e-09 1.013694316514619054e+01
6.650000000000000000e+02 -7.477061642817309561e+00 -6.969899163659853514e+00 5.439476818405383773e-09 1.022183668242044519e+01
6.750000000000000000e+02 -7.693548071525664334e+00 -6.865668557969272001e+00 6.882937956620514136e-09 1.031155112855307188e+01
6.850000000000000000e+02 -7.910014226319096231e+00 -6.761445521256668201e+00 7.737476158539095122e-09 1.040603049185866702e+01
6.950000000000000000e+02 -8.126492230598199029e+00 -6.657237307020208661e+00 8.198524837645625174e-09 1.050517417922970864e+01
7.050000000000000000e+02 -8.329126575802639820e+00 -6.541414659448877345e+00 8.393155007525680171e-09 1.059077217499245904e+01
7.150000000000000000e+02 -8.517817080125487550e+00 -6.413876731255184538e+00 8.419472862170387928e-09 1.066259923912617857e+01
