# z u v w uhoriz
5.000000000000000000e+00 6.623566739509361145e-01 -7.512468256076772377e+00 -2.870009682881945892e-08 7.541610946083636691e+00
1.500000000000000000e+01 6.484099875505686672e-01 -7.634835569336679839e+00 -4.540614526662921607e-08 7.662320124007079514e+00
2.500000000000000000e+01 6.242594246415269499e-01 -7.811150329194465947e+00 -5.479755005988372148e-08 7.836055723036213116e+00
3.500000000000000000e+01 6.047490843608699373e-01 -7.942386960647679572e+00 -5.902302426104652109e-08 7.965377083836119532e+00
4.500000000000000000e+01 5.766733087461053398e-01 -8.049254660459135735e+00 -6.026873961532483600e-08 8.069885544042325165e+00
5.500000000000000000e+01 5.399672360088965117e-01 -8.131764457573353866e+00 -5.950616892110753779e-08 8.149672251656280508e+00
6.500000000000000000e+01 5.006624833518052986e-01 -8.196897437434795819e+00 -5.786971425513219624e-08 8.212173312958094940e+00
7.500000000000000000e+01 4.588842702137287399e-01 -8.244672845105565528e+00 -5.579523406195130103e-08 8.257433323755675403e+00
8.500000000000000000e+01 4.111665123655116050e-01 -8.284943977093815803e+00 -5.402689536578049864e-08 8.295140421022052735e+00
9.500000000000000000e+01 3.573619116476858815e-01 -8.317734493719431299e+00 -5.230556513649571551e-08 8.325407776433928930e+00
1.050000000000000000e+02 2.431959102695644415e-01 -8.345678912671154137e+00 -5.055499405917456522e-08 8.349221566360292002e+00
1.150000000000000000e+02 6.870018576648509456e-02 -8.368865541299104649e+00 -4.856397336357550416e-08 8.369147517152979887e+00
1.250000000000000000e+02 -1.410084418052007238e-01 -8.384110769856665257e+00 -4.686776920110658808e-08 8.385296463565666159e+00
1.350000000000000000e+02 -3.858793783072012595e-01 -8.391424885015252855e+00 -4.677982242540365196e-08 8.400292524397945826e+00
1.450000000000000000e+02 -5.929095826540735636e-01 -8.383220611701798219e+00 -4.431727431186466063e-08 8.404161445240381667e+00
1.550000000000000000e+02 -7.620158980029224649e-01 -8.359487752214008083e+00 -4.123978460743174617e-08 8.394146991101907318e+00
1.650000000000000000e+02 -9.764534202736655510e-01 -8.315112180101033701e+00 -3.542652654400834434e-08 8.372248912307176383e+00
1.750000000000000000e+02 -1.236304011797557667e+00 -8.250072923819816495e+00 -3.425480914959739388e-08 8.342191010635730208e+00
1.850000000000000000e+02 -1.505182647888991365e+00 -8.174136755118617259e+00 -3.286618335535790956e-08 8.311563420613911291e+00
1.950000000000000000e+02 -1.782967346609854120e+00 -8.087345383601663329e+00 -3.195890139462274386e-08 8.281553472189871812e+00
2.050000000000000000e+02 -2.023965070776024167e+00 -8.001110309860941072e+00 -3.137333781061635120e-08 8.253132786904888718e+00
2.150000000000000000e+02 -2.228205149136297969e+00 -7.915426785104513030e+00 -3.085566737490055924e-08 8.223069948443068711e+00
2.250000000000000000e+02 -2.434444351389239536e+00 -7.825448456494950911e+00 -3.051990956473625382e-08 8.195374478647707406e+00
2.350000000000000000e+02 -2.642667388466616529e+00 -7.731188664010874234e+00 -3.018308058270574010e-08 8.170371416563337874e+00
2.450000000000000000e+02 -2.861043268931299899e+00 -7.625647567761250301e+00 -3.018334467606175906e-08 8.144695784030252739e+00
2.550000000000000000e+02 -3.089604008238358013e+00 -7.508817531947738821e+00 -3.000385993594066861e-08 8.119605511095244310e+00
2.650000000000000000e+02 -3.317091117946572520e+00 -7.389103574951178643e+00 -2.948720201499443810e-08 8.099502770301169718e+00
2.750000000000000000e+02 -3.543489643664608391e+00 -7.266527839205318529e+00 -2.839092198383318261e-08 8.084475597879199782e+00
2.850000000000000000e+02 -3.759923400322988218e+00 -7.140308347080328133e+00 -2.721059247264012649e-08 8.069760050192408940e+00
2.950000000000000000e+02 -3.966425747155707171e+00 -7.010418593081206851e+00 -2.723408131254562202e-08 8.054719241408628605e+00
3.050000000000000000e+02 -4.170420346728049843e+00 -6.878164867724319897e+00 -2.485998690139064585e-08 8.043727855664959847e+00
3.150000000000000000e+02 -4.371898395135111137e+00 -6.743557034576390663e+00 -2.189705837116580689e-08 8.036731739704247701e+00
3.250000000000000000e+02 -4.573401236621148058e+00 -6.608929685009961474e+00 -1.631831320902875731e-08 8.037036173399602745e+00
3.350000000000000000e+02 -4.774892766396146015e+00 -6.474307334464495689e+00 -1.510868593425663683e-08 8.044641470673694172e+00
3.450000000000000000e+02 -4.976381841523966010e+00 -6.339685277861785373e+00 -1.386307481567053021e-08 8.059527632249109175e+00
3.550000000000000000e+02 -5.172658487826683249e+00 -6.200470365844326537e+00 -1.323433966911906009e-08 8.074789693199390328e+00
3.650000000000000000e+02 -5.363735703642285912e+00 -6.056663429661281128e+00 -1.295760494462468583e-08 8.090292491543390696e+00
3.750000000000000000e+02 -5.554818860199849162e+00 -5.912851486942702905e+00 -1.290986373352837881e-08 8.112818577798501352e+00
3.850000000000000000e+02 -5.745905384559893747e+00 -5.769029161462492006e+00 -1.302640766022878184e-08 8.142304720048189282e+00
3.950000000000000000e+02 -5.936965787182139742e+00 -5.625215077779080808e+00 -1.323515479117372522e-08 8.178667827308084171e+00
4.050000000000000000e+02 -6.124047472158241412e+00 -5.478749755457422488e+00 -1.358716240436266635e-08 8.217095370273641564e+00
4.150000000000000000e+02 -6.307167614160695379e+00 -5.329618826249681085e+00 -1.391897359182675769e-08 8.257433024023418611e+00
4.250000000000000000e+02 -6.490285302697424541e+00 -5.180473391121549476e+00 -1.415948946873553263e-08 8.304282501608950540e+00
4.350000000000000000e+02 -6.673387040157555461e+00 -5.031329350069412065e+00 -1.422300682270017682e-08 8.357533704186463908e+00
4.450000000000000000e+02 -6.856484562862190657e+00 -4.882196570160816762e+00 -1.422913278541470530e-08 8.417079298097267070e+00
4.550000000000000000e+02 -7.031580868137682572e+00 -4.732916079619267080e+00 -1.446735293114968769e-08 8.476061828578087542e+00
4.650000000000000000e+02 -7.198681408939997084e+00 -4.583472563615053730e+00 -1.419778729925657722e-08 8.534004614999355809e+00
4.750000000000000000e+02 -7.365784505972600371e+00 -4.434019455330302506e+00 -1.374042926298533401e-08 8.597401346841593295e+00
4.850000000000000000e+02 -7.532883145921533519e+00 -4.284561440536441168e+00 -1.293564644489668750e-08 8.666129195196688784e+00
4.950000000000000000e+02 -7.699966874798958472e+00 -4.135110461269555060e+00 -1.291301865469251261e-08 8.740058832748331952e+00
5.050000000000000000e+02 -7.845089603018834623e+00 -4.001560726358828646e+00 -1.279058192160426445e-08 8.806697401758029287e+00
5.150000000000000000e+02 -7.968250926326055250e+00 -3.883910518651030319e+00 -1.265576897669035486e-08 8.864411076985550864e+00
5.250000000000000000e+02 -8.091407768243243481e+00 -3.766270975571350821e+00 -1.255786702377748833e-08 8.925002898230244952e+00
