# z uT vT wT
5.000000000000000000e+00 -2.805392659990553397e-03 -2.812208287757416488e-03 3.133232010698701157e-03
1.500000000000000000e+01 -3.168392447975519437e-03 3.419000349240627901e-04 1.225054965254373032e-02
2.500000000000000000e+01 -2.858215551871092115e-03 3.066150092979619355e-03 1.875216008006973592e-02
3.500000000000000000e+01 -2.234801956696451462e-03 5.445127118690531488e-03 2.261177694777739486e-02
4.500000000000000000e+01 -1.115018151699301296e-03 6.395659267402109723e-03 2.612269928636385893e-02
5.500000000000000000e+01 -3.137293222395448394e-04 7.252663368193769215e-03 3.025079476981607646e-02
6.500000000000000000e+01 3.146968314243276570e-04 7.898975355950330762e-03 3.464955984520918381e-02
7.500000000000000000e+01 3.930759079457161152e-04 7.984984544493749226e-03 3.712143146290056150e-02
8.500000000000000000e+01 -3.334400739150585958e-04 7.882515854768351246e-03 3.776066462208307883e-02
9.500000000000000000e+01 -9.945115464217325202e-04 7.835228776865533346e-03 3.788870228883008812e-02
1.050000000000000000e+02 -1.545826344717734970e-03 8.130098758925985089e-03 3.778773122388602579e-02
1.150000000000000000e+02 -2.398336810679034363e-03 9.215746342125028315e-03 3.892492842309321077e-02
1.250000000000000000e+02 -3.258735483185273927e-03 1.098950111799912310e-02 4.172201099113351935e-02
1.350000000000000000e+02 -3.665241806018371910e-03 1.225204631984329849e-02 4.358933365390578463e-02
1.450000000000000000e+02 -3.670173386166799591e-03 1.298271143129726447e-02 4.419259437524490630e-02
1.550000000000000000e+02 -3.310354802772082911e-03 1.340953703509576225e-02 4.589189430183727991e-02
1.650000000000000000e+02 -3.234499125750979996e-03 1.369329034774436314e-02 4.893671895466306793e-02
1.750000000000000000e+02 -3.590803996404433839e-03 1.328468762593418284e-02 5.065593047410266170e-02
1.850000000000000000e+02 -4.059415264805797327e-03 1.251585554949456204e-02 5.038945394493304919e-02
1.950000000000000000e+02 -4.362564807874816722e-03 1.252991715303175026e-02 5.095670251224552333e-02
2.050000000000000000e+02 -4.466115114434515351e-03 1.323014084122595656e-02 5.319885364646378262e-02
2.150000000000000000e+02 -4.311633138781072183e-03 1.346351909059585392e-02 5.389073304076587995e-02
2.250000000000000000e+02 -3.851046919952286988e-03 1.353992263687910438e-02 5.228031792276297690e-02
2.350000000000000000e+02 -3.415650185086223367e-03 1.379808890427092552e-02 5.062326510083479253e-02
2.450000000000000000e+02 -2.941299616168343862e-03 1.399505613645023183e-02 4.968220170383650519e-02
2.550000000000000000e+02 -2.318345746328893085e-03 1.417378994386020788e-02 4.890796533571385024e-02
2.650000000000000000e+02 -2.251065062566603818e-03 1.454083639056090969e-02 4.797893470649098463e-02
2.750000000000000000e+02 -2.372312074265580349e-03 1.488157417170000996e-02 4.666825110062267773e-02
2.850000000000000000e+02 -2.110409543066597924e-03 1.522496553172619435e-02 4.511870292171386160e-02
2.950000000000000000e+02 -1.735537719967125301e-03 1.560978523068498255e-02 4.337202070436448065e-02
3.050000000000000000e+02 -1.725268133987313502e-03 1.610042824222713762e-02 4.138715759698944480e-02
3.150000000000000000e+02 -1.776532058449805480e-03 1.622312030718700213e-02 3.930879235866559240e-02
3.250000000000000000e+02 -1.648167193677966104e-03 1.554521292080675819e-02 3.697415131598951604e-02
3.350000000000000000e+02 -1.574941495481935270e-03 1.421644382114578206e-02 3.414297707034004425e-02
3.450000000000000000e+02 -1.204498029575686979e-03 1.215705361836576584e-02 3.017651156875997970e-02
3.550000000000000000e+02 -1.245491502757796161e-04 9.878157013174565862e-03 2.493791351771260101e-02
3.650000000000000000e+02 1.008102807171733402e-03 7.996489413730125534e-03 2.029159413227545755e-02
3.750000000000000000e+02 1.720613470906943608e-03 6.362808211429612712e-03 1.683946159673292697e-02
3.850000000000000000e+02 1.548685968030803035e-03 4.455742893052767536e-03 1.355370963455728231e-02
3.950000000000000000e+02 1.501890762174847515e-04 2.861473051230773758e-03 8.830702214813787587e-03
4.050000000000000000e+02 -1.449048703051800027e-03 1.438943872162171730e-03 1.913532209163782555e-03
4.150000000000000000e+02 -1.987237862613439651e-03 4.869325977299886936e-04 -3.379183424812853744e-03
4.250000000000000000e+02 -1.740265015798218590e-03 5.094382032751193631e-04 -5.723181520469250091e-03
4.350000000000000000e+02 -1.503864262782065144e-03 1.286558731064731250e-03 -6.898738614670924148e-03
4.450000000000000000e+02 -1.390882700603740573e-03 3.100516848790807380e-03 -1.062788873287502135e-02
4.550000000000000000e+02 -3.260664194249645372e-03 2.992231501708879880e-03 -1.839643737118201380e-02
4.650000000000000000e+02 -6.974813373421276386e-03 1.859240401779580594e-03 -2.110195838876834790e-02
4.750000000000000000e+02 -1.259344931090347966e-02 5.038735840565402788e-03 -1.796909070688271215e-02
4.850000000000000000e+02 -2.204812827934286845e-02 1.239654289876572155e-02 -1.368176257189476427e-02
4.950000000000000000e+02 -3.311784999026753246e-02 2.597001755678658361e-02 -1.188676200593683299e-02
5.050000000000000000e+02 -4.640278521452718963e-02 4.827522606372704195e-02 -1.316861640196286855e-02
5.150000000000000000e+02 -5.321302427287057796e-02 7.053378921582853511e-02 -1.239228811325545146e-02
5.250000000000000000e+02 -4.590189705939559661e-02 7.402790577156176388e-02 -7.905837041221504269e-03
5.350000000000000000e+02 -3.322732328285955827e-02 6.587527670326739915e-02 -2.705720097656490967e-03
5.450000000000000000e+02 -1.942952038572482582e-02 5.000975841052802962e-02 -2.617567946543448553e-04
5.550000000000000000e+02 -1.442340268617189544e-02 4.293901389947318153e-02 -7.753660184899192204e-04
5.650000000000000000e+02 -1.107551854904325131e-02 3.620513474738072668e-02 -7.538385928581275552e-04
5.750000000000000000e+02 -1.068658115352985778e-02 2.906345456240962827e-02 -3.698982221015982498e-04
5.850000000000000000e+02 -9.867201109429244235e-03 2.346543069785673313e-02 2.572048843488536135e-04
5.950000000000000000e+02 -5.499147503623191130e-03 1.752649125399844549e-02 7.791711326809024497e-04
6.050000000000000000e+02 -1.462778963601754460e-03 1.179028579970653814e-02 4.491659531508930244e-04
6.150000000000000000e+02 -8.874707639475700382e-04 8.509145910368462115e-03 -1.644310139887478076e-04
6.250000000000000000e+02 -2.322455114513128759e-03 7.929649898006747508e-03 -4.814114207526356973e-04
6.350000000000000000e+02 -3.875909920340584423e-03 8.304920620048858101e-03 -3.968743800527259119e-04
6.450000000000000000e+02 -4.526266614881054202e-03 7.656239321190691678e-03 7.633639253167535878e-05
6.550000000000000000e+02 -4.581542700158596979e-03 6.657738193581559487e-03 2.982882755359731212e-04
6.650000000000000000e+02 -4.743700245727186862e-03 6.240480603217327289e-03 1.303531115972311478e-04
6.750000000000000000e+02 -5.196248269294293128e-03 5.995607115200472445e-03 -8.978826288812895122e-05
6.850000000000000000e+02 -5.712311551073670501e-03 5.980050667529207900e-03 -1.000982169245214528e-04
6.950000000000000000e+02 -5.783108718620111680e-03 5.804272450128497920e-03 -1.629363247504807927e-04
7.050000000000000000e+02 -5.381579361658382112e-03 5.099184402772001176e-03 -3.209442698599016593e-04
7.150000000000000000e+02 -4.900197009960303648e-03 4.818216991817105173e-03 -4.872697831203766242e-04
7.250000000000000000e+02 -4.701814791181611018e-03 5.161470649311253669e-03 -4.986271409272147442e-04
7.350000000000000000e+02 -4.609513856360393166e-03 5.559024927650453932e-03 -2.629402171973398389e-04
7.450000000000000000e+02 -4.210707876470288873e-03 5.824460240685227011e-03 -4.096279046347836952e-05
7.550000000000000000e+02 -3.536504678782861726e-03 5.893828828414395503e-03 -9.398371119429088888e-05
7.650000000000000000e+02 -3.214103950516192937e-03 5.764279169928829445e-03 -2.965911511330854506e-04
7.750000000000000000e+02 -3.148467943601916501e-03 5.494980527211189639e-03 -4.424872950739238797e-04
7.850000000000000000e+02 -3.085048299000640610e-03 5.338577809925399049e-03 -4.811614200375623727e-04
7.950000000000000000e+02 -2.439067626709708059e-03 5.392495156951023980e-03 -4.049326518141290300e-04
8.050000000000000000e+02 -1.280937876499656279e-03 5.563494846916499162e-03 -3.791879489964071872e-04
8.150000000000000000e+02 -6.359904967687622082e-04 5.772395690141050688e-03 -3.536935837580537536e-04
8.250000000000000000e+02 -3.270734814022213536e-04 6.012981922329256948e-03 -2.220745850560558227e-04
8.350000000000000000e+02 1.284031390869352983e-04 6.036260756230519067e-03 -1.802967333366095192e-04
8.450000000000000000e+02 4.001215366988332975e-04 5.889594760152594248e-03 -2.727260757012726065e-04
8.550000000000000000e+02 6.549705833761957112e-04 5.792360966891051469e-03 -3.286369819341534429e-04
8.650000000000000000e+02 1.109158173908513303e-03 5.749710007235417017e-03 -2.782621566828846434e-04
8.750000000000000000e+02 1.549674139068666755e-03 5.676304701458897116e-03 -1.959238726056271339e-04
8.850000000000000000e+02 1.791447992807311236e-03 5.665968638586566831e-03 -3.325260274196322461e-04
8.950000000000000000e+02 1.570610406511882160e-03 4.899281282007153862e-03 -3.894468910627947285e-04
9.050000000000000000e+02 1.011117410595533447e-03 3.328893596871150464e-03 -2.318043132050493849e-04
9.150000000000000000e+02 8.843701410828081876e-04 2.570252388411659906e-03 -2.057541797220892570e-04
9.250000000000000000e+02 9.769215311913731752e-04 2.457253148823525940e-03 -2.263741765774825057e-04
9.350000000000000000e+02 9.817877672795183742e-04 2.394153382746189770e-03 -2.136448048519377853e-04
9.450000000000000000e+02 9.858676593411503340e-04 2.317140553707712578e-03 -2.031134617023806646e-04
9.550000000000000000e+02 9.921470966043894994e-04 2.153605150163215472e-03 -1.591391388808785132e-04
9.650000000000000000e+02 1.068966180629052918e-03 2.015001734873906290e-03 -1.135714749354394605e-04
9.750000000000000000e+02 1.192783592149022302e-03 1.902601389697730324e-03 -7.221954274344295592e-05
9.850000000000000000e+02 1.276448048255362285e-03 1.762964686994891641e-03 -4.527986383973629922e-05
9.950000000000000000e+02 1.299674265050236328e-03 1.603676119846705102e-03 -4.722639349778026333e-05
1.005000000000000000e+03 1.238273226894954018e-03 1.439932315457499419e-03 -6.642007333990945371e-05
1.015000000000000000e+03 1.054440360836966014e-03 1.298487027642693118e-03 -8.259394368155374439e-05
1.025000000000000000e+03 7.796637732940454348e-04 1.205686794738319075e-03 -8.144079800118987373e-05
1.035000000000000000e+03 5.187663411887932959e-04 1.219383202434746365e-03 -8.698746592583153918e-05
1.045000000000000000e+03 2.416576332669822494e-04 1.187105739313652980e-03 -9.062872539287502650e-05
1.055000000000000000e+03 4.673468815011287854e-05 1.039263475528203525e-03 -7.880738384129110118e-05
1.065000000000000000e+03 5.227867172428986916e-05 1.038939731664535173e-03 -9.429622313367838377e-05
1.075000000000000000e+03 2.160629864233936975e-04 1.171154793514967481e-03 -1.125176654159326347e-04
