# z uT vT wT
5.000000000000000000e+00 2.320003668586425325e-04 1.516222368252191557e-03 1.647357653671427001e-03
1.500000000000000000e+01 1.163014913090746867e-03 1.296008750715101597e-02 6.770900827714578137e-03
2.500000000000000000e+01 1.582332658945922446e-03 1.653720307061925729e-02 9.603528881327132866e-03
3.500000000000000000e+01 1.692186079409027134e-03 1.647488612969586277e-02 9.867295400449267381e-03
4.500000000000000000e+01 1.634148214402114966e-03 1.521684097307423461e-02 9.350229533272972487e-03
5.500000000000000000e+01 1.580053152041593174e-03 1.374084027232952768e-02 8.525750234482298504e-03
6.500000000000000000e+01 1.528484335473070639e-03 1.242091434982709082e-02 7.727614133155077079e-03
7.500000000000000000e+01 1.470009962132660638e-03 1.124041969900241127e-02 7.076189401201964102e-03
8.500000000000000000e+01 1.409485172330514043e-03 1.033834567011299860e-02 6.659028237883280778e-03
9.500000000000000000e+01 1.255684096864764874e-03 9.354762107154527412e-03 6.095451952121257698e-03
1.050000000000000000e+02 9.987005610232067756e-04 8.227420844514993573e-03 5.337683545437914637e-03
1.150000000000000000e+02 7.380749284029461225e-04 7.136512992584175680e-03 4.554645648341021889e-03
1.250000000000000000e+02 5.015004388781218797e-04 6.139902533489389851e-03 3.788320437537138867e-03
1.350000000000000000e+02 2.961950450462163967e-04 5.244153877663324491e-03 3.112419508818306448e-03
1.450000000000000000e+02 1.372297888975775233e-04 4.442807804713117328e-03 2.539513897365447762e-03
1.550000000000000000e+02 9.232770579622432035e-06 3.682528926697093644e-03 2.018578243098254673e-03
1.650000000000000000e+02 -9.597137566424095937e-05 2.940106483773336117e-03 1.540758651146896313e-03
1.750000000000000000e+02 -2.035268515809195394e-04 2.137591423111311062e-03 1.016792845592527075e-03
1.850000000000000000e+02 -3.787355916414042695e-04 1.216776336776606094e-03 4.249288030069801186e-04
1.950000000000000000e+02 -5.939285103950808775e-04 2.906146212068574041e-04 -1.657324862834695515e-04
2.050000000000000000e+02 -8.058649360025147475e-04 -6.262771385221793576e-04 -7.202114407111405480e-04
2.150000000000000000e+02 -1.018819185827329454e-03 -1.461975906568116924e-03 -1.150620796062087545e-03
2.250000000000000000e+02 -1.275522829130516919e-03 -2.169546752639717538e-03 -1.445322010556682234e-03
2.350000000000000000e+02 -1.602066504065002058e-03 -2.794495400988713293e-03 -1.840178841861930684e-03
2.450000000000000000e+02 -2.107159040952400701e-03 -3.408492999217154276e-03 -2.355282798682139297e-03
2.550000000000000000e+02 -2.686258245425534458e-03 -3.838950435554275200e-03 -2.553622832864395256e-03
2.650000000000000000e+02 -3.417629753401151080e-03 -4.035831857545923301e-03 -2.391070964669452306e-03
2.750000000000000000e+02 -4.645269312097185382e-03 -4.195894849858723685e-03 -2.749052175157121972e-03
2.850000000000000000e+02 -6.842804114092508952e-03 -4.720213208456548043e-03 -3.749731725666595461e-03
2.950000000000000000e+02 -9.850715747637064576e-03 -5.310642559083023767e-03 -4.388038363626222370e-03
3.050000000000000000e+02 -1.330532716327261292e-02 -5.816009394607923183e-03 -4.453887513301306965e-03
3.150000000000000000e+02 -1.611931483871288651e-02 -5.675919438494376849e-03 -3.505606845924464244e-03
3.250000000000000000e+02 -1.746633585478280307e-02 -4.797341018691041008e-03 -1.824249291045387886e-03
3.350000000000000000e+02 -1.818677351977311674e-02 -3.173606960281976589e-03 -3.632258713449875429e-04
3.450000000000000000e+02 -1.898077637603057602e-02 -9.584340218027174877e-04 -3.031277226965126462e-04
3.550000000000000000e+02 -2.071044966568908602e-02 1.452403370824639989e-03 -1.410640455037289213e-03
3.650000000000000000e+02 -2.139658184955771023e-02 3.595625864629910500e-03 -1.442898543905194722e-03
