# z uT vT wT
5.000000000000000000e+00 4.131706438412517191e-04 -1.082017928214754066e-02 2.170240568455530407e-03
1.500000000000000000e+01 6.015471731431557348e-03 -7.685759077192946820e-03 7.870692547839737430e-03
2.500000000000000000e+01 8.490155063026503385e-03 -4.885198030714152026e-03 1.419957194685162946e-02
3.500000000000000000e+01 1.452726099149206397e-02 1.199076323880581083e-03 2.091073048144887619e-02
4.500000000000000000e+01 2.004352705311837624e-02 6.210314877195190382e-03 2.725534096079051255e-02
5.500000000000000000e+01 2.345617624327803880e-02 9.657934687043095989e-03 3.238786794925342660e-02
6.500000000000000000e+01 2.560053035240727332e-02 1.149642214070119815e-02 3.652699545339370413e-02
7.500000000000000000e+01 2.499459746624560150e-02 1.192224583307691967e-02 3.867629146550606578e-02
8.500000000000000000e+01 2.122559795980789171e-02 1.089128175532083284e-02 3.814082928251040505e-02
9.500000000000000000e+01 1.626135146401259945e-02 8.869573054630090769e-03 3.505651227700256473e-02
1.050000000000000000e+02 1.283033842130123538e-02 5.351915366201634612e-03 3.147737530588636673e-02
1.150000000000000000e+02 1.160404790490788922e-02 2.706532871564641847e-03 3.062288557910869402e-02
1.250000000000000000e+02 1.078138521001888346e-02 1.396358736968216809e-03 3.196525790667729960e-02
1.350000000000000000e+02 9.914254417467268168e-03 7.240022684894787623e-04 3.293641105386792278e-02
1.450000000000000000e+02 8.897524349566044918e-03 -2.565016576309186503e-04 3.202569416102545030e-02
1.550000000000000000e+02 7.822702486531839944e-03 -2.711186382667259403e-03 3.037596391981853272e-02
1.650000000000000000e+02 6.798894740912613151e-03 -5.365293075343715787e-03 2.868279665135470280e-02
1.750000000000000000e+02 7.027024035021296397e-03 -6.739530413804875435e-03 2.707889064335027365e-02
1.850000000000000000e+02 9.095626418729931689e-03 -7.755115276856935740e-03 2.612275023502066279e-02
1.950000000000000000e+02 1.135087353788669789e-02 -7.302235681234543405e-03 2.443622690664246436e-02
2.050000000000000000e+02 1.201189249099180768e-02 -5.504146461867209100e-03 2.067430639626837222e-02
2.150000000000000000e+02 1.210802705928611805e-02 -3.948009785741307676e-03 1.597808201654860732e-02
2.250000000000000000e+02 1.075519576319700597e-02 -2.808006367502912260e-03 1.189958081288950385e-02
2.350000000000000000e+02 9.035484084430835464e-03 -1.802738561710542572e-03 9.839756150409625576e-03
2.450000000000000000e+02 7.948809895673101047e-03 -1.611481786224633036e-03 9.470041932124733525e-03
2.550000000000000000e+02 7.256859743791839804e-03 -1.479924734199651679e-03 9.765678998161256633e-03
2.650000000000000000e+02 6.669334930238250865e-03 -1.166382755963874711e-03 9.856089713360115939e-03
2.750000000000000000e+02 5.907375562722640486e-03 -1.084813048350201673e-03 9.314361258486787698e-03
2.850000000000000000e+02 4.733526338304370681e-03 -9.500531727229839926e-04 8.509962836399079592e-03
2.950000000000000000e+02 3.493211518839645265e-03 -3.623394291973457289e-04 7.795007908654019713e-03
3.050000000000000000e+02 2.645763454374169561e-03 2.008555731304389959e-04 7.254449718551528661e-03
3.150000000000000000e+02 2.362728672706673923e-03 2.924056143959687017e-04 7.076682493821285884e-03
3.250000000000000000e+02 2.339185519710821389e-03 1.174952055231983397e-04 7.172464692533767235e-03
3.350000000000000000e+02 2.113259880297501270e-03 -3.230129766767973835e-05 7.089862634931042365e-03
3.450000000000000000e+02 1.071119039553532475e-03 -1.959762805580826748e-04 5.337747035771002804e-03
3.550000000000000000e+02 -6.627608970847184439e-04 -1.901500327272724849e-04 9.254690510925335772e-04
3.650000000000000000e+02 -2.279318709209300457e-03 7.876629156689414761e-05 -3.500641792765552072e-03
3.750000000000000000e+02 -3.966240022006282430e-03 4.394155521579417309e-04 -6.344641849582161389e-03
3.850000000000000000e+02 -6.318074142376996390e-03 4.691617508903482212e-04 -8.034090485679875465e-03
3.950000000000000000e+02 -8.244213065976956772e-03 9.064932923788270643e-04 -9.775753964991192729e-03
4.050000000000000000e+02 -1.052019156447971462e-02 1.262054714151592547e-03 -1.193173868595989728e-02
4.150000000000000000e+02 -1.452398164393925439e-02 -1.283473545764520309e-04 -1.278913340330131362e-02
4.250000000000000000e+02 -1.632135426119085339e-02 -6.602108574050168273e-04 -1.222267919275931390e-02
4.350000000000000000e+02 -1.449671910555530227e-02 7.290307980766165975e-04 -9.899138708354300598e-03
4.450000000000000000e+02 -1.029449388928993514e-02 2.945584991499739739e-03 -7.238355404827083450e-03
4.550000000000000000e+02 -4.615261343578036524e-03 3.871630167071324260e-03 -5.259279148851246817e-03
4.650000000000000000e+02 1.364425421200510507e-03 4.271761360630748142e-03 -1.315356971399456914e-03
4.750000000000000000e+02 8.812525897766572761e-03 1.647861721452676276e-03 4.595221071655469780e-03
4.850000000000000000e+02 1.594494077622653910e-02 5.755005601689364668e-04 9.055089347315727066e-03
4.950000000000000000e+02 1.383361397315173089e-02 1.784472318620676555e-03 9.340190841114580714e-03
5.050000000000000000e+02 4.784388948335765480e-03 7.113651704828442487e-03 6.171090157620488445e-03
5.150000000000000000e+02 2.566684299174361132e-04 9.887289125576710982e-03 3.024339218856358404e-03
5.250000000000000000e+02 -4.136240706916026813e-03 1.278270793223057998e-02 4.554449542769673409e-04
5.350000000000000000e+02 -7.885922205386619241e-03 1.463881579166015703e-02 -3.330674357396150916e-03
5.450000000000000000e+02 -1.042766578898512292e-02 1.540168838976279861e-02 -4.614706227265188976e-03
5.550000000000000000e+02 -9.053925871403372197e-03 1.286539500121896759e-02 -4.065112681901555253e-03
5.650000000000000000e+02 -1.036264671771098059e-02 9.452561863641335480e-03 -3.111435825275641730e-03
5.750000000000000000e+02 -9.762456370900817956e-03 5.465440757115758337e-03 -1.287369029072754417e-03
5.850000000000000000e+02 -5.209750584603248594e-03 1.135733286115051238e-03 -1.542234737994566899e-03
5.950000000000000000e+02 -5.142571276313461989e-03 3.887197629435081101e-03 -2.111151921729742358e-03
6.050000000000000000e+02 -5.976479374345112019e-03 5.168701917002277435e-03 -1.307597611172824125e-03
6.150000000000000000e+02 -6.608885354397649355e-03 6.959421290900115117e-03 -4.272665319633988800e-04
6.250000000000000000e+02 -3.767211152914276637e-03 6.395507632185026478e-03 5.146065753475180266e-04
6.350000000000000000e+02 -3.613289385333954412e-03 4.023320209706015074e-03 8.883149886538363894e-04
6.450000000000000000e+02 -3.468748240167514145e-03 2.594164030662711017e-03 1.289314109867887312e-03
6.550000000000000000e+02 -2.019371405897400600e-03 1.774646888211010767e-03 1.263645734299665650e-03
6.650000000000000000e+02 -5.760852436458393415e-04 1.092782359298938083e-03 3.497152818909049954e-04
6.750000000000000000e+02 -1.017712963122650470e-03 1.406804668426439846e-03 -4.814296140597492985e-04
6.850000000000000000e+02 -1.814030591090083242e-03 2.081600874324614735e-03 -1.343561102062516756e-04
6.950000000000000000e+02 -1.604617567316691694e-03 2.080299635191586692e-03 6.921820473208930343e-04
7.050000000000000000e+02 -7.075272014646176704e-04 1.574950176785410187e-03 1.045748368866701713e-03
7.150000000000000000e+02 -8.325293743728571073e-05 1.338276462680321579e-03 8.855547866405985655e-04
7.250000000000000000e+02 7.704290962744366573e-05 1.149458819424566515e-03 5.297096388744137194e-04
7.350000000000000000e+02 1.067376088690111598e-05 9.376276761476332305e-04 3.293422357656122118e-04
7.450000000000000000e+02 4.816224485133383307e-05 7.139035837325387584e-04 2.158803366775712115e-04
7.550000000000000000e+02 6.423946997100405483e-05 4.563336843458226416e-04 -3.363554281565672081e-05
7.650000000000000000e+02 -6.642333334752796386e-05 2.340722875346488866e-04 -2.987138605772234534e-04
7.750000000000000000e+02 -1.608182451709758512e-04 1.138190971875012404e-04 -3.697545685928156503e-04
7.850000000000000000e+02 -9.420166950364631717e-05 6.704777551744935473e-05 -2.343364649242292430e-04
7.950000000000000000e+02 1.841174258250821038e-05 2.548696009965257142e-05 -9.427006849288020805e-05
8.050000000000000000e+02 -4.157008033420267923e-05 5.874700750476868943e-05 -1.378634169958187661e-04
