# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 5.015164386903281368e-02 3.695355878297125560e-03 2.842119043562847712e-04 4.207157007550892114e-02 3.096229481099141249e-03 3.263087328343650031e-03 4.774315063644269524e-02
1.500000000000000000e+01 5.217595455701665857e-02 7.102863493909743024e-03 1.476516814133993060e-03 1.333135939855831231e-01 2.801259924817050412e-02 1.864004205110033827e-02 1.020647952968500582e-01
2.500000000000000000e+01 4.648001549150605066e-02 5.700996335036702216e-03 1.805960038571811227e-03 1.560990631226745751e-01 4.137715999408139028e-02 3.010344670620987428e-02 1.163412626601952465e-01
3.500000000000000000e+01 4.528043312330039261e-02 8.338672170938027720e-03 2.193416712373965054e-03 1.488461149179140242e-01 3.849493000479909527e-02 3.257909822914342723e-02 1.133528231351789289e-01
4.500000000000000000e+01 4.402852915504013032e-02 1.048093093293004513e-02 2.164513632464871995e-03 1.290881046895247519e-01 2.960748043529705040e-02 2.904004892399341536e-02 1.010783413842791523e-01
5.500000000000000000e+01 3.862449527538671518e-02 1.029494453889647290e-02 1.613412852433773357e-03 1.081817258110425034e-01 1.900104529216622290e-02 2.334641282289394090e-02 8.507631695466157107e-02
6.500000000000000000e+01 3.195421683691347658e-02 8.777137433844596492e-03 1.063309582039615635e-03 8.510627172127036011e-02 9.665019025211891990e-03 1.795410532840178292e-02 6.750729694329281327e-02
7.500000000000000000e+01 2.406435403934616829e-02 7.931767707165162523e-03 2.674140589749849414e-04 5.592943674497320716e-02 4.072915439473820919e-03 1.437390817860304502e-02 4.718384948146120417e-02
8.500000000000000000e+01 1.570003286462176226e-02 4.976284541424948367e-03 -7.293301090415990314e-04 2.831959151096027916e-02 2.014473066490642984e-03 1.223288111989906737e-02 2.812625274774055439e-02
9.500000000000000000e+01 9.693223489231591813e-03 1.454417993100339110e-03 -8.648919155748932552e-04 1.168714960094251187e-02 1.822282932980561019e-03 1.003287617876254083e-02 1.570662463446832399e-02
1.050000000000000000e+02 7.764248825284258970e-03 2.218546464501414714e-04 -4.317064793709597735e-04 6.018234791378013378e-03 2.040651388729227290e-03 7.696308506070774491e-03 1.073939606136652299e-02
1.150000000000000000e+02 8.012618121809493912e-03 -1.503204206837914698e-04 -2.430478164145776312e-04 4.941713516238903543e-03 1.854960221389145847e-03 5.798599681497541326e-03 9.376465659772969391e-03
1.250000000000000000e+02 7.801596531719101960e-03 -3.317005565895734067e-04 4.312962939389851027e-05 4.331320922703254563e-03 1.589346449564849051e-03 4.702151604620626035e-03 8.417534529521491712e-03
1.350000000000000000e+02 5.561325218428349836e-03 -5.386165770012310908e-04 1.699902785687741852e-04 3.663207287803609859e-03 1.294720670662259741e-03 4.163298707101009861e-03 6.693915606666484344e-03
1.450000000000000000e+02 3.355117546442545201e-03 -4.024451540171976771e-04 8.778556397544770996e-05 3.503840687770853977e-03 1.116845284954968900e-03 3.683125035513008967e-03 5.271041634863204289e-03
1.550000000000000000e+02 3.938013945193546451e-03 -2.420851467864619836e-04 6.587110421190927754e-05 3.542740698898076083e-03 1.026348191170472742e-03 3.086369305375317312e-03 5.283561974733470140e-03
1.650000000000000000e+02 5.873949749078210755e-03 -9.078022219135466545e-04 1.008955511984585145e-04 3.983470404038676888e-03 1.032524445891390375e-03 2.503015747911475301e-03 6.180217950514181255e-03
1.750000000000000000e+02 5.966057292646952982e-03 -1.420364327629624517e-03 2.218805465345512413e-04 4.259967432074449056e-03 9.758719080331771951e-04 2.007008892231922689e-03 6.116516808476662147e-03
1.850000000000000000e+02 5.503855262037374643e-03 -1.596949163438941919e-03 4.949939120806970969e-04 3.509812826683568997e-03 7.488276397137664207e-04 1.622964638666505059e-03 5.318316363693723590e-03
1.950000000000000000e+02 5.118834594998383954e-03 -1.724928076064737763e-03 4.240651287574913222e-04 3.066994175833021290e-03 5.492032386740805603e-04 1.321877278478256462e-03 4.753853024654830853e-03
2.050000000000000000e+02 3.234606208279714769e-03 -1.068716383445585550e-03 2.552759977407357455e-04 2.475380623456401204e-03 4.166661293434679547e-04 1.093908962593699834e-03 3.401947897164908120e-03
2.150000000000000000e+02 2.262470609526977434e-03 -8.216008128999910485e-04 1.626901193678536033e-04 2.146166406758894928e-03 3.708852119203642837e-04 9.215861207476682207e-04 2.665111568516770075e-03
2.250000000000000000e+02 2.067366882619860614e-03 -8.574312671399538996e-04 1.073142520527625146e-04 2.010177791983023144e-03 4.211299166584348799e-04 7.925551738488630571e-04 2.435049924225873245e-03
2.350000000000000000e+02 1.909832196705207440e-03 -7.973604798387033806e-04 6.864636904768427791e-05 1.827504584962459959e-03 4.074182046277563573e-04 6.838739825814160690e-04 2.210605382124541680e-03
2.450000000000000000e+02 1.808412409224106551e-03 -7.196476265579887770e-04 4.207139693186957255e-05 1.634745018943066248e-03 3.430684971474177178e-04 5.886794223275479800e-04 2.015918425247360552e-03
2.550000000000000000e+02 1.507525950096051757e-03 -5.000183873035080268e-04 -1.343272020830713392e-05 1.281504247000942636e-03 2.993694674508065373e-04 5.119777461552877783e-04 1.650503971626141302e-03
2.650000000000000000e+02 1.262485845705603026e-03 -4.105155316561937559e-04 -6.994559462432828703e-05 1.096412774588843321e-03 2.723015567372644922e-04 4.501938882258963619e-04 1.404546254260171300e-03
2.750000000000000000e+02 1.082165138751145289e-03 -4.390870695704353560e-04 -1.147043364400526208e-04 1.087202789317263680e-03 2.742399164525403357e-04 4.051755115126611895e-04 1.287271719790534889e-03
2.850000000000000000e+02 1.062993388913440872e-03 -3.394005696340581944e-04 -8.193379751303736980e-05 1.031036753651050786e-03 2.871693468434966738e-04 3.734886218767883995e-04 1.233759382220639975e-03
2.950000000000000000e+02 8.899473504512858115e-04 -2.058244520286940573e-04 1.937799989312574982e-05 8.964849980537091404e-04 2.515485908903275373e-04 3.464773516257174581e-04 1.066454850065356313e-03
3.050000000000000000e+02 8.013285426614507375e-04 -2.039649321248806731e-04 5.416386555847708170e-05 8.030387573615693515e-04 1.599027762068957570e-04 3.194526752455648295e-04 9.619099876342924321e-04
