# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 5.732982496494986036e-01 -2.887216117206193103e-02 1.339131922752601891e-03 4.776283180411667328e-01 1.638859310238843618e-03 1.131235023600093981e-02 5.311194589633331242e-01
1.500000000000000000e+01 5.262223482887010695e-01 -2.449011410587371290e-02 7.594594030548881651e-03 5.267447409123976465e-01 1.302335488433493081e-02 7.304699044570450717e-02 5.630070398234016116e-01
2.500000000000000000e+01 4.703755784230008730e-01 -1.893551956285010121e-02 1.419328418998670738e-02 4.960932657706266236e-01 3.012583689745727475e-02 1.385183360258341323e-01 5.524935901097308699e-01
3.500000000000000000e+01 4.341056696821252170e-01 -1.200436138875850788e-02 2.131726465777977406e-02 4.756967102033463068e-01 4.455576223082013260e-02 1.939396033297828004e-01 5.518709916076272037e-01
4.500000000000000000e+01 4.058584570981841333e-01 -6.095567024513377091e-03 2.900244831527212797e-02 4.466752191681091499e-01 5.036382321758096220e-02 2.400356636391274279e-01 5.462846699527104111e-01
5.500000000000000000e+01 3.851469016651674071e-01 -1.775813503535328885e-03 3.681793102191738970e-02 4.196965728684614039e-01 5.380041181359970781e-02 2.789227579455713091e-01 5.418831162396000600e-01
6.500000000000000000e+01 3.701108544304428927e-01 1.851319407111913333e-03 4.429349655821595427e-02 3.955806283109332133e-01 5.660089676932825165e-02 3.118531578846062691e-01 5.387723203129911598e-01
7.500000000000000000e+01 3.588515983153253153e-01 4.971060855929675462e-03 5.123765849111379389e-02 3.756007580416681479e-01 5.840006389844214912e-02 3.398206682979750259e-01 5.371365123274842723e-01
8.500000000000000000e+01 3.483972518898638127e-01 8.186264395733470686e-03 5.747449430813694748e-02 3.596493646806043776e-01 5.955232756196857102e-02 3.639952130632377880e-01 5.360209148168529891e-01
9.500000000000000000e+01 3.395337565694941384e-01 1.189481969293893632e-02 6.288055656782183533e-02 3.469313700160011060e-01 6.069981862210168527e-02 3.851916650447599344e-01 5.358283958151276449e-01
1.050000000000000000e+02 3.321468201937228804e-01 1.607243612542636618e-02 6.754999528219518545e-02 3.357016705804967693e-01 6.228511856079105985e-02 4.037572456800141985e-01 5.358028682271169796e-01
1.150000000000000000e+02 3.259218033375745893e-01 1.974591711235126543e-02 7.145506680461014004e-02 3.269801592625674602e-01 6.383286353155991077e-02 4.199003523696957507e-01 5.364011574849189001e-01
1.250000000000000000e+02 3.212269727136574660e-01 2.246559860895272487e-02 7.458784555089359447e-02 3.204631608453319402e-01 6.481362114505775929e-02 4.338683291630961447e-01 5.377792313610427755e-01
1.350000000000000000e+02 3.182140065742604662e-01 2.395315640160153303e-02 7.717423285919274012e-02 3.154690477273974225e-01 6.496708950569302088e-02 4.459645789932139559e-01 5.398238166474358390e-01
1.450000000000000000e+02 3.161758544447108021e-01 2.444354371655304420e-02 7.934966896168799133e-02 3.112357227466320264e-01 6.457048628233091891e-02 4.564482158688085711e-01 5.419298965300757276e-01
1.550000000000000000e+02 3.150768020575917538e-01 2.445787192358472167e-02 8.123616580545550692e-02 3.076799277398665211e-01 6.440769474405316775e-02 4.652798293874557678e-01 5.440182795924570769e-01
1.650000000000000000e+02 3.150347084814968945e-01 2.427855823947767250e-02 8.303608964643449664e-02 3.051611066816564133e-01 6.462810640015782815e-02 4.722356513029126179e-01 5.462157332330329629e-01
1.750000000000000000e+02 3.157005998386211987e-01 2.376227964743734752e-02 8.475279168578810085e-02 3.039236701580705913e-01 6.486181673876385834e-02 4.773790004518178032e-01 5.485016352242548798e-01
1.850000000000000000e+02 3.166009366671148073e-01 2.295128778832973213e-02 8.616490843292060053e-02 3.034391200381960640e-01 6.529466265959033011e-02 4.810135457100450651e-01 5.505268012076779405e-01
1.950000000000000000e+02 3.175383518980901543e-01 2.218806108601512755e-02 8.676275372334567304e-02 3.026220274824062972e-01 6.583632533285463384e-02 4.833223832566446165e-01 5.517413813185705340e-01
2.050000000000000000e+02 3.179971816016401442e-01 2.125818679376718923e-02 8.642900728995964177e-02 3.008375476272988625e-01 6.613513952924590655e-02 4.843976364492938447e-01 5.516161828391163979e-01
