# z u v w uhoriz
5.000000000000000000e+00 1.085633857790082590e-01 -8.129334634121605063e+00 -3.427560142750657175e-08 8.130059507916337580e+00
1.500000000000000000e+01 9.888463535333258392e-02 -8.258113454937197062e+00 -5.441846780762713948e-08 8.258705467912252018e+00
2.500000000000000000e+01 8.571370689663253273e-02 -8.438614653808873101e+00 -6.607220925349466174e-08 8.439049953343552346e+00
3.500000000000000000e+01 7.823700282662805761e-02 -8.572949077902325854e+00 -7.174285632255569473e-08 8.573306067143388276e+00
4.500000000000000000e+01 6.974103131377977494e-02 -8.675125656420309639e+00 -7.390213933291459721e-08 8.675405982784356596e+00
5.500000000000000000e+01 6.020460802924033905e-02 -8.745178513233783590e+00 -7.367178863518058204e-08 8.745385744674376127e+00
6.500000000000000000e+01 5.037692955298352787e-02 -8.807575627972322962e+00 -7.228692935244089139e-08 8.807719697940168402e+00
7.500000000000000000e+01 4.056587776556695724e-02 -8.862373580083673374e+00 -7.028983996634676364e-08 8.862466421002903161e+00
8.500000000000000000e+01 3.093450484216669905e-02 -8.909702865507709291e+00 -6.838081711559941033e-08 8.909756567674905980e+00
9.500000000000000000e+01 2.136091298226940743e-02 -8.949710035481958315e+00 -6.648229902333005216e-08 8.949735527254976120e+00
1.050000000000000000e+02 1.196918438149140868e-02 -8.987167821240804599e+00 -6.461265883008024567e-08 8.987175791566611949e+00
1.150000000000000000e+02 2.758910976190478113e-03 -9.022000537779273799e+00 -6.263836295511849158e-08 9.022000959614185689e+00
1.250000000000000000e+02 -6.572014292552902197e-03 -9.052074914152775875e+00 -6.100370503910306106e-08 9.052077299869122129e+00
1.350000000000000000e+02 -1.612112380350383747e-02 -9.077044657576291087e+00 -6.073827705275298360e-08 9.077058973382676754e+00
1.450000000000000000e+02 -2.604659675160924531e-02 -9.099328147824113699e+00 -5.856750581714666997e-08 9.099365426610063423e+00
1.550000000000000000e+02 -3.627661041244911039e-02 -9.119212410245182809e+00 -5.594465702233111925e-08 9.119284564900514312e+00
1.650000000000000000e+02 -4.640419220772057374e-02 -9.136875426685049817e+00 -5.086018916883750657e-08 9.136993264297373685e+00
1.750000000000000000e+02 -5.613617852882948206e-02 -9.152146236093786413e+00 -4.960182436672139900e-08 9.152318394668395030e+00
1.850000000000000000e+02 -6.628489810458633447e-02 -9.169484651088350091e+00 -4.808708752343082275e-08 9.169724230000680265e+00
1.950000000000000000e+02 -7.693354336068410071e-02 -9.188973257697467645e+00 -4.688738468421049534e-08 9.189295310347429080e+00
2.050000000000000000e+02 -8.781278805717404601e-02 -9.206127272020058427e+00 -4.590433760191022512e-08 9.206546064316293965e+00
2.150000000000000000e+02 -9.933855976473916771e-02 -9.220819660562767695e+00 -4.498605608230363180e-08 9.221354746569346617e+00
2.250000000000000000e+02 -1.107981455130649523e-01 -9.235302914120413931e+00 -4.420756831975767305e-08 9.235967526177761400e+00
2.350000000000000000e+02 -1.220706596073225791e-01 -9.249693256591941193e+00 -4.349981188139480585e-08 9.250498720986852774e+00
2.450000000000000000e+02 -1.346782437066186833e-01 -9.261954485376652002e+00 -4.302663865476345211e-08 9.262933612982260811e+00
2.550000000000000000e+02 -1.486564225317315302e-01 -9.271903131599712466e+00 -4.252780646402933794e-08 9.273094759233751816e+00
2.650000000000000000e+02 -1.626261483036853528e-01 -9.284284790802017184e+00 -4.190585668137087731e-08 9.285708984284923417e+00
2.750000000000000000e+02 -1.768585087319291260e-01 -9.299056260048903511e+00 -4.102586810308646783e-08 9.300737941672455378e+00
2.850000000000000000e+02 -1.935882963229543507e-01 -9.311151035094928474e+00 -4.016543989826190388e-08 9.313163266410750651e+00
2.950000000000000000e+02 -2.124913077692723307e-01 -9.320826646223538958e+00 -4.004876287920641550e-08 9.323248464179652473e+00
3.050000000000000000e+02 -2.321762683906015423e-01 -9.331308562372663928e+00 -3.852684220299277666e-08 9.334196553845069744e+00
3.150000000000000000e+02 -2.529989442018950596e-01 -9.342590116159032121e+00 -3.669288422845700746e-08 9.346015115776333815e+00
3.250000000000000000e+02 -2.741115200062240187e-01 -9.354067903194785316e+00 -3.321760535432948234e-08 9.358083322079313149e+00
3.350000000000000000e+02 -2.950307204011515805e-01 -9.365706086265737085e+00 -3.231252702104274455e-08 9.370351840795279941e+00
3.450000000000000000e+02 -3.159374780451101317e-01 -9.377216328939223189e+00 -3.136022212620569448e-08 9.382537107294481871e+00
3.550000000000000000e+02 -3.426549477094421592e-01 -9.385300345912225950e+00 -3.072710504092857065e-08 9.391553385684920485e+00
3.650000000000000000e+02 -3.750121031062677024e-01 -9.389924950600228470e+00 -3.031291138876589109e-08 9.397410529256498890e+00
3.750000000000000000e+02 -4.073779836947397648e-01 -9.394587792122649716e+00 -3.003579149873144554e-08 9.403416219943638410e+00
3.850000000000000000e+02 -4.398270599116439472e-01 -9.399196933902464579e+00 -2.992991571955892903e-08 9.409481964747687499e+00
3.950000000000000000e+02 -4.724045511878834924e-01 -9.403611017056832111e+00 -2.992268563753105882e-08 9.415469516710022191e+00
4.050000000000000000e+02 -5.230071863916407882e-01 -9.399556584288657035e+00 -3.018711777157643840e-08 9.414095840719996389e+00
4.150000000000000000e+02 -5.921148568224352537e-01 -9.386885857715018489e+00 -3.041958973989044787e-08 9.405542308098990389e+00
4.250000000000000000e+02 -6.614394056437986613e-01 -9.374041221033341031e+00 -3.049304760474645741e-08 9.397348078100048241e+00
4.350000000000000000e+02 -7.307167896355959424e-01 -9.361198753553891194e+00 -3.023861663630856081e-08 9.389674601933458931e+00
4.450000000000000000e+02 -8.000306296174501952e-01 -9.348232205093149005e+00 -2.996030216644409363e-08 9.382403443077194538e+00
