# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 4.368049562730704632e-02 -2.044505159166177480e-03 5.607693492018124559e-04 2.954947595806190971e-02 1.003404053301800531e-03 2.459219841259471274e-03 3.784459571331421496e-02
1.500000000000000000e+01 4.483407783730630064e-02 5.052931461650015180e-03 4.159553444173071449e-03 5.195554245265097265e-02 9.530406675854724563e-03 1.506544890172949527e-02 5.592753459584338255e-02
2.500000000000000000e+01 4.424206314205738483e-02 9.251114876808783083e-03 6.982750763952548165e-03 6.103861690453638023e-02 1.775184795917196523e-02 2.597449017583979697e-02 6.562758511121678795e-02
3.500000000000000000e+01 4.680843115087659351e-02 1.192161346894258372e-02 8.734766926588170485e-03 6.699501679502907481e-02 2.182303161813369669e-02 3.157614121653411210e-02 7.268979458121987980e-02
4.500000000000000000e+01 5.082542141567757826e-02 1.394534946260398561e-02 1.018998756636611824e-02 6.685014060184688023e-02 2.181949935516196148e-02 3.301742873115215415e-02 7.534649537433830979e-02
5.500000000000000000e+01 5.457748703761531456e-02 1.506991201643365086e-02 1.067456752454445934e-02 6.519079836354590984e-02 1.992353328376807522e-02 3.183039333459781323e-02 7.579933936787951188e-02
6.500000000000000000e+01 5.725244975826999927e-02 1.585392607212255875e-02 1.042432577151201217e-02 6.352344450010721788e-02 1.718971613225217868e-02 2.916591975550816493e-02 7.497090700694268584e-02
7.500000000000000000e+01 5.859840393658345692e-02 1.671066527928873752e-02 1.017685201465347820e-02 6.186035857616115075e-02 1.423337688219454555e-02 2.591387116998094750e-02 7.318631684136277238e-02
8.500000000000000000e+01 5.929653256701747366e-02 1.794503273626026074e-02 1.004322875114013573e-02 5.896910766882729193e-02 1.137828416810450320e-02 2.272846838025810445e-02 7.049705430805143502e-02
9.500000000000000000e+01 5.821038855820064029e-02 1.809123377603458899e-02 8.732762701203974909e-03 5.310931007837712409e-02 8.250081240452431658e-03 1.991305108415501041e-02 6.561637486036638045e-02
1.050000000000000000e+02 5.461660627148857972e-02 1.629502999891864132e-02 6.338379996284055143e-03 4.526297599310629555e-02 5.317744945711513557e-03 1.753476443349452629e-02 5.870717334904469731e-02
1.150000000000000000e+02 4.976807794246281003e-02 1.364583098215324357e-02 4.210713609512982229e-03 3.725636965280071378e-02 3.296228313154712236e-03 1.553645407603164962e-02 5.128045083564758411e-02
1.250000000000000000e+02 4.520005053706036002e-02 1.036103268232900498e-02 2.677030067170302254e-03 2.964592033981373886e-02 2.136058545921087556e-03 1.377897607554554558e-02 4.431247347620981963e-02
1.350000000000000000e+02 4.194202237422971907e-02 7.129164347726594381e-03 2.432149083888861339e-03 2.366973304916983670e-02 1.573317285228538346e-03 1.230409660727341953e-02 3.895792601533648591e-02
1.450000000000000000e+02 3.959729852192674093e-02 4.833042794253366269e-03 3.019979694628599758e-03 1.981514294157810802e-02 1.306976354145381264e-03 1.129683795437979102e-02 3.535463970894232172e-02
1.550000000000000000e+02 3.442981549276613595e-02 3.249809706383896459e-03 2.013926012755525019e-03 1.635158612735949576e-02 8.486425916854526243e-04 1.072784184205808136e-02 3.075462173109185654e-02
1.650000000000000000e+02 2.602195842861228584e-02 2.111732355460957822e-03 2.168751335928924176e-04 1.259352812093133406e-02 4.486846103666965050e-04 1.011932030749830916e-02 2.436740342852096453e-02
1.750000000000000000e+02 1.828753507388196364e-02 1.439014948047718850e-03 -1.563269514034849731e-04 9.871478003477589247e-03 4.238703709601930299e-04 9.034035288106829348e-03 1.859652418273319285e-02
1.850000000000000000e+02 1.273146216804751929e-02 1.037665780842187465e-03 -1.197901066815710512e-04 8.250995869227400678e-03 5.909458439455722275e-04 7.466382483913303232e-03 1.422442026059411203e-02
1.950000000000000000e+02 9.741406542445854924e-03 1.323752394123745880e-04 -3.909653373091948660e-05 7.043967694250581439e-03 5.893697937493670843e-04 5.791617075630613523e-03 1.128849565616352538e-02
2.050000000000000000e+02 1.015340719241919314e-02 -1.385789857514835516e-03 1.625966827486422493e-04 5.960017689150855051e-03 5.509338252424269980e-04 4.494967126072357301e-03 1.030419600382120188e-02
2.150000000000000000e+02 1.094242577265547474e-02 -2.043225518004979698e-03 2.745158017471063371e-05 5.094485001843270487e-03 5.286449071231921976e-04 3.657729287825246464e-03 9.847320031161996279e-03
2.250000000000000000e+02 8.503892226089541928e-03 -1.610030793537474371e-03 -5.010871290862917268e-05 4.195068502278734811e-03 4.725413728819964263e-04 3.108954951928895229e-03 7.903957840148585767e-03
2.350000000000000000e+02 6.735762599299839094e-03 -1.448828724614458592e-03 5.692492895899756812e-06 3.614705617457359722e-03 4.271999482482575442e-04 2.706789308863639769e-03 6.528628762810418859e-03
2.450000000000000000e+02 6.601433278287062965e-03 -1.593601303469259316e-03 2.089357240510704878e-05 3.329754981182891753e-03 3.904120406939907951e-04 2.382538597590651459e-03 6.156863428530303523e-03
2.550000000000000000e+02 6.274147637799250797e-03 -1.300587367368168405e-03 1.810889565355697643e-05 2.959560517072174109e-03 3.592341972373643499e-04 2.111711036602092074e-03 5.672709595736758273e-03
2.650000000000000000e+02 4.816730995425570934e-03 -8.409920119844335610e-04 3.466345371884203488e-05 2.541052216874041102e-03 3.241416389007598380e-04 1.891177142561408821e-03 4.624480177430509778e-03
2.750000000000000000e+02 4.211929536477356135e-03 -8.183309259404196413e-04 4.278245717150629075e-05 2.283354271610383082e-03 2.926382431267084486e-04 1.712598712467319371e-03 4.103941260277529403e-03
2.850000000000000000e+02 5.581514156495845889e-03 -1.145569572057409183e-03 3.931891090395049296e-05 2.240709069666937166e-03 2.738152746884283143e-04 1.559257068602462777e-03 4.690740147382622266e-03
2.950000000000000000e+02 6.658088671156700035e-03 -1.224725769644919486e-03 4.067229939396446731e-05 2.231092274113362275e-03 2.693134761740472696e-04 1.419956413834346561e-03 5.154568679552204435e-03
3.050000000000000000e+02 6.356429522532702249e-03 -1.096439521036259111e-03 5.161596225423938994e-05 2.145636800701847084e-03 2.694722617011252727e-04 1.293955406118276006e-03 4.898010864676412453e-03
3.150000000000000000e+02 5.722593230909065951e-03 -1.019763855156488510e-03 5.245694830502320552e-05 2.090122284193225623e-03 2.602699278169663612e-04 1.185454633179564834e-03 4.499085074140928529e-03
3.250000000000000000e+02 5.553750848216480220e-03 -1.094169079754556129e-03 4.290650325075832537e-05 2.066388178961991225e-03 2.371631911133262067e-04 1.094381312054187351e-03 4.357260169616329615e-03
3.350000000000000000e+02 5.963027732134577874e-03 -1.280124797457679207e-03 3.066319318045009214e-05 1.978145374305742814e-03 2.164171875634489286e-04 1.017043006083580498e-03 4.479108056261950702e-03
3.450000000000000000e+02 6.519409824933960866e-03 -1.444116692842869728e-03 2.017331649674267103e-05 1.932176901363574567e-03 2.048333235137894291e-04 9.510888285335632620e-04 4.701337777415549347e-03
3.550000000000000000e+02 6.512717935487792598e-03 -1.491195253706815603e-03 1.481664071097213148e-05 1.984440782341065704e-03 1.995150275036142846e-04 8.906781254233639682e-04 4.693918421626110810e-03
3.650000000000000000e+02 5.682737801729155491e-03 -1.538362892743182480e-03 1.911250828846454671e-05 1.983076727275311438e-03 1.963853543286694979e-04 8.311825233601762399e-04 4.248498526182321530e-03
3.750000000000000000e+02 4.953903388178739105e-03 -1.481449147209058662e-03 1.434254185305115104e-05 1.886933822461726905e-03 1.786648881437989385e-04 7.763987490658486035e-04 3.808617979853157198e-03
3.850000000000000000e+02 4.946611471690314475e-03 -1.427443773939851904e-03 -6.893192566691984258e-06 1.749850893707373140e-03 1.588612476053731851e-04 7.313226486128648765e-04 3.713892507005276625e-03
3.950000000000000000e+02 3.262308243807039449e-03 -1.075623058966478345e-03 6.320899695026350527e-06 1.620460443081102840e-03 1.478376212374918970e-04 6.940623672901436760e-04 2.788415527089142983e-03
4.050000000000000000e+02 1.983891247941755014e-03 -6.295206876202473663e-04 2.702042856249859467e-05 1.470358727782242192e-03 1.364677780601666760e-04 6.595659044049503221e-04 2.056907940064473927e-03
4.150000000000000000e+02 1.751279942602078105e-03 -5.948080272992746585e-04 1.705941258943509406e-05 1.408758292991855576e-03 1.339763683407567461e-04 6.287274845197195249e-04 1.894382860056826549e-03
