# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.894932312517834783e-01 -9.218269872853682850e-03 7.693240310743665452e-04 3.445442279218701165e-01 2.770558897109827619e-03 9.725253508222888796e-03 3.718813563409382184e-01
1.500000000000000000e+01 3.667103883018287269e-01 -7.124032710709072951e-03 6.012890801170592443e-03 4.228880329875588373e-01 1.750832757290340935e-02 6.274102160725844590e-02 4.261697214483230467e-01
2.500000000000000000e+01 3.453400724107781872e-01 -9.022444759091396635e-03 1.263195747997433206e-02 4.185659235112374477e-01 3.524697222692429327e-02 1.205818866553764607e-01 4.422439412886960408e-01
3.500000000000000000e+01 3.483100676886343172e-01 -1.114675254243439884e-02 2.197025752954951533e-02 4.280254288426599274e-01 5.079808101046812130e-02 1.720832931920690256e-01 4.742093948616816768e-01
4.500000000000000000e+01 3.525816256491295375e-01 -1.444670044416343849e-02 3.197398277015082307e-02 4.192809180111357614e-01 5.931002684851875012e-02 2.159592665515173149e-01 4.939109051058913069e-01
5.500000000000000000e+01 3.489245638159182983e-01 -1.320117419065127903e-02 4.099973858539739807e-02 4.042521320266206364e-01 6.816752381801927108e-02 2.523218715301291937e-01 5.027492836863340919e-01
6.500000000000000000e+01 3.470183206363677275e-01 -9.035954168991205265e-03 4.923909156297419376e-02 3.956808793056017515e-01 7.828700088755091713e-02 2.814548124827223052e-01 5.120770062123458644e-01
7.500000000000000000e+01 3.522540060694954733e-01 -2.906282235111313388e-04 5.814533477773956710e-02 3.967154377973239887e-01 8.715410160801877193e-02 3.041876319881041679e-01 5.265785379274618982e-01
8.500000000000000000e+01 3.547329693158399744e-01 1.406377987587485723e-02 6.680419541518874127e-02 4.078710946814839700e-01 9.428015007966346339e-02 3.217782154605947631e-01 5.421911397289593815e-01
9.500000000000000000e+01 3.522067505088392059e-01 2.463430343741188772e-02 7.143979486242849064e-02 4.203974315376616255e-01 1.010054647908718434e-01 3.342020329971658321e-01 5.534031075218333040e-01
1.050000000000000000e+02 3.473700502145736224e-01 3.425686278586560773e-02 7.095086501062701501e-02 4.292502640705985195e-01 1.104108339949249340e-01 3.423807729996543592e-01 5.595005436424133061e-01
1.150000000000000000e+02 3.410982709437450078e-01 4.438539339664687028e-02 6.873020411335667434e-02 4.291252838474259867e-01 1.208887014306130742e-01 3.493165717987503083e-01 5.597700632949607069e-01
1.250000000000000000e+02 3.334377397047244007e-01 5.598185493340701591e-02 6.893887098726397822e-02 4.246688791042496081e-01 1.288791854597022002e-01 3.571322550534413720e-01 5.576194369312077459e-01
1.350000000000000000e+02 3.218095759849184390e-01 6.666807066046712138e-02 7.256058978996458853e-02 4.149260229181553905e-01 1.359931775739050830e-01 3.668668659096582241e-01 5.518012324063660268e-01
1.450000000000000000e+02 3.123220901533646510e-01 7.549302942168416297e-02 7.855371776711253529e-02 4.095761615272390799e-01 1.449191310151516920e-01 3.781846499418175522e-01 5.500414508112105860e-01
1.550000000000000000e+02 3.052223801531311898e-01 8.280532002670085157e-02 8.487360211320008063e-02 4.124678808794914886e-01 1.539112142174615117e-01 3.898756419786774119e-01 5.537829515056500451e-01
1.650000000000000000e+02 3.080913057222108842e-01 8.676918836046096373e-02 9.148193454575639927e-02 4.117671607355992691e-01 1.617542114235734074e-01 3.999568232829150416e-01 5.599076448703625974e-01
1.750000000000000000e+02 3.166016547586784080e-01 8.877031527438264402e-02 9.984469629667060142e-02 4.074962831182883383e-01 1.698816177329728894e-01 4.077861135555140848e-01 5.659420257162404155e-01
1.850000000000000000e+02 3.279665490734103850e-01 8.636774856893703056e-02 1.063957482138226662e-01 3.985871008692941642e-01 1.753358378977401266e-01 4.136993459951884833e-01 5.701264979689465440e-01
1.950000000000000000e+02 3.404531977577630042e-01 8.179379646278100990e-02 1.096877450915409585e-01 3.868831062818717248e-01 1.771315921363556534e-01 4.178862668420252335e-01 5.726112854408300645e-01
2.050000000000000000e+02 3.535492558116423711e-01 7.614157573348800945e-02 1.114918946854973614e-01 3.712321475050904818e-01 1.727014515755301294e-01 4.208303743147319698e-01 5.728058888157323558e-01
2.150000000000000000e+02 3.644010911909039696e-01 7.010686101891780431e-02 1.132507745383515979e-01 3.494215436803432273e-01 1.616888135743593247e-01 4.226980323780853976e-01 5.682603336246663250e-01
2.250000000000000000e+02 3.738440601751371051e-01 6.431880411211610138e-02 1.152641160954915867e-01 3.269734501890373402e-01 1.492167796597779483e-01 4.243468601902402604e-01 5.625821852772073806e-01
2.350000000000000000e+02 3.811919001116633732e-01 5.929235588468931978e-02 1.176320372137553971e-01 3.098871624107017442e-01 1.379197330515165854e-01 4.261781050143494953e-01 5.586285837683573341e-01
2.450000000000000000e+02 3.875906347225738235e-01 5.170250806301347757e-02 1.191612804748549276e-01 2.931825679915034399e-01 1.279935307413773982e-01 4.269030339848064459e-01 5.538381183494418547e-01
2.550000000000000000e+02 3.921383530026962827e-01 4.150995311006926147e-02 1.177352032381041580e-01 2.794029808814179061e-01 1.198994173005122066e-01 4.240996129975033169e-01 5.478204734408087528e-01
2.650000000000000000e+02 3.936234227487632187e-01 3.144444136492179076e-02 1.120269556424581536e-01 2.719476941644382584e-01 1.131259397000368150e-01 4.168137258885775687e-01 5.411924214008895229e-01
2.750000000000000000e+02 3.986945654406596207e-01 2.192333021421319014e-02 1.042005772739909297e-01 2.733085821222163703e-01 1.096397598668701068e-01 4.071358721688614901e-01 5.395695098658688238e-01
2.850000000000000000e+02 4.099974681218500061e-01 1.189453920411880430e-02 9.683970237656186475e-02 2.789005258884978411e-01 1.084029245246089096e-01 3.976317502272300186e-01 5.432648721187889329e-01
2.950000000000000000e+02 4.240752870618611503e-01 2.660973895067810738e-04 9.036212226374182310e-02 2.822800183606861690e-01 1.053887171097192821e-01 3.884032864498044857e-01 5.473792959361758470e-01
3.050000000000000000e+02 4.373767717381200626e-01 -9.670640712594243474e-03 8.461707639690721483e-02 2.846352653418977030e-01 1.003491815949964644e-01 3.779119099557844974e-01 5.499619735179011037e-01
3.150000000000000000e+02 4.415429729534325887e-01 -2.065094846721649696e-02 7.819847507697151590e-02 2.869607011720594070e-01 9.481064788212544003e-02 3.659311749206903830e-01 5.472174245230911893e-01
3.250000000000000000e+02 4.371857140574471612e-01 -2.943200127701723484e-02 7.097994728553812249e-02 2.906873399386976087e-01 9.109135455000101633e-02 3.525228055018620466e-01 5.401979297490033805e-01
3.350000000000000000e+02 4.320530920760415339e-01 -3.717474893103717148e-02 6.254147039123807150e-02 2.946389268223214564e-01 8.889434277120851491e-02 3.371455248978297847e-01 5.319187718980964430e-01
3.450000000000000000e+02 4.324041564852229014e-01 -4.485733279860961570e-02 5.484570010738394619e-02 2.969213970962124582e-01 8.509283504545502030e-02 3.205188495583855546e-01 5.249222015699104293e-01
3.550000000000000000e+02 4.381726462722843607e-01 -5.221696181142765347e-02 4.942411450537781414e-02 2.939227053124900957e-01 7.918481060698703833e-02 3.030508037742908334e-01 5.175730776795326449e-01
3.650000000000000000e+02 4.466524130348463184e-01 -5.892335817548591953e-02 4.535854954748876761e-02 2.911442854871688080e-01 7.275743847894512728e-02 2.838047116060623543e-01 5.108007050640387403e-01
3.750000000000000000e+02 4.524614447497389280e-01 -6.410951104597148453e-02 3.996689019147796340e-02 2.931923242923925033e-01 6.491331082477966308e-02 2.625729553855807863e-01 5.041133622138560533e-01
3.850000000000000000e+02 4.529893207356096019e-01 -6.160750822707525970e-02 3.449958350090452652e-02 2.934439757027423323e-01 5.804436274654687505e-02 2.408575542127355251e-01 4.936454253255437852e-01
3.950000000000000000e+02 4.458004495433003922e-01 -5.525235803154519149e-02 3.219066722114383855e-02 2.917753111673236921e-01 5.016825327142644675e-02 2.183863291349271429e-01 4.779810449227756552e-01
