# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 3.207409765009482105e-02 -5.527169477434415315e-04 3.562844257177850862e-04 2.234360551291012659e-02 1.397974163502510971e-03 1.869242052612239777e-03 7.657392566178100992e-04
1.500000000000000000e+01 3.446089926513806051e-02 7.276298208856832490e-03 2.564616305821414664e-03 6.935970517298908899e-02 1.365522362131726952e-02 1.121182953706153021e-02 3.062013700707044185e-03
2.500000000000000000e+01 3.379462849174389577e-02 8.601240675431600854e-03 3.633011226482742075e-03 8.382819405568145421e-02 2.269180054164648616e-02 1.941583427721627758e-02 4.273108827106151218e-03
3.500000000000000000e+01 3.410293969168043393e-02 1.139779638133822312e-02 4.208074168973135847e-03 8.308404122053669738e-02 2.442469448526509573e-02 2.314477356855981077e-02 4.300824472345069274e-03
4.500000000000000000e+01 3.448481193952523949e-02 1.502218274840981527e-02 4.708795005334561780e-03 8.014656656915888910e-02 2.166099278553169222e-02 2.282311164797256459e-02 4.066784406312430253e-03
5.500000000000000000e+01 3.527115891918372603e-02 1.622490268315382109e-02 4.320237572034845916e-03 7.514121688135697030e-02 1.619492964401001225e-02 1.930459478811337795e-02 3.631462252923346561e-03
6.500000000000000000e+01 3.569097229050450376e-02 1.593593325412839129e-02 3.273579668740315279e-03 6.415669943639272510e-02 9.585707626368645054e-03 1.488842249732785783e-02 2.805796355036066243e-03
7.500000000000000000e+01 3.368229863791024487e-02 1.491105661512747219e-02 2.073962181068797050e-03 5.155590612175050408e-02 4.348873854524090005e-03 1.133580157412488257e-02 1.960504547448026647e-03
8.500000000000000000e+01 2.706721674833605790e-02 1.260658093527955784e-02 3.071639649590201322e-04 3.601083126051308342e-02 1.218946935555133195e-03 9.090043223779719489e-03 1.056021538192366844e-03
9.500000000000000000e+01 1.880038271926265381e-02 7.009064340824666846e-03 -7.094858108557226687e-04 1.863043487140291984e-02 1.939215405514528308e-04 7.618862973936347052e-03 3.792972834519769618e-04
1.050000000000000000e+02 1.133373609031460179e-02 1.245532346954160430e-03 -4.858415289974078212e-04 8.331602738215196022e-03 7.074425932768282389e-04 6.171892262938763647e-03 1.179807160288290076e-04
