# z, u, v, w, u_mag
0.000000000000000000e+00 3.934585783651532331e+00 1.376114967241524267e+00 -1.678546789869530056e-02 4.168325736301262019e+00
1.041666700000000034e+01 5.646647173753955862e+00 1.966287885428533055e+00 1.590171248512104937e-02 5.979227811156429873e+00
2.083333299999999966e+01 6.488179015897774349e+00 2.219881543897136211e+00 -1.420684650334724970e-02 6.857444337780578714e+00
3.125000000000000000e+01 6.851672811822515641e+00 2.321408529112329866e+00 1.220928177880823209e-02 7.234259253431886805e+00
4.166666699999999679e+01 7.127870649880635234e+00 2.385955195176202803e+00 -1.033013261079510255e-02 7.516610200513118123e+00
5.208333300000000321e+01 7.347180126544691880e+00 2.429417791633300627e+00 8.938187536259366989e-03 7.738424032669322550e+00
6.250000000000000000e+01 7.532657775250822141e+00 2.461103560380168975e+00 -7.719352620671646528e-03 7.924520394469780626e+00
7.291666700000000390e+01 7.699215593566886007e+00 2.485364106608615398e+00 6.734371338582538155e-03 8.090426493726969426e+00
8.333333299999999610e+01 7.846962181401662129e+00 2.500453575922611194e+00 -5.886513541931275365e-03 8.235722082048043902e+00
9.375000000000000000e+01 7.989228714445817836e+00 2.512155457956472215e+00 5.163219773123367551e-03 8.374886695084565957e+00
1.041666670000000039e+02 8.118841785194391036e+00 2.518589638048574386e+00 -4.539634027391084917e-03 8.500523884219207460e+00
1.145833329999999961e+02 8.241228346913421987e+00 2.520253979047420767e+00 4.005321924665209039e-03 8.617977769028962953e+00
1.250000000000000000e+02 8.356260692973945581e+00 2.521878761256945101e+00 -3.540457010225100173e-03 8.728515211091524506e+00
1.354166669999999897e+02 8.467073704985409677e+00 2.519070269720401711e+00 3.141288939063215536e-03 8.833858840684559510e+00
1.458333330000000103e+02 8.569216808500753402e+00 2.513925639043770754e+00 -2.795594518877360119e-03 8.930358707525815731e+00
1.562500000000000000e+02 8.669913604758274772e+00 2.506932542053797786e+00 2.485477112331215769e-03 9.025082762056944929e+00
1.666666669999999897e+02 8.763734829672936044e+00 2.497588054219040732e+00 -2.213823376842469735e-03 9.112683422264494126e+00
1.770833330000000103e+02 8.856840866025843084e+00 2.486618443283923341e+00 1.982638479323077865e-03 9.199288306137628268e+00
1.875000000000000000e+02 8.942847590505314415e+00 2.472890446553908106e+00 -1.786184932321206687e-03 9.278454255861850797e+00
1.979166669999999897e+02 9.027046015558116920e+00 2.456940847497243396e+00 1.612616980940231480e-03 9.355432683507357794e+00
2.083333330000000103e+02 9.108047344841159187e+00 2.439955752504659792e+00 -1.451042506544641996e-03 9.429205301380017445e+00
2.187500000000000000e+02 9.187320152385366256e+00 2.420236132979297405e+00 1.302112710921526093e-03 9.500757665433971155e+00
2.291666669999999897e+02 9.264782226010469302e+00 2.398616062637909607e+00 -1.167055435592877916e-03 9.570242947457629157e+00
2.395833330000000103e+02 9.340567262845281604e+00 2.376595041832777255e+00 1.047670437312643458e-03 9.638174198582140306e+00
2.500000000000000000e+02 9.412116984150332044e+00 2.354068547906255748e+00 -9.429253544898582055e-04 9.702040287521013440e+00
2.604166670000000181e+02 9.482701468036168535e+00 2.330431320304702236e+00 8.500923066792622721e-04 9.764862415477718827e+00
2.708333329999999819e+02 9.549738740314586138e+00 2.305972724340881186e+00 -7.755637175097457921e-04 9.824205861807273621e+00
2.812500000000000000e+02 9.616022541051512107e+00 2.278421795597168398e+00 7.079484147340269797e-04 9.882261678879686428e+00
2.916666670000000181e+02 9.680119620410078340e+00 2.250397614649557010e+00 -6.405866774356590646e-04 9.938259691707591159e+00
3.020833329999999819e+02 9.743498010417992461e+00 2.221705124036334578e+00 5.787311120428516396e-04 9.993584315555574804e+00
3.125000000000000000e+02 9.803848736126560937e+00 2.191133461963976625e+00 -5.217625675823618029e-04 1.004572128626037397e+01
3.229166670000000181e+02 9.865783588021889372e+00 2.160917886495148377e+00 4.703638634814796870e-04 1.009966594195564937e+01
3.333333329999999819e+02 9.923120864049449708e+00 2.126796294239606588e+00 -4.253990127838510422e-04 1.014847724245806049e+01
3.437500000000000000e+02 9.980671095373319091e+00 2.090943793519377092e+00 3.796749887294596174e-04 1.019734483117202117e+01
3.541666670000000181e+02 1.004047645327514893e+01 2.054437518263401596e+00 -3.440034645063271262e-04 1.024850628353026849e+01
3.645833329999999819e+02 1.009893407934180054e+01 2.015196019538048056e+00 3.229338721739845840e-04 1.029803304715708734e+01
3.750000000000000000e+02 1.015372564578759906e+01 1.974412842999557993e+00 -3.092039220208943947e-04 1.034390886754777306e+01
3.854166670000000181e+02 1.020872005299265872e+01 1.931672586111159440e+00 2.879704468249929899e-04 1.038986641796874899e+01
3.958333329999999819e+02 1.026124446108950750e+01 1.888972729165372622e+00 -2.702942961230994276e-04 1.043366454965989298e+01
4.062500000000000000e+02 1.031560249792365092e+01 1.843866134090548448e+00 2.542157300823623682e-04 1.047909811387603796e+01
4.166666670000000181e+02 1.036953401230472949e+01 1.793986901498345610e+00 -2.419887130612853121e-04 1.052357471079341877e+01
4.270833329999999819e+02 1.042288061928912590e+01 1.742748366425625584e+00 2.219716614413839843e-04 1.056757362509973142e+01
4.375000000000000000e+02 1.047636460949158810e+01 1.686605823665165538e+00 -2.027636832379225474e-04 1.061126074868307967e+01
4.479166670000000181e+02 1.053015965089090322e+01 1.625531702518047794e+00 1.796600738534213145e-04 1.065488693611620619e+01
4.583333329999999819e+02 1.058246154274772621e+01 1.558812547273449978e+00 -1.702382424968179467e-04 1.069665316303435176e+01
4.687500000000000000e+02 1.063366556737189939e+01 1.482367434070070988e+00 1.490269718414513817e-04 1.073649182137774716e+01
4.791666670000000181e+02 1.068276171878158820e+01 1.398951799870721491e+00 -1.435769508445984197e-04 1.077397160286034961e+01
4.895833329999999819e+02 1.072976906415157927e+01 1.304861346434974534e+00 1.170774976459011490e-04 1.080882081066901002e+01
5.000000000000000000e+02 1.076827895678263047e+01 1.193886391211579134e+00 -1.247627124009305605e-04 1.083426030801242845e+01
5.104166670000000181e+02 1.079543805871407436e+01 1.066695824945244730e+00 8.160508304992125813e-05 1.084801008799066757e+01
5.208333330000000387e+02 1.079972399045207787e+01 9.183648675072737522e-01 -1.249015269490774606e-04 1.083870067468505205e+01
5.312500000000000000e+02 1.076550573186926840e+01 7.532920064032602170e-01 3.383483445734338120e-05 1.079182850637304725e+01
5.416666669999999613e+02 1.067970117357776516e+01 5.745665049850744444e-01 -1.464059410622831992e-04 1.069514580765516065e+01
5.520833330000000387e+02 1.052187006780601841e+01 4.056145417741154335e-01 -5.542698534725022375e-06 1.052968531725053936e+01
5.625000000000000000e+02 1.034002656588321223e+01 2.782643283642171617e-01 -1.109965858037883233e-04 1.034377012659943063e+01
5.729166669999999613e+02 1.018525234261238843e+01 1.920458844734013459e-01 3.711858206340252158e-05 1.018706272218896913e+01
5.833333330000000387e+02 1.006914288815964831e+01 1.358008707702374196e-01 -1.596840499620122135e-05 1.007005860851529278e+01
5.937500000000000000e+02 9.995543759347677693e+00 1.004904863274392463e-01 8.617000090770266126e-05 9.996048888951168720e+00
6.041666669999999613e+02 9.961163397555546695e+00 7.844010530098434464e-02 2.543648647774702406e-05 9.961472234743569132e+00
6.145833330000000387e+02 9.954916539281571275e+00 6.251777757581993000e-02 7.916901328013560438e-05 9.955112846313824093e+00
6.250000000000000000e+02 9.963871618769276850e+00 4.856502538895922372e-02 1.661722344350847423e-05 9.963989973764679320e+00
6.354166669999999613e+02 9.977609798401111618e+00 3.523677832923245018e-02 4.926227809941782651e-05 9.977672019169785855e+00
6.458333330000000387e+02 9.989543460625419868e+00 2.295240856900879894e-02 -1.646013252161927710e-06 9.989569828815749730e+00
6.562500000000000000e+02 9.996916954660942878e+00 1.281323820636418725e-02 2.536182119965082828e-05 9.996925166175046229e+00
6.666666669999999613e+02 9.999702214028300062e+00 5.690925685782310603e-03 -1.250355554704425051e-05 9.999703833415965804e+00
6.770833330000000387e+02 9.999367674144858498e+00 1.765157272926752867e-03 1.212179597028442278e-05 9.999367829951067321e+00
6.875000000000000000e+02 9.997656489220787535e+00 5.324756080117257380e-04 -1.534076645371445949e-05 9.997656503412393647e+00
6.979166669999999613e+02 9.995936100225192078e+00 1.060175574065762598e-03 7.205051833998283312e-06 9.995936156449248600e+00
7.083333330000000387e+02 9.994908506371503520e+00 2.388885588954970610e-03 -1.292555814983223452e-05 9.994908791863929665e+00
7.187500000000000000e+02 9.994705632976645049e+00 3.766608405351140089e-03 6.728227524003004970e-06 9.994706342721592307e+00
7.291666669999999613e+02 9.995091101452890925e+00 4.800410251599766809e-03 -8.937938604023272515e-06 9.995092254219629879e+00
7.395833330000000387e+02 9.995710560217533569e+00 5.372764823531254834e-03 7.140252243348339480e-06 9.995712004169446274e+00
7.500000000000000000e+02 9.996253242602172406e+00 5.576264164714326427e-03 -5.772945578804984731e-06 9.996254797922560442e+00
7.604166669999999613e+02 9.996539544699718505e+00 5.558790418663950815e-03 6.961273994074442397e-06 9.996541090244397409e+00
7.708333330000000387e+02 9.996522914043547203e+00 5.469244901827015684e-03 -3.876616306768444318e-06 9.996524410196402144e+00
7.812500000000000000e+02 9.996259076374363062e+00 5.386787106145834829e-03 6.124944724505947638e-06 9.996260527792864892e+00
7.916666669999999613e+02 9.995851818269084532e+00 5.347612387913974231e-03 -2.955080163753999108e-06 9.995853248710703909e+00
8.020833330000000387e+02 9.995414439361248071e+00 5.356900946493129909e-03 4.898592338748273925e-06 9.995415874839979509e+00
8.125000000000000000e+02 9.995028066825888402e+00 5.428787245356019378e-03 -2.636785791469768834e-06 9.995029541145695973e+00
8.229166669999999613e+02 9.994735566561889328e+00 5.576633533094001345e-03 3.558414493895573492e-06 9.994737122323499534e+00
8.333333330000000387e+02 9.994533115600857442e+00 5.803728903899725219e-03 -2.600786833091613956e-06 9.994534800685730858e+00
8.437500000000000000e+02 9.994392131334583596e+00 6.085245499207339072e-03 2.324752013427644546e-06 9.994393983884206634e+00
8.541666669999999613e+02 9.994267568560234238e+00 6.370977492058637649e-03 -2.591781909523752474e-06 9.994269599192119102e+00
8.645833330000000387e+02 9.994121958960192842e+00 6.602116135850310923e-03 1.373131000470508421e-06 9.994124139638735471e+00
8.750000000000000000e+02 9.993931448852409360e+00 6.732741643309927450e-03 -2.421585742608700726e-06 9.993933716719213933e+00
8.854166669999999613e+02 9.993695412085003227e+00 6.746078676206837023e-03 8.067540364477536569e-07 9.993697688999152007e+00
8.958333330000000387e+02 9.993432541108710154e+00 6.652391372128955808e-03 -1.990213275113609565e-06 9.993434755278357784e+00
9.062500000000000000e+02 9.993176809708776531e+00 6.481565911507209884e-03 6.080029946244021952e-07 9.993178911677620846e+00
