# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 7.632039565497823752e-02 -1.682306350121807363e-03 7.157448907526096492e-05 1.039805433427201387e-01 3.222382328581267861e-03 8.536240547722978578e-03 8.354811794734157138e-03
1.500000000000000000e+01 1.210017816887552361e-01 -1.040249559859391867e-02 -2.608484718557813400e-03 3.150427185320078260e-01 6.532343077059687975e-02 3.478474243796091797e-02 5.755166198918318377e-02
2.500000000000000000e+01 7.421571089355909201e-02 -1.421064362480039742e-02 -2.720996265876944424e-03 2.378439071394433668e-01 3.696635650749049290e-02 4.039615823526108984e-02 3.185477275348037873e-02
3.500000000000000000e+01 3.976874349702733125e-02 -5.656603277641511843e-03 -1.505407488761764190e-03 1.341665941132010320e-01 4.106452101155561377e-03 2.958913245229518110e-02 1.022887234727412609e-02
4.500000000000000000e+01 2.080028590951617934e-02 2.274935745760672465e-03 -1.377420656013450019e-03 6.163263176713662528e-02 2.796586025812776931e-04 1.842001941538966292e-02 2.285265153862204093e-03
5.500000000000000000e+01 1.479874137718101799e-02 4.485024673553181761e-03 -1.397548988586933211e-03 2.853497116605440212e-02 1.494217579163994915e-03 1.123539485613000467e-02 5.797407116846990498e-04
6.500000000000000000e+01 1.420016327975283897e-02 7.692832541698999167e-03 -8.794374775673068296e-04 1.794943948413307150e-02 1.309982138068756631e-03 6.750162435779161543e-03 2.846958539378000941e-04
7.500000000000000000e+01 1.131584906600527872e-02 6.354914973645706296e-03 -7.882817992831704082e-04 1.037894923159695879e-02 8.083753894165855236e-04 4.626546159950112660e-03 1.285879783034144007e-04
8.500000000000000000e+01 6.527778975316822670e-03 2.004743550998059915e-03 -6.310903415326426114e-04 4.299243917060107875e-03 6.299929254516388336e-04 3.574860837328327351e-03 3.693751330761523314e-05
9.500000000000000000e+01 4.655247547064372479e-03 6.512754139561208883e-04 -4.343456123679746228e-04 2.883028406983412836e-03 7.062306019482206178e-04 2.863390481762981450e-03 1.909109378548650508e-05
1.050000000000000000e+02 3.737792773192355391e-03 1.482100068024357227e-04 -4.952110460944611058e-04 2.240583454002643190e-03 5.441139771603275199e-04 2.416524462776918104e-03 1.241544975443934119e-05
1.150000000000000000e+02 4.159918109712685413e-03 -8.294060999278933462e-06 -4.582989338854912865e-04 1.964212333270643190e-03 3.375648669683225405e-04 2.147870197881833389e-03 1.288819757831850558e-05
1.250000000000000000e+02 8.022494507405447325e-03 -8.823602864303514443e-04 8.565276759577250629e-05 2.527219989456806239e-03 2.505075176232743404e-04 1.835090008427211995e-03 3.705740716774501010e-05
