# z uT vT wT
5.000000000000000000e+00 -1.101370101236656381e-03 -1.270811804851350139e-02 -2.034522226219362233e-03
1.500000000000000000e+01 -3.450393852872709471e-03 -7.396293933789618857e-02 -2.351405992767357719e-02
2.500000000000000000e+01 -2.790508948727110465e-03 -6.757377185339026593e-02 -1.803720933578461735e-02
3.500000000000000000e+01 -3.735602139495647865e-03 -4.985377318541673458e-02 -6.176251056658769480e-03
4.500000000000000000e+01 -7.862631230652283865e-03 -4.471268740947663412e-02 -2.462854126226687521e-03
5.500000000000000000e+01 -8.157917061514807777e-03 -3.119935300165446734e-02 -1.544334459613008964e-03
6.500000000000000000e+01 -4.855356831773601292e-03 -1.549563046327732604e-02 -3.814163135232422888e-04
7.500000000000000000e+01 -2.603515676092257522e-03 -6.859737347481358223e-03 -4.635198743577770633e-05
8.500000000000000000e+01 -1.732594631054715922e-03 -4.531178224866223153e-03 -1.397669333605798609e-05
9.500000000000000000e+01 -1.005798855825079446e-03 -2.539033159000108220e-03 -8.892976674699344395e-06
1.050000000000000000e+02 -3.750204421726489163e-04 -8.319509001152323785e-04 2.390208199927029060e-07
1.150000000000000000e+02 -2.151846074458151840e-04 -3.828072341227396237e-04 -3.030395585437728631e-06
1.250000000000000000e+02 -2.079093895921056646e-04 -3.393653752104141717e-04 -1.251109029047572926e-07
1.350000000000000000e+02 -1.800958767220100566e-04 -2.375707772207630807e-04 -8.545686224252528243e-07
1.450000000000000000e+02 -1.669758482028936434e-04 -1.477724319857695373e-04 -2.569752404014350092e-06
1.550000000000000000e+02 -1.501455342140717351e-04 -9.685021607132327794e-05 -1.569062810379083585e-06
1.650000000000000000e+02 -1.305364019703014169e-04 -7.485373858151598420e-05 -8.377622009664820020e-07
1.750000000000000000e+02 -1.094385519641767352e-04 -3.429452755430250325e-05 -2.400818760644861988e-07
1.850000000000000000e+02 -9.007642808027288583e-05 1.765697927216267339e-05 -3.133880473992028018e-07
1.950000000000000000e+02 -7.361181855384327504e-05 3.415448654290679896e-05 6.987877298494924595e-07
2.050000000000000000e+02 -6.237956662770934610e-05 3.193855836311092672e-05 8.967327912914832772e-07
