# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 7.550115052178901776e-02 -1.396450637137403635e-03 -2.873423418459453236e-04 8.867771823808989762e-02 2.602073712617337855e-03 9.213182265095386930e-03 6.824522084738885580e-03
1.500000000000000000e+01 1.194576835030867618e-01 -6.883459512903084346e-03 -2.303182691582463578e-03 2.938814823640331642e-01 6.443610308284906940e-02 3.544847423882840215e-02 5.094652907513302909e-02
2.500000000000000000e+01 7.490922620494730455e-02 -9.644961043518484461e-03 -1.151566237138377212e-03 2.270011998966084410e-01 3.457862324903504536e-02 4.016244482802309307e-02 2.937697944984397555e-02
3.500000000000000000e+01 4.195305205538019805e-02 -4.984493710889882981e-03 -1.171912053877710450e-03 1.293568762919085624e-01 5.171889311173939741e-03 2.994066423695679324e-02 9.694851697855878109e-03
4.500000000000000000e+01 2.397136864897334019e-02 2.562503247485924812e-03 -6.750336521303095102e-04 7.537357801708624572e-02 2.516856368521044017e-03 1.846696776329782852e-02 3.298415838186725176e-03
5.500000000000000000e+01 1.475954204124075610e-02 5.883748543010320145e-03 -8.475750941247681353e-04 3.602563106687509814e-02 1.173861483999291385e-03 1.116222663913734106e-02 8.201427392886084626e-04
6.500000000000000000e+01 9.543190196819992602e-03 5.317218242148305171e-03 -8.797325774428084531e-04 1.905129208818046732e-02 4.691562960583114711e-04 7.045816832700467491e-03 2.518338721009070872e-04
7.500000000000000000e+01 6.298346080753046417e-03 3.108783363395027123e-03 -7.118782831566911181e-04 8.903789263139554044e-03 2.289073605375611595e-04 4.904714004292069426e-03 7.150142302961760724e-05
8.500000000000000000e+01 4.101490972977630059e-03 1.177019262179568706e-03 -4.813512104807587781e-04 3.711957334970203588e-03 2.799621723790421662e-04 3.595128049600389286e-03 2.176290057553979007e-05
9.500000000000000000e+01 3.016409576586452038e-03 4.964120325078105744e-04 -3.486638321597753656e-04 2.177266232626727960e-03 2.644119131982957229e-04 2.692177007439402418e-03 1.054351601042221055e-05
1.050000000000000000e+02 2.547227252145741350e-03 3.154689618458548714e-04 -3.127972708252304808e-04 1.600209248704734981e-03 2.517395499356298678e-04 2.102934821046019247e-03 6.735685587640984630e-06
1.150000000000000000e+02 1.941315990470858207e-03 5.412231907555902059e-06 -1.533762473890666329e-04 1.060142334994118845e-03 2.369229667968997049e-04 1.695731628094597401e-03 3.884057649912493144e-06
