# z u v w uhoriz
5.000000000000000000e+00 1.430969448328237137e+00 -4.796017333654947201e+00 3.435735026150070351e-08 5.004943139214223180e+00
1.500000000000000000e+01 1.425553710775227856e+00 -5.958053174256563445e+00 5.519013776926809036e-08 6.126222409411343328e+00
2.500000000000000000e+01 1.395702921850501488e+00 -7.330855796119529089e+00 6.827667952794754631e-08 7.462535316469954161e+00
3.500000000000000000e+01 1.347125261502104987e+00 -7.793708996144069978e+00 7.597575683698031374e-08 7.909275971083201462e+00
4.500000000000000000e+01 1.190589225680882768e+00 -8.334426669252803066e+00 8.037226889133366313e-08 8.419036204308648408e+00
5.500000000000000000e+01 9.262833417373447231e-01 -8.958864140270316412e+00 8.245604611911301766e-08 9.006622425360212958e+00
6.500000000000000000e+01 7.112312874458055489e-01 -9.436905195658756185e+00 8.316644385612586975e-08 9.463668929970713961e+00
7.500000000000000000e+01 5.462612924539320680e-01 -9.767242327248427003e+00 8.299779246782108747e-08 9.782506022427314818e+00
8.500000000000000000e+01 3.787877123906437937e-01 -1.010275737510595917e+01 8.239198395786628733e-08 1.010985591941428119e+01
9.500000000000000000e+01 2.086576399683432725e-01 -1.044393259946819796e+01 8.158672986142459048e-08 1.044601676013166802e+01
1.050000000000000000e+02 9.066147591220279078e-02 -1.069173378329068669e+01 8.077841088913994977e-08 1.069211816227140055e+01
1.150000000000000000e+02 2.482140316428219778e-02 -1.084610597063461057e+01 8.003072691073932334e-08 1.084613437259057811e+01
1.250000000000000000e+02 -3.621265329815611528e-02 -1.100382144356754566e+01 7.949775900065810572e-08 1.100388102980833871e+01
1.350000000000000000e+02 -9.248710765247425414e-02 -1.116496203833722944e+01 7.934800008904062309e-08 1.116534509912673201e+01
1.450000000000000000e+02 -1.423098497317631661e-01 -1.130314546957754374e+01 7.894406285460642296e-08 1.130404129503081911e+01
1.550000000000000000e+02 -1.856830653086429528e-01 -1.141835732852958607e+01 7.847530145225773049e-08 1.141986699934494709e+01
1.650000000000000000e+02 -2.266696299742838316e-01 -1.152222064265505530e+01 7.739343429366539268e-08 1.152444999378186985e+01
1.750000000000000000e+02 -2.652762172891391934e-01 -1.161473932921461483e+01 7.698698199692990327e-08 1.161776833807009446e+01
1.850000000000000000e+02 -3.070832637879455373e-01 -1.169026758955314627e+01 7.632227525694273798e-08 1.169430016915315029e+01
1.950000000000000000e+02 -3.520925958859283389e-01 -1.174880779156572075e+01 7.556692905353179223e-08 1.175408242778793344e+01
2.050000000000000000e+02 -3.981209310581871330e-01 -1.180151915275335739e+01 7.479560264227578423e-08 1.180823249214508586e+01
2.150000000000000000e+02 -4.451677160178816872e-01 -1.184840306212382011e+01 7.398681388689432701e-08 1.185676302444852404e+01
