# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 5.692575958118402391e-02 -4.357425651268051372e-04 -9.010851351891246345e-05 8.255932297201341863e-02 1.249483199495429525e-03 5.800354150486177092e-03 7.264271835184181458e-02
1.500000000000000000e+01 9.372429082891772789e-02 -8.465547394402519674e-03 -1.884003886374440622e-03 2.290395843640961326e-01 4.236877705460367211e-02 2.410794723923444585e-02 1.734359112161241445e-01
2.500000000000000000e+01 7.622138583548747348e-02 -1.164752997293851643e-02 -1.851222534805419375e-03 1.947499094342557135e-01 2.367084959301184871e-02 3.079304387743458937e-02 1.508821695735888813e-01
3.500000000000000000e+01 5.797140282188811833e-02 -6.222419415472614512e-03 -2.648247575501014089e-04 1.346223271346078942e-01 3.561952853692594654e-03 2.651175602769722736e-02 1.095527429920966217e-01
4.500000000000000000e+01 5.352271525681234765e-02 1.507159914288354113e-03 -5.686011625765539983e-05 1.002386884273447076e-01 2.439063922627344311e-03 2.009431591301476597e-02 8.692785979858591583e-02
5.500000000000000000e+01 6.287741066874548423e-02 1.088401763430140584e-02 1.622028342792631922e-03 8.225062216863071596e-02 3.136626695021517766e-03 1.582291759362768058e-02 8.047547521550194038e-02
6.500000000000000000e+01 7.061190623112191533e-02 1.831257043568357626e-02 4.114992458321797657e-03 6.841796679021509842e-02 3.656525927943585132e-03 1.394261504857203550e-02 7.648624403495452029e-02
7.500000000000000000e+01 7.335341912002291132e-02 2.116567667471306452e-02 5.681046480182130529e-03 5.826562541834548470e-02 3.688226724098909049e-03 1.339761835111902277e-02 7.250833144474370939e-02
8.500000000000000000e+01 6.661958491097295931e-02 1.843903135972050841e-02 5.030538944271170133e-03 4.351579305715249507e-02 2.501920765561374636e-03 1.281014645457781431e-02 6.147276221135163088e-02
9.500000000000000000e+01 6.258479174183480265e-02 1.690882802551438649e-02 3.475574971891617036e-03 3.516073952022955723e-02 1.762838011704204308e-03 1.151812330564954030e-02 5.463182728385695269e-02
1.050000000000000000e+02 4.959496329660433717e-02 1.231493045239863242e-02 1.669322479970674310e-03 2.656885162204734169e-02 1.188450732174808162e-03 1.002885352792516963e-02 4.309633422328842250e-02
1.150000000000000000e+02 3.676891035809979474e-02 8.100520789100916497e-03 1.407936853825111564e-03 2.085388632138543419e-02 9.513915206290602614e-04 8.314462735506561800e-03 3.296862970749589450e-02
1.250000000000000000e+02 2.926393388470097459e-02 6.226473361846821333e-03 1.510349967334837038e-03 1.551764249682487627e-02 5.294869014517245920e-04 6.544524126308817920e-03 2.566305025391733483e-02
1.350000000000000000e+02 2.196380129095806474e-02 4.256434994232056838e-03 1.171640946658162501e-03 1.028981074387542820e-02 3.929532082334898893e-04 5.113067649434293455e-03 1.868333984213389060e-02
1.450000000000000000e+02 1.548948560132026170e-02 2.201352058841558965e-03 6.339679720768463551e-04 6.534364878958550012e-03 2.797739099608859722e-04 3.936434616644328421e-03 1.298014254846156963e-02
1.550000000000000000e+02 9.087361944464470570e-03 7.805618813851634584e-04 1.334182673538350907e-04 3.731649703035340090e-03 2.012680681427551086e-04 2.953761826659856080e-03 7.886386737079833370e-03
1.650000000000000000e+02 4.932328375339425051e-03 -2.862996080852334230e-05 3.278091037996993775e-05 2.147370321125949624e-03 1.890562951669357884e-04 2.194187824276753410e-03 4.636943260371064260e-03
