# z uT vT wT
5.000000000000000000e+00 -9.768136655871720612e-05 -1.343338427802531244e-02 -2.207233560754695567e-03
1.500000000000000000e+01 -6.290566691902095553e-04 -9.187807074172057997e-02 -2.973084288527148150e-02
2.500000000000000000e+01 -3.594154350139461165e-04 -8.677913235797876657e-02 -2.269818277514312060e-02
3.500000000000000000e+01 -5.019850016179753030e-03 -6.589782629377884116e-02 -7.246302347733707752e-03
4.500000000000000000e+01 -1.433717037232650794e-02 -5.699864585528092303e-02 -2.990447392054690606e-03
5.500000000000000000e+01 -1.453157566275267362e-02 -3.730631223713792161e-02 -2.167743430284664857e-03
6.500000000000000000e+01 -7.853027212082674610e-03 -1.712354814653914079e-02 -4.481548420770771544e-04
7.500000000000000000e+01 -3.887554450627349334e-03 -7.271878407589985049e-03 -3.091226952714953917e-05
8.500000000000000000e+01 -2.624747437271539481e-03 -4.858422013696394974e-03 -2.451351894447629606e-05
9.500000000000000000e+01 -1.500505502090152508e-03 -2.803475116404978255e-03 -1.862925648028684197e-05
1.050000000000000000e+02 -5.533540016242667354e-04 -1.014590507193561131e-03 -4.887903085177695973e-06
1.150000000000000000e+02 -2.834181006353256099e-04 -5.086315306178495208e-04 -4.992117710033842462e-06
1.250000000000000000e+02 -2.183148177751715788e-04 -4.407631266573780481e-04 -1.068996976124400016e-06
1.350000000000000000e+02 -1.418424022906013726e-04 -3.060068981282217473e-04 -6.980282340751822843e-07
1.450000000000000000e+02 -1.042352866679002407e-04 -2.062808746268033656e-04 -2.392237922752651737e-06
1.550000000000000000e+02 -8.204865442567179994e-05 -1.513238612002051984e-04 -1.129905401412988043e-06
1.650000000000000000e+02 -6.672761753530655497e-05 -1.276703660976874597e-04 3.555100327404867113e-09
1.750000000000000000e+02 -5.605624999906353784e-05 -9.573178524520265117e-05 -2.172949310511955737e-07
1.850000000000000000e+02 -4.900456547341328648e-05 -6.297049252089258848e-05 -1.545527065333462568e-06
1.950000000000000000e+02 -4.617601128077495210e-05 -5.057575467207856847e-05 -1.531702595833833290e-06
2.050000000000000000e+02 -4.438753434432486411e-05 -4.813599379796592318e-05 -1.154642053516098343e-06
2.150000000000000000e+02 -3.628589034853184890e-05 -3.413859041845652720e-05 -6.650188265907460675e-07
2.250000000000000000e+02 -3.169997497815294304e-05 -1.545019876588014471e-05 -5.808549143155365560e-07
2.350000000000000000e+02 -2.917875339878677480e-05 -7.763493465155583634e-06 -6.042644462682078677e-07
2.450000000000000000e+02 -2.517234231332273991e-05 -6.398648247439940680e-06 -5.726669785316696653e-07
2.550000000000000000e+02 -2.281297910715076812e-05 -2.328641575254513675e-06 -5.438684863202595834e-07
2.650000000000000000e+02 -2.331497327184168107e-05 3.823363977373080512e-06 -4.055278985795098768e-07
2.750000000000000000e+02 -2.369487125748368731e-05 5.856661833496311451e-06 -1.408711528636379827e-07
2.850000000000000000e+02 -2.193686862075939052e-05 1.820620256071415448e-06 -1.143511176953892875e-08
2.950000000000000000e+02 -2.380898266421833717e-05 5.921792488953248823e-06 -2.698577608512812771e-07
3.050000000000000000e+02 -2.568526399910758072e-05 1.633457226875376027e-05 -2.058302074253772137e-07
3.150000000000000000e+02 -2.569231271293012943e-05 1.827291982708349291e-05 -4.204864080191866943e-07
3.250000000000000000e+02 -2.444457460810075364e-05 1.415876741961336826e-05 -7.512648211253842590e-07
3.350000000000000000e+02 -2.575249337715489304e-05 1.191766564647233728e-05 -4.568928347126247207e-07
3.450000000000000000e+02 -2.420682912264788663e-05 1.046192203888513360e-05 -5.137341738120189662e-07
3.550000000000000000e+02 -1.538597660251897644e-05 7.871617569379522260e-06 -8.503957291991187151e-07
3.650000000000000000e+02 -1.137533267008449523e-05 4.582006870037321186e-06 -7.313245228470773161e-07
3.750000000000000000e+02 -1.335447866349220576e-05 3.093871269710598810e-06 -7.030036242411160801e-07
3.850000000000000000e+02 -1.569554415348046534e-05 2.838237982393912799e-06 -5.049116417603736515e-07
3.950000000000000000e+02 -1.360502476195092716e-05 -6.091997183797496682e-06 -4.466154313699541940e-07
4.050000000000000000e+02 -3.420645854207529441e-06 -2.898029866695799362e-05 -6.641078088392880734e-07
4.150000000000000000e+02 -2.318451894688275785e-06 -3.481951963385856579e-05 -8.129617408277289677e-07
4.250000000000000000e+02 -1.277660389230179861e-05 -2.432526300335916442e-05 -9.074838184275094431e-07
4.350000000000000000e+02 -2.520307421883427368e-05 -1.018936606991055180e-05 -6.228974376595218949e-07
4.450000000000000000e+02 -3.531163988253508220e-05 -1.342374606973983335e-05 -4.252745404333981192e-07
4.550000000000000000e+02 -3.470327763694251900e-05 -3.816833528255394260e-05 6.830741523733513855e-08
4.650000000000000000e+02 -3.734577727828320283e-05 -4.174135531749690708e-05 8.666108161458511833e-07
4.750000000000000000e+02 -4.659239097770994178e-05 -2.614056660829714346e-05 3.732231889123755834e-07
4.850000000000000000e+02 -5.420336765099596028e-05 -1.241991832725513349e-05 -1.436477435782725804e-07
