# z u v w uhoriz
5.000000000000000000e+00 1.633329877393848495e+00 -5.004802914591921947e+00 3.439083004926464600e-08 5.264581531545998061e+00
1.500000000000000000e+01 1.694362684553430309e+00 -6.103054822398302548e+00 5.526504013549836344e-08 6.333888463811648606e+00
2.500000000000000000e+01 1.737432806839162236e+00 -7.411948581078195097e+00 6.841344768236811320e-08 7.612861126201375228e+00
3.500000000000000000e+01 1.703053753987436192e+00 -7.870367317194104650e+00 7.619051247240740104e-08 8.052519717239308150e+00
4.500000000000000000e+01 1.526625217314247163e+00 -8.402920755629994076e+00 8.066984725667165055e-08 8.540471988100957645e+00
5.500000000000000000e+01 1.208989168716204432e+00 -9.014548784639551116e+00 8.283386484678151953e-08 9.095259457581159168e+00
6.500000000000000000e+01 9.413848236544154480e-01 -9.493508274941573788e+00 8.361381701381896672e-08 9.540068383014400411e+00
7.500000000000000000e+01 7.247839704160509156e-01 -9.838782601165181774e+00 8.350128744223276169e-08 9.865442457222217243e+00
8.500000000000000000e+01 5.042377781994453745e-01 -1.018557994719517623e+01 8.293148424173298451e-08 1.019805347101435800e+01
9.500000000000000000e+01 2.796377090298739487e-01 -1.053428584458489503e+01 8.215154529322472475e-08 1.053799675003428682e+01
1.050000000000000000e+02 1.228699275677908320e-01 -1.078895603182420615e+01 8.136499837536355752e-08 1.078965566066574766e+01
1.150000000000000000e+02 3.395980435623483645e-02 -1.094958386503905956e+01 8.064161189201020500e-08 1.094963652756727868e+01
1.250000000000000000e+02 -4.418593849414368530e-02 -1.110712843680738615e+01 8.013009344868649116e-08 1.110721632583501517e+01
1.350000000000000000e+02 -1.116417156686127787e-01 -1.126167549812761060e+01 7.997827122139684334e-08 1.126222886012378943e+01
1.450000000000000000e+02 -1.679282740032799759e-01 -1.140104946411775266e+01 7.961204992359459192e-08 1.140228612114559326e+01
1.550000000000000000e+02 -2.130405990242025260e-01 -1.152525191123028137e+01 7.919149013616540501e-08 1.152722073676694414e+01
1.650000000000000000e+02 -2.546771035619316281e-01 -1.163939120201271393e+01 7.819591683758671066e-08 1.164217711515203035e+01
