# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 1.216323581174669211e-01 1.031818943199942079e-03 1.735858975363173482e-04 1.633190708465352969e-01 4.848047584781105777e-03 1.379978723540226104e-02 1.493756080997022395e-01
1.500000000000000000e+01 1.787351862684646020e-01 3.880395942229426885e-03 2.710214529958022197e-03 4.757025287022664251e-01 9.838847212254241137e-02 5.432972270579799340e-02 3.543837188382644721e-01
2.500000000000000000e+01 1.162482806355633613e-01 1.601877338401921534e-03 7.521217186240612088e-04 3.647373185832810116e-01 5.413421745398611096e-02 6.068860106366186918e-02 2.708371001412531176e-01
3.500000000000000000e+01 7.403212190177320406e-02 5.855171659803065642e-03 2.278888651747084671e-06 2.241887628632987517e-01 1.153152486746326054e-02 4.400963936248095121e-02 1.711152620637764743e-01
4.500000000000000000e+01 4.885379301555368287e-02 1.724734105032009468e-02 1.377485611975739306e-03 1.594579055454309058e-01 8.775993981748605316e-03 2.848620552147848942e-02 1.183989520412315338e-01
5.500000000000000000e+01 3.061992178088369237e-02 1.779148519998628025e-02 8.976112871011274674e-04 9.780386843079923176e-02 5.205960576064995113e-03 1.955625978677331955e-02 7.399002499922813225e-02
6.500000000000000000e+01 1.656749908375000288e-02 8.791648331177577547e-03 -2.246835989998909923e-04 4.350149812594143045e-02 4.414623322444120456e-04 1.363026662301673221e-02 3.684963191635408364e-02
7.500000000000000000e+01 9.389445788405594018e-03 3.905421394360998784e-03 -2.718030156673637682e-04 1.896599932905465233e-02 3.897304392744662185e-05 9.187109139267485292e-03 1.877127712836386408e-02
8.500000000000000000e+01 6.204267890818188601e-03 3.279170546411451764e-03 -1.868347631541263803e-04 1.253382210269715115e-02 2.304946225144592848e-04 6.228226924229474104e-03 1.248315845887240649e-02
9.500000000000000000e+01 4.004940236661705226e-03 2.150539645287955805e-03 -1.846753148832976619e-04 7.689275954649111254e-03 1.117707420489413861e-04 4.451759175159627699e-03 8.072987683235222089e-03
1.050000000000000000e+02 2.372300262537908443e-03 6.374259873953294023e-04 -1.914566804818768249e-04 3.353610162746393543e-03 2.333939492805818346e-05 3.257827123867276711e-03 4.491868774575789348e-03
1.150000000000000000e+02 1.732193669782965129e-03 3.622022784583094155e-04 -1.645098844375381196e-04 2.313079461004313719e-03 5.366869665059566523e-05 2.397113924932778566e-03 3.221193527860028924e-03
1.250000000000000000e+02 1.455930311826870126e-03 5.773574104325284806e-04 -1.452020073621935201e-04 2.481281680152481756e-03 7.915536735477298131e-05 1.821666912488847934e-03 2.879439452234100125e-03
1.350000000000000000e+02 1.189508438029141966e-03 5.515891527458802960e-04 -1.369057910347460522e-04 2.142607495498942156e-03 5.814684940632916993e-05 1.435625221754359719e-03 2.383870577641221920e-03
1.450000000000000000e+02 9.275145790803881844e-04 3.510613965678540814e-04 -1.207847381991022565e-04 1.453930524748110395e-03 4.797464583426304076e-05 1.159080101448673947e-03 1.770262602638586263e-03
1.550000000000000000e+02 7.389199206619158355e-04 2.364681278085599457e-04 -1.063107003247136837e-04 1.051623073297132914e-03 4.363426147779505296e-05 9.550501058939895802e-04 1.372796549926519165e-03
1.650000000000000000e+02 5.908382438914367742e-04 1.681692865895691017e-04 -9.405471198119914021e-05 8.355477599581536590e-04 3.876703171588934474e-05 8.035143807631695478e-04 1.114950192306379990e-03
1.750000000000000000e+02 5.031183324204766601e-04 1.141761739669098737e-04 -8.428235246872452615e-05 6.204687843381094308e-04 3.548182151432359666e-05 6.856993394794932452e-04 9.046432281190396139e-04
1.850000000000000000e+02 4.579231616309174715e-04 4.913129048158773891e-05 -7.606721687856644518e-05 4.119477018836013881e-04 3.200533856356484755e-05 5.870960298477792549e-04 7.284834466811490302e-04
1.950000000000000000e+02 3.996108789100830637e-04 2.050455006365005031e-05 -6.620400582605641220e-05 3.334339583609840542e-04 3.082651252170910672e-05 5.029109658485585426e-04 6.179779015598128302e-04
2.050000000000000000e+02 3.307057501809886578e-04 5.870812820424237403e-06 -5.636760951279165592e-05 2.828447770678209285e-04 2.854703213331132104e-05 4.333104266205877169e-04 5.234304769346986245e-04
2.150000000000000000e+02 2.742060151001339628e-04 -2.537079951228156748e-05 -4.712387994529482758e-05 2.124930254835262456e-04 2.431287446297137789e-05 3.763087077216414390e-04 4.315038741526508372e-04
2.250000000000000000e+02 2.292922296604580224e-04 -5.229450583202502014e-05 -3.712576103599645014e-05 1.707885778387385333e-04 1.928275134940979864e-05 3.285690694182879222e-04 3.643249384587422118e-04
2.350000000000000000e+02 1.884154029024985729e-04 -5.241847853210133322e-05 -2.883784255374558205e-05 1.515467172235053473e-04 1.719132594110724625e-05 2.879029841652450497e-04 3.139325521456245256e-04
2.450000000000000000e+02 1.540363262930694683e-04 -4.549542448485383982e-05 -2.445391105648332130e-05 1.505157254180754267e-04 1.519143076216875219e-05 2.538518573570248721e-04 2.792019545340848835e-04
2.550000000000000000e+02 1.449223247997828191e-04 -5.299679981299023008e-05 -2.307149790656577980e-05 1.590250549962625383e-04 1.572731764193398269e-05 2.257547737850030254e-04 2.648510767905242185e-04
2.650000000000000000e+02 1.508466127817730765e-04 -7.375539820357659971e-05 -1.972182139162252093e-05 1.746401133085162104e-04 1.707554070048839589e-05 2.017179140976764517e-04 2.636023200939828829e-04
2.750000000000000000e+02 1.393578108526226226e-04 -7.928887877810803886e-05 -1.639267639947034408e-05 1.938216748860546203e-04 1.663311469467002612e-05 1.811241137856151083e-04 2.571517997621461621e-04
2.850000000000000000e+02 1.266405840053361361e-04 -6.464919905455282652e-05 -1.368845980059107671e-05 1.734367049007057965e-04 1.484070615075318395e-05 1.642576787206315463e-04 2.321674838133367530e-04
2.950000000000000000e+02 1.299641573682246165e-04 -6.566104673458617882e-05 -9.399747034499957935e-06 1.456982056024771143e-04 1.303977481745383908e-05 1.504311363516104463e-04 2.130467496611561156e-04
3.050000000000000000e+02 9.896235106997938096e-05 -6.208604729708211878e-05 -6.793844817511999564e-06 1.589711361563780217e-04 9.519130053277984898e-06 1.385780390721902671e-04 1.982557631492738552e-04
3.150000000000000000e+02 7.907212421632046169e-05 -5.253084586594647300e-05 -5.204848238312302302e-06 1.616271877181928943e-04 7.900173259050216200e-06 1.288657437278548621e-04 1.847825278311841226e-04
3.250000000000000000e+02 8.289575454412519097e-05 -4.632456303240840796e-05 -4.148875493991025300e-06 1.468287329683389886e-04 8.338572740250580181e-06 1.218236668429231815e-04 1.757740771776936670e-04
3.350000000000000000e+02 9.696285912613139915e-05 -4.638145005186499245e-05 -3.136923007052558510e-06 1.410961747163767615e-04 7.420136573908749368e-06 1.172908418841288135e-04 1.776749378633184803e-04
3.450000000000000000e+02 8.800909212023181607e-05 -4.194719377107935176e-05 -2.636531669479982315e-06 1.251040832915562560e-04 6.830672867855703630e-06 1.153551001541971738e-04 1.642341377829926161e-04
3.550000000000000000e+02 7.131571001701006104e-05 -3.228406912745712009e-05 -3.149266587813152149e-06 1.134452297255470523e-04 6.077171528341372144e-06 1.167395824339622875e-04 1.507502610882596869e-04
3.650000000000000000e+02 7.355934675569970687e-05 -2.920774983109736636e-05 -3.696548069984658311e-06 1.174415356547694577e-04 5.906900704048724034e-06 1.217624441629360898e-04 1.563816632867026137e-04
3.750000000000000000e+02 8.912692438442559927e-05 -2.935726633423595984e-05 -4.315248319287720405e-06 1.271863494659795089e-04 7.044776230424539946e-06 1.300092058981648863e-04 1.731612398742850040e-04
3.850000000000000000e+02 9.887282185004331303e-05 -3.074645656516918909e-05 -3.403705351165563336e-06 1.437734139761517058e-04 7.111755612389318109e-06 1.412213385725653782e-04 1.919337871993802053e-04
3.950000000000000000e+02 9.795397145740214018e-05 -3.381860113158518378e-05 -3.371108402537076476e-06 1.671082535962093937e-04 6.405233744113962888e-06 1.571287304239564844e-04 2.110954777387840091e-04
4.050000000000000000e+02 1.107487540345078919e-04 -4.773461820503857323e-05 -5.183897147581578286e-06 1.735936830296177721e-04 8.637441553079189057e-06 1.832462084414418415e-04 2.337943227527837595e-04
4.150000000000000000e+02 1.351208508592244067e-04 -4.924238877246867269e-05 -5.927050709744116958e-06 1.665190025533942460e-04 8.665094516114977378e-06 2.216653244422099546e-04 2.616525889274142901e-04
4.250000000000000000e+02 1.467608421091450412e-04 -4.160216028014015885e-05 -6.265880933736715997e-06 1.522909654136181824e-04 7.365237878658154539e-06 2.669906167606333862e-04 2.830212121416983049e-04
4.350000000000000000e+02 1.464557337371288686e-04 -3.975012074763689587e-05 -6.019405007373223442e-06 1.605887063441708716e-04 6.985564887304531934e-06 3.142908305436707857e-04 3.106676353124852765e-04
4.450000000000000000e+02 1.519359943183576996e-04 -5.889823831834801782e-05 -6.650106031800711718e-06 1.887794906839274664e-04 4.242160842589494969e-06 3.662885803040623854e-04 3.535020326531737892e-04
4.550000000000000000e+02 1.615191091230996315e-04 -9.744120037090494462e-05 -1.269835867749076344e-05 2.459403530720407813e-04 1.120284751409650236e-05 4.341028990791393838e-04 4.207811806371399119e-04
4.650000000000000000e+02 1.516915105876000811e-04 -1.009179325090907205e-04 -1.355739938379532157e-05 2.608094211761602214e-04 1.096198297094289684e-05 5.149284159495687340e-04 4.637146738566645318e-04
4.750000000000000000e+02 1.471503180991928729e-04 -8.934150034417021340e-05 -1.290768502152685690e-05 2.497734066783594540e-04 1.402986539456217551e-05 5.861080160200616944e-04 4.915158703988069429e-04
4.850000000000000000e+02 1.637741278257741568e-04 -1.001531879640770031e-04 -1.485723393636736337e-05 2.421009806916576046e-04 1.925253688765148817e-05 6.299358425659243440e-04 5.179054755416780120e-04
4.950000000000000000e+02 2.076628320387575045e-04 -1.449613371262784283e-04 -1.506283818366876060e-05 2.763269372186893448e-04 2.522042161528738655e-05 6.473270149284837465e-04 5.656583920929653250e-04
5.050000000000000000e+02 2.506359414822177905e-04 -1.842895841650443777e-04 -1.761471046165430482e-05 3.487021160763410267e-04 4.082494050862071867e-05 6.588793882066737483e-04 6.291087228826163641e-04
5.150000000000000000e+02 2.819375714830844957e-04 -2.101640845725271387e-04 -1.605875343431691372e-05 4.003291319817206323e-04 3.350385499129063081e-05 6.716616283498362929e-04 6.769641659073207104e-04
5.250000000000000000e+02 3.063870787060934335e-04 -2.379008793064102184e-04 -1.287434681135073284e-05 4.107393901371754670e-04 2.529074046817549401e-05 6.708274825967182635e-04 6.939769757199935277e-04
5.350000000000000000e+02 3.134830526351948480e-04 -2.559271709442206702e-04 -9.893028636158736610e-06 4.136879710655266937e-04 2.074937578063399711e-05 6.521992321356786344e-04 6.896851279182001151e-04
5.450000000000000000e+02 2.858650792788463473e-04 -2.311301728410976265e-04 -9.052978758726327999e-06 4.034014100360849018e-04 1.343310815532614264e-05 6.329568500693746489e-04 6.611116696921528948e-04
5.550000000000000000e+02 2.350922538494710709e-04 -1.715952415880696172e-04 -1.406471404875947465e-05 4.294628830680777840e-04 1.809572871996584193e-05 6.394107357698070385e-04 6.519829363436778925e-04
