# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 7.945006641033645900e-02 2.600462697975766159e-03 -6.796933694479570284e-06 1.103623633377862623e-01 3.404268825475067865e-03 9.239147949534164475e-03 9.288763074470901895e-03
1.500000000000000000e+01 1.242722471834493553e-01 -5.389917196163231637e-03 -6.634798358145193968e-04 3.355914255470820451e-01 6.910726595490437885e-02 3.618258649682171146e-02 6.468718794317350473e-02
2.500000000000000000e+01 7.562193568611388916e-02 -7.126036198296421473e-03 -5.049275022335851905e-04 2.498389009455725118e-01 3.782604582817827854e-02 4.065919198202387619e-02 3.489566173761871060e-02
3.500000000000000000e+01 4.394220025549123304e-02 -1.471538555267568570e-03 -1.180974706017404898e-05 1.459071017983838148e-01 5.943422979886226268e-03 2.939516922112613354e-02 1.204193764601813564e-02
4.500000000000000000e+01 2.587585441678401030e-02 3.381347992700697077e-03 -5.237815338374816578e-05 8.936981468961804898e-02 2.990757924442621115e-03 1.870897547274867623e-02 4.503274691347590973e-03
5.500000000000000000e+01 1.533092407166640470e-02 6.131602090326833572e-03 -5.001309626691594458e-04 5.216368087136090403e-02 1.987068315625385023e-03 1.235697219179690901e-02 1.554390798344612969e-03
6.500000000000000000e+01 9.277721822210056174e-03 5.013357922068270231e-03 -7.677753125213246290e-04 2.466521926745273222e-02 4.588708696335319637e-04 8.741028774457215017e-03 3.854273738788615536e-04
7.500000000000000000e+01 5.458397140180282561e-03 1.984987583276039570e-03 -7.590318809159089753e-04 9.101593265623710363e-03 1.901777552387755223e-04 6.574726144172167615e-03 7.793006159181809281e-05
8.500000000000000000e+01 4.094026436832246332e-03 8.294800934484211543e-04 -6.655973233074623761e-04 3.990021646346356490e-03 3.915542784279300295e-04 4.931910224715662164e-03 2.850253183422436074e-05
9.500000000000000000e+01 3.037699690052567212e-03 4.418942991055419510e-04 -4.455112481953558664e-04 2.574346732285704657e-03 3.150266483279367353e-04 3.712601452992204780e-03 1.481914502686769016e-05
1.050000000000000000e+02 2.585461732272844627e-03 7.704211246238094565e-05 -2.963494703786654933e-04 1.639370602230091119e-03 1.941367114441509053e-04 2.911188607386888498e-03 8.923583724141379361e-06
1.150000000000000000e+02 2.050534957271907266e-03 -2.587032830366422392e-04 -2.667895206743161316e-04 1.038513772886734670e-03 1.267189772172277128e-04 2.326413056071540038e-03 5.347701087464832922e-06
1.250000000000000000e+02 1.711871862097121780e-03 -5.717266082653608712e-04 -1.912645251455546091e-04 8.928287327863394449e-04 8.878093678534019107e-05 1.838254423128055483e-03 3.553413871239294179e-06
1.350000000000000000e+02 1.238285182902674770e-03 -6.112668858545527561e-04 -1.511027818122557132e-04 8.951856478412416459e-04 8.274640738503057308e-05 1.456013258482754223e-03 2.227341073587410638e-06
1.450000000000000000e+02 8.587114459804683336e-04 -4.506759879472357834e-04 -1.384860508306207745e-04 7.203115225141345623e-04 1.018992222394009490e-04 1.199037260428840405e-03 1.346962194410598007e-06
1.550000000000000000e+02 6.795527176481085162e-04 -3.640536673086818692e-04 -1.139279541038073758e-04 6.374117590053787839e-04 1.309086027802242275e-04 1.028271658662098693e-03 9.627141252944822313e-07
1.650000000000000000e+02 5.367481705066659472e-04 -3.039050532004209954e-04 -2.888721860464743164e-05 6.153987231319175922e-04 6.590737381145073777e-05 9.090774936002423822e-04 7.466180381725730910e-07
1.750000000000000000e+02 4.593206312616259120e-04 -2.651300423735770094e-04 -1.925728269216355417e-05 5.837672729347436092e-04 2.913352126894593622e-05 8.310924650018743174e-04 6.212371783175688018e-07
1.850000000000000000e+02 3.943586168747806211e-04 -2.332137172029566017e-04 -7.877423554960941447e-05 5.402779371456261064e-04 1.070645173906628280e-04 8.088976666127212310e-04 5.508672015606140698e-07
1.950000000000000000e+02 3.476861602325533995e-04 -2.118563259684485352e-04 -1.013708103675832993e-04 5.034944321760613777e-04 1.459257339118596531e-04 8.194131291734506458e-04 5.229150927556887129e-07
2.050000000000000000e+02 3.560189440369309764e-04 -2.351492121752684109e-04 -1.038579003454182881e-04 5.092393351104511964e-04 1.312315308550321782e-04 8.188456110718568635e-04 5.282911618542742358e-07
2.150000000000000000e+02 4.414772221572768563e-04 -3.146203858090260500e-04 -9.130983087249369364e-05 5.972966153140607526e-04 1.065753489979238240e-04 7.982418604292370722e-04 5.944277260454341784e-07
2.250000000000000000e+02 5.111402594432457383e-04 -3.428845704519421994e-04 -5.273210781658250107e-05 6.195338650367334526e-04 6.017313088789798774e-05 7.751893410305831346e-04 6.230025445992458700e-07
2.350000000000000000e+02 4.817641877427319280e-04 -2.667990718321609517e-04 -4.095111861627716163e-05 4.952703182926007381e-04 4.231194417212135470e-05 7.673482374257467598e-04 5.331063691267342850e-07
2.450000000000000000e+02 3.608717294929538583e-04 -1.631883400108443869e-04 -3.096689893815827413e-05 4.319783526539320608e-04 1.384300828733890503e-05 7.638672410117606755e-04 4.501634320998799127e-07
2.550000000000000000e+02 3.456658013961698482e-04 -2.084671803507211413e-04 3.056522566590878700e-05 5.689410873260318221e-04 -6.349929444071083649e-05 7.495381225355817302e-04 5.024931021183742551e-07
2.650000000000000000e+02 4.227676165845915433e-04 -2.676646579667275741e-04 1.077592684210569568e-04 6.102019962598657227e-04 -1.050856174029548797e-04 7.410284472050495969e-04 5.501010467196341281e-07
2.750000000000000000e+02 4.140967237214556763e-04 -2.397998971687230875e-04 1.422816840780870252e-04 5.671975180647855939e-04 -8.447530674415731672e-05 7.480669686060125931e-04 5.263966553075427254e-07
2.850000000000000000e+02 3.758681591300274739e-04 -2.208588906939332327e-04 1.254022743906105372e-04 5.338023881785898539e-04 -2.755779064351592932e-05 7.569275070481093493e-04 4.995805567995135876e-07
2.950000000000000000e+02 3.461902892479064601e-04 -2.043745594958125324e-04 8.470941350207779829e-05 4.726237005222411582e-04 5.392375055765176093e-05 7.689626203968908573e-04 4.672621951162695506e-07
3.050000000000000000e+02 3.030406305184600059e-04 -1.530733424044482900e-04 5.599309213974953573e-05 4.250207294217588539e-04 1.277041196923652271e-04 7.910790643726744878e-04 4.491411651359878586e-07
3.150000000000000000e+02 2.634902678714364172e-04 -9.478829123227798656e-05 3.700334900687972964e-05 4.237017697626510419e-04 1.680897876239452948e-04 8.078204409882794226e-04 4.507620879207310551e-07
