# z u v w uhoriz
5.000000000000000000e+00 1.677857260386113492e+00 -5.699751223269251987e+00 3.389226361354327067e-08 5.941579671551138198e+00
1.500000000000000000e+01 1.758849396709831980e+00 -6.663279586589085923e+00 5.456027521952175551e-08 6.891505354373698822e+00
2.500000000000000000e+01 1.837728737233015774e+00 -7.811288532301669640e+00 6.771582716710042656e-08 8.024554532590554956e+00
3.500000000000000000e+01 1.838688478642489965e+00 -8.218986756461184484e+00 7.567476334011863689e-08 8.422144538321399310e+00
4.500000000000000000e+01 1.778573565531978318e+00 -8.570693677614789507e+00 8.041069628303244643e-08 8.753291611931780736e+00
5.500000000000000000e+01 1.657337858196003655e+00 -8.870120296525495718e+00 8.290211516993376528e-08 9.023624706903721204e+00
6.500000000000000000e+01 1.440938658063342981e+00 -9.182423969486197990e+00 8.400088796454307140e-08 9.294795004285788309e+00
7.500000000000000000e+01 1.129493656596746831e+00 -9.508058402555462862e+00 8.420420831126122631e-08 9.574911514301206239e+00
8.500000000000000000e+01 8.408880241397531652e-01 -9.730730529341510504e+00 8.384370488359114519e-08 9.766995920128183073e+00
9.500000000000000000e+01 5.754963991430235293e-01 -9.850232097867648307e+00 8.326513133391871503e-08 9.867029364874145614e+00
1.050000000000000000e+02 3.259520401326172490e-01 -9.919899729537615229e+00 8.271368104796904042e-08 9.925253416238151161e+00
1.150000000000000000e+02 9.215563982498597984e-02 -9.939814516626547913e+00 8.230802308551512514e-08 9.940241711693504456e+00
1.250000000000000000e+02 -1.832447694614405820e-01 -9.914285585337855977e+00 8.208674801827243116e-08 9.915978888298067062e+00
1.350000000000000000e+02 -5.001685035856497930e-01 -9.843307938518472966e+00 8.191297048007532260e-08 9.856007290200221149e+00
1.450000000000000000e+02 -7.982076046491782817e-01 -9.756608715602748561e+00 8.201849084889709900e-08 9.789205739460953737e+00
1.550000000000000000e+02 -1.077389760452523326e+00 -9.654329700972713368e+00 8.220474483522946210e-08 9.714260171058413107e+00
1.650000000000000000e+02 -1.345848018048279471e+00 -9.547740021023114920e+00 8.230323838782145533e-08 9.642128727450746339e+00
1.750000000000000000e+02 -1.603526282120778079e+00 -9.436833055395528191e+00 8.206435569077383464e-08 9.572100848447940180e+00
1.850000000000000000e+02 -1.836767817478601073e+00 -9.328905324947513122e+00 8.157445791616644284e-08 9.508006656348067409e+00
1.950000000000000000e+02 -2.045574559848942986e+00 -9.223956057846704581e+00 8.086497771338691004e-08 9.448054859969225561e+00
2.050000000000000000e+02 -2.244050971064048827e+00 -9.126605458745217447e+00 8.004983776852638324e-08 9.398440932427648775e+00
2.150000000000000000e+02 -2.432239404508842906e+00 -9.036841897791884293e+00 7.919313509424668242e-08 9.358434698523698358e+00
