# z u v w uhoriz
5.000000000000000000e+00 1.484571448130462823e+00 -5.365005205222942664e+00 3.368694731450321632e-08 5.566617755574155169e+00
1.500000000000000000e+01 1.561923312889596183e+00 -6.355353782908462534e+00 5.422322949958260524e-08 6.544472946026815841e+00
2.500000000000000000e+01 1.637006793433068319e+00 -7.529272217862513550e+00 6.728425821845293876e-08 7.705175622425636917e+00
3.500000000000000000e+01 1.637103500408185308e+00 -7.936845183768559409e+00 7.517466143598938876e-08 8.103926168355613413e+00
4.500000000000000000e+01 1.584981927279261793e+00 -8.292106778762930119e+00 7.986097697280543698e-08 8.442227344735986350e+00
5.500000000000000000e+01 1.480730465744875435e+00 -8.599226669589450367e+00 8.231635433641740682e-08 8.725781456532331504e+00
6.500000000000000000e+01 1.294239432378257559e+00 -8.937091250305034151e+00 8.339262523614284689e-08 9.030318694520232725e+00
7.500000000000000000e+01 1.025602212032489913e+00 -9.306143858029711780e+00 8.358185700424945611e-08 9.362487564940744633e+00
8.500000000000000000e+01 7.794079642284761356e-01 -9.566583017870689432e+00 8.322122986835825711e-08 9.598280440397365609e+00
9.500000000000000000e+01 5.559219088617195492e-01 -9.718095861598241569e+00 8.264320925865777419e-08 9.733983580424066417e+00
1.050000000000000000e+02 3.269303365433000041e-01 -9.821931178617727909e+00 8.208705466542819311e-08 9.827370732930315711e+00
1.150000000000000000e+02 9.236645461232105558e-02 -9.878174769141567779e+00 8.166499655568676258e-08 9.878606598688030260e+00
1.250000000000000000e+02 -1.682010666979713021e-01 -9.878291418249171230e+00 8.142521571307230627e-08 9.879723323185400474e+00
1.350000000000000000e+02 -4.547011437963493496e-01 -9.822311040042677632e+00 8.125727685711177204e-08 9.832830075696110228e+00
1.450000000000000000e+02 -7.143217363091159955e-01 -9.742662967288625353e+00 8.132124122739682559e-08 9.768814525680221905e+00
1.550000000000000000e+02 -9.470354566214501668e-01 -9.639383255228256786e+00 8.145272350255381532e-08 9.685792982367170012e+00
1.650000000000000000e+02 -1.166296212986029479e+00 -9.526937306177904574e+00 8.145205849943827902e-08 9.598061329886878212e+00
