# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 8.431965866880443417e-02 -6.542899387053895469e-03 -1.997222448359729709e-05 1.132142328069913190e-01 3.589751676543463579e-03 9.898959094635294970e-03 1.001262836962828889e-02
1.500000000000000000e+01 1.279920953070778633e-01 -9.434032626491025905e-03 -1.439551459164368650e-04 3.390537771907236597e-01 7.145577998875886350e-02 3.875083887965332513e-02 6.642053390113492051e-02
2.500000000000000000e+01 7.614951728537881770e-02 -1.117127442661543235e-02 -2.013289208378423161e-03 2.522010174637208113e-01 3.779424176921646061e-02 4.408837961665351690e-02 3.567394370487718402e-02
3.500000000000000000e+01 4.515309559783845655e-02 -3.238195693815914579e-03 -8.935106387342745937e-04 1.364363411034397178e-01 4.802616123314765520e-03 3.181010692952858376e-02 1.083278005931486918e-02
4.500000000000000000e+01 2.409226258398014520e-02 5.881601243240632687e-03 -3.541333075978202812e-04 7.705057493002662183e-02 2.410246910537022953e-03 1.909432089427195306e-02 3.440910651938263506e-03
5.500000000000000000e+01 1.321776616283685223e-02 6.666584167551749089e-03 -4.059304435074690158e-04 4.060479528437631325e-02 1.538681625175946244e-03 1.226388814717514937e-02 9.869308474539835192e-04
6.500000000000000000e+01 7.210579367834779943e-03 2.669070066528431585e-03 -8.002399159110623866e-04 1.587691281692209938e-02 2.131463485166005026e-04 8.428335554173186847e-03 1.875528278148648432e-04
7.500000000000000000e+01 4.379568974994389394e-03 9.296417054808793750e-04 -5.577930449783142629e-04 6.084977621545350004e-03 1.129334848220286855e-04 5.950924953160475692e-03 4.581054242979455931e-05
8.500000000000000000e+01 3.681719325470788305e-03 9.964190257772400586e-04 -5.002581999401470737e-04 3.621050438044721813e-03 1.880153088803387950e-04 4.340432841704890653e-03 2.275321035987966923e-05
9.500000000000000000e+01 3.357766855423293707e-03 7.568754778869070821e-04 -4.572624393111712629e-04 2.394769946682708938e-03 9.775005845788082009e-05 3.254509161378114912e-03 1.380067561720400939e-05
1.050000000000000000e+02 2.430984274633599899e-03 1.578333638729296357e-04 -4.051482365060108250e-04 1.320785599008537535e-03 4.645703289502023695e-05 2.509594932940627070e-03 6.976112934752730776e-06
1.150000000000000000e+02 1.975057779772373089e-03 -1.262785121902960483e-04 -3.804726698859744625e-04 8.949920688792103313e-04 9.664436583097657388e-05 1.991093330540789387e-03 4.333158343860038770e-06
1.250000000000000000e+02 1.861111666457497841e-03 -3.949382643117781448e-04 -2.909537831273795042e-04 7.674876503297337147e-04 1.131094314281784919e-04 1.596583831354435323e-03 3.300926929487634097e-06
