# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 1.027963525893848123e-01 3.092882125777672488e-03 3.354025453400216196e-04 1.387336902485592771e-01 4.332696093894851559e-03 1.205045649026655584e-02 1.267902496641053200e-01
1.500000000000000000e+01 1.551366856621413937e-01 1.271359352743291551e-02 4.816790843380415466e-03 4.115226204442088975e-01 8.617210113895157342e-02 4.708296549550217147e-02 3.068711358009262313e-01
2.500000000000000000e+01 9.788732706344303869e-02 7.880089044307191440e-03 1.882503404187965646e-03 3.096850974529332667e-01 4.628410100636794894e-02 5.184787126602024426e-02 2.297101478911982853e-01
3.500000000000000000e+01 6.090910825403977880e-02 7.641940572469953230e-03 2.792289876591296828e-04 1.858077044592280624e-01 9.800658849722771598e-03 3.654653938071708574e-02 1.416316760469924496e-01
4.500000000000000000e+01 3.993522046583065921e-02 1.433321865774814241e-02 1.098337189629920718e-03 1.283777577408270199e-01 7.036001593988769690e-03 2.295400499168759323e-02 9.563349159917264308e-02
5.500000000000000000e+01 2.466255100494176011e-02 1.434509878720992802e-02 6.195981546366152119e-04 7.965766618817061995e-02 4.147098952504190209e-03 1.548513149683350756e-02 5.990267434497294208e-02
6.500000000000000000e+01 1.297637037984280574e-02 6.835998612955565892e-03 -1.972944210198594229e-04 3.544786650262320843e-02 3.248030427624850952e-04 1.085428029537333430e-02 2.963925858891967163e-02
7.500000000000000000e+01 7.225497616448420084e-03 2.872376454927007793e-03 -2.341166717007896409e-04 1.557514718014940507e-02 5.798994742229351436e-05 7.462951458466805972e-03 1.513179812753231469e-02
8.500000000000000000e+01 4.653615561308696406e-03 2.363444879036792710e-03 -1.780272597495776224e-04 1.082066095352404896e-02 2.041571372954716806e-04 5.214191093409330582e-03 1.034423380412103841e-02
9.500000000000000000e+01 2.947451418539091209e-03 1.475035436904267730e-03 -1.847964584030485765e-04 6.498341687509193165e-03 1.092982803635905617e-04 3.866553671765499134e-03 6.656173388906891537e-03
1.050000000000000000e+02 1.792287319769117915e-03 3.333226320779879228e-04 -1.979985395655249202e-04 2.579613639956743545e-03 4.149685654442672569e-05 2.919265561759231461e-03 3.645583260742546461e-03
1.150000000000000000e+02 1.331520212967234008e-03 1.415551579528204695e-04 -1.807129840246664114e-04 1.635002190446637610e-03 6.497073948775660215e-05 2.197603794259534674e-03 2.582063098836703471e-03
1.250000000000000000e+02 1.109750091966008002e-03 2.271369678274491122e-04 -1.652643084848260172e-04 1.459262522927239503e-03 7.707077555638164063e-05 1.694542523341223492e-03 2.131777569117235607e-03
1.350000000000000000e+02 9.553354859722261927e-04 1.967419385050866662e-04 -1.507458619606573446e-04 1.124830669355160549e-03 6.435625711434814157e-05 1.344785921822459762e-03 1.712476038574923306e-03
1.450000000000000000e+02 8.152397790008016282e-04 1.006336970777433845e-04 -1.221738148449792759e-04 7.778392344342607454e-04 5.639925758305796471e-05 1.092031475317536884e-03 1.342555244376299629e-03
1.550000000000000000e+02 6.980877120614405315e-04 5.192835488122252065e-05 -9.485043540527519034e-05 5.937405423694643806e-04 4.899434972736911321e-05 9.047373568986337693e-04 1.098282805664769178e-03
1.650000000000000000e+02 5.714708663318809369e-04 2.669790473158888708e-05 -7.502879584643268752e-05 4.908297701399617040e-04 4.371079637760148475e-05 7.672827777351930775e-04 9.147917071035178592e-04
1.750000000000000000e+02 4.888714243155100172e-04 -3.690080650919377549e-05 -5.895519640477651002e-05 3.848206003352250726e-04 3.767758325456198977e-05 6.618719578694134183e-04 7.677819912600742812e-04
1.850000000000000000e+02 3.985700532403049063e-04 -1.001487579499483192e-04 -4.465099978260575833e-05 3.287519986923352752e-04 2.908616636193191298e-05 5.753476549734153804e-04 6.513348534530278081e-04
1.950000000000000000e+02 3.202533967013212590e-04 -1.134848919357220846e-04 -3.580880187677433181e-05 3.129443497223737317e-04 2.555307269864634208e-05 5.016841441515064491e-04 5.674409452876008012e-04
2.050000000000000000e+02 2.691684337705061900e-04 -1.081319060254704132e-04 -3.148915468434049404e-05 2.825472231726096958e-04 2.467340745449464617e-05 4.414059000475041572e-04 4.965607784953100486e-04
2.150000000000000000e+02 2.423813289377306599e-04 -1.139197430299681923e-04 -2.649436239560488236e-05 2.785014183390745451e-04 2.139324260813181271e-05 3.926918718608671645e-04 4.567873095688361712e-04
2.250000000000000000e+02 2.097577626093399122e-04 -1.139635466019425070e-04 -2.036135181102525195e-05 2.793745015232493474e-04 1.670547559501992652e-05 3.529371506413385949e-04 4.210347073869639273e-04
2.350000000000000000e+02 1.789706729115594572e-04 -1.105009271096674004e-04 -1.603119886963537546e-05 2.716804808495918615e-04 1.414524320938417184e-05 3.210449338867659179e-04 3.858480438239586183e-04
2.450000000000000000e+02 1.672185922000653366e-04 -1.117609190080853440e-04 -1.396879707578812653e-05 2.760266877913129606e-04 1.395713107477752926e-05 2.967992284264838257e-04 3.700222542089310479e-04
2.550000000000000000e+02 1.676146557950211093e-04 -1.091315535834696420e-04 -1.090502006932686286e-05 2.803808434073079645e-04 1.052451934002550591e-05 2.796277033455085823e-04 3.638116012739188009e-04
2.650000000000000000e+02 1.672270093147422453e-04 -9.679113971480582108e-05 -8.306885926074635478e-06 2.897335983409720641e-04 3.781655988622415216e-06 2.699895754152993859e-04 3.634750915355068612e-04
2.750000000000000000e+02 1.640906080550188345e-04 -8.415022177603174221e-05 -4.630861479081747701e-06 2.811897991359928336e-04 2.374067459218723041e-06 2.683071553569250423e-04 3.567937812739683688e-04
