# z u v w uhoriz
5.000000000000000000e+00 1.134095196587888932e+00 -4.189471511350116195e+00 3.391602065748362035e-08 4.340258455361610146e+00
1.500000000000000000e+01 1.192301350108664115e+00 -5.260688958612804278e+00 5.457045850171582457e-08 5.394110754215343029e+00
2.500000000000000000e+01 1.250139113062456397e+00 -6.513081191000881454e+00 6.768035963498771169e-08 6.631973643085295578e+00
3.500000000000000000e+01 1.252117011972924576e+00 -6.913855428280797355e+00 7.555888687083898547e-08 7.026321505228739106e+00
4.500000000000000000e+01 1.192626710058884321e+00 -7.346898910957846418e+00 8.020322705675987283e-08 7.443069398936131620e+00
5.500000000000000000e+01 1.071816327190031837e+00 -7.817590085035101666e+00 8.258514207458017263e-08 7.890722715751089744e+00
6.500000000000000000e+01 9.369964821131131494e-01 -8.190578424146945480e+00 8.357765303355111493e-08 8.244000080640089934e+00
7.500000000000000000e+01 7.884453435607414740e-01 -8.465145882457512982e+00 8.367320715338507444e-08 8.501784569787099954e+00
8.500000000000000000e+01 6.131929035463944411e-01 -8.694212567551607762e+00 8.323255462890120940e-08 8.715809641492406001e+00
9.500000000000000000e+01 4.112506359497160036e-01 -8.878031065015015599e+00 8.257660903274917561e-08 8.887550994337006571e+00
1.050000000000000000e+02 2.282521405114164015e-01 -9.002022731042073289e+00 8.193919803847723293e-08 9.004916006817955676e+00
1.150000000000000000e+02 6.426965793055450238e-02 -9.066177043788011147e+00 8.143036947636314748e-08 9.066404843058753826e+00
1.250000000000000000e+02 -8.533157413907198341e-02 -9.087926972435869999e+00 8.111364198824316215e-08 9.088327576285553988e+00
1.350000000000000000e+02 -2.205399811599220161e-01 -9.067320577031743767e+00 8.092522086303311741e-08 9.070002223260658525e+00
1.450000000000000000e+02 -3.294790137073999592e-01 -9.032873799013300342e+00 8.089645348703964404e-08 9.038880765303554554e+00
1.550000000000000000e+02 -4.121469385053734835e-01 -8.984619937450283089e+00 8.092097818272590468e-08 8.994068073977896205e+00
1.650000000000000000e+02 -4.801783226956323203e-01 -8.927970610011554342e+00 8.073087030176890929e-08 8.940874142656124235e+00
1.750000000000000000e+02 -5.335695288392172664e-01 -8.862931417479773089e+00 8.045455955652897215e-08 8.878977967821281680e+00
1.850000000000000000e+02 -5.592889636926311470e-01 -8.786398644242225942e+00 7.994439599757032393e-08 8.804181124922976664e+00
1.950000000000000000e+02 -5.573440458170744183e-01 -8.698380003488921375e+00 7.925461724682615949e-08 8.716217474943112720e+00
2.050000000000000000e+02 -5.485330633800824529e-01 -8.614125577941988965e+00 7.848225598756624766e-08 8.631572741637269175e+00
2.150000000000000000e+02 -5.328656073730702047e-01 -8.533648859470641668e+00 7.766743951047382317e-08 8.550269505241672618e+00
2.250000000000000000e+02 -5.042667931306621387e-01 -8.458907635925102753e+00 7.687386467498806227e-08 8.473924910675471267e+00
2.350000000000000000e+02 -4.627402098749642811e-01 -8.389905302601688319e+00 7.615871696341405928e-08 8.402656692288401175e+00
2.450000000000000000e+02 -4.215366346482675719e-01 -8.329275385555062527e+00 7.549651975360431968e-08 8.339935346437886921e+00
2.550000000000000000e+02 -3.806660016831662219e-01 -8.277025427856953499e+00 7.491634442481540967e-08 8.285774347532525397e+00
2.650000000000000000e+02 -3.408267371989432415e-01 -8.243252497241728705e+00 7.441094089461646348e-08 8.250295424896714636e+00
2.750000000000000000e+02 -3.020188558667419310e-01 -8.227946340053980734e+00 7.396974328325096822e-08 8.233487497051704906e+00
