# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 8.845723154733374505e-02 -1.887144895498738201e-03 -2.049887100422663532e-04 1.182546523784523407e-01 3.337472575652979893e-03 9.806296960533252699e-03 1.082590904431596779e-01
1.500000000000000000e+01 1.300392731701627003e-01 -1.345188443101581408e-02 -3.281587335016151411e-03 3.411209501597177174e-01 7.075631088386737100e-02 3.923214967626070804e-02 2.551961865030705212e-01
2.500000000000000000e+01 8.478774425713885010e-02 -1.540168815774042854e-02 -3.173811495600702744e-03 2.621553620447809041e-01 4.150712636502468939e-02 4.526808246129312291e-02 1.961055943816064351e-01
3.500000000000000000e+01 4.998908632237730049e-02 -6.263265890232560910e-03 -1.262507594958141299e-03 1.555916247025391497e-01 8.336343581465380584e-03 3.401406114279005577e-02 1.197973860838532634e-01
4.500000000000000000e+01 2.957607338276521669e-02 3.013211303830032328e-03 -7.354499041915515999e-04 8.895842213727839232e-02 3.102807907705193956e-03 2.164159366762831091e-02 7.008804459383595475e-02
5.500000000000000000e+01 1.944932754195100727e-02 7.624248074264938953e-03 -8.138297108229443052e-04 4.844154423117569275e-02 2.034438076128364855e-03 1.371586378728935005e-02 4.080336778020802330e-02
6.500000000000000000e+01 1.413925761894881811e-02 8.554068461013242947e-03 -7.602969475984303191e-04 2.817432883455470854e-02 1.350095443452350736e-03 8.988986188217180581e-03 2.565128632086035448e-02
7.500000000000000000e+01 9.506898439980421625e-03 5.435900880306545127e-03 -8.025523734162460544e-04 1.368073892182848292e-02 7.910480856448752311e-04 6.426644858911064254e-03 1.480714111035998440e-02
8.500000000000000000e+01 5.613370453539029588e-03 1.623465675200526934e-03 -7.442502357213016473e-04 5.171704085762190810e-03 5.503384841272541701e-04 4.822726090731852856e-03 7.803900315016536193e-03
9.500000000000000000e+01 4.102433995107471199e-03 4.804841417364409868e-04 -5.681823067648086260e-04 2.876357764910742344e-03 5.652942110014572315e-04 3.643052539940177127e-03 5.310922149979194901e-03
1.050000000000000000e+02 3.853405795518465189e-03 3.732299216113825740e-04 -4.326967507010130633e-04 2.167976802929363900e-03 5.305360954643633742e-04 2.831850130666353944e-03 4.426616364557091517e-03
1.150000000000000000e+02 3.445067135916921822e-03 -1.386288334605628726e-05 -3.355417232140909547e-04 1.534944108868100190e-03 4.555640349752233917e-04 2.267554106664073591e-03 3.623782675724547368e-03
1.250000000000000000e+02 2.855507380658920367e-03 -5.094324451548966522e-04 -2.570071031461067961e-04 1.184410815615478041e-03 3.914549130634138946e-04 1.834823435996036766e-03 2.937370816135217479e-03
1.350000000000000000e+02 2.306962863250355388e-03 -8.111745011404033817e-04 -1.863013562762456108e-04 1.163583931547200424e-03 3.424718521531423831e-04 1.486396912378629967e-03 2.478471853588092889e-03
1.450000000000000000e+02 1.697875510100417366e-03 -8.774482872867820022e-04 -1.357955493021087054e-04 1.224153773555176471e-03 2.977657147715447603e-04 1.210954996319631811e-03 2.066492139987612716e-03
1.550000000000000000e+02 1.321707091393456044e-03 -8.626940232393150989e-04 -9.721166748644421084e-05 1.292012790116585591e-03 2.602391488431862027e-04 9.948787845814974651e-04 1.804299333045769442e-03
1.650000000000000000e+02 1.033711303215909070e-03 -7.314208937475337588e-04 -6.631330000915006411e-05 1.237748948078521176e-03 2.263720175566237916e-04 8.297939338688971453e-04 1.550627092581663641e-03
1.750000000000000000e+02 7.283272899601137213e-04 -5.509975209024846766e-04 -4.353008788405024162e-05 1.086084577171480712e-03 1.938922088600630129e-04 7.031799117802276650e-04 1.258795889455911103e-03
