# z uT vT wT
5.000000000000000000e+00 -3.435501872621563209e-03 -1.497749718682078734e-02 -2.323175349580657197e-03
1.500000000000000000e+01 -3.081821157351753802e-03 -8.951499712086660732e-02 -2.779152298578385638e-02
2.500000000000000000e+01 -1.442897263113506303e-03 -8.292061541490004795e-02 -2.214984194901688935e-02
3.500000000000000000e+01 -4.967326143576407914e-03 -6.431596162289035523e-02 -7.854390973410788762e-03
4.500000000000000000e+01 -1.121172642750173885e-02 -5.591215618428628520e-02 -2.838001850243386699e-03
5.500000000000000000e+01 -1.044413537760468733e-02 -3.938123100225326967e-02 -1.553924989250238730e-03
6.500000000000000000e+01 -6.123683918105408096e-03 -1.840136378662229205e-02 1.995054920818506783e-05
7.500000000000000000e+01 -3.228223634625115163e-03 -7.664396660185496084e-03 2.795063827668045836e-04
8.500000000000000000e+01 -2.172054425264051923e-03 -4.653768303288686667e-03 4.326795928142724657e-05
9.500000000000000000e+01 -1.292226134552206885e-03 -2.687137208908720216e-03 -4.826811037644021903e-05
1.050000000000000000e+02 -4.979503370060379182e-04 -8.587261806049052487e-04 -7.304905158348140798e-05
1.150000000000000000e+02 -2.653157792999140049e-04 -3.659212846321961308e-04 -7.045592623494161184e-05
1.250000000000000000e+02 -2.196474992418038824e-04 -3.362804544786094762e-04 -3.751567259152656397e-05
1.350000000000000000e+02 -1.567084554934478416e-04 -2.544810785958020452e-04 -2.164362557417992715e-05
1.450000000000000000e+02 -1.353711234222423855e-04 -1.773773805552633198e-04 -2.266737570805263589e-05
1.550000000000000000e+02 -1.255421001734577705e-04 -1.255011976586587581e-04 -1.944821535338108403e-05
1.650000000000000000e+02 -1.011245022870199494e-04 -9.835284293704692801e-05 -5.728805029676152128e-06
1.750000000000000000e+02 -8.859410716406460864e-05 -7.084157599338793598e-05 -5.524356256426907704e-06
1.850000000000000000e+02 -8.086592936063203652e-05 -4.057195492754131944e-05 -3.863263064948900289e-06
1.950000000000000000e+02 -6.423045351012111252e-05 -1.480556062132614448e-05 -5.081763927550730131e-06
