# z uT vT wT
5.000000000000000000e+00 8.818574226852196130e-04 -8.309677608684678737e-03 -1.648498029775775139e-03
1.500000000000000000e+01 -6.104171140307644659e-04 -6.322225020419544594e-02 -2.060922804037315301e-02
2.500000000000000000e+01 -2.113344926487278083e-04 -6.036905686328958298e-02 -1.605355774872581007e-02
3.500000000000000000e+01 -3.811634082378009413e-04 -4.383929149110378509e-02 -6.029797376479126454e-03
4.500000000000000000e+01 -4.580894267350823189e-03 -3.978911673808263605e-02 -2.356250102448781934e-03
5.500000000000000000e+01 -5.682241906824550548e-03 -2.672566914640113825e-02 -1.035436992785614390e-03
6.500000000000000000e+01 -2.918760488379485134e-03 -1.316733467055420173e-02 -2.131397936805169994e-04
7.500000000000000000e+01 -1.639329268459589111e-03 -6.599259318731555586e-03 -1.343945510098341694e-04
8.500000000000000000e+01 -1.356973037607633620e-03 -4.335514195986876415e-03 -3.920270165707123917e-05
9.500000000000000000e+01 -9.329674197738824703e-04 -2.499450377980790179e-03 -1.124953658779617570e-04
1.050000000000000000e+02 -3.602151278009679347e-04 -7.621379850969169870e-04 -1.159223792736160594e-04
1.150000000000000000e+02 -1.684726356890740211e-04 -2.969423394420252866e-04 -8.848303085993103822e-05
1.250000000000000000e+02 -1.353114809963643127e-04 -2.401069277226834729e-04 -4.109507606145327028e-05
1.350000000000000000e+02 -1.260856167520820327e-04 -1.359285268115204904e-04 -2.094912895920338151e-05
1.450000000000000000e+02 -1.527636494220607386e-04 -6.325203687473432835e-05 -2.912837518604656400e-05
1.550000000000000000e+02 -1.485398431323509594e-04 -3.013725153143662251e-05 -3.037312978283027062e-05
1.650000000000000000e+02 -1.464783303171373740e-04 -9.554509630851959454e-06 -2.497093808909121577e-05
1.750000000000000000e+02 -1.218641939386237298e-04 2.280166397416076232e-05 -2.376266909268539158e-05
1.850000000000000000e+02 -8.125577083947334094e-05 6.502447190329461839e-05 -2.169904465489479257e-05
1.950000000000000000e+02 -6.817046160224097498e-05 7.376443489109060813e-05 -8.308648035324733190e-06
2.050000000000000000e+02 -5.259233236549257760e-05 6.672663393368562668e-05 2.869662283935946213e-07
2.150000000000000000e+02 -3.601267901065603787e-05 5.889481343997976466e-05 -1.712561128147871140e-06
2.250000000000000000e+02 -1.760214426391315122e-05 5.855070432922558513e-05 -2.325302261957936203e-05
2.350000000000000000e+02 -6.331207238419376857e-06 4.306161751093364940e-05 -1.378199012084736168e-05
2.450000000000000000e+02 1.952708253937854873e-07 4.272041564816266181e-05 -5.296278881860227556e-06
2.550000000000000000e+02 -7.184178233089239893e-06 4.255614479854594656e-05 -7.932211609952542040e-06
2.650000000000000000e+02 1.207076375495542450e-05 5.726286210554857696e-06 7.187281694773222362e-07
2.750000000000000000e+02 4.545148013739047410e-05 -4.430205651249744928e-06 -1.600884768247365394e-06
2.850000000000000000e+02 4.020771921421566566e-05 1.253924973896645523e-05 -1.652668788827013299e-05
2.950000000000000000e+02 3.497265129989884279e-05 -5.486724026069532973e-06 -2.335640973665965683e-06
3.050000000000000000e+02 4.403896123922355422e-05 -3.094292401748701939e-05 8.922596785042109828e-06
3.150000000000000000e+02 5.307049118716605302e-05 -3.270278639145475502e-05 1.214472073571440569e-05
3.250000000000000000e+02 3.528392604420527449e-05 -8.127560916586787165e-06 1.287367442464799339e-05
3.350000000000000000e+02 -1.192830849254387614e-05 2.744831257636109114e-05 8.584384785531224863e-06
3.450000000000000000e+02 -1.662199156811267504e-05 2.972639540911693742e-05 1.415005913013375924e-05
3.550000000000000000e+02 1.490345442071990934e-05 3.022951021826035973e-05 4.948651970604976969e-06
3.650000000000000000e+02 5.121318754930345039e-06 7.597069090031361024e-05 -1.143678401454233249e-05
3.750000000000000000e+02 -6.257253460090180794e-07 8.634718757561724825e-05 -1.054274698663505349e-05
3.850000000000000000e+02 4.871930641914061602e-06 7.834147487425457111e-05 -7.579707344861862637e-08
3.950000000000000000e+02 2.640847531863703496e-05 4.080566871333279498e-05 1.280371882985719938e-05
4.050000000000000000e+02 7.538337154136041485e-05 -3.544193119798562516e-05 2.148045888722049034e-05
4.150000000000000000e+02 9.639843434943111790e-05 -3.833724468629366971e-05 1.820042773033611692e-05
4.250000000000000000e+02 8.039142978081172521e-05 9.849937975462129028e-06 9.323140582361039936e-06
4.350000000000000000e+02 6.072157514136716609e-05 5.067249476050292436e-05 3.211431734242739732e-06
4.450000000000000000e+02 3.976216882253876970e-05 5.292367176470321859e-05 -9.935636671669933118e-07
4.550000000000000000e+02 1.862897209318123811e-05 7.180777075175187470e-06 -5.163904317477981228e-07
4.650000000000000000e+02 1.276084224538747999e-06 8.275923065684807458e-06 -1.138843321872100386e-06
4.750000000000000000e+02 -1.106641306274785364e-05 3.458047599826600128e-05 -4.364803078179376654e-06
4.850000000000000000e+02 -1.762625847162576585e-05 4.978283622602645831e-05 -4.505901316856587092e-06
4.950000000000000000e+02 -2.461900341743579094e-05 3.910060189675848303e-05 -4.994352581085989756e-06
5.050000000000000000e+02 -3.260062816234940653e-05 1.183304999456256193e-05 -7.960587768561459341e-06
5.150000000000000000e+02 -3.518427885263534621e-05 3.227318471107738550e-06 -9.738714911379082838e-06
5.250000000000000000e+02 -3.280062967082661277e-05 5.920257111174415781e-06 -7.243132660975826473e-06
5.350000000000000000e+02 -2.666497357641029381e-05 6.351538531082711280e-06 -5.008209064935192583e-06
5.450000000000000000e+02 -2.768317224724560667e-05 -4.519163647046484874e-07 -5.543607086031830901e-06
5.550000000000000000e+02 -3.525820866169832594e-05 -1.747162143666699353e-05 -6.820102278445850340e-06
5.650000000000000000e+02 -3.721252285673055639e-05 -2.659691857694585193e-05 -8.068244022473185554e-06
5.750000000000000000e+02 -3.454405597893978595e-05 -2.707171278543031099e-05 -3.899419403421601826e-06
5.850000000000000000e+02 -3.081217202019965508e-05 -2.596241496371431981e-05 -5.301631486702748784e-06
5.950000000000000000e+02 -2.806200414818714114e-05 -2.809907884154471910e-05 -5.488619562538006399e-06
6.050000000000000000e+02 -2.869669910754556744e-05 -3.115413204931122374e-05 -3.285151998281658414e-06
6.150000000000000000e+02 -2.555194248225097484e-05 -3.152145320577656241e-05 -2.340144512675947060e-06
6.250000000000000000e+02 -2.000778157644825511e-05 -3.591155456875954856e-05 -4.293702168308866643e-06
6.350000000000000000e+02 -1.756900428707187819e-05 -3.758903096356348887e-05 -5.297041173891017274e-06
6.450000000000000000e+02 -1.578344850180923666e-05 -3.043010351543888121e-05 -6.060909900605610540e-06
6.550000000000000000e+02 -1.073327675416610016e-05 -2.057459372437313921e-05 -7.268803666414998852e-07
6.650000000000000000e+02 -8.434539429364069240e-06 -1.897149372469097143e-05 2.450363354259381099e-06
6.750000000000000000e+02 -8.427837649653803240e-06 -2.390736670496450999e-05 -1.968361467222124814e-07
6.850000000000000000e+02 -5.704625903788039674e-06 -2.549372216703565925e-05 -1.883309463660447635e-06
6.950000000000000000e+02 8.103351607177188172e-07 -2.076894916291178241e-05 1.040870051348495138e-06
7.050000000000000000e+02 6.957684637905462513e-06 -1.967809032168935400e-05 5.604196055054113804e-06
7.150000000000000000e+02 5.104957348908355706e-06 -2.760137750403515467e-05 7.609164678012350495e-06
7.250000000000000000e+02 -1.049760792532031094e-06 -2.671132669389533385e-05 4.552153213271783032e-06
7.350000000000000000e+02 -3.272679545636498082e-06 -1.934434623729171596e-05 -2.989213834978606547e-08
7.450000000000000000e+02 1.702097512509638816e-06 -9.745243847982310690e-06 -2.084154698548414956e-06
7.550000000000000000e+02 8.560545366620659217e-06 7.812968893360774323e-06 5.259123039436173268e-07
7.650000000000000000e+02 1.116358191065895602e-05 1.561967075903582616e-05 6.791948951768554015e-07
7.750000000000000000e+02 8.155202633130158462e-06 1.753931523077051572e-05 -2.275561867613591222e-06
7.850000000000000000e+02 8.261684623308839060e-06 1.886116141512474365e-05 -2.824284296866256362e-06
