# z uT vT wT
5.000000000000000000e+00 6.063080701618351730e-04 -1.069914736289331349e-02 -1.805537849261788785e-03
1.500000000000000000e+01 -4.011278117904872563e-03 -6.256432402627778999e-02 -1.997797849515199967e-02
2.500000000000000000e+01 -2.476174746017464640e-03 -5.723141383521167247e-02 -1.488196757225338993e-02
3.500000000000000000e+01 -6.046801686120943566e-04 -4.434578546119110481e-02 -5.471673604991280845e-03
4.500000000000000000e+01 -4.335272984197980316e-03 -4.071693241731628998e-02 -1.869527041509379652e-03
5.500000000000000000e+01 -4.320261178617869346e-03 -2.709548551564652796e-02 -7.559542031001854120e-04
6.500000000000000000e+01 -2.567053240770773240e-03 -1.303835573863202854e-02 -1.740164070723079185e-04
7.500000000000000000e+01 -1.148521845231858900e-03 -4.683886516602201941e-03 -4.002352473031330424e-05
8.500000000000000000e+01 -8.206668176727442438e-04 -2.805678370622806568e-03 -3.784171489090052494e-05
9.500000000000000000e+01 -5.785790281969603556e-04 -1.647390839733055973e-03 -3.158725501685112267e-05
1.050000000000000000e+02 -3.067863134663515357e-04 -5.101163386984160133e-04 2.721786031612036968e-05
1.150000000000000000e+02 -2.258664452040616273e-04 -1.268846943636217899e-04 3.716514883271882798e-05
1.250000000000000000e+02 -2.361816593860182473e-04 -5.208903679243280265e-06 3.200109826641952480e-05
1.350000000000000000e+02 -2.055722891002998549e-04 8.438058470888108687e-05 2.975759934600598797e-05
1.450000000000000000e+02 -1.683405534387116115e-04 1.587307383516382863e-04 6.605503984664165901e-06
1.550000000000000000e+02 -1.364912883455845832e-04 1.803245778608060978e-04 2.471570547955544718e-07
1.650000000000000000e+02 -1.133918306120299338e-04 1.676457164654941495e-04 -7.134123843791346676e-06
1.750000000000000000e+02 -8.564655178305709781e-05 1.397195608821668645e-04 -6.304111079557064325e-06
1.850000000000000000e+02 -4.385157413735497889e-05 9.651339475034438045e-05 -4.773210429672810048e-06
1.950000000000000000e+02 -2.542489915818957444e-05 6.100309525355035971e-05 -4.937554046287884811e-06
2.050000000000000000e+02 -3.391706653569176536e-05 5.422254655184510644e-05 1.441683046607758478e-05
2.150000000000000000e+02 -3.494489196349414331e-05 4.919346312275385243e-05 2.695356979279355918e-05
2.250000000000000000e+02 -3.187902874079949207e-05 4.355061548560018424e-05 7.101676977446260937e-06
2.350000000000000000e+02 -3.994341141749730627e-05 3.957797104308520520e-05 -1.708556610441870979e-05
2.450000000000000000e+02 -2.396681418342344036e-05 1.920367481212711947e-06 -2.614283523607689380e-05
2.550000000000000000e+02 -2.309591693930959134e-05 -1.015841045500775748e-05 -1.188337975693681193e-05
2.650000000000000000e+02 -3.549048881183314698e-05 -4.535750440476768219e-07 2.852270644273194824e-05
2.750000000000000000e+02 -3.920368631576514858e-05 -7.030819361166752749e-06 4.429168950868072848e-05
2.850000000000000000e+02 -3.404023625035028941e-05 -4.629667983475068760e-05 1.884034398130612198e-05
2.950000000000000000e+02 -1.782104248977315516e-05 -5.552486085796545058e-05 -6.255059608491006851e-06
3.050000000000000000e+02 8.941695338473109518e-06 1.068235699151312657e-05 -7.399183308946943278e-06
3.150000000000000000e+02 -2.200977202740781843e-06 2.533761255724792486e-05 2.054354223951242563e-05
3.250000000000000000e+02 -4.036699786919092264e-05 -9.891032339505585849e-06 5.738142312814018995e-05
3.350000000000000000e+02 -8.186320137105172236e-05 1.304432092553538769e-05 6.639167613054892351e-05
3.450000000000000000e+02 -4.962926924655238978e-05 2.922494633571081688e-05 4.897716517597228760e-05
3.550000000000000000e+02 9.556576880538998002e-05 5.237475639893948489e-07 3.382036818731854930e-05
3.650000000000000000e+02 1.496627406886948987e-04 5.656403959820849705e-05 2.668500279438494521e-05
3.750000000000000000e+02 1.098067857652681854e-04 1.364497400135594035e-04 2.130481900826782933e-05
3.850000000000000000e+02 7.864404506318983454e-05 1.665441353458335769e-04 1.222047415382504554e-05
3.950000000000000000e+02 7.119071883019588909e-05 1.285306213947272499e-04 -3.612598502049254339e-06
4.050000000000000000e+02 8.003331716817014304e-05 1.839730407767647766e-06 -1.677820194993709363e-05
4.150000000000000000e+02 7.265402787158887945e-05 -3.048346844096782524e-05 -1.718780449686760844e-05
4.250000000000000000e+02 5.270873434312692664e-05 -9.462565410590797362e-06 -1.337895435024684397e-05
4.350000000000000000e+02 4.389901111234247895e-05 -1.576109824969868705e-06 -1.271254138083105750e-05
4.450000000000000000e+02 3.642222400977914175e-05 -1.122634355204758970e-05 -1.160148378813806962e-05
4.550000000000000000e+02 2.407317013336202373e-05 -3.401977387076038850e-05 -8.123418384824330557e-06
4.650000000000000000e+02 2.204493919916099306e-05 -4.111892901779970922e-05 -6.207408082519597485e-06
4.750000000000000000e+02 2.758245417130429538e-05 -3.546582032411720796e-05 -6.068020874636460011e-06
