# z uT vT wT
5.000000000000000000e+00 4.205552049049524630e-04 -1.457488449949229450e-02 -2.245646292975983765e-03
1.500000000000000000e+01 3.518027044651940959e-03 -7.334032290728047243e-02 -2.274298325247718980e-02
2.500000000000000000e+01 4.232113386159502832e-03 -6.368974292271024906e-02 -1.764588096219356361e-02
3.500000000000000000e+01 2.683587362399601946e-03 -3.920187371562651457e-02 -6.581241798378356309e-03
4.500000000000000000e+01 1.640280659986283922e-05 -3.332728155758514499e-02 -2.462914206870515585e-03
5.500000000000000000e+01 -2.586863846931962505e-03 -2.415438869310517975e-02 -1.008640655284105290e-03
6.500000000000000000e+01 -3.198640147706077828e-03 -1.183505291881907159e-02 -1.569671056336327579e-06
7.500000000000000000e+01 -2.636397226938969746e-03 -5.355632415295782933e-03 -6.402280608924735823e-05
8.500000000000000000e+01 -2.553884717648822501e-03 -3.104010720710153378e-03 1.152339539395215247e-05
9.500000000000000000e+01 -1.967136182846096742e-03 -1.729977347864440325e-03 -1.993200487030690122e-05
1.050000000000000000e+02 -1.249186708774953445e-03 -5.932065100788088199e-04 -3.638769704457912960e-05
1.150000000000000000e+02 -8.148579503648629725e-04 -1.761467168559240038e-04 -7.744259628428032892e-05
1.250000000000000000e+02 -4.968314543973299715e-04 5.741751249084638050e-05 -7.761102415934605905e-05
1.350000000000000000e+02 -3.497801261647179435e-04 1.828112850475098017e-04 -4.179106540920168254e-05
1.450000000000000000e+02 -2.754126263393446455e-04 2.663961625796736976e-04 -2.294933340822308463e-05
1.550000000000000000e+02 -1.890300198086240313e-04 2.890778793535414776e-04 8.320259376192666755e-06
1.650000000000000000e+02 -1.589465855545019732e-04 2.937397955238499206e-04 3.847602021440370734e-05
1.750000000000000000e+02 -9.167609500042398505e-05 2.975067829984714063e-04 2.217699794221259592e-05
1.850000000000000000e+02 2.504422897582267698e-05 3.155020315396483369e-04 -3.172093798190211662e-06
1.950000000000000000e+02 7.309556043432187899e-05 3.054956109090461438e-04 -1.005975641587327804e-05
2.050000000000000000e+02 1.152342198769885933e-04 2.206979262495387432e-04 -1.546962629197701678e-05
2.150000000000000000e+02 1.896803814247516600e-04 1.319760627620762282e-04 -1.221588689465170747e-05
2.250000000000000000e+02 2.326280364199577574e-04 9.960619138413531379e-05 -6.054445540099810579e-06
2.350000000000000000e+02 2.414521530498856092e-04 7.762399103218678735e-05 -1.989793903233186902e-05
2.450000000000000000e+02 2.328409623947154340e-04 1.348732773897348605e-04 -4.853336128387285861e-05
2.550000000000000000e+02 2.001031115950326175e-04 1.136279290261415809e-04 -5.432386652142364022e-05
2.650000000000000000e+02 1.750012776822857893e-04 -3.904447795343643908e-05 -1.858344385965176622e-05
2.750000000000000000e+02 1.547455623127393912e-04 -5.280564505661536828e-05 2.141839970935183323e-05
2.850000000000000000e+02 1.199891649704730115e-04 3.083044733456651216e-05 1.927854681943047554e-05
2.950000000000000000e+02 9.299241429123675370e-05 3.634291205558581899e-05 -2.364556291774412043e-05
3.050000000000000000e+02 7.366555828173305162e-05 -7.348841735436136902e-05 -5.531153178650650585e-05
3.150000000000000000e+02 5.650453550412934791e-05 -9.746088282560183937e-05 -6.507936566478629710e-05
3.250000000000000000e+02 4.491953272323197710e-05 -6.924678361848942711e-05 -6.188935503588491771e-05
3.350000000000000000e+02 2.805209097610962277e-05 -5.392811518803501637e-05 -4.951897254797293696e-05
3.450000000000000000e+02 3.150229075771789446e-05 -4.614145523883528028e-05 -3.880357668107154909e-05
3.550000000000000000e+02 4.498071090703101006e-05 -2.942317885802751921e-05 -3.003369156818702320e-05
3.650000000000000000e+02 4.448232580051475265e-05 -2.937197934163508125e-05 -2.620039323171550696e-05
3.750000000000000000e+02 4.338583622397998614e-05 -4.198644225623202351e-05 -2.425074845410251425e-05
3.850000000000000000e+02 4.512390319850327397e-05 -5.007353350425807788e-05 -1.868870145535528224e-05
3.950000000000000000e+02 4.679861594330281282e-05 -2.347698950430753554e-05 -1.167103277827535923e-05
4.050000000000000000e+02 4.410416094711805629e-05 7.461377537133610533e-06 -4.285300455351280585e-06
4.150000000000000000e+02 4.147999542607297044e-05 9.015989325566460777e-06 -5.703942802616859977e-06
4.250000000000000000e+02 4.622246389332866341e-05 3.852560197713151451e-06 -1.060041018435492191e-05
4.350000000000000000e+02 5.033723687375024505e-05 -2.805430602128220997e-06 -1.091382303388033873e-05
4.450000000000000000e+02 4.805844432432495905e-05 2.649745550822269699e-07 -1.006635991491596528e-05
4.550000000000000000e+02 4.171388192120336887e-05 1.531904112138121965e-05 -7.823077748824976070e-06
4.650000000000000000e+02 4.047912450278374374e-05 1.692705321696498971e-05 -6.967954639079695128e-06
4.750000000000000000e+02 4.385931404545093446e-05 1.503050149639943093e-05 -5.866694331969488461e-06
4.850000000000000000e+02 4.615870465689317999e-05 1.309202000935643848e-05 -2.143398870026804377e-06
4.950000000000000000e+02 4.666969595157137283e-05 1.486173728275777841e-05 -2.227750291513746099e-06
5.050000000000000000e+02 4.167978211815766504e-05 2.528837181219482840e-05 -6.067251144127611586e-06
5.150000000000000000e+02 3.599415130326426423e-05 2.637966159780139435e-05 -5.866276288334204068e-06
5.250000000000000000e+02 3.828474311944634381e-05 2.354096337325220959e-05 -3.524142633004973591e-06
5.350000000000000000e+02 4.331748092372385766e-05 2.390306103951449852e-05 -6.089567126994042792e-06
5.450000000000000000e+02 3.926644425495756869e-05 2.493254585083931884e-05 -8.917563728971715877e-06
5.550000000000000000e+02 3.075173482484292565e-05 2.253095608304114291e-05 -1.051642835634520718e-05
5.650000000000000000e+02 2.362930971779743288e-05 1.385204120504114968e-05 -1.105190814908288115e-05
5.750000000000000000e+02 1.840007160801303049e-05 1.270595343776493127e-05 -1.024589991941890083e-05
5.850000000000000000e+02 1.822632441290073264e-05 1.750850005164700064e-05 -1.065929724187038162e-05
5.950000000000000000e+02 1.309596414746898787e-05 1.533900440440360305e-05 -9.995178164350871985e-06
6.050000000000000000e+02 1.489754966831833473e-05 2.357848771438604858e-05 -1.283156082586570555e-05
6.150000000000000000e+02 2.150163778239244999e-05 2.731836589227328542e-05 -1.195336394858261792e-05
6.250000000000000000e+02 2.003930795809250447e-05 2.719998240046500853e-05 -7.368843662130500523e-06
6.350000000000000000e+02 2.062827575920707094e-05 2.950541154114350248e-05 1.631026837902895169e-06
6.450000000000000000e+02 1.401445399542839572e-05 2.766675081618101290e-05 2.672541916252881094e-06
6.550000000000000000e+02 3.290319282271417660e-06 2.609017357142380409e-05 -3.331319867463105889e-06
6.650000000000000000e+02 6.124450966688430034e-06 3.546996597386512830e-05 -5.839142826697746621e-06
6.750000000000000000e+02 -8.115579670795501378e-07 1.984275547718798049e-05 -1.340193293144717081e-06
6.850000000000000000e+02 -3.015524299585685507e-06 2.143994127644384583e-05 -2.054342199486570341e-07
6.950000000000000000e+02 -4.118169094061219656e-07 2.526729899082789534e-05 2.691414624909782500e-07
7.050000000000000000e+02 7.751689955853354274e-07 3.871583189732860934e-05 3.511718134472000331e-06
7.150000000000000000e+02 2.144121522159156512e-06 5.304296182279689536e-05 9.169603881606786712e-06
7.250000000000000000e+02 4.267412518673241999e-06 4.558942733765434445e-05 1.355525176147006207e-06
7.350000000000000000e+02 2.674762230512744824e-06 4.147678298618359417e-05 -1.931015633169297829e-06
7.450000000000000000e+02 7.544094696222850702e-06 3.562212584497840521e-05 -3.714176617565635619e-06
7.550000000000000000e+02 6.405389960166621240e-06 2.273813849467259341e-05 -2.123751431315944558e-06
7.650000000000000000e+02 -2.503792582831331549e-07 2.549074155683346446e-05 -3.092867528402756980e-06
7.750000000000000000e+02 -2.052843060369201320e-06 3.992669196080744320e-05 -2.475829734121466798e-06
7.850000000000000000e+02 2.301154235563102202e-06 3.043452990863389004e-05 -9.111976803036710607e-07
7.950000000000000000e+02 2.854563963554506719e-06 1.687560736780338702e-05 9.599498144828788488e-07
8.050000000000000000e+02 8.555773590480907629e-06 1.953991524364891556e-05 -6.061419176831667133e-07
8.150000000000000000e+02 6.896679672650992599e-06 1.201972918646381245e-05 -9.140713403803932543e-07
8.250000000000000000e+02 5.660080979288174117e-06 1.613727367120373552e-05 -5.481674807306700840e-07
8.350000000000000000e+02 4.773416247930951964e-06 1.774729965642305560e-05 -2.697788384288369012e-06
8.450000000000000000e+02 5.201833658884757910e-06 1.245777487943045326e-05 -2.095522644090783796e-06
8.550000000000000000e+02 7.172808331866721704e-08 8.641714519003445343e-06 -4.690435561626591302e-07
8.650000000000000000e+02 2.790466212098514639e-06 5.128970104227404115e-06 -5.283235139777663882e-07
8.750000000000000000e+02 2.687710704251629332e-06 1.857259523101124947e-06 -5.353579276979871721e-07
8.850000000000000000e+02 -1.745423296658641663e-06 5.575136932355354806e-06 -1.742823319225819150e-07
8.950000000000000000e+02 -5.645983537516509385e-06 1.099833550430342525e-05 -1.278062209429366153e-07
9.050000000000000000e+02 -4.403592089366972857e-06 1.115192277655644087e-05 -9.096519267105241856e-08
9.150000000000000000e+02 -4.156120378018946986e-07 7.043862942056667407e-06 9.528422518709087552e-07
9.250000000000000000e+02 1.203218526058645858e-06 4.604716181877608586e-06 1.414225809621191381e-06
9.350000000000000000e+02 -3.422718234143728612e-07 4.983749640430334983e-06 4.169272413039068576e-07
9.450000000000000000e+02 -6.278210884118932715e-07 5.649160267969087032e-06 -1.523839224872732307e-07
