# z uT vT wT
5.000000000000000000e+00 2.158081662995749075e-03 -1.384078075643262531e-02 -1.893396179351149265e-03
1.500000000000000000e+01 5.576685026674438328e-03 -6.351581498223382583e-02 -1.890351614644384531e-02
2.500000000000000000e+01 7.367537474162974900e-03 -5.862241597980340918e-02 -1.585555246398358611e-02
3.500000000000000000e+01 5.488114378508692805e-03 -4.391035160154922734e-02 -5.667102013919204581e-03
4.500000000000000000e+01 5.185528405921367549e-05 -3.349806749668183398e-02 -1.447321330706643604e-03
5.500000000000000000e+01 -4.828320863310793173e-03 -2.270056825886524951e-02 -6.851704720315136225e-04
6.500000000000000000e+01 -7.126899229093867916e-03 -1.788513817287148283e-02 -6.482222644160057484e-04
7.500000000000000000e+01 -6.100372455312127150e-03 -1.049173149108073577e-02 -2.791421363652104833e-04
8.500000000000000000e+01 -3.450095468349608039e-03 -4.035508336416165909e-03 -1.243686413188742191e-05
9.500000000000000000e+01 -2.340471860129884635e-03 -1.531805680463417182e-03 -2.199991521145701267e-06
1.050000000000000000e+02 -2.251268566212209776e-03 -1.116622794176753714e-03 1.914427535559293608e-05
1.150000000000000000e+02 -2.049596338939262390e-03 -6.181943411292984986e-04 -7.221012413521929007e-05
1.250000000000000000e+02 -1.819976644154785560e-03 -7.299739649640525369e-05 -6.120469657089401571e-05
1.350000000000000000e+02 -1.622821330331504757e-03 1.994552761111796494e-04 -2.907522573847833377e-05
1.450000000000000000e+02 -1.210525998596326562e-03 3.283300024887625011e-04 -1.625458870336930422e-05
1.550000000000000000e+02 -8.734720053076502899e-04 3.839813091348341406e-04 2.766277621864377341e-06
1.650000000000000000e+02 -6.847561532278511037e-04 3.509664272836118945e-04 3.899825967371361800e-05
1.750000000000000000e+02 -5.288289527916685464e-04 3.534851174935789474e-04 2.679121104264191742e-05
1.850000000000000000e+02 -3.799428383028745208e-04 2.998798315993122187e-04 3.654872801705076764e-05
1.950000000000000000e+02 -3.374477380051427796e-04 2.677875118574879433e-04 2.781231143073253510e-05
2.050000000000000000e+02 -3.760330117913141370e-04 2.953679756316733161e-04 2.868230647994286892e-05
2.150000000000000000e+02 -2.805826259054891992e-04 2.350526166458540879e-04 2.483745059777493948e-05
2.250000000000000000e+02 -1.686310096714868970e-04 1.401373421983627757e-04 1.566464724640272561e-05
2.350000000000000000e+02 -1.792676497102733914e-04 1.498795728098924608e-04 -8.891725152296622154e-06
2.450000000000000000e+02 -1.531237453900058127e-04 1.235346790122420629e-04 -3.898446851634066455e-06
2.550000000000000000e+02 -1.294318219483183287e-04 5.305764070938328431e-05 1.556797525245081325e-05
2.650000000000000000e+02 -1.560899798937233080e-04 5.792230706350996646e-05 1.290806906778782772e-05
2.750000000000000000e+02 -1.596266778739132580e-04 1.052661797704811531e-04 -2.045930625134453134e-06
2.850000000000000000e+02 -1.583651470901457469e-04 9.821510305134384649e-05 -6.192519641501350325e-06
2.950000000000000000e+02 -1.144580411757646285e-04 6.421650946616178611e-05 -6.569141019679507787e-06
3.050000000000000000e+02 -1.398258194942999990e-05 -4.293633462942515906e-05 -2.721327792171600101e-06
3.150000000000000000e+02 3.032590530468740812e-05 -8.264433201042714334e-05 -5.219923517566528945e-06
3.250000000000000000e+02 3.351599950337590496e-05 -5.842970196310176025e-05 -1.104785771072134156e-05
3.350000000000000000e+02 3.510718470499914006e-05 -8.624444653170531500e-06 -1.843084610052007203e-05
3.450000000000000000e+02 5.773500610343629410e-05 1.496264975148849857e-05 -2.054382902662161946e-05
3.550000000000000000e+02 9.919919859378101095e-05 -2.845283164333211934e-05 -1.236731516133160111e-05
3.650000000000000000e+02 1.026082222335302884e-04 -3.627507081906338973e-05 -3.895674233218337828e-06
3.750000000000000000e+02 9.081815916902706294e-05 -3.027038631365769537e-05 3.040983414030272488e-06
3.850000000000000000e+02 8.817246926295222212e-05 -4.357384999909079100e-05 1.029261322397444337e-05
3.950000000000000000e+02 8.110217030462177454e-05 -4.551986728187783400e-05 1.259019049399512681e-05
4.050000000000000000e+02 7.686611653249490891e-05 -2.384983654047237577e-05 1.397102521073123202e-05
4.150000000000000000e+02 6.944261460157298029e-05 -2.834117986201839821e-05 1.380301373161347861e-05
4.250000000000000000e+02 6.908802083386666841e-05 -2.716574859387492255e-05 1.312296872696319825e-05
4.350000000000000000e+02 6.266988212009544010e-05 -3.429571843709765104e-05 1.264497623671649229e-05
4.450000000000000000e+02 5.779806998553443508e-05 -1.962034825705534348e-05 1.254056459842071148e-05
4.550000000000000000e+02 5.403887628286827526e-05 -6.189302870581925832e-06 1.712089730416622028e-05
4.650000000000000000e+02 5.308256086967611274e-05 2.331118792237657636e-07 1.641478162316331715e-05
4.750000000000000000e+02 5.659655860016432535e-05 -3.200924056985033402e-06 7.279582237334648724e-06
4.850000000000000000e+02 5.319136085104917523e-05 -2.883635448280074048e-06 -2.558530626419696430e-06
4.950000000000000000e+02 4.470687273234960634e-05 5.596312781568869643e-06 -4.726757414296652549e-09
5.050000000000000000e+02 3.821818617290457241e-05 1.343904043821931625e-05 9.003309923593108083e-06
5.150000000000000000e+02 4.337187316880162841e-05 2.375046376033217383e-05 1.270271616000148455e-05
5.250000000000000000e+02 4.848611877345286792e-05 3.149500497334897857e-05 2.563241345717074195e-06
5.350000000000000000e+02 4.377958862727896058e-05 1.507243819169700906e-05 -9.829540798552046578e-06
5.450000000000000000e+02 3.326181502233152386e-05 1.600411966112960861e-05 -5.790929536089190133e-07
5.550000000000000000e+02 1.952263321408358147e-05 7.070567755528044465e-05 1.544088252342858095e-06
5.650000000000000000e+02 1.023967490901131881e-05 8.585437920554322240e-05 -2.083220180129899021e-06
5.750000000000000000e+02 1.131470653832647875e-05 1.049349890721822240e-04 -9.467206021654026215e-07
5.850000000000000000e+02 7.020426927786690852e-06 9.900089643786453935e-05 -4.452560911066033548e-06
5.950000000000000000e+02 9.380277524856540041e-06 8.716840753486074646e-05 -9.111145584624235407e-06
6.050000000000000000e+02 2.991095135066326356e-06 6.700514250693448881e-05 -3.973344039806470144e-06
6.150000000000000000e+02 1.047633689599323896e-05 9.979173653356079236e-05 -4.386815772309431418e-06
6.250000000000000000e+02 1.138098155619874990e-05 8.061467095720275893e-05 -9.413284820724950654e-06
6.350000000000000000e+02 2.255063550211058519e-06 5.107466350348799789e-05 -5.013427021262593568e-06
6.450000000000000000e+02 1.748688956302312460e-06 4.159636433425776988e-05 -2.929550394345025448e-06
6.550000000000000000e+02 -3.705209445964281863e-07 2.896486190357712065e-05 2.414767803729624057e-07
6.650000000000000000e+02 -5.544503337551317393e-06 3.215653656477786043e-05 3.965687350214013097e-06
6.750000000000000000e+02 -9.023054821045924822e-06 5.189520711138953860e-05 5.871973581003634245e-06
6.850000000000000000e+02 -4.497737956586293531e-06 6.985165627282131668e-05 1.464292655940431076e-06
6.950000000000000000e+02 -2.788617556991293690e-06 5.924259868678862726e-05 -2.145974437854397257e-06
7.050000000000000000e+02 -4.423763635830202627e-06 4.180155638426900146e-05 -1.705512188236363035e-06
7.150000000000000000e+02 -5.770265794790017309e-06 3.879417085886049515e-05 -1.146006777686180158e-06
7.250000000000000000e+02 -6.163613425829748866e-06 4.156706065079369684e-05 3.139671858419294192e-07
7.350000000000000000e+02 -3.351422519363633211e-06 4.774409299467524258e-05 -1.858168574858989543e-07
7.450000000000000000e+02 8.517271558804643522e-07 4.540430172998676775e-05 -1.868289719030843059e-06
7.550000000000000000e+02 3.869051592359419470e-06 2.921942547383602967e-05 -2.667934325766529884e-06
7.650000000000000000e+02 4.797938156202751070e-06 2.157855582608769334e-05 -3.573991646696775634e-06
7.750000000000000000e+02 4.167323605214525359e-06 1.849566010129609117e-05 -3.962779029171295940e-06
7.850000000000000000e+02 3.410118661698395611e-06 1.490611389611520146e-05 -3.456893526090987339e-06
