# z uT vT wT
5.000000000000000000e+00 3.083470131222163825e-03 4.406489446518387131e-04 3.786244088809718501e-03
1.500000000000000000e+01 5.727992393916224619e-03 8.442370580361069354e-03 1.400117467525253609e-02
2.500000000000000000e+01 7.396119603754978782e-03 9.970044435202234448e-03 2.065205496317701686e-02
3.500000000000000000e+01 7.367997484318858717e-03 9.857952067036360524e-03 2.292757479174243468e-02
4.500000000000000000e+01 7.389018071929098763e-03 8.803779640054010952e-03 2.424932040665485344e-02
5.500000000000000000e+01 7.680216339748142940e-03 8.791384606956092335e-03 2.474314536478802035e-02
6.500000000000000000e+01 8.524954637354073550e-03 8.151925419994239877e-03 2.570134893068229398e-02
7.500000000000000000e+01 8.996688760625311948e-03 7.455137898432879009e-03 2.607156333232197795e-02
8.500000000000000000e+01 9.798422812083189964e-03 7.337517650935006415e-03 2.669477071581129526e-02
9.500000000000000000e+01 1.054311127108421495e-02 7.192021413588735139e-03 2.701698981843406178e-02
1.050000000000000000e+02 1.026032363132485525e-02 7.496864990231455646e-03 2.634855369337010117e-02
1.150000000000000000e+02 1.037520711168999146e-02 7.867344421700313631e-03 2.664499899419288734e-02
1.250000000000000000e+02 1.022223367536588892e-02 8.694133712222319038e-03 2.805878870912239045e-02
1.350000000000000000e+02 1.020068923584426662e-02 9.054726268543891038e-03 2.797040407491803091e-02
1.450000000000000000e+02 1.000610816979990991e-02 9.094079582434737297e-03 2.624582121057693687e-02
1.550000000000000000e+02 9.841863973057222645e-03 8.649243785306064136e-03 2.511754075152807658e-02
1.650000000000000000e+02 9.308702807252100531e-03 8.411561784890438792e-03 2.491890539044866459e-02
1.750000000000000000e+02 8.695931555072766023e-03 8.020727789327690080e-03 2.510746959613269907e-02
1.850000000000000000e+02 8.269905107048211579e-03 7.464559833636903383e-03 2.544076836396953409e-02
1.950000000000000000e+02 8.411661641739554690e-03 7.081108345899748968e-03 2.619550726249547656e-02
2.050000000000000000e+02 9.077193892406045655e-03 7.601664150284135994e-03 2.778459475095423209e-02
2.150000000000000000e+02 9.048054611247462187e-03 8.199966982161079401e-03 2.800539958716880690e-02
2.250000000000000000e+02 8.460824266684137049e-03 8.313037150500390479e-03 2.650021763427382743e-02
2.350000000000000000e+02 8.570205393716225431e-03 8.409206803500646893e-03 2.538487393734405878e-02
2.450000000000000000e+02 9.359151756376336145e-03 7.547994024365423452e-03 2.447280727288621630e-02
2.550000000000000000e+02 9.609934718947214793e-03 6.945417137810031352e-03 2.389517105008797521e-02
