# z u v w uhoriz
5.000000000000000000e+00 1.041311119304720867e-01 -3.702004995874271565e+00 -3.835336159342148107e-08 3.703469221952565782e+00
1.500000000000000000e+01 9.637610933626059029e-02 -3.655453665300807842e+00 -6.101335255838453846e-08 3.656723923625067485e+00
2.500000000000000000e+01 8.598837469540129841e-02 -3.614868095918567281e+00 -7.431083750269719343e-08 3.615890671946911272e+00
3.500000000000000000e+01 7.988883909712832243e-02 -3.629842324089522787e+00 -8.102959600324655344e-08 3.630721350415632820e+00
4.500000000000000000e+01 7.307260204897506051e-02 -3.642643680248374149e+00 -8.386195951451515243e-08 3.643376536459500770e+00
5.500000000000000000e+01 6.556635885256911767e-02 -3.654074940321769382e+00 -8.404648928878882655e-08 3.654663133162990629e+00
6.500000000000000000e+01 5.723931706399617431e-02 -3.664058280473703189e+00 -8.290970013150439583e-08 3.664505344807926779e+00
7.500000000000000000e+01 4.790159172510390778e-02 -3.672785231852948584e+00 -8.104742636862707886e-08 3.673097592197478889e+00
8.500000000000000000e+01 3.801728565690103839e-02 -3.680814789588301661e+00 -7.919530984875899988e-08 3.681011115068887118e+00
9.500000000000000000e+01 2.758170883981287888e-02 -3.688384206094289741e+00 -7.731522269186278375e-08 3.688487332556305009e+00
1.050000000000000000e+02 1.656469682917160319e-02 -3.695368628054255478e+00 -7.545734137725839450e-08 3.695405753958370454e+00
1.150000000000000000e+02 4.960467242720906396e-03 -3.701856240710319490e+00 -7.350268819263886316e-08 3.701859564208400233e+00
1.250000000000000000e+02 -6.857874907913372002e-03 -3.706898993790118890e+00 -7.189419866785424326e-08 3.706905337422369051e+00
1.350000000000000000e+02 -1.868301231326071829e-02 -3.710405050747792810e+00 -7.162997713790245245e-08 3.710452087760172990e+00
1.450000000000000000e+02 -3.085037303322955837e-02 -3.714088033802864786e+00 -6.951892449184604338e-08 3.714216158000759105e+00
1.550000000000000000e+02 -4.359357967137336004e-02 -3.717919366835658934e+00 -6.696799418112476015e-08 3.718174931129549776e+00
1.650000000000000000e+02 -5.663455539892209289e-02 -3.721094993657195982e+00 -6.198317935311213469e-08 3.721525953783727303e+00
1.750000000000000000e+02 -6.977645085292889793e-02 -3.723614027928223713e+00 -6.072220458291676332e-08 3.724267737700591496e+00
1.850000000000000000e+02 -8.280741804379330995e-02 -3.725174824809494467e+00 -5.917329018913229571e-08 3.726095079822511202e+00
1.950000000000000000e+02 -9.578869101221827720e-02 -3.725986626580577443e+00 -5.791318345883083158e-08 3.727217704237726359e+00
2.050000000000000000e+02 -1.086740453693831043e-01 -3.727080036515858286e+00 -5.685311124493010365e-08 3.728664056566640905e+00
2.150000000000000000e+02 -1.213873996541287165e-01 -3.728382120551472667e+00 -5.586071265025556732e-08 3.730357642055609713e+00
2.250000000000000000e+02 -1.340476032417919350e-01 -3.729061630366257152e+00 -5.500718263849809029e-08 3.731470139637287353e+00
2.350000000000000000e+02 -1.463230330355586029e-01 -3.729267981561295464e+00 -5.424003653679168474e-08 3.732137471784096050e+00
2.450000000000000000e+02 -1.582425129625854576e-01 -3.728938431687821797e+00 -5.369445235908942322e-08 3.732294538246833771e+00
2.550000000000000000e+02 -1.697573302662235550e-01 -3.728155466078483027e+00 -5.314831629079665658e-08 3.732018318608576468e+00
2.650000000000000000e+02 -1.813728608058803593e-01 -3.727074444849530543e+00 -5.251231258709290305e-08 3.731484963400943933e+00
2.750000000000000000e+02 -1.930951945178894791e-01 -3.725671293243232540e+00 -5.166865637051120370e-08 3.730671834863340308e+00
2.850000000000000000e+02 -2.051564926448725679e-01 -3.724422484652168297e+00 -5.084877439852431819e-08 3.730068636185797537e+00
2.950000000000000000e+02 -2.178074738913328146e-01 -3.723140373914267887e+00 -5.067483750075311316e-08 3.729505910915465794e+00
3.050000000000000000e+02 -2.318147317449981704e-01 -3.720646802877642934e+00 -4.927280543116645957e-08 3.727861411267542113e+00
3.150000000000000000e+02 -2.472791953445601376e-01 -3.717019154223537125e+00 -4.761985108973461855e-08 3.725235347372688466e+00
3.250000000000000000e+02 -2.626754679072345056e-01 -3.713366147747545920e+00 -4.447099155550009737e-08 3.722645101091122566e+00
3.350000000000000000e+02 -2.780932817103102805e-01 -3.709630917914723991e+00 -4.359844646988947039e-08 3.720039975656343589e+00
3.450000000000000000e+02 -2.935861161867225899e-01 -3.705807875622726844e+00 -4.270707098448890701e-08 3.717419107209332552e+00
3.550000000000000000e+02 -3.106053830733150334e-01 -3.701002162038987020e+00 -4.208613123004205430e-08 3.714013019284043704e+00
3.650000000000000000e+02 -3.290377631694503258e-01 -3.695267866875583174e+00 -4.164550043411362400e-08 3.709888200142259951e+00
3.750000000000000000e+02 -3.475701628548267252e-01 -3.689436512873370599e+00 -4.131915624511964625e-08 3.705772092375642313e+00
3.850000000000000000e+02 -3.660148766265036713e-01 -3.683595609695863971e+00 -4.112841468777646846e-08 3.701735201994134972e+00
3.950000000000000000e+02 -3.844833709813147982e-01 -3.677808926481114682e+00 -4.103483080060298374e-08 3.697851533291368398e+00
4.050000000000000000e+02 -4.029247059663350616e-01 -3.670793456221056683e+00 -4.114201952814885368e-08 3.692840765171629958e+00
4.150000000000000000e+02 -4.213162613475760487e-01 -3.662580299256016136e+00 -4.124572468859596610e-08 3.686733220694736968e+00
4.250000000000000000e+02 -4.397347147982492710e-01 -3.654374507862599764e+00 -4.125462160886832211e-08 3.680736293612286936e+00
