# z u v w uhoriz
5.000000000000000000e+00 7.620737767175080890e-01 -6.194829269048065079e+00 -3.234689464817171122e-08 6.241527546507751545e+00
1.500000000000000000e+01 7.389282555275347164e-01 -6.225321121811607128e+00 -5.134417804413240530e-08 6.269022095709241960e+00
2.500000000000000000e+01 7.044177270963182247e-01 -6.287079270091840755e+00 -6.230588374551689684e-08 6.326418424564256959e+00
3.500000000000000000e+01 6.822366617397712663e-01 -6.364362979294405420e+00 -6.761177153205149030e-08 6.400825180774349477e+00
4.500000000000000000e+01 6.531626865275288463e-01 -6.429914932037291919e+00 -6.960467634437928008e-08 6.463004527950447553e+00
5.500000000000000000e+01 6.173815793400941887e-01 -6.483759717149224500e+00 -6.935283685273243314e-08 6.513086832235192247e+00
6.500000000000000000e+01 5.678419457281893568e-01 -6.543283017195230755e+00 -6.802870397039497245e-08 6.567876149749163339e+00
7.500000000000000000e+01 5.043895532019915251e-01 -6.608530076579289592e+00 -6.613834668825008738e-08 6.627750643652217555e+00
8.500000000000000000e+01 4.158274035724671691e-01 -6.681857507835229804e+00 -6.437095134558413075e-08 6.694783953539938715e+00
9.500000000000000000e+01 3.020826151242308466e-01 -6.763073259641375401e+00 -6.261888769494984931e-08 6.769816380200906814e+00
1.050000000000000000e+02 1.803079942192226115e-01 -6.841939480945514518e+00 -6.088185690156623459e-08 6.844314928004140874e+00
1.150000000000000000e+02 5.092720234921678524e-02 -6.918968098436165448e+00 -5.901900815969395036e-08 6.919155521240759832e+00
1.250000000000000000e+02 -7.854998228227365320e-02 -6.983646006407255413e+00 -5.747746771113572144e-08 6.984087745906730760e+00
1.350000000000000000e+02 -2.082692134379558468e-01 -7.036193848184209010e+00 -5.729608779312387640e-08 7.039275526252071202e+00
1.450000000000000000e+02 -3.431592639126948563e-01 -7.083560616774896346e+00 -5.523252994318319849e-08 7.091867828148903818e+00
1.550000000000000000e+02 -4.834958491835073535e-01 -7.125615231402624872e+00 -5.269857920538775734e-08 7.141999766324188315e+00
1.650000000000000000e+02 -5.932569051937937044e-01 -7.155874124849565199e+00 -4.784294174396946369e-08 7.180423960063336608e+00
1.750000000000000000e+02 -6.720504775142367437e-01 -7.174119078733541599e+00 -4.674018266479992856e-08 7.205528183289252375e+00
1.850000000000000000e+02 -7.507140364273107158e-01 -7.186328488283583837e+00 -4.539279184875757030e-08 7.225433461461340912e+00
1.950000000000000000e+02 -8.291364023603161604e-01 -7.192847949525098095e+00 -4.436460122841761043e-08 7.240478492386150045e+00
2.050000000000000000e+02 -9.780889789671526335e-01 -7.194746944940203726e+00 -4.357866426574989176e-08 7.260925674630157367e+00
2.150000000000000000e+02 -1.197702176399117135e+00 -7.191827320276615865e+00 -4.282412626980961403e-08 7.290875853285962549e+00
2.250000000000000000e+02 -1.416519876197662953e+00 -7.185170304498194938e+00 -4.224229197421721948e-08 7.323469182314193304e+00
2.350000000000000000e+02 -1.634313330726782310e+00 -7.174649246598138852e+00 -4.167976361438654764e-08 7.358435423016397969e+00
2.450000000000000000e+02 -1.848991682919110646e+00 -7.153416217898040941e+00 -4.146326761549144319e-08 7.388513641456633252e+00
2.550000000000000000e+02 -2.060609426701492275e+00 -7.121381680190646435e+00 -4.110313502759111975e-08 7.413513893179536574e+00
2.650000000000000000e+02 -2.271746942130883795e+00 -7.085769572943938499e+00 -4.044523869280668934e-08 7.441032496229212256e+00
2.750000000000000000e+02 -2.482374647757674246e+00 -7.046563735126499139e+00 -3.925141541947569815e-08 7.471026995335377840e+00
2.850000000000000000e+02 -2.698729125801629714e+00 -6.992942193638674198e+00 -3.800834984173069374e-08 7.495624017920195392e+00
2.950000000000000000e+02 -2.920723740462358720e+00 -6.924948078895991621e+00 -3.797608917403794786e-08 7.515685801276268840e+00
3.050000000000000000e+02 -3.142348479313333165e+00 -6.849758869982042420e+00 -3.557061760603420172e-08 7.536149583331031465e+00
3.150000000000000000e+02 -3.363693604409818683e+00 -6.767461499489430210e+00 -3.259565701725403073e-08 7.557312340469939826e+00
3.250000000000000000e+02 -3.585106170449123830e+00 -6.685174169155439827e+00 -2.697722931789862270e-08 7.585811751245578272e+00
3.350000000000000000e+02 -3.806485788471817067e+00 -6.602808712939761904e+00 -2.568498378545673828e-08 7.621444545328079911e+00
3.450000000000000000e+02 -4.027865330439848179e+00 -6.520475123392536432e+00 -2.433465136205900266e-08 7.664221744896230426e+00
3.550000000000000000e+02 -4.247807575062511276e+00 -6.425866524380237976e+00 -2.356450699886770018e-08 7.702962403121867752e+00
3.650000000000000000e+02 -4.466278737821829381e+00 -6.318850647867135351e+00 -2.314357785943130547e-08 7.737927324159246112e+00
3.750000000000000000e+02 -4.684836470256611207e+00 -6.211821400125868031e+00 -2.294446437109843445e-08 7.780386742322526139e+00
3.850000000000000000e+02 -4.903314840314737744e+00 -6.104804469467048023e+00 -2.293883525662245668e-08 7.830142657300413589e+00
3.950000000000000000e+02 -5.121812403095260535e+00 -5.997720850376020429e+00 -2.304031772446175255e-08 7.887053803007540331e+00
4.050000000000000000e+02 -5.337242615169403237e+00 -5.881426397496505309e+00 -2.335983283571112581e-08 7.942124098901317097e+00
4.150000000000000000e+02 -5.549590756772564859e+00 -5.755893310501818405e+00 -2.365272920666475944e-08 7.995515328578582270e+00
4.250000000000000000e+02 -5.762079248349752270e+00 -5.630347825776928161e+00 -2.381703512084609665e-08 8.056200959726229627e+00
4.350000000000000000e+02 -5.974520378798485964e+00 -5.504771458398051820e+00 -2.372331590602466397e-08 8.123878542043339479e+00
4.450000000000000000e+02 -6.186935262621828358e+00 -5.379157640610111812e+00 -2.357231758034344860e-08 8.198384283894453617e+00
4.550000000000000000e+02 -6.393906672733780105e+00 -5.244616652876366913e+00 -2.385724025012183822e-08 8.269706547106594030e+00
