# z u v w uhoriz
5.000000000000000000e+00 9.516126974893210355e-02 -5.702702045462330283e+00 -3.671677426798046352e-08 5.703495970593866815e+00
1.500000000000000000e+01 8.757563048805208639e-02 -5.684622001274827419e+00 -5.837029069671873093e-08 5.685296543579164918e+00
2.500000000000000000e+01 7.819044873754192604e-02 -5.683109660072512170e+00 -7.101781336255920925e-08 5.683647522030486066e+00
3.500000000000000000e+01 7.284491408298222892e-02 -5.727197462222277657e+00 -7.732959398393940949e-08 5.727660705104052674e+00
4.500000000000000000e+01 6.647610129259319545e-02 -5.763742061603118749e+00 -7.990866673843188563e-08 5.764125399810107631e+00
5.500000000000000000e+01 5.908910686335685364e-02 -5.793709475434245526e+00 -7.994238284238577852e-08 5.794010787726104006e+00
6.500000000000000000e+01 5.128557589639487491e-02 -5.818702909784780886e+00 -7.872201453207328115e-08 5.818928918850349241e+00
7.500000000000000000e+01 4.298673284197369188e-02 -5.838898492495283143e+00 -7.681809133745082494e-08 5.839056727320270923e+00
8.500000000000000000e+01 3.423194315118199826e-02 -5.858827729009970398e+00 -7.495737256914964107e-08 5.858927733309912789e+00
9.500000000000000000e+01 2.411236850621845118e-02 -5.878915587165751688e+00 -7.307849934547888935e-08 5.878965035389767557e+00
1.050000000000000000e+02 1.369277565849932009e-02 -5.898741537843148919e+00 -7.121788467689266740e-08 5.898757430373060551e+00
1.150000000000000000e+02 3.170922479924775331e-03 -5.918829086786496774e+00 -6.924730323234346537e-08 5.918829936173132467e+00
1.250000000000000000e+02 -7.796952977190003617e-03 -5.933810527746311791e+00 -6.761728780849130512e-08 5.933815650293552402e+00
1.350000000000000000e+02 -1.930402365805955131e-02 -5.944253843480710842e+00 -6.735676203479396525e-08 5.944285188402773201e+00
1.450000000000000000e+02 -3.068203572909916632e-02 -5.956945007881369492e+00 -6.518896499135840546e-08 5.957024023305534044e+00
1.550000000000000000e+02 -4.245503211767340246e-02 -5.971100440470245907e+00 -6.256668830580819616e-08 5.971251368007887805e+00
1.650000000000000000e+02 -5.424295370921396880e-02 -5.983347799637090070e+00 -5.745839314827416986e-08 5.983593668477924510e+00
1.750000000000000000e+02 -6.643739760923574045e-02 -5.993359891866196776e+00 -5.617816548654508678e-08 5.993728115391244948e+00
1.850000000000000000e+02 -7.888393305464318217e-02 -6.003216120074002404e+00 -5.461990255865162424e-08 6.003734376137115802e+00
1.950000000000000000e+02 -9.115710142503963276e-02 -6.013218279790356391e+00 -5.337080980789138660e-08 6.013909186007476926e+00
2.050000000000000000e+02 -1.025273934618020355e-01 -6.023306200531939325e+00 -5.233357807943317662e-08 6.024178736705658288e+00
2.150000000000000000e+02 -1.147690203757750355e-01 -6.033156031421599508e+00 -5.136974571030849957e-08 6.034247561006826466e+00
2.250000000000000000e+02 -1.266131625777346670e-01 -6.040191885248008319e+00 -5.054663259791702813e-08 6.041518758023832092e+00
2.350000000000000000e+02 -1.376832963903745488e-01 -6.045020173496072680e+00 -4.980680452411345583e-08 6.046587929409396267e+00
2.450000000000000000e+02 -1.486978808435679700e-01 -6.049678962854706299e+00 -4.928862060403494104e-08 6.051506144206925342e+00
2.550000000000000000e+02 -1.585950484484869860e-01 -6.054396868205150994e+00 -4.876687209557501034e-08 6.056473712245824537e+00
2.650000000000000000e+02 -1.690839266591952494e-01 -6.059185707164702173e+00 -4.815086592849238255e-08 6.061544424333084713e+00
2.750000000000000000e+02 -1.799880845525561324e-01 -6.063343786944738412e+00 -4.732428518054721243e-08 6.066014638068577547e+00
2.850000000000000000e+02 -1.914406207244626068e-01 -6.068315679548659247e+00 -4.651984297446981344e-08 6.071334671875655786e+00
2.950000000000000000e+02 -2.039949604829272567e-01 -6.073714832605320524e+00 -4.636307238143483069e-08 6.077139607719433734e+00
3.050000000000000000e+02 -2.183486095524430071e-01 -6.077839048799058119e+00 -4.498525461912178259e-08 6.081759911275693042e+00
3.150000000000000000e+02 -2.343722219998113920e-01 -6.081074834344471824e+00 -4.335249070321067766e-08 6.085589657489467896e+00
3.250000000000000000e+02 -2.506367132623052441e-01 -6.084298384764655232e+00 -4.025293558404530313e-08 6.089458563524734913e+00
3.350000000000000000e+02 -2.666376649389301523e-01 -6.087343741782629714e+00 -3.942133735739330748e-08 6.093180571342378116e+00
3.450000000000000000e+02 -2.822640095542618965e-01 -6.090338150156300756e+00 -3.857486192107746890e-08 6.096875573138992976e+00
3.550000000000000000e+02 -3.018441485100707422e-01 -6.092135362508207308e+00 -3.800892610355405530e-08 6.099608443589864315e+00
3.650000000000000000e+02 -3.256487054458588326e-01 -6.092372342019878317e+00 -3.762511908609288136e-08 6.101069400782729524e+00
3.750000000000000000e+02 -3.492406685189035631e-01 -6.093069255409170992e+00 -3.735784103839519122e-08 6.103069882916302369e+00
3.850000000000000000e+02 -3.729956942805480735e-01 -6.094119126501201578e+00 -3.722050869595701923e-08 6.105523213938310434e+00
3.950000000000000000e+02 -3.971286583569981210e-01 -6.094912437472662425e+00 -3.717492642464452623e-08 6.107836670356156183e+00
4.050000000000000000e+02 -4.256264160468447022e-01 -6.092363693564629479e+00 -3.732275552202364004e-08 6.107213212317163631e+00
4.150000000000000000e+02 -4.579302897508264469e-01 -6.085860361111860684e+00 -3.746491155094244234e-08 6.103064515898865672e+00
4.250000000000000000e+02 -4.903717251716936398e-01 -6.078783762876115659e+00 -3.751026678400995891e-08 6.098530680799611581e+00
4.350000000000000000e+02 -5.230643538117148994e-01 -6.072041099368816752e+00 -3.733711868127500845e-08 6.094528647127071430e+00
