# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 4.218563888688314223e-01 -1.766307226009269623e-03 5.769284285585660112e-04 3.030900853463155964e-01 1.865326539250253171e-04 1.367984092148933489e-02 3.693131575683181733e-01
1.500000000000000000e+01 3.705906121812366227e-01 -5.154595499910387055e-03 4.206430639687287233e-03 2.796144399709105666e-01 1.673576646154293019e-03 7.650605377722499711e-02 3.633555529646860793e-01
2.500000000000000000e+01 3.251622772056912969e-01 -3.659812752091842498e-03 8.280057175291781479e-03 2.433137285666980287e-01 1.430202572557256677e-02 1.348386518008712065e-01 3.516573287866302522e-01
3.500000000000000000e+01 2.989821937552976094e-01 -5.694215941383469958e-04 1.314743904582491192e-02 2.287808689129457729e-01 2.973099905390622077e-02 1.847399794928709371e-01 3.562515210805571320e-01
4.500000000000000000e+01 2.758607408365045255e-01 2.306591657759445631e-03 1.810690198609368057e-02 2.091983490840321758e-01 3.434522642386563657e-02 2.271391148494887047e-01 3.560991023850126891e-01
5.500000000000000000e+01 2.623758078430535323e-01 4.223364787240069425e-03 2.305099048571365369e-02 2.005037564395630301e-01 4.016352600051472516e-02 2.627490706238651552e-01 3.628143174532408866e-01
6.500000000000000000e+01 2.506387689638637783e-01 5.537734936714855741e-03 2.701577394542576532e-02 1.914072131018479117e-01 4.350828001838169534e-02 2.926782963744722355e-01 3.673621392200919766e-01
7.500000000000000000e+01 2.427617565398291211e-01 5.515691320517315463e-03 3.050285561086039585e-02 1.862234456719697451e-01 4.671863301527967582e-02 3.178854709248641330e-01 3.734353365683314996e-01
8.500000000000000000e+01 2.359225155931238549e-01 4.964760767486956286e-03 3.343653682732507237e-02 1.816674117682920697e-01 4.843495369843209969e-02 3.392673459687738924e-01 3.784286366650949085e-01
9.500000000000000000e+01 2.305142042243658318e-01 4.425953497718817381e-03 3.643816615753937144e-02 1.783320810787794586e-01 5.062395766648521839e-02 3.575703811541036670e-01 3.832083332286244648e-01
1.050000000000000000e+02 2.252413106270271526e-01 3.649720487270218059e-03 3.839315074059064525e-02 1.763244678749018857e-01 5.287740921741079098e-02 3.733831379291875363e-01 3.874744582155582595e-01
1.150000000000000000e+02 2.210652799267774915e-01 3.282498986652856218e-03 4.009937331786757320e-02 1.757024290936338162e-01 5.533969049579046118e-02 3.871494075362410525e-01 3.919585582783261524e-01
1.250000000000000000e+02 2.165081196062884905e-01 2.122088059100958341e-03 4.095549539147858020e-02 1.750706691979256602e-01 5.789672789870041469e-02 3.992619847519599530e-01 3.954203867780870518e-01
1.350000000000000000e+02 2.127068770544016663e-01 1.735499380658689188e-03 4.217001370115953940e-02 1.758155013239951492e-01 6.016659662744826970e-02 4.096782055054711269e-01 3.991002919419339712e-01
1.450000000000000000e+02 2.086323542419839250e-01 1.112001696006307975e-03 4.285075083704471821e-02 1.759521783146612839e-01 6.136260854925283670e-02 4.182940374936984784e-01 4.014392850251718436e-01
1.550000000000000000e+02 2.051257062501578299e-01 8.800854397780824004e-04 4.316507600514684490e-02 1.763596944656418974e-01 6.268793220534979449e-02 4.250730892884892476e-01 4.032792450021445152e-01
1.650000000000000000e+02 2.021385867362110456e-01 1.341498216304890228e-03 4.288795843035431155e-02 1.762595666297168406e-01 6.369721448833955135e-02 4.301002170793000734e-01 4.042491852226139937e-01
1.750000000000000000e+02 1.986771940579371287e-01 1.277396909385313450e-03 4.269452855604185387e-02 1.762711804512455127e-01 6.480651667440642805e-02 4.333179903677117362e-01 4.041331824384472027e-01
1.850000000000000000e+02 1.949768860647762558e-01 7.430763191783830088e-04 4.135126807577459845e-02 1.763050220121894218e-01 6.549008829603371329e-02 4.349992643418815197e-01 4.031405862094236126e-01
1.950000000000000000e+02 1.915797612649921544e-01 -1.511591101931486806e-04 3.988985987079692735e-02 1.769420148940376858e-01 6.598614742782138443e-02 4.351855389441443012e-01 4.018536575515870846e-01
