# z uT vT wT
5.000000000000000000e+00 -1.231324716419599213e-03 -5.591064040747606434e-03 3.830257963845162209e-03
1.500000000000000000e+01 -2.645644012043540374e-04 -2.402519236176552803e-03 1.336742093475723481e-02
2.500000000000000000e+01 3.176164831418187102e-04 9.404812203292775650e-04 1.935611664541646987e-02
3.500000000000000000e+01 1.020256828279638626e-04 3.205107965531040111e-03 2.272932992329561308e-02
4.500000000000000000e+01 -1.842955864868276730e-04 4.126318988432391838e-03 2.622343435953593607e-02
5.500000000000000000e+01 -5.923084547543676750e-04 5.058434953850839133e-03 2.924598710632692750e-02
6.500000000000000000e+01 -1.124117899146439593e-03 6.016734547006906929e-03 3.319591916449460278e-02
7.500000000000000000e+01 -1.480156241538679081e-03 6.547893829685087937e-03 3.541686253921504796e-02
8.500000000000000000e+01 -1.110956078592638006e-03 5.857425273416884924e-03 3.524102254066848600e-02
9.500000000000000000e+01 -8.591740416240079350e-04 5.241210610986422533e-03 3.462085414982661591e-02
1.050000000000000000e+02 -9.801947573387175504e-04 4.636933195646770686e-03 3.343048626757778169e-02
1.150000000000000000e+02 -9.255893515589692097e-04 4.194607630303737525e-03 3.392078993236143092e-02
1.250000000000000000e+02 -6.200155944763245230e-04 3.852895919942739451e-03 3.673114720403455186e-02
1.350000000000000000e+02 -2.579570312396145841e-04 3.854557676320276467e-03 3.853621390313005657e-02
1.450000000000000000e+02 -3.122724432612473901e-05 4.347728627667293497e-03 3.851963105567469958e-02
1.550000000000000000e+02 -3.339411510982770177e-05 5.092674704334893519e-03 3.922520582924268751e-02
1.650000000000000000e+02 4.126469261574868631e-05 5.741692092711235020e-03 4.187688234460596598e-02
1.750000000000000000e+02 -2.213445111010026666e-04 6.239556612401954937e-03 4.304330351262789650e-02
1.850000000000000000e+02 -2.098009044139313912e-04 6.234319675511015499e-03 4.161393135609910837e-02
1.950000000000000000e+02 -1.733078001337072418e-04 6.333397700282928158e-03 4.084160198017056792e-02
2.050000000000000000e+02 -5.153124946220490228e-04 6.790194008223891450e-03 4.224635482251055951e-02
2.150000000000000000e+02 -1.035791802500791829e-03 7.214790629864270555e-03 4.240578109717976774e-02
2.250000000000000000e+02 -1.316640503396566617e-03 7.563763515079882649e-03 4.020617959677853792e-02
2.350000000000000000e+02 -1.337733355122953200e-03 7.805513898309779028e-03 3.843292987769087593e-02
2.450000000000000000e+02 -1.025175604109972898e-03 8.060859865445066386e-03 3.747896935065848922e-02
2.550000000000000000e+02 -5.892741672781488891e-04 8.525877410188236957e-03 3.635240321683387565e-02
2.650000000000000000e+02 2.692935303024390444e-04 8.862844269049284518e-03 3.470685483119467785e-02
2.750000000000000000e+02 1.370270635548353133e-03 9.693961877998282656e-03 3.299519919081124464e-02
2.850000000000000000e+02 1.737128514429218951e-03 9.441035599011273274e-03 3.164267334567640727e-02
2.950000000000000000e+02 1.521556070812901196e-03 9.350841491236230874e-03 3.071126372783755665e-02
3.050000000000000000e+02 1.525540408374432937e-03 9.463896083322298133e-03 2.995139083280374398e-02
3.150000000000000000e+02 2.371082533005317450e-03 9.413271352084379845e-03 2.900287514300341554e-02
3.250000000000000000e+02 3.184877240802032848e-03 9.183075597111092087e-03 2.772107999544313681e-02
3.350000000000000000e+02 4.504613941941711455e-03 8.249261848285120019e-03 2.646766792055119805e-02
3.450000000000000000e+02 5.471188808079436791e-03 7.261455460659075115e-03 2.369034238917869933e-02
3.550000000000000000e+02 5.441692728028736832e-03 5.882546218373635796e-03 1.882502314967140350e-02
3.650000000000000000e+02 5.729041231137856939e-03 4.920926251948429947e-03 1.504700030960419432e-02
3.750000000000000000e+02 6.301869714141791583e-03 4.429418746116917452e-03 1.225392824488162613e-02
3.850000000000000000e+02 5.949273787086774810e-03 4.151717249600836608e-03 9.292514072333803860e-03
3.950000000000000000e+02 4.839121434464883388e-03 3.538694318737310197e-03 4.611800454276635507e-03
4.050000000000000000e+02 2.399799224733539273e-03 2.275856087848319043e-03 -2.473591716207387478e-03
4.150000000000000000e+02 6.726651739364389532e-04 4.006150399178501657e-04 -7.532168152112496753e-03
4.250000000000000000e+02 -5.240022593551187362e-04 -1.785919918377619790e-03 -9.557937764709967948e-03
4.350000000000000000e+02 -8.346494734006424960e-04 -2.354012855342321655e-03 -9.940345483928518522e-03
4.450000000000000000e+02 -5.163996014267853082e-03 -1.411046351812263134e-03 -1.304592165831390191e-02
4.550000000000000000e+02 -1.287883347562542545e-02 4.610109064665520806e-04 -1.994582968339172688e-02
4.650000000000000000e+02 -2.366648639136374049e-02 4.228608921673419896e-03 -1.985173556939399606e-02
4.750000000000000000e+02 -3.237470324609687672e-02 1.214873493433927219e-02 -1.495485747312294555e-02
4.850000000000000000e+02 -4.451935642775373125e-02 2.294452227608488604e-02 -9.685363741308575941e-03
4.950000000000000000e+02 -5.865381041967586417e-02 4.298528086355093980e-02 -9.997218596436660901e-03
5.050000000000000000e+02 -8.168432322377466859e-02 7.518785966907516605e-02 -1.396624917395696865e-02
5.150000000000000000e+02 -9.464131603154520012e-02 1.043918539439787907e-01 -1.092098623861337617e-02
5.250000000000000000e+02 -8.952041574378215294e-02 1.137082927764870438e-01 -5.239329993226670215e-03
5.350000000000000000e+02 -6.796219073336440264e-02 1.140548665188136079e-01 -9.566303387992577262e-04
5.450000000000000000e+02 -3.909619165869483021e-02 1.060025778236234617e-01 1.237611055694137676e-03
5.550000000000000000e+02 -1.042175451992190943e-02 8.518520929094684779e-02 2.978396000422321483e-04
5.650000000000000000e+02 -2.532668268525053393e-03 6.608190279669262646e-02 7.718982840177404528e-04
5.750000000000000000e+02 -3.228170744972800286e-03 4.958109672306555693e-02 2.063243954071084484e-03
5.850000000000000000e+02 -4.788629066137147818e-03 3.686967753967834716e-02 1.940455319430246794e-03
5.950000000000000000e+02 -8.768004122355737553e-04 2.554882183685704827e-02 2.251680177778869144e-03
6.050000000000000000e+02 4.336587081838696664e-03 1.757247335065539873e-02 7.461635368271501067e-04
6.150000000000000000e+02 3.842683127965211727e-03 1.578919484664992323e-02 -2.312425345251315335e-04
6.250000000000000000e+02 9.052317270509488987e-04 1.588275111331747397e-02 -7.487276274047404952e-04
6.350000000000000000e+02 -2.200503489558663060e-03 1.503443035177927378e-02 8.325221053969092812e-05
6.450000000000000000e+02 -5.356019911498955365e-03 1.370444363979392288e-02 3.588017846120557827e-04
6.550000000000000000e+02 -6.057692067631340570e-03 1.145553128976123207e-02 2.396801462948972667e-04
6.650000000000000000e+02 -8.349152690528448967e-03 1.139503467627453644e-02 9.505874566040809046e-05
