# z u v w uhoriz
5.000000000000000000e+00 9.346715774066566285e-02 -4.917536820519931240e+00 -3.705845698669839656e-08 4.918425001028824184e+00
1.500000000000000000e+01 8.662187532359780229e-02 -4.883606011657215973e+00 -5.891873530652902562e-08 4.884374169366949126e+00
2.500000000000000000e+01 7.735684184522773066e-02 -4.861291205610900334e+00 -7.169335356455519068e-08 4.861906649322891738e+00
3.500000000000000000e+01 7.180099326093559997e-02 -4.892325830622829663e+00 -7.807899407918439726e-08 4.892852686890605263e+00
4.500000000000000000e+01 6.550187606093360593e-02 -4.918334359515124099e+00 -8.069879278733560044e-08 4.918770513833162106e+00
5.500000000000000000e+01 5.839659201281341416e-02 -4.939968179433339657e+00 -8.075339847046223879e-08 4.940313327692146927e+00
6.500000000000000000e+01 5.062730292652140723e-02 -4.960246589377433679e+00 -7.954203668692750422e-08 4.960504949219592952e+00
7.500000000000000000e+01 4.218862078937078014e-02 -4.979414711415213191e+00 -7.764157844664402582e-08 4.979593431996467423e+00
8.500000000000000000e+01 3.325642371304325662e-02 -4.996635765611367574e+00 -7.577977748028814819e-08 4.996746437823804676e+00
9.500000000000000000e+01 2.375677958379418184e-02 -5.011942237009658463e+00 -7.389976524385745150e-08 5.011998540671931401e+00
1.050000000000000000e+02 1.378713165636628879e-02 -5.025952743767724940e+00 -7.204012495828528702e-08 5.025971654077014072e+00
1.150000000000000000e+02 3.291975960550034847e-03 -5.038737592715222924e+00 -7.007365827147179594e-08 5.038738668094161710e+00
1.250000000000000000e+02 -7.620893106311981031e-03 -5.051055486716690801e+00 -6.844926742110711034e-08 5.051061235810007766e+00
1.350000000000000000e+02 -1.878052749199554672e-02 -5.062892764138608115e+00 -6.818894156945437454e-08 5.062927596695408816e+00
1.450000000000000000e+02 -3.010393764905110528e-02 -5.073445705643000458e+00 -6.603437549281826554e-08 5.073535017635078859e+00
1.550000000000000000e+02 -4.155306534800787960e-02 -5.082768371706235300e+00 -6.342814821296193494e-08 5.082938222884187951e+00
1.650000000000000000e+02 -5.321030874144281470e-02 -5.091882081580065389e+00 -5.834750187260903812e-08 5.092160098590037265e+00
1.750000000000000000e+02 -6.510043495077424969e-02 -5.100866670642099088e+00 -5.707163962036146177e-08 5.101282079859747576e+00
1.850000000000000000e+02 -7.703081589262886220e-02 -5.108950918430446464e+00 -5.551348333769878196e-08 5.109531606079796617e+00
1.950000000000000000e+02 -8.892687700334821199e-02 -5.116085985565436367e+00 -5.425795731307025090e-08 5.116858782608000311e+00
2.050000000000000000e+02 -1.007255226034682594e-01 -5.122791285124102423e+00 -5.320999170321303123e-08 5.123781433848169087e+00
2.150000000000000000e+02 -1.123813257591245590e-01 -5.128973853506744618e+00 -5.223342823149841844e-08 5.130204903542860073e+00
2.250000000000000000e+02 -1.238211080102128853e-01 -5.134463117099169693e+00 -5.139663236247609190e-08 5.135955915663665827e+00
2.350000000000000000e+02 -1.350476841823033958e-01 -5.139326841057674677e+00 -5.064492321258488784e-08 5.141100879794021417e+00
2.450000000000000000e+02 -1.456866991908050413e-01 -5.143560116012555028e+00 -5.011593389869274428e-08 5.145622924521014774e+00
2.550000000000000000e+02 -1.557470244580109187e-01 -5.147220178850641759e+00 -4.958566708038830492e-08 5.149575973339431734e+00
2.650000000000000000e+02 -1.657164446283372894e-01 -5.150470948355144074e+00 -4.896386600252054295e-08 5.153136222716278247e+00
2.750000000000000000e+02 -1.756716782683330758e-01 -5.153348879101447899e+00 -4.813292776185676148e-08 5.156342231493344030e+00
2.850000000000000000e+02 -1.858604665190180805e-01 -5.155946179106089211e+00 -4.732561020866136308e-08 5.159295021110282597e+00
2.950000000000000000e+02 -1.962186095705671651e-01 -5.158292204577119122e+00 -4.716732574757274623e-08 5.162022879699670774e+00
3.050000000000000000e+02 -2.073966792923188085e-01 -5.160156039901647063e+00 -4.578236451446741339e-08 5.164322195478796118e+00
3.150000000000000000e+02 -2.193480268356311214e-01 -5.161572451617376878e+00 -4.414182324355858563e-08 5.166231095312336485e+00
3.250000000000000000e+02 -2.314212996494199037e-01 -5.162961644244037807e+00 -4.102460598036260510e-08 5.168145582108395253e+00
3.350000000000000000e+02 -2.435755408503264552e-01 -5.164356466177636662e+00 -4.018037270812637238e-08 5.170097364059142997e+00
3.450000000000000000e+02 -2.557448684247057291e-01 -5.165711693200924159e+00 -3.931815229560415278e-08 5.172038547323321467e+00
3.550000000000000000e+02 -2.695761985458081655e-01 -5.166270343196173620e+00 -3.873441980795398292e-08 5.173298810798649505e+00
3.650000000000000000e+02 -2.850554281470100149e-01 -5.166097149794929067e+00 -3.833487819122654825e-08 5.173955581393733461e+00
3.750000000000000000e+02 -3.005353396452764003e-01 -5.165905454469381652e+00 -3.805206936361851993e-08 5.174640147381478705e+00
3.850000000000000000e+02 -3.160899189010978327e-01 -5.165643453372482874e+00 -3.790387618945310644e-08 5.175305317003132011e+00
3.950000000000000000e+02 -3.317845471661944323e-01 -5.165288478696329122e+00 -3.784789972408295188e-08 5.175933350990072235e+00
4.050000000000000000e+02 -3.521131051256640720e-01 -5.162174972837067166e+00 -3.799426309294625250e-08 5.174169893711127344e+00
4.150000000000000000e+02 -3.769821544976103556e-01 -5.156389038971997074e+00 -3.813240537364626436e-08 5.170151203402102880e+00
4.250000000000000000e+02 -4.019255781198256550e-01 -5.150589619024436239e+00 -3.816769024087670349e-08 5.166247922230334133e+00
4.350000000000000000e+02 -4.271176261371894545e-01 -5.144720589193894078e+00 -3.797349400196942830e-08 5.162419917774283107e+00
4.450000000000000000e+02 -4.526509805063602121e-01 -5.138657821408126658e+00 -3.778068676698518230e-08 5.158555719934823536e+00
4.550000000000000000e+02 -4.981779607477163641e-01 -5.122249705087775773e+00 -3.808894563340036894e-08 5.146418494627750029e+00
4.650000000000000000e+02 -5.636374000700112852e-01 -5.095479172135492618e+00 -3.751836749102953252e-08 5.126557822986519852e+00
4.750000000000000000e+02 -6.292991799820468746e-01 -5.068581661342256517e+00 -3.663676810661678279e-08 5.107498165992926609e+00
4.850000000000000000e+02 -6.953783490306966186e-01 -5.040934853910883362e+00 -3.506684473244271257e-08 5.088671265632532581e+00
4.950000000000000000e+02 -7.618583520337058879e-01 -5.012493472130912231e+00 -3.487481804387126533e-08 5.070061040729048507e+00
5.050000000000000000e+02 -8.649821918197850845e-01 -4.899176089879304641e+00 -3.443656315785630483e-08 4.974949301431164983e+00
5.150000000000000000e+02 -1.004797194650054459e+00 -4.700780841930304987e+00 -3.388003428922705677e-08 4.806969723873409706e+00
5.250000000000000000e+02 -1.145038822145513668e+00 -4.501408853585226133e+00 -3.339917880905876351e-08 4.644760012245610525e+00
5.350000000000000000e+02 -1.285668718056471205e+00 -4.301271803468157628e+00 -3.262604779901575017e-08 4.489307650395458538e+00
5.450000000000000000e+02 -1.426305208745703768e+00 -4.100932900679028492e+00 -3.203245759840869527e-08 4.341888667891754316e+00
5.550000000000000000e+02 -1.572990252639209219e+00 -3.877669689713314494e+00 -3.124787686573197030e-08 4.184569339540129107e+00
5.650000000000000000e+02 -1.725758656432593297e+00 -3.631379899584427307e+00 -3.114236116926319716e-08 4.020592358764792706e+00
5.750000000000000000e+02 -1.878674305525433574e+00 -3.384880643431538161e+00 -3.050803305822009979e-08 3.871283264825628123e+00
5.850000000000000000e+02 -2.031519318810442787e+00 -3.138374503112681513e+00 -2.901700983340264916e-08 3.738511102630004856e+00
5.950000000000000000e+02 -2.184129241132124033e+00 -2.892042475506655830e+00 -2.609824558342291212e-08 3.624131650768643631e+00
6.050000000000000000e+02 -2.304337060786010305e+00 -2.669740255965951548e+00 -2.300786177355007165e-08 3.526681488883998128e+00
6.150000000000000000e+02 -2.392107951266973842e+00 -2.471659453828015440e+00 -2.293329751537760008e-08 3.439662905898204670e+00
6.250000000000000000e+02 -2.479739260868170980e+00 -2.273676704139263816e+00 -1.689528219604468771e-08 3.364329436431070963e+00
6.350000000000000000e+02 -2.567337480372601899e+00 -2.075653239973002773e+00 -9.425732759801983891e-09 3.301447880966223103e+00
6.450000000000000000e+02 -2.654962287257947917e+00 -1.877631419710905414e+00 4.730770082212417939e-09 3.251818644243178902e+00
6.550000000000000000e+02 -2.738087713709174142e+00 -1.688430922191547001e+00 8.024179370036663313e-09 3.216818817866143210e+00
6.650000000000000000e+02 -2.816702341087337746e+00 -1.508037764788373591e+00 1.147625548886966452e-08 3.194994519293390400e+00
6.750000000000000000e+02 -2.895320064713979402e+00 -1.327650661760166217e+00 1.347827506892350102e-08 3.185205575282004986e+00
6.850000000000000000e+02 -2.973927072961458418e+00 -1.147265528617567698e+00 1.462959190993132888e-08 3.187547713909119729e+00
6.950000000000000000e+02 -3.052529028336735895e+00 -9.668815797829026781e-01 1.521623834887990260e-08 3.201998353866206681e+00
7.050000000000000000e+02 -3.122090531793133561e+00 -8.027339704107526730e-01 1.539956313494381843e-08 3.223636318811994084e+00
7.150000000000000000e+02 -3.182594639730039088e+00 -6.548200762899166749e-01 1.534562897841575565e-08 3.249261142652389189e+00
7.250000000000000000e+02 -3.243084881133755815e+00 -5.069144347874133816e-01 1.494579801342939182e-08 3.282462762992779393e+00
7.350000000000000000e+02 -3.303580002521518288e+00 -3.590142796581297091e-01 1.451641464582001954e-08 3.323030557496954529e+00
7.450000000000000000e+02 -3.364086811953034495e+00 -2.111059740072808999e-01 1.421407099333512644e-08 3.370704052659903027e+00
7.550000000000000000e+02 -3.419519581984497680e+00 -6.432905745910352802e-02 1.417597158800102216e-08 3.420124617497001474e+00
7.650000000000000000e+02 -3.469881900460442203e+00 8.131213248614616029e-02 1.424131548996687944e-08 3.470834491304996661e+00
7.750000000000000000e+02 -3.520249656114724512e+00 2.269395504230017901e-01 1.390244232121860684e-08 3.527557115189211334e+00
7.850000000000000000e+02 -3.570625997914363747e+00 3.725727875130280808e-01 1.440983493506409184e-08 3.590011211539202662e+00
7.950000000000000000e+02 -3.620998232985376930e+00 5.182149675236515929e-01 1.521364276351017639e-08 3.657892146557736091e+00
8.050000000000000000e+02 -3.659043698944588030e+00 6.608054030462116035e-01 1.652673903630894000e-08 3.718234066257954051e+00
8.150000000000000000e+02 -3.684770148396150802e+00 8.003434773965311111e-01 1.637602184436910203e-08 3.770687036644988055e+00
8.250000000000000000e+02 -3.710494143832644642e+00 9.398877416335608137e-01 1.615562262839489823e-08 3.827682818401935805e+00
8.350000000000000000e+02 -3.736218148996294008e+00 1.079427754821673524e+00 1.561000938830188787e-08 3.889021770930146449e+00
8.450000000000000000e+02 -3.761939009079204865e+00 1.218968297655216082e+00 1.488230385896580298e-08 3.954499819031514818e+00
8.550000000000000000e+02 -3.787235817544122529e+00 1.358317520456048921e+00 1.411490437438675133e-08 4.023453942083464518e+00
8.650000000000000000e+02 -3.812106123195443175e+00 1.497473291282579888e+00 1.330231890937929146e-08 4.095678130982570053e+00
8.750000000000000000e+02 -3.836971449563692627e+00 1.636629318630314023e+00 1.259886623337638820e-08 4.171439251789150759e+00
8.850000000000000000e+02 -3.861839455414855848e+00 1.775780838480738755e+00 1.176773591829252526e-08 4.250553089388986905e+00
8.950000000000000000e+02 -3.886716695332529614e+00 1.914933872417456717e+00 1.113032827716254401e-08 4.332844147382679090e+00
9.050000000000000000e+02 -3.916356697726592007e+00 2.047525502976904832e+00 1.075834722050735185e-08 4.419299771362966034e+00
9.150000000000000000e+02 -3.950767146775030270e+00 2.173548466350744057e+00 1.078286354074380595e-08 4.509198818372570194e+00
9.250000000000000000e+02 -3.985179523032401416e+00 2.299568956352004534e+00 1.092363072633526728e-08 4.601051316363967914e+00
9.350000000000000000e+02 -4.019592595449962502e+00 2.425591964482114893e+00 1.049585790537027443e-08 4.694743977210724672e+00
9.450000000000000000e+02 -4.054007296761101387e+00 2.551612759251886686e+00 1.118057327981962595e-08 4.790167307659438656e+00
9.550000000000000000e+02 -4.088838678905333701e+00 2.676877248183761715e+00 1.226086843908129863e-08 4.887153930863665785e+00
9.650000000000000000e+02 -4.124087228835339403e+00 2.801384809612325277e+00 1.416721938978279828e-08 4.985564393583682197e+00
9.750000000000000000e+02 -4.159333707791773804e+00 2.925892772862393354e+00 1.412343569107884557e-08 5.085361876116708757e+00
9.850000000000000000e+02 -4.194577266814031091e+00 3.050400102380420808e+00 1.412778168167156103e-08 5.186465003436882881e+00
9.950000000000000000e+02 -4.229827405346076930e+00 3.174905032573641428e+00 1.373728336707814068e-08 5.288805332480877475e+00
1.005000000000000000e+03 -4.264950804255332351e+00 3.299338780718747532e+00 1.316543330997447627e-08 5.392164848432666524e+00
1.015000000000000000e+03 -4.299943675822982314e+00 3.423700695347784873e+00 1.247286549481388731e-08 5.496475422175102210e+00
1.025000000000000000e+03 -4.334934765493234643e+00 3.548064416833467405e+00 1.174122951331500332e-08 5.601822964632289903e+00
1.035000000000000000e+03 -4.369923711868114680e+00 3.672427508662448492e+00 1.102495046551742956e-08 5.708148303427993397e+00
1.045000000000000000e+03 -4.404915615190041933e+00 3.796786364380562162e+00 1.031610156046069441e-08 5.815399235967487535e+00
1.055000000000000000e+03 -4.441938444504772932e+00 3.912830819392809634e+00 9.701435281408343252e-09 5.919549152254729663e+00
1.065000000000000000e+03 -4.480993714299745356e+00 4.020559524337830481e+00 9.203614522870788320e-09 6.020315901706277728e+00
1.075000000000000000e+03 -4.520049366352810516e+00 4.128288626858902965e+00 8.862511444742283153e-09 6.121569509604461778e+00
1.085000000000000000e+03 -4.559103056776161011e+00 4.236018201195326682e+00 8.609782637441681112e-09 6.223284573532197328e+00
1.095000000000000000e+03 -4.598156226807752489e+00 4.343747011639503164e+00 8.347681552749439109e-09 6.325439019329648360e+00
1.105000000000000000e+03 -4.638270724311276183e+00 4.446850456215778458e+00 8.208794813176955747e-09 6.425576572724780000e+00
1.115000000000000000e+03 -4.679446295299141134e+00 4.545327529399324717e+00 8.166836474313286246e-09 6.523589501195198537e+00
1.125000000000000000e+03 -4.720622026660553416e+00 4.643803619961913931e+00 8.042734593975181429e-09 6.621871667388622207e+00
1.135000000000000000e+03 -4.761798364285123597e+00 4.742279715091772374e+00 7.903790808062933412e-09 6.720412231275651571e+00
1.145000000000000000e+03 -4.802975265055647647e+00 4.840755926199215686e+00 7.900457372648561496e-09 6.819200050868811758e+00
1.155000000000000000e+03 -4.843990673845879336e+00 4.939077904952300813e+00 8.082055682922279275e-09 6.918000881721096285e+00
1.165000000000000000e+03 -4.884844195677891854e+00 5.037245508292945928e+00 8.288335408339698342e-09 7.016804481162735918e+00
