# z u v w uhoriz
5.000000000000000000e+00 1.031167483433944737e-01 -8.056112754785395680e+00 -3.339678653698864930e-08 8.056772665379410725e+00
1.500000000000000000e+01 9.665933042993447855e-02 -8.208447567611374396e+00 -5.302092127797622867e-08 8.209016658308366132e+00
2.500000000000000000e+01 8.708598453378291193e-02 -8.427516469700664814e+00 -6.437095619054896893e-08 8.427966410456212643e+00
3.500000000000000000e+01 8.066567615595400531e-02 -8.593481611950457122e+00 -6.988737941671390647e-08 8.593860201692853806e+00
4.500000000000000000e+01 7.329254437911164599e-02 -8.728233959942759412e+00 -7.197768126295620887e-08 8.728541679831725020e+00
5.500000000000000000e+01 6.501207892168772706e-02 -8.830971924206810542e+00 -7.173906512375172757e-08 8.831211224771756463e+00
6.500000000000000000e+01 5.568176831822950479e-02 -8.924610396187425465e+00 -7.036756192921851021e-08 8.924784097279873762e+00
7.500000000000000000e+01 4.526084179805199559e-02 -9.008977440910463486e+00 -6.840000417199234777e-08 9.009091134772360121e+00
8.500000000000000000e+01 3.496593233082155583e-02 -9.084574461423146730e+00 -6.650406852319183635e-08 9.084641751966085366e+00
9.500000000000000000e+01 2.470603091032166215e-02 -9.151328217778694096e+00 -6.463087211385130357e-08 9.151361567410388531e+00
1.050000000000000000e+02 1.412083176495961163e-02 -9.210700120567199889e+00 -6.280364932649798990e-08 9.210710944813454759e+00
1.150000000000000000e+02 3.258350754248676238e-03 -9.262701586297572121e+00 -6.090774558117035517e-08 9.262702159394374135e+00
1.250000000000000000e+02 -8.205850462520215480e-03 -9.312801759184326400e+00 -5.935472669795128705e-08 9.312805374421206039e+00
1.350000000000000000e+02 -2.028248239754689222e-02 -9.361062477384427538e+00 -5.908995430732541758e-08 9.361084450243298605e+00
1.450000000000000000e+02 -3.375953807425857711e-02 -9.409006562912113125e+00 -5.708934823631936759e-08 9.409067127368908601e+00
1.550000000000000000e+02 -4.869790358684516346e-02 -9.456590108764274305e+00 -5.467760403103228401e-08 9.456715495931558024e+00
1.650000000000000000e+02 -6.551504720230939827e-02 -9.504772391159452383e+00 -5.001217122291337255e-08 9.504998181438905291e+00
1.750000000000000000e+02 -8.420026613553606432e-02 -9.553515730652339499e+00 -4.886222358135676135e-08 9.553886774535220283e+00
1.850000000000000000e+02 -1.041590116124596899e-01 -9.602723997656820387e+00 -4.747202134828566739e-08 9.603288878028935827e+00
1.950000000000000000e+02 -1.254439563216848685e-01 -9.652436770210549355e+00 -4.635928772026462051e-08 9.653251876393275310e+00
2.050000000000000000e+02 -1.522032200932923185e-01 -9.706287135093941032e+00 -4.545627663284771173e-08 9.707480402715058077e+00
2.150000000000000000e+02 -1.844459037103664822e-01 -9.764216644669984291e+00 -4.459117453397248289e-08 9.765958579445538135e+00
2.250000000000000000e+02 -2.157490154045711428e-01 -9.818912256907481151e+00 -4.387862775205711711e-08 9.821282276082690998e+00
2.350000000000000000e+02 -2.460512620786835802e-01 -9.870303490133441215e+00 -4.321295768806807118e-08 9.873369850811368309e+00
2.450000000000000000e+02 -2.729422418266688743e-01 -9.910948267287738034e+00 -4.283948610077798828e-08 9.914705897011124591e+00
