# z uT vT wT
5.000000000000000000e+00 8.595726394004111603e-04 -5.759473721055275580e-03 3.397129251379674055e-03
1.500000000000000000e+01 2.781019328492064738e-03 -2.402112135603352416e-03 1.216608386789782073e-02
2.500000000000000000e+01 4.092946595957186462e-03 1.058225314718967778e-03 1.778110768347187717e-02
3.500000000000000000e+01 5.712377611125026705e-03 3.712865759145583724e-03 2.073129751902793444e-02
4.500000000000000000e+01 6.996435875756187688e-03 4.470345134337876461e-03 2.306571527139853264e-02
5.500000000000000000e+01 8.047380861130565971e-03 4.924745047314507684e-03 2.458015248833896049e-02
6.500000000000000000e+01 8.564820267163708589e-03 4.267422327537227257e-03 2.551399812821040711e-02
7.500000000000000000e+01 8.951954909286501810e-03 3.835115821376616947e-03 2.550009066415931391e-02
8.500000000000000000e+01 8.940927765925789361e-03 3.479630664288072082e-03 2.513668807913676043e-02
9.500000000000000000e+01 8.752556662245541269e-03 3.534284902637590924e-03 2.432793772456551956e-02
1.050000000000000000e+02 8.496408219753394733e-03 3.117945698872458607e-03 2.246628858614410293e-02
1.150000000000000000e+02 8.708611766714471208e-03 2.600264150695961486e-03 2.149390571335529215e-02
1.250000000000000000e+02 9.166000314196190435e-03 1.794773827384317467e-03 2.167202280516189114e-02
1.350000000000000000e+02 8.816678921968225391e-03 9.121082494527348516e-04 2.046632458385054185e-02
1.450000000000000000e+02 7.549711420803371931e-03 1.872590688564171541e-04 1.773610611396684092e-02
1.550000000000000000e+02 6.743905508916093854e-03 -7.019701608092034670e-05 1.571792581192084717e-02
1.650000000000000000e+02 6.194954990995803559e-03 -4.536579837285973846e-04 1.468631658971071216e-02
1.750000000000000000e+02 5.810384961586702660e-03 -8.306798100093536110e-04 1.429065722983499306e-02
1.850000000000000000e+02 5.303563278199529239e-03 -1.275568073017208960e-03 1.440543396031966975e-02
1.950000000000000000e+02 4.327966535456422188e-03 -1.542505545927866720e-03 1.365875998777724663e-02
2.050000000000000000e+02 3.090437249666865872e-03 -1.360267129726939117e-03 1.177156813056282406e-02
2.150000000000000000e+02 2.538355959469759671e-03 -8.570438062842895919e-04 1.042537220154960906e-02
2.250000000000000000e+02 2.391913664737071663e-03 -4.034585133249742007e-04 9.689139984459374522e-03
2.350000000000000000e+02 2.384875933754318934e-03 -2.849229713115743103e-04 9.065401399067109928e-03
2.450000000000000000e+02 2.267416315482924903e-03 -7.218432192193089726e-05 8.515387117733095104e-03
2.550000000000000000e+02 1.834246213539004718e-03 -3.286693525934013417e-05 8.096363622297941126e-03
2.650000000000000000e+02 1.504962638550256821e-03 -6.612786742465845424e-05 7.743820879375170121e-03
2.750000000000000000e+02 1.255476545424128332e-03 -2.706275023303200905e-04 7.392354631631530351e-03
2.850000000000000000e+02 8.686151423860881534e-04 -4.253734930863370010e-04 7.007557785057821897e-03
2.950000000000000000e+02 6.553941779179839550e-04 -5.005438536315608318e-04 6.607987189222462414e-03
3.050000000000000000e+02 2.256121929603960958e-04 -5.033481332960217146e-04 6.361229420219899171e-03
3.150000000000000000e+02 1.817143748097045154e-04 -5.537432196208969763e-04 6.001322189569251696e-03
3.250000000000000000e+02 -1.611040695341572893e-04 -7.998050639004012502e-04 5.329871725236834043e-03
3.350000000000000000e+02 -1.596139280155137641e-04 -1.206010554443269489e-03 4.308336026760922755e-03
3.450000000000000000e+02 -7.055010474972734551e-04 -1.720441531293141063e-03 2.779591100443229348e-03
3.550000000000000000e+02 -1.441518950680898727e-03 -2.638367406810741313e-03 2.479249214437847246e-04
3.650000000000000000e+02 -2.122216749123136473e-03 -3.366768793528914037e-03 -2.300197378063043030e-03
3.750000000000000000e+02 -2.567067575032241141e-03 -4.326897883806461731e-03 -4.005177221776270481e-03
3.850000000000000000e+02 -2.532394848204443626e-03 -5.161108750913158232e-03 -5.478771881074843628e-03
3.950000000000000000e+02 -2.058283324221174375e-03 -5.930446539681302059e-03 -7.468955986598323216e-03
4.050000000000000000e+02 -1.587675643165061771e-03 -6.990979632840714324e-03 -1.011384938079416818e-02
4.150000000000000000e+02 -7.586911487221916026e-04 -7.245298165402513577e-03 -1.179578203785640669e-02
4.250000000000000000e+02 -6.628613360345514708e-04 -7.029381422901413885e-03 -1.149888084980774973e-02
4.350000000000000000e+02 -1.924592430366957709e-04 -6.668052923912775112e-03 -9.990465483031738328e-03
4.450000000000000000e+02 4.995217814531577750e-04 -6.831834994868819441e-03 -9.255615422928045039e-03
4.550000000000000000e+02 2.742490236939232762e-03 -6.178336374138537410e-03 -8.307449544002453931e-03
4.650000000000000000e+02 4.562776486573863824e-03 -4.049015376808646344e-03 -4.845486357297633731e-03
4.750000000000000000e+02 5.659252309575207515e-03 8.968935986795112999e-04 5.588765185021318891e-04
4.850000000000000000e+02 1.351890962937148544e-03 5.846715150740330533e-03 4.886296992341006284e-03
4.950000000000000000e+02 -3.587642100558916490e-03 1.248378923583744714e-02 4.094504971628562008e-03
5.050000000000000000e+02 -1.286100286616377944e-02 2.083443368368671431e-02 -7.646272013552567507e-05
5.150000000000000000e+02 -2.084231454541870393e-02 3.025348549811585769e-02 -1.285007046660754373e-03
5.250000000000000000e+02 -2.937642431987547847e-02 2.863703752476402103e-02 -1.221923665723199416e-03
5.350000000000000000e+02 -2.228465098475079093e-02 2.065617908854282259e-02 -4.868120636064622066e-04
5.450000000000000000e+02 -7.452607627402772945e-03 1.342666313809314296e-02 7.215751503946357800e-04
5.550000000000000000e+02 -2.519979810223197877e-03 1.039726841819686026e-02 -4.344588290087584843e-04
5.650000000000000000e+02 -4.310392899104641996e-03 1.447790223407265445e-02 3.087565254206763509e-04
5.750000000000000000e+02 -7.445957966052350538e-03 1.856070069942979822e-02 1.926371975971054046e-03
5.850000000000000000e+02 -9.993649631289696147e-03 1.547872708641332383e-02 1.044525503098609137e-03
5.950000000000000000e+02 -9.948822339852442589e-03 1.174358294058470628e-02 1.238041641291397644e-03
6.050000000000000000e+02 -5.955133914990447599e-03 1.015594660219951498e-02 2.292364453127068713e-03
6.150000000000000000e+02 -2.295195131268498116e-03 7.939022434055382355e-03 9.120185391081265299e-04
6.250000000000000000e+02 -1.499741721240429758e-03 7.340392922288514928e-03 -9.946373232631251283e-05
6.350000000000000000e+02 -2.151358425761460292e-03 7.069709615085689389e-03 1.009851021246284224e-03
6.450000000000000000e+02 -1.679687273413110098e-03 4.593061515285651666e-03 9.917552087302910612e-04
6.550000000000000000e+02 -1.527518220555092480e-03 3.022640389253092048e-03 7.316291576142224798e-04
6.650000000000000000e+02 -1.923924634771531595e-03 2.341327560844006037e-03 3.610009483447086903e-04
6.750000000000000000e+02 -1.831615193346034258e-03 2.867282277101284704e-03 6.170330955459286037e-04
6.850000000000000000e+02 -1.381862201806408150e-03 2.129482790607271740e-03 5.302921277991996330e-04
6.950000000000000000e+02 -2.022385886767471327e-03 1.624913685294623964e-03 3.937895544797333073e-05
7.050000000000000000e+02 -1.774490464613483849e-03 1.520659506988020519e-03 8.694949411199061882e-05
7.150000000000000000e+02 -9.807393997999585503e-04 1.199918668359323086e-03 -2.771435561611778069e-04
7.250000000000000000e+02 -1.600537723068053099e-03 1.853763428582708411e-03 -8.156268139062697060e-04
7.350000000000000000e+02 -2.114378513603244227e-03 2.520460560863548288e-03 -2.562852900373160264e-04
7.450000000000000000e+02 -1.843117057181820713e-03 2.179499732456273257e-03 2.714252602914961994e-04
7.550000000000000000e+02 -1.574663164077830333e-03 1.580123288352684296e-03 1.973315479623172566e-04
7.650000000000000000e+02 -1.603935752765771284e-03 1.436044849066026290e-03 -9.340917940722213736e-05
7.750000000000000000e+02 -1.681092057092637608e-03 1.698767144907807874e-03 -2.738029787969470494e-04
7.850000000000000000e+02 -1.719010673351892889e-03 2.093999080041183784e-03 -2.474731246702803456e-04
7.950000000000000000e+02 -1.595734260358681140e-03 2.576296678009675802e-03 -7.353361904666793291e-05
8.050000000000000000e+02 -1.202869999473765109e-03 3.047442518685674739e-03 4.656247960537138051e-05
8.150000000000000000e+02 -8.741455162309247611e-04 3.111621873042871682e-03 -4.106057467295050562e-05
8.250000000000000000e+02 -8.894999312460576731e-04 2.770555542771935102e-03 -2.162460116599173514e-04
8.350000000000000000e+02 -7.703634211764563786e-04 2.580100861516369196e-03 -1.140842794106748821e-04
8.450000000000000000e+02 -5.135161267887295745e-04 2.594727176445164266e-03 -2.064085036655406773e-05
8.550000000000000000e+02 -3.082559705734912148e-04 2.638160191478737451e-03 -3.308988281780653672e-06
8.650000000000000000e+02 -1.140611889593457200e-04 2.651407060536636190e-03 2.304972637524119454e-05
8.750000000000000000e+02 9.131029749907471006e-05 2.650714302398541299e-03 5.049416600232308150e-05
8.850000000000000000e+02 2.884421138518526695e-04 2.670928981388251845e-03 7.342975534784589400e-05
8.950000000000000000e+02 4.610274908883563063e-04 2.430390900639001033e-03 9.795730415295307851e-05
9.050000000000000000e+02 5.827959321223492428e-04 1.947285483627849995e-03 1.271606227381601878e-04
9.150000000000000000e+02 6.646511768287779011e-04 1.719346468738181368e-03 1.550174571624235009e-04
9.250000000000000000e+02 7.369560219945695597e-04 1.668147079922783051e-03 1.842841913242521221e-04
9.350000000000000000e+02 8.030205142077586136e-04 1.576289699101864105e-03 2.139542281799210622e-04
9.450000000000000000e+02 8.496362590083583483e-04 1.466481551275954304e-03 2.358809017879221392e-04
9.550000000000000000e+02 8.727496511685160557e-04 1.341221781638611988e-03 2.497464936335267588e-04
9.650000000000000000e+02 8.917909506501751687e-04 1.220136852613456103e-03 2.583434079085764534e-04
9.750000000000000000e+02 9.010463163672442159e-04 1.102969511371100064e-03 2.605896507151253733e-04
9.850000000000000000e+02 8.925502157945816237e-04 9.829949461421807165e-04 2.546861550224868253e-04
9.950000000000000000e+02 8.745383214036211734e-04 8.592688330962257402e-04 2.403379528226663611e-04
1.005000000000000000e+03 8.459508301009907019e-04 7.379099021273419299e-04 2.190465415639615120e-04
1.015000000000000000e+03 8.026573561038223429e-04 6.288312337647818887e-04 1.926644709052293043e-04
1.025000000000000000e+03 7.467828969307775677e-04 5.308063244212243544e-04 1.629900783844217117e-04
1.035000000000000000e+03 6.922787386299836211e-04 4.474063289928457347e-04 1.308333532371373071e-04
1.045000000000000000e+03 5.609845541886778527e-04 3.400345500123894919e-04 8.861552016735904679e-05
1.055000000000000000e+03 3.759909325404026288e-04 2.258856934340056338e-04 4.519518214253545309e-05
1.065000000000000000e+03 2.738983741727106232e-04 1.693813959764233596e-04 1.582815486168258148e-05
1.075000000000000000e+03 2.259731699591330570e-04 1.478189350048400455e-04 -6.111288739459464721e-06
1.085000000000000000e+03 1.855550325654760943e-04 1.329401950654690242e-04 -2.452977471987275528e-05
1.095000000000000000e+03 1.440715494450115798e-04 1.167020457784683591e-04 -3.609876327764909189e-05
1.105000000000000000e+03 1.012272699091803585e-04 9.731267613210323327e-05 -4.126338790276824352e-05
1.115000000000000000e+03 7.676297022780031716e-05 8.896289911031662802e-05 -4.487518216469690092e-05
1.125000000000000000e+03 6.547093976730733000e-05 8.843719985400470417e-05 -4.789833094085151982e-05
1.135000000000000000e+03 5.743361474007272014e-05 8.766825146619079462e-05 -4.918132178905012034e-05
1.145000000000000000e+03 5.331807815119895232e-05 8.772520632821184466e-05 -4.780532870408380234e-05
1.155000000000000000e+03 5.249470131742861253e-05 8.770603079163968158e-05 -4.410937133557627524e-05
1.165000000000000000e+03 5.393949754548149237e-05 8.615277911130266573e-05 -4.003300312556236427e-05
1.175000000000000000e+03 5.656140591067875618e-05 8.299345907597562174e-05 -3.588748536459278641e-05
1.185000000000000000e+03 5.882458512414650691e-05 7.889832831382774633e-05 -3.186105195532899445e-05
1.195000000000000000e+03 6.031574788696499869e-05 7.435462953118820572e-05 -2.816259239496420437e-05
1.205000000000000000e+03 6.137054854321806789e-05 6.941941496863454869e-05 -2.468072328228090772e-05
1.215000000000000000e+03 6.168061787987914359e-05 6.387386734244305544e-05 -2.144422264528258830e-05
1.225000000000000000e+03 6.104423569258104619e-05 5.780740751613415690e-05 -1.817846690297756507e-05
1.235000000000000000e+03 5.966655647651723798e-05 5.149648550874800145e-05 -1.495552975232552803e-05
1.245000000000000000e+03 5.767637132492678821e-05 4.510875865994375486e-05 -1.221442257625960718e-05
1.255000000000000000e+03 5.518197804124112723e-05 3.886657828559401549e-05 -9.967398714748027346e-06
1.265000000000000000e+03 5.204315927794932618e-05 3.302512302500857277e-05 -8.116233465327516361e-06
1.275000000000000000e+03 4.826016155999743806e-05 2.770569039697074297e-05 -6.715530836169395535e-06
1.285000000000000000e+03 4.555059591584624632e-05 2.400391786903127603e-05 -5.640759533943445533e-06
1.295000000000000000e+03 3.486031926466406472e-05 1.451998101328985335e-05 -3.940671483863949275e-06
1.305000000000000000e+03 1.837218771519550924e-05 4.416826934938218884e-06 -2.135893154801750675e-06
1.315000000000000000e+03 1.131476308648111111e-05 1.824796870601366244e-06 -1.349494862815246928e-06
1.325000000000000000e+03 9.580873214704543862e-06 1.595972803921969496e-06 -1.131527581654769261e-06
1.335000000000000000e+03 7.775835225247375478e-06 1.255419618897677992e-06 -9.240271275137918725e-07
1.345000000000000000e+03 6.180845027516874050e-06 9.701421374484100308e-07 -7.223522655023136363e-07
1.355000000000000000e+03 4.776055724614937244e-06 7.239852216646790771e-07 -5.351420756327877382e-07
1.365000000000000000e+03 3.757804639834447559e-06 5.573780583605874067e-07 -3.829884877984074140e-07
1.375000000000000000e+03 3.020598783144267778e-06 4.463952752563738308e-07 -2.680320932425324996e-07
1.385000000000000000e+03 2.422135587175836087e-06 3.626712019548661376e-07 -1.670111120182160739e-07
1.395000000000000000e+03 1.930072226487665877e-06 2.893115441750355241e-07 -7.104825566063459950e-08
1.405000000000000000e+03 1.523871236166336925e-06 2.183183150922793834e-07 1.479681257471960345e-08
1.415000000000000000e+03 1.192222422931388127e-06 1.694928863074619793e-07 8.180152299919610984e-08
1.425000000000000000e+03 9.215728464700923407e-07 1.332940948933510373e-07 1.295573619912210226e-07
1.435000000000000000e+03 7.034056915099153262e-07 1.023235078394138150e-07 1.553863313747783522e-07
1.445000000000000000e+03 5.303457281777796118e-07 7.700491457912369138e-08 1.713494127598582158e-07
