# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 5.909286650672642693e-01 2.853545121895461126e-02 -9.531358262483443213e-05 3.612257751343864176e-01 8.004679182187420536e-04 1.514260204173728877e-02 4.836485211216939861e-01
1.500000000000000000e+01 5.576805877176032045e-01 4.031524586694663209e-02 -1.937663583006913909e-04 3.471711309810522339e-01 5.257076933160209110e-03 8.571387968900000265e-02 4.952827991938277274e-01
2.500000000000000000e+01 5.369476499935099678e-01 4.083227272419134857e-02 2.512886688620324591e-03 3.078113543284034526e-01 1.789522769539585167e-02 1.483516627028401147e-01 4.965553335123767953e-01
3.500000000000000000e+01 5.064043512135741887e-01 4.432178629958764132e-02 3.267726408850436890e-03 2.958215176003335944e-01 3.562031400132160269e-02 2.008649178952340575e-01 5.015453933545709342e-01
4.500000000000000000e+01 4.739931401768034958e-01 4.367681044137085300e-02 6.126740553764195400e-03 2.755374928160919668e-01 4.375070545764619956e-02 2.459680878526460113e-01 4.977493604227707369e-01
5.500000000000000000e+01 4.427521917758007186e-01 4.122484498168737382e-02 6.382226142615801505e-03 2.723129141067693881e-01 4.927570901222756011e-02 2.853098503135655384e-01 5.001874780980678503e-01
6.500000000000000000e+01 4.158979387426531282e-01 3.549697254189582152e-02 3.125495793686472283e-03 2.641031386783673218e-01 5.160245517128921738e-02 3.202013136332625409e-01 5.001011955271414955e-01
7.500000000000000000e+01 3.972335179011119988e-01 2.545169149510827580e-02 4.222740537216071108e-03 2.579666616847950955e-01 5.322719749193540600e-02 3.495012398005419851e-01 5.023507096932244842e-01
8.500000000000000000e+01 3.830696680699428036e-01 1.591558367374205224e-02 8.363062472340348358e-03 2.546856561741209779e-01 4.987584099242039354e-02 3.745772257832264418e-01 5.061662750136450839e-01
9.500000000000000000e+01 3.613687710090426330e-01 9.438202914940692356e-03 1.294806169769138413e-02 2.546861156423299022e-01 5.131947713400558664e-02 3.994241846768977755e-01 5.077395356641352109e-01
1.050000000000000000e+02 3.535808552715108966e-01 3.218096403605384074e-03 1.804687909425099074e-02 2.472351908446839275e-01 5.413945821715023671e-02 4.264777118071446660e-01 5.136468789616697173e-01
1.150000000000000000e+02 3.500148100982859445e-01 2.947068051248146522e-03 2.129310535681566002e-02 2.434940855624778133e-01 5.556216416298441485e-02 4.556762921805658229e-01 5.245925939206648181e-01
1.250000000000000000e+02 3.456700099060122655e-01 4.291597629698974681e-03 2.175834835140390972e-02 2.425041076692730502e-01 5.455187962132899276e-02 4.870981842844072096e-01 5.376361509298461794e-01
1.350000000000000000e+02 3.428163546896400571e-01 3.199770760551462305e-03 2.189895845580716247e-02 2.459486856317122661e-01 5.478078007042047615e-02 5.190179486704533662e-01 5.538914944959028031e-01
1.450000000000000000e+02 3.276760477928263304e-01 3.575843641234152138e-03 2.086212354675876651e-02 2.519722102107695427e-01 5.996044156824464899e-02 5.492900085792173925e-01 5.644691332914066884e-01
1.550000000000000000e+02 3.154090108881494325e-01 2.974933845729701466e-03 1.680889475081101536e-02 2.557542114810546496e-01 6.427301766267133620e-02 5.756595559614642310e-01 5.734113891653340733e-01
1.650000000000000000e+02 3.012577476030567358e-01 5.233219206271367933e-03 9.539630442229029769e-03 2.495223695313649459e-01 6.841787478593706895e-02 5.991018774548454440e-01 5.749409972946335490e-01
1.750000000000000000e+02 2.937343525964425384e-01 9.642566025208193156e-03 -1.613574210779847838e-04 2.413098362148317633e-01 7.598196410342751561e-02 6.198023498417130073e-01 5.774232693264935712e-01
1.850000000000000000e+02 2.931445553712118679e-01 1.081118570408366210e-02 -5.193775219787762944e-03 2.399544643918686826e-01 8.155155588348919626e-02 6.370371967310917150e-01 5.850681082470861050e-01
1.950000000000000000e+02 2.926946865406325204e-01 1.305861676430633209e-02 -1.128976631795816123e-02 2.387642291205009093e-01 9.176413473546743416e-02 6.519382382981019353e-01 5.916985769796176964e-01
2.050000000000000000e+02 2.872787860480765509e-01 1.485028935718445998e-02 -1.921508230642517134e-02 2.392743358475545867e-01 9.866543471135907906e-02 6.658846711147422548e-01 5.962188965051866685e-01
2.150000000000000000e+02 2.768532250241184101e-01 1.311333255872444703e-02 -2.779488764025566175e-02 2.364862490660944450e-01 1.061382473955525541e-01 6.772616716016411909e-01 5.953005728459270784e-01
2.250000000000000000e+02 2.729175011769663373e-01 1.324768756750135945e-02 -3.374695683647814526e-02 2.396585443566484896e-01 1.159494986696102126e-01 6.859951807498542165e-01 5.992856131417345633e-01
2.350000000000000000e+02 2.765807399814892986e-01 1.354321687534772514e-02 -3.336093505888704236e-02 2.437982544585470812e-01 1.236341703340923387e-01 6.922448914077565796e-01 6.063119429238964520e-01
2.450000000000000000e+02 2.841515830766546125e-01 2.068585273741718050e-02 -3.095352030907746327e-02 2.522460266856114686e-01 1.295060500858492558e-01 6.956837662840267278e-01 6.160406880231463767e-01
2.550000000000000000e+02 2.841419679785279762e-01 1.972678498372311059e-02 -3.077274485025298031e-02 2.643657045473399858e-01 1.374275941958341962e-01 6.962517379862720457e-01 6.223797052560700038e-01
2.650000000000000000e+02 2.886395338901163177e-01 1.510517639608443749e-02 -3.246616235692369873e-02 2.752097551831845790e-01 1.414775633145033684e-01 6.925263004088598739e-01 6.281877947410803298e-01
2.750000000000000000e+02 3.001596019491540313e-01 1.189726165403560097e-02 -3.092626450232375743e-02 2.796593474967695170e-01 1.429863523920351098e-01 6.858848319595529652e-01 6.328518907027382845e-01
2.850000000000000000e+02 3.111250935687818187e-01 1.275301699245949202e-02 -2.652358361447556059e-02 2.726547646070194841e-01 1.370754537879236568e-01 6.759079838975393661e-01 6.298439210366704177e-01
2.950000000000000000e+02 3.311485764483750316e-01 1.779097471697902583e-02 -2.158792021485610862e-02 2.672253646323685117e-01 1.357036087476192754e-01 6.629360044489204240e-01 6.306549727648320669e-01
3.050000000000000000e+02 3.585454946071981452e-01 2.501301156800594255e-02 -1.784102992075284333e-02 2.692548384627990732e-01 1.366585987641461275e-01 6.467580011488619496e-01 6.372791671094295562e-01
3.150000000000000000e+02 3.803574007607707363e-01 3.547162064001848497e-02 -1.197620151155365416e-02 2.721293148905392090e-01 1.308497927637356784e-01 6.270458803871219455e-01 6.397662980192159177e-01
