# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 4.947526335090390304e-01 8.998991122070976179e-03 1.410591610287975422e-03 3.436846758543720126e-01 4.120709783995141554e-03 1.272136917337204909e-02 4.255793392683915322e-01
1.500000000000000000e+01 4.961741529354086189e-01 2.508816152036842662e-02 7.380512707472139562e-03 4.415519845328426674e-01 3.304155121934093664e-02 7.364077104733687817e-02 5.056834542577940406e-01
2.500000000000000000e+01 4.638061777080088044e-01 2.692049351370461724e-02 1.278325167322128843e-02 4.408278149639281440e-01 5.676370431218467905e-02 1.291871084228216060e-01 5.169105505473792217e-01
3.500000000000000000e+01 4.473593537012259813e-01 3.251469502386606508e-02 1.817871785471777274e-02 4.574494233031826673e-01 7.015254325516812051e-02 1.710613800178484578e-01 5.379350785111285393e-01
4.500000000000000000e+01 4.226532440322589013e-01 3.419957283705912093e-02 2.369027636872756207e-02 4.324302608614066235e-01 7.420558385053932504e-02 2.031533571844892361e-01 5.291184310390774082e-01
5.500000000000000000e+01 4.061345936513675592e-01 4.055919579580301304e-02 2.918799285585123998e-02 4.261142874975402117e-01 7.819420459374015753e-02 2.287465954696810411e-01 5.304977383092943644e-01
6.500000000000000000e+01 3.879892715470958930e-01 4.436681533846142944e-02 3.418837757590778570e-02 4.058246338308680867e-01 8.226799732118197928e-02 2.498831286194840851e-01 5.218485169987240324e-01
7.500000000000000000e+01 3.758693673857487760e-01 4.878785602968210150e-02 3.841293127611845187e-02 3.974361980108157555e-01 8.622514147329958523e-02 2.673556222389293358e-01 5.203305938177469336e-01
8.500000000000000000e+01 3.630551275945387291e-01 4.964688296123744710e-02 4.209387241250508310e-02 3.812122082720671989e-01 8.881207618800115999e-02 2.820826787268878033e-01 5.131750072967468101e-01
9.500000000000000000e+01 3.525617285299465498e-01 5.051896219582920761e-02 4.505284982445972863e-02 3.716229670979556698e-01 9.139149413857834692e-02 2.948565613646887962e-01 5.095206284962955356e-01
1.050000000000000000e+02 3.428442903969189381e-01 5.002848323092012883e-02 4.760130214680577398e-02 3.576661416769093549e-01 9.312073700805485743e-02 3.060527115024089806e-01 5.032815717881186091e-01
1.150000000000000000e+02 3.342193116184827284e-01 5.048161844855507396e-02 4.946676473138517799e-02 3.505446516516279032e-01 9.556362408142662912e-02 3.158701544378949011e-01 5.003170588540026831e-01
1.250000000000000000e+02 3.276914339268675036e-01 4.967616101501082237e-02 5.096536501245292616e-02 3.406751240018031646e-01 9.732932867400805044e-02 3.246226017034965494e-01 4.964945798160835810e-01
1.350000000000000000e+02 3.226349040017416070e-01 4.920980210347958989e-02 5.169167525767048854e-02 3.345590972330190760e-01 9.889368574968648851e-02 3.322957649046737738e-01 4.947448830697172006e-01
1.450000000000000000e+02 3.172063713253798212e-01 4.698532504611745847e-02 5.259306799259433340e-02 3.277544342992179116e-01 9.939006813790324246e-02 3.388566343196504627e-01 4.919087199721240422e-01
1.550000000000000000e+02 3.118514838364672692e-01 4.402070284727025579e-02 5.282462285014598302e-02 3.233852236125800417e-01 9.964861539365710286e-02 3.442831882130368837e-01 4.897599478310420418e-01
1.650000000000000000e+02 3.062428081156283177e-01 3.989638993411673273e-02 5.349439594277924370e-02 3.198019613198427868e-01 9.970433449031472495e-02 3.485966716419844347e-01 4.873207205387277696e-01
1.750000000000000000e+02 3.019929235265758627e-01 3.517848851893707468e-02 5.411491767737613978e-02 3.178471491015793515e-01 9.900217484650143673e-02 3.517373325551520491e-01 4.857887025916536317e-01
1.850000000000000000e+02 2.987915298830692290e-01 3.030042390432888949e-02 5.505420631132854764e-02 3.162219362122420385e-01 9.809407387657677335e-02 3.536781008170726825e-01 4.843457834561919473e-01
1.950000000000000000e+02 2.965487762788081572e-01 2.508185778330694615e-02 5.607015471526203415e-02 3.149050882005554053e-01 9.701079246955840452e-02 3.545757190066733400e-01 4.830147917430184235e-01
2.050000000000000000e+02 2.941946384070432408e-01 1.977393785727001030e-02 5.678339164351728363e-02 3.133532027955572841e-01 9.525623258056541143e-02 3.546949905328729558e-01 4.811214158677367125e-01
