# z uT vT wT
5.000000000000000000e+00 8.166004989674331346e-05 1.318632929778593013e-03 1.151046945185499933e-03
1.500000000000000000e+01 2.059863942104221343e-04 6.859566693651326583e-03 4.271140439185293694e-03
2.500000000000000000e+01 2.252005563507021872e-04 8.927247091532281020e-03 6.043194273568351996e-03
3.500000000000000000e+01 5.245491065600295941e-04 9.577442609558820333e-03 5.872550626973430457e-03
4.500000000000000000e+01 4.189079429292127846e-04 8.621972417361248309e-03 5.009909528772083301e-03
5.500000000000000000e+01 5.917127342646255443e-04 7.865803165676634942e-03 4.542738818319973573e-03
6.500000000000000000e+01 6.892088378284207551e-04 7.529916893552107519e-03 4.966434613007322460e-03
7.500000000000000000e+01 5.354459518147840604e-04 6.707163284497543072e-03 4.348028077090317078e-03
8.500000000000000000e+01 3.234016953830352956e-04 5.099069817381193456e-03 3.020894396147065768e-03
9.500000000000000000e+01 2.010090145891046227e-04 3.616547900665043752e-03 1.610011174276739258e-03
1.050000000000000000e+02 6.555789509683467432e-05 2.220011055383626537e-03 2.304810567761835720e-04
1.150000000000000000e+02 1.491853869311732173e-05 1.484772309134630959e-03 -1.919227977860882728e-04
1.250000000000000000e+02 -1.682085745256468780e-04 1.589852856140913694e-03 2.401944306165013576e-04
1.350000000000000000e+02 -3.428236421493195793e-04 1.500006233668928299e-03 4.440480046590851849e-04
1.450000000000000000e+02 -5.989343781871592914e-04 1.113070258134461364e-03 2.578381473329208000e-04
1.550000000000000000e+02 -7.202033943427704494e-04 7.279003816021353823e-04 -2.543870204561612491e-04
1.650000000000000000e+02 -8.013421466269036791e-04 1.561719465035460647e-04 -1.092043357777852490e-03
1.750000000000000000e+02 -7.695879951777740259e-04 -3.820398497901677918e-04 -1.372141929128911728e-03
1.850000000000000000e+02 -6.687567097188265195e-04 -3.740344368227434811e-04 -1.000276927560141572e-03
1.950000000000000000e+02 -6.046066774728864291e-04 -7.802391506238190357e-04 -1.207089765713626351e-03
2.050000000000000000e+02 -7.725893833390643341e-04 -1.627995338033594959e-03 -1.890702617423521996e-03
2.150000000000000000e+02 -8.855345723387473547e-04 -2.464594354834665196e-03 -2.543681894799565933e-03
2.250000000000000000e+02 -4.998022966390089665e-04 -3.280234210260506850e-03 -3.360662596057311519e-03
2.350000000000000000e+02 -4.541946477129097238e-04 -3.760395761249102527e-03 -4.164750000801944498e-03
2.450000000000000000e+02 -7.683198502624628140e-04 -3.734518289096028405e-03 -4.536315276659573688e-03
2.550000000000000000e+02 -1.274668948641869120e-03 -4.135643788402578076e-03 -4.522781142749076472e-03
2.650000000000000000e+02 -2.156792069531289404e-03 -4.621181714423586509e-03 -4.041064393805330821e-03
2.750000000000000000e+02 -3.202154853635738076e-03 -5.017207135681554624e-03 -3.825926768052512975e-03
2.850000000000000000e+02 -4.484209958464030650e-03 -6.429025219689753039e-03 -4.236724763129877738e-03
2.950000000000000000e+02 -7.008470551645771748e-03 -8.541253225729577778e-03 -4.046598222243878024e-03
3.050000000000000000e+02 -9.369145930830467123e-03 -1.189218359063724285e-02 -4.047093915232456533e-03
3.150000000000000000e+02 -1.235171489741886813e-02 -1.405691196887659880e-02 -2.954638503095846115e-03
3.250000000000000000e+02 -1.389978702719824044e-02 -1.394266074553749887e-02 -1.425094479317485239e-03
3.350000000000000000e+02 -1.467057362488248182e-02 -1.346584237494396520e-02 -5.501962191899397196e-04
3.450000000000000000e+02 -1.485383117378674157e-02 -1.321400971082402863e-02 -3.184085341478623933e-04
3.550000000000000000e+02 -1.736229355034159955e-02 -1.237107451981889553e-02 -9.609085821723995988e-04
3.650000000000000000e+02 -1.942851081347752445e-02 -1.111811954593893044e-02 -1.488591200423949618e-03
3.750000000000000000e+02 -1.741219644885062465e-02 -9.204138557852200794e-03 -3.871489588408762996e-04
3.850000000000000000e+02 -1.554939838670563526e-02 -8.801610761276980333e-03 -5.795797464487246510e-04
3.950000000000000000e+02 -1.370818888017474348e-02 -7.128990579758917936e-03 -2.362610422492332257e-04
4.050000000000000000e+02 -1.365819213916416239e-02 -2.776222432258880230e-03 -2.598335329898906164e-04
4.150000000000000000e+02 -1.453192657971620616e-02 -1.330684548052950191e-03 4.751390279739316214e-04
4.250000000000000000e+02 -1.271710323311242216e-02 4.548100165386261451e-04 1.038234924629266673e-03
4.350000000000000000e+02 -1.245485735501989863e-02 1.978021320242834800e-03 6.500198994442974148e-04
4.450000000000000000e+02 -1.288249791809651171e-02 3.130058597950418579e-03 5.370265339653018834e-05
4.550000000000000000e+02 -1.495106978985806523e-02 4.412472098110751043e-03 -3.339142334312513675e-04
4.650000000000000000e+02 -1.737494568130826256e-02 4.542499808000534725e-03 -6.928899887043634158e-04
4.750000000000000000e+02 -1.992018819135971813e-02 4.688093327589972457e-03 -4.914447956107590842e-04
4.850000000000000000e+02 -1.747074500906562605e-02 5.996471043919533554e-03 5.259681813192439241e-05
4.950000000000000000e+02 -1.557214904252565701e-02 3.868715009340008802e-03 -2.952811625477937954e-04
5.050000000000000000e+02 -1.658792447688955951e-02 5.678716247024620696e-03 -1.053779910131679353e-03
5.150000000000000000e+02 -1.712120556262134927e-02 4.571255561907429203e-03 -1.829872048381225424e-03
5.250000000000000000e+02 -1.392048219961649659e-02 4.247176348324868157e-03 -1.109687956352590913e-03
5.350000000000000000e+02 -9.738253077143353004e-03 3.411814452564696648e-03 -1.670478893409536110e-04
5.450000000000000000e+02 -7.731367827058089823e-03 2.347085803428182980e-03 -1.005092926848195163e-03
5.550000000000000000e+02 -9.325305685912586157e-03 2.231734092855897859e-03 -8.353293304821662619e-04
5.650000000000000000e+02 -7.792865315917163471e-03 2.899937508711806621e-03 -9.892458522686598671e-04
5.750000000000000000e+02 -8.313003496231553477e-03 3.218671489250771178e-03 -2.153035680108762468e-03
5.850000000000000000e+02 -7.192620546238539039e-03 2.995943302277257088e-03 -2.738023412707934253e-03
5.950000000000000000e+02 -8.277559622447593773e-03 4.264136728773671586e-03 -2.758692034835035552e-03
6.050000000000000000e+02 -8.989574836505252395e-03 6.385453976190222543e-03 -2.773479766238919238e-03
