# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 4.929541759927413835e-01 -6.665569158091091961e-02 2.250667545501438323e-04 2.642191590667109513e-01 5.774214825081532346e-03 1.232096051164762243e-02 3.847471477855499700e-01
1.500000000000000000e+01 5.174172682710913573e-01 -8.154626408060934584e-02 2.891444423880197394e-03 3.867304371298765919e-01 4.532252331010991342e-02 7.156262314191730312e-02 4.878551642714425984e-01
2.500000000000000000e+01 4.953282767352383265e-01 -6.497491425792190078e-02 1.127335581020685699e-02 3.982095317143041768e-01 7.203400326595746361e-02 1.253848836781412956e-01 5.094613460638418578e-01
3.500000000000000000e+01 4.963658526174417607e-01 -5.949070326207937798e-02 1.925560430512688118e-02 4.105165588533998822e-01 9.086456239404241964e-02 1.636178061855509958e-01 5.352501088281962360e-01
4.500000000000000000e+01 4.761727528566140899e-01 -5.128148611915762933e-02 2.980617218504911375e-02 3.850246533794501325e-01 9.913998666089701706e-02 1.932784708154934028e-01 5.272379385257788265e-01
5.500000000000000000e+01 4.606309508302432465e-01 -4.564347338796052173e-02 3.668599110462856389e-02 3.797045432305431456e-01 1.082988593968718244e-01 2.168859377390889021e-01 5.286107158999375777e-01
6.500000000000000000e+01 4.361745225185759134e-01 -3.675538762048990299e-02 4.426972300783233588e-02 3.596925709985314135e-01 1.122252146473790846e-01 2.376134308646907500e-01 5.167402621908989691e-01
7.500000000000000000e+01 4.270596191050000101e-01 -2.608578958266006761e-02 5.255314987316435371e-02 3.496742800828875342e-01 1.166966436739266533e-01 2.588054193631511568e-01 5.177696592755194338e-01
8.500000000000000000e+01 4.132328428305628298e-01 -1.101112015167965072e-02 5.752904475557400060e-02 3.410285794870306364e-01 1.261105931727121710e-01 2.806582996432651633e-01 5.174598609804292870e-01
9.500000000000000000e+01 4.045035485314054102e-01 2.969684640736405552e-03 6.062773488723187387e-02 3.384530399726434213e-01 1.349349481891052860e-01 3.010415211616598308e-01 5.219990548328543589e-01
1.050000000000000000e+02 3.998098041984315953e-01 2.169575643778080820e-02 6.728399698699055742e-02 3.441082867657480060e-01 1.485041823728776023e-01 3.178851911432557520e-01 5.309016410537177322e-01
1.150000000000000000e+02 3.942466800705661800e-01 4.412537827107614052e-02 7.254439352927741225e-02 3.364626726162881498e-01 1.575784618295233697e-01 3.313732111737869857e-01 5.310412819303206300e-01
1.250000000000000000e+02 3.902714196809417002e-01 6.254217068773594568e-02 7.732568066607020674e-02 3.298302536991018497e-01 1.644794759647258409e-01 3.430454603580246897e-01 5.315735668690341198e-01
1.350000000000000000e+02 3.915494168680369036e-01 7.038473353769589269e-02 7.799858322242381181e-02 3.177031294283756413e-01 1.647830125907334686e-01 3.515259378590740447e-01 5.303892420777432948e-01
1.450000000000000000e+02 3.932933845305879861e-01 7.558778949025471428e-02 7.949216776549199170e-02 3.155339003854761293e-01 1.692236989372057354e-01 3.564053377154433599e-01 5.326163113157538209e-01
1.550000000000000000e+02 3.873672114499709940e-01 9.060946848035321410e-02 8.348427628379284648e-02 3.208842458220567129e-01 1.734057014245973249e-01 3.596822769813438070e-01 5.339668671266857292e-01
1.650000000000000000e+02 3.854478264544304311e-01 1.055097802534726570e-01 8.516750525062236066e-02 3.303727460031892216e-01 1.782935418878087708e-01 3.610960667118958689e-01 5.384583195847577608e-01
1.750000000000000000e+02 3.841514818536321263e-01 1.130574509316500942e-01 8.484025043252067799e-02 3.411754948459985171e-01 1.822506881880234797e-01 3.605535813343931362e-01 5.429402790170119175e-01
1.850000000000000000e+02 3.772005963766844050e-01 1.158439704246059243e-01 8.225626212430196815e-02 3.533537857682745309e-01 1.842983224120879060e-01 3.589100853636362776e-01 5.447322337542975790e-01
1.950000000000000000e+02 3.666533215916698007e-01 1.159215332754788275e-01 7.952755488797444428e-02 3.652897651660054756e-01 1.852475252622381441e-01 3.553015655948534302e-01 5.436223261762643810e-01
2.050000000000000000e+02 3.625746297379962013e-01 1.091937803529430262e-01 7.749111195329758117e-02 3.620481865662343868e-01 1.797661950400277764e-01 3.497457208780949678e-01 5.371842685911627502e-01
2.150000000000000000e+02 3.577769009694166669e-01 9.858277051269256908e-02 7.384477904506644985e-02 3.597896588382097915e-01 1.734106535500289925e-01 3.431880340174385813e-01 5.303772969125324366e-01
2.250000000000000000e+02 3.551920834671434268e-01 8.611966837375367723e-02 7.106302431368759220e-02 3.490592959772028658e-01 1.661828142877689873e-01 3.366908491023897776e-01 5.204711142733680074e-01
2.350000000000000000e+02 3.487354240332937727e-01 7.224299975357437176e-02 6.757967029406490578e-02 3.514765152440425533e-01 1.583155111082383826e-01 3.304526111522708143e-01 5.153322752148035146e-01
2.450000000000000000e+02 3.436826858771014903e-01 6.181240009052144796e-02 6.743901079128053477e-02 3.499062963854452923e-01 1.456446837633867952e-01 3.215529894429797197e-01 5.075709858527632790e-01
2.550000000000000000e+02 3.361342906298155908e-01 5.225308806750882107e-02 6.450004127771614970e-02 3.525216877430643048e-01 1.413334534788168173e-01 3.099310374684877689e-01 4.992935079206838322e-01
2.650000000000000000e+02 3.313524836088739822e-01 3.472435613948743338e-02 5.984246573257628876e-02 3.539603290172498862e-01 1.385385618321084422e-01 2.987139313368982196e-01 4.920133719815110718e-01
2.750000000000000000e+02 3.293927125377635878e-01 1.532403896166826054e-02 5.434104667243575687e-02 3.550222225645346397e-01 1.334916854420440946e-01 2.887380018277662108e-01 4.865764684650322192e-01
2.850000000000000000e+02 3.312083405077103637e-01 1.124666102200253146e-05 5.080213878608340339e-02 3.568334986394009478e-01 1.256558885010946591e-01 2.782661440860174640e-01 4.831539916165643600e-01
2.950000000000000000e+02 3.329631628783175090e-01 -2.036526845759619592e-02 4.709545489810690322e-02 3.562656410271009544e-01 1.143471454559295691e-01 2.660399941022115189e-01 4.776343990038149911e-01
3.050000000000000000e+02 3.447474701189665036e-01 -3.303574552465649711e-02 4.530792832155213640e-02 3.472026101869475356e-01 1.017038878318105438e-01 2.517105016760645686e-01 4.718302909909892762e-01
3.150000000000000000e+02 3.585374325961273589e-01 -4.346652297831421485e-02 4.313711538418564528e-02 3.441830090368204753e-01 9.049207955683238880e-02 2.383749356556498777e-01 4.705476886442988560e-01
3.250000000000000000e+02 3.725296604553877122e-01 -4.677793412751757307e-02 4.226945387980840518e-02 3.343650654126854582e-01 7.733069992384908331e-02 2.275099125590659133e-01 4.672023192135695280e-01
3.350000000000000000e+02 3.712304948245598313e-01 -4.950822660826491306e-02 4.013224435874879897e-02 3.229711463259329340e-01 6.555402609999626262e-02 2.179926754339215900e-01 4.560971582922072054e-01
3.450000000000000000e+02 3.822013243932266269e-01 -5.484763105339680866e-02 3.434299404886269336e-02 3.137302265205451079e-01 5.627759050229048932e-02 2.079613376899856758e-01 4.519464443018787470e-01
3.550000000000000000e+02 3.929744930708121142e-01 -5.270683606496562312e-02 3.009101607575751652e-02 3.149767078795350228e-01 4.799797240960267108e-02 1.960930287654658877e-01 4.520221148579064985e-01
3.650000000000000000e+02 4.116028796653469213e-01 -4.553177793597450174e-02 2.766275675822404967e-02 3.124043541690079140e-01 4.002299868116007686e-02 1.833160006659841912e-01 4.536616172501695132e-01
3.750000000000000000e+02 4.181677104627626873e-01 -3.812663466727868322e-02 2.908917205113271606e-02 3.091495646428757960e-01 3.131657600651214374e-02 1.717556474076376016e-01 4.495364612566380424e-01
3.850000000000000000e+02 4.083179890854674032e-01 -2.741345643352445863e-02 3.021910097806927015e-02 2.989046978723600700e-01 2.336269213354485313e-02 1.606654113227635738e-01 4.339440491402955513e-01
3.950000000000000000e+02 3.748434120019917826e-01 -2.207207083024791475e-02 3.477402799520553506e-02 2.822587215427183605e-01 1.575633535133093982e-02 1.492020262363019101e-01 4.031520798905060543e-01
4.050000000000000000e+02 3.417766724126863331e-01 -1.124860632676093555e-02 4.011073643117111370e-02 2.490994165212778166e-01 5.892182400185231456e-03 1.368619555092388251e-01 3.638690222216015013e-01
4.150000000000000000e+02 2.969366091342994229e-01 -2.153826512228066998e-03 3.554059809172657042e-02 2.298933933301731403e-01 8.504467772571435574e-04 1.230377033084882471e-01 3.249338528864804121e-01
4.250000000000000000e+02 2.587789608236056305e-01 -1.041362673110238685e-04 3.106408388956170136e-02 2.038019934917245646e-01 -5.988097640037862504e-03 1.087143383929619206e-01 2.856476463541460786e-01
4.350000000000000000e+02 2.142039089637312599e-01 -3.070433794426079624e-03 2.365209093963689321e-02 1.847930595155612976e-01 -5.857278504386305776e-03 9.479877533094141495e-02 2.468978719051169723e-01
