# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 2.573023367825315044e-01 -1.138075693587307490e-03 1.340113944181174199e-03 3.414955633671827862e-01 1.647591921142652776e-04 1.489118775418624141e-02 3.068445439519502660e-01
1.500000000000000000e+01 2.239997320525720093e-01 -6.880388337977075448e-03 1.037990466038075932e-02 2.844141947728333619e-01 6.310605818649679026e-04 8.085812983656562314e-02 2.946360283309854555e-01
2.500000000000000000e+01 1.882690239395528320e-01 -4.192773258504237446e-03 2.137408275353445269e-02 2.286193429410832978e-01 1.512873576617638181e-02 1.415946933952390019e-01 2.792415301379375658e-01
3.500000000000000000e+01 1.642696984838244445e-01 2.083199458200129302e-03 3.562525990528795511e-02 1.989277671660494851e-01 2.944519485393608596e-02 1.928591517489551266e-01 2.780283086994145281e-01
4.500000000000000000e+01 1.565171263694272730e-01 5.800076085341970833e-03 4.865354056122737220e-02 1.748666661694522062e-01 3.101114906277626510e-02 2.344333187762618065e-01 2.829085556575706706e-01
5.500000000000000000e+01 1.625167104645365013e-01 6.924501141055404776e-03 6.419291827470012535e-02 1.556848681723093653e-01 3.035460099162879538e-02 2.668864678107246702e-01 2.925440232237852545e-01
6.500000000000000000e+01 1.724452625161237984e-01 4.746758654506888150e-03 7.316147721740569321e-02 1.422814339037040410e-01 2.627297092886155677e-02 2.902624753126364365e-01 3.024945858662321241e-01
7.500000000000000000e+01 1.785873358887758999e-01 3.202091012414919578e-03 8.442235678388262943e-02 1.351728362546344431e-01 2.592949831575794284e-02 3.051963910393981072e-01 3.094782815914042251e-01
8.500000000000000000e+01 1.839247510875192115e-01 5.015140225039101899e-04 8.968427654901982293e-02 1.337367646394200804e-01 2.680053382673255880e-02 3.137508170914438677e-01 3.157061664091915798e-01
9.500000000000000000e+01 1.862579302037463136e-01 6.912385376510248817e-04 9.658078712475189065e-02 1.333786160423962031e-01 2.611311907038828609e-02 3.201182022282668682e-01 3.198773742372046924e-01
1.050000000000000000e+02 1.951674318172060552e-01 -1.511819905447164478e-03 1.033009915662411321e-01 1.317948945653420190e-01 2.264292160151869585e-02 3.253184569489196987e-01 3.261403916657338864e-01
1.150000000000000000e+02 2.048204974677345080e-01 -3.067115357511773690e-03 1.074717885581099042e-01 1.301162471118784136e-01 1.771726258774769872e-02 3.279763281503737526e-01 3.314565363649933372e-01
1.250000000000000000e+02 2.046827503981438756e-01 -6.095030865847001281e-03 1.094127810696867709e-01 1.275014584576015519e-01 1.318753002423505780e-02 3.271113906392208448e-01 3.296477997474831501e-01
1.350000000000000000e+02 2.076174387690923329e-01 -5.111946400940944532e-03 1.111694253955407136e-01 1.253345492002053141e-01 8.326822696340361457e-03 3.220877975930676040e-01 3.275198927811826533e-01
1.450000000000000000e+02 2.093787053737388160e-01 -9.338395957030872288e-03 1.107279833872315267e-01 1.229820593118965133e-01 2.462162932152245527e-03 3.152462472750888756e-01 3.238035059803621163e-01
1.550000000000000000e+02 2.102632915011234949e-01 -1.139618000925089573e-02 1.087999314922283023e-01 1.224583178409895945e-01 -2.867483214549312008e-03 3.074785538034808807e-01 3.201000815727970128e-01
1.650000000000000000e+02 2.073665677661521711e-01 -1.223635261462564447e-02 1.056706228724284546e-01 1.236138903720127302e-01 -8.007941806568677490e-03 2.985266447499894116e-01 3.147535514440771287e-01
1.750000000000000000e+02 2.101773072615601146e-01 -1.400943371532628080e-02 1.045213696305634654e-01 1.253984793210470017e-01 -1.306350682195700497e-02 2.896252280550054570e-01 3.126005073188062866e-01
1.850000000000000000e+02 2.062930294639805928e-01 -1.368178726393195696e-02 9.980991149466411638e-02 1.216774246809991800e-01 -1.610171480828012300e-02 2.832869031162189577e-01 3.056286786305993930e-01
1.950000000000000000e+02 2.044864094616995476e-01 -1.529588203462173279e-02 9.646826425322369003e-02 1.230437034826679793e-01 -2.095593511913344462e-02 2.790806658380449723e-01 3.033053893912062149e-01
2.050000000000000000e+02 1.998750261489211089e-01 -1.462484270850265486e-02 9.257107121783905712e-02 1.187710132681982500e-01 -2.359650322641769146e-02 2.752289405936691469e-01 2.969374900053942667e-01
2.150000000000000000e+02 2.002045173278525214e-01 -1.385918494119343404e-02 9.244672335176722100e-02 1.192552412288487573e-01 -2.283884732478084004e-02 2.709606680516284394e-01 2.952102133041648591e-01
2.250000000000000000e+02 2.032364784346989417e-01 -1.393892667197215232e-02 9.623515385596684291e-02 1.221415143170156287e-01 -2.014530974909471694e-02 2.671141212982743873e-01 2.962460570249945135e-01
2.350000000000000000e+02 2.068096621041480565e-01 -1.199375233574776975e-02 9.492088569117351771e-02 1.224715400936727538e-01 -1.761612269086121688e-02 2.627972301121409560e-01 2.960392161549808554e-01
2.450000000000000000e+02 2.015010120544070416e-01 -9.446880546940436899e-03 9.148332486159813093e-02 1.242876562915289362e-01 -1.458074811959440484e-02 2.573900378544959899e-01 2.915893531002159977e-01
2.550000000000000000e+02 1.974672991937178046e-01 -1.003585230507530665e-02 8.707306888111593368e-02 1.227860853131144819e-01 -1.574566814008111423e-02 2.500961219189501428e-01 2.851747532128912077e-01
2.650000000000000000e+02 1.973259384356790269e-01 -1.167033193624406918e-02 8.687572526469736212e-02 1.194333202860210497e-01 -1.719313368054175076e-02 2.413201034265887723e-01 2.790396810741444522e-01
2.750000000000000000e+02 1.996023577435128149e-01 -9.588152284829065675e-03 8.500812396144896699e-02 1.162337456149445947e-01 -1.936150299527385210e-02 2.328501356283462775e-01 2.743431194934018436e-01
2.850000000000000000e+02 2.006286671255374521e-01 -1.259804905476126502e-02 8.178581897557953007e-02 1.156704432050011111e-01 -2.041310622897912069e-02 2.243979118197307887e-01 2.703485110751346898e-01
2.950000000000000000e+02 1.977414018388524708e-01 -1.374673754485580476e-02 7.702857036001051205e-02 1.102724979978348119e-01 -1.794028612106708664e-02 2.172416994723267991e-01 2.626277996545069993e-01
3.050000000000000000e+02 1.987556074689912911e-01 -1.058472506012402524e-02 7.269913331940211498e-02 1.086918233372902443e-01 -1.587330898488234845e-02 2.111593406741318069e-01 2.593033857402066711e-01
3.150000000000000000e+02 1.967968827252699060e-01 -3.471839690402278751e-03 6.693556279537526965e-02 1.091005035400392786e-01 -1.247869259350159812e-02 2.037031561992984352e-01 2.548002712323038099e-01
3.250000000000000000e+02 1.887283863798511208e-01 -2.844988088889238535e-03 6.034652033884516792e-02 1.059517136304006513e-01 -7.849758660401622359e-03 1.950378982180223653e-01 2.448589991141370825e-01
3.350000000000000000e+02 1.805800707538644523e-01 -4.825838187145946138e-03 5.668768540383345433e-02 1.043741796252846965e-01 -5.813895054353859435e-03 1.867488424058544039e-01 2.358515463925017763e-01
3.450000000000000000e+02 1.773691901815380445e-01 -3.898146917396402237e-03 5.416224525683007579e-02 1.026417043144859098e-01 -4.460179775884186640e-03 1.776126277771367667e-01 2.288117611365803605e-01
3.550000000000000000e+02 1.712564925359817969e-01 -3.894571131609096768e-03 4.837954900694685367e-02 1.060912991153134949e-01 -4.357420912466003667e-03 1.676724142024505204e-01 2.225101029268728992e-01
3.650000000000000000e+02 1.581137076809704667e-01 -4.910751582963885156e-03 4.286748158412589937e-02 1.093325359452200496e-01 -2.327939578037747665e-03 1.591007058717390232e-01 2.132734747489647698e-01
3.750000000000000000e+02 1.430740927854445010e-01 -7.064201252446486445e-03 3.720423991554626386e-02 1.078347118510595976e-01 -6.529271441709198363e-05 1.515652995323435448e-01 2.012370520844238286e-01
3.850000000000000000e+02 1.290478968261824233e-01 -7.775926727908373179e-03 2.930122215399878077e-02 1.056748771597224856e-01 1.030929691771462469e-03 1.438828428937642123e-01 1.893028084398345467e-01
3.950000000000000000e+02 1.152232384487598127e-01 -8.668199545212676785e-03 2.234289235263702683e-02 1.055201872041853645e-01 4.018221574332282893e-03 1.361667262572741066e-01 1.784550759551096488e-01
4.050000000000000000e+02 1.037736941967935256e-01 -6.578666178691855090e-03 1.501171084394300158e-02 1.046460822930736223e-01 6.604054482491477154e-03 1.285715607125752502e-01 1.684956686012211990e-01
4.150000000000000000e+02 9.600785021832923538e-02 -5.444915742483662918e-03 9.500615597889280201e-03 9.996859183983809738e-02 8.048781018597446144e-03 1.207875863172103159e-01 1.583820141876888243e-01
4.250000000000000000e+02 9.268168669018936323e-02 -4.549394011580195143e-03 6.840136170493517007e-03 9.879315420674611437e-02 8.593289661197909407e-03 1.128241581003167349e-01 1.521494994986261062e-01
4.350000000000000000e+02 8.581283321888780180e-02 -5.790172317420990214e-03 5.576940096203917945e-03 9.462011530102931722e-02 1.021846305211442790e-02 1.048919856166794506e-01 1.426624670682982710e-01
4.450000000000000000e+02 7.987798342659760409e-02 -4.745955965721257788e-03 6.906226977445044726e-03 8.995948231074214763e-02 1.185767341321150234e-02 9.654103554294386769e-02 1.331892506401418097e-01
4.550000000000000000e+02 7.694102944680059064e-02 -7.825003526475384635e-03 4.992571164524013672e-03 9.387801615559730750e-02 1.075128170660677798e-02 8.823638813945673676e-02 1.295277168709273174e-01
4.650000000000000000e+02 7.648671942192129813e-02 -9.449390311131069045e-03 5.242039486668369219e-03 9.435576815896888625e-02 1.050771086236481668e-02 8.027699881052849373e-02 1.255597431957093391e-01
4.750000000000000000e+02 9.065373985801526702e-02 -1.802590913367989670e-02 2.747331461095567536e-03 9.740395872387905274e-02 8.614171950438145181e-03 7.143498253532223896e-02 1.297463405586082863e-01
4.850000000000000000e+02 1.091651264878606559e-01 -2.273446335544795915e-02 1.037524352839241286e-03 9.531257598585728130e-02 7.258445978034440416e-03 6.253724040107830340e-02 1.335074714373981064e-01
4.950000000000000000e+02 1.316713872430408105e-01 -2.626532252046603899e-02 -4.953492211317995749e-04 8.643155668365221089e-02 4.750674161471945926e-03 5.423668789755856784e-02 1.361698159121257912e-01
5.050000000000000000e+02 1.348112516657185844e-01 -3.214455642417003017e-02 -6.011622808729513365e-04 8.286034100850007966e-02 -4.127332063994500829e-04 4.770792766613494301e-02 1.326897601701768070e-01
5.150000000000000000e+02 1.302752977275964397e-01 -3.444035251545338183e-02 -4.411872376135449886e-03 8.590925556469025670e-02 4.640024440153346251e-04 4.570496155001160798e-02 1.309447574211491383e-01
5.250000000000000000e+02 1.118729861378133517e-01 -3.300613674519271845e-02 -1.070134008753625618e-02 7.923045538099596219e-02 1.244681072900139787e-04 4.585632131756152419e-02 1.184798814181854121e-01
5.350000000000000000e+02 8.436536740844999271e-02 -2.068701249006266521e-02 -1.267923910678286914e-02 6.666206524901731323e-02 9.779412773751508363e-05 4.363479900507869630e-02 9.733111583127300459e-02
5.450000000000000000e+02 6.119388361543570687e-02 -1.416321655290033940e-02 -6.663823954603835358e-03 5.494355417363627758e-02 -2.890717613075351015e-03 3.873089805786177064e-02 7.743416792346688449e-02
5.550000000000000000e+02 4.385539255894925492e-02 -9.918478605769234790e-03 1.993401454543445098e-03 4.774685952503185393e-02 -3.911838310745747657e-03 3.103918402905593218e-02 6.132071805651852225e-02
5.650000000000000000e+02 2.847949335620977157e-02 -9.357763800974050819e-03 3.506158847261283372e-03 4.422399875939393710e-02 -1.533116270621851917e-03 2.441192773357730994e-02 4.855770992459050583e-02
5.750000000000000000e+02 2.378452603906903995e-02 -1.020445133218480030e-02 -8.899626897590497913e-04 3.805313120703281149e-02 2.566197318823157207e-03 2.028367501389369276e-02 4.106066612999777210e-02
5.850000000000000000e+02 2.302862219882541306e-02 -9.592965028672385819e-03 -1.917351418151300559e-03 3.140105415116317689e-02 3.125843921038672091e-03 1.762131453106620393e-02 3.602549544052739694e-02
5.950000000000000000e+02 2.160235269013923570e-02 -7.524577035490159597e-03 -4.437281198362398073e-03 2.353505552719373922e-02 2.382269097622691408e-03 1.523167702561690519e-02 3.018454262147493919e-02
6.050000000000000000e+02 1.596930820683982455e-02 -1.885436398807120457e-03 -1.962203194373778395e-03 1.739182989855794087e-02 2.515809325315578222e-03 1.340067573546839877e-02 2.338090692043308383e-02
6.150000000000000000e+02 1.494088006002048177e-02 1.717960293876713476e-03 -7.594820303856500681e-04 1.549088456654050885e-02 1.452424878603656745e-03 1.179809175408651385e-02 2.111492819032375137e-02
6.250000000000000000e+02 1.858596737533122975e-02 5.236540159006674612e-03 9.363021027105863144e-04 1.404385131407778417e-02 1.059070936271659224e-03 9.374783967875794516e-03 2.100230132864240595e-02
6.350000000000000000e+02 8.580219164416388530e-03 -6.723316117775047108e-04 -9.225619024406852414e-04 1.165807146376927374e-02 2.145969056357533832e-03 6.998849780633582644e-03 1.361857020440962289e-02
6.450000000000000000e+02 7.336413890154117046e-03 -5.556676803936020596e-04 -3.881485693423060998e-04 6.495190761333797733e-03 1.158055937902914903e-03 5.897751996166490998e-03 9.864678323827202888e-03
6.550000000000000000e+02 9.532663934914357984e-03 1.315763222272991638e-03 -7.143473443241453100e-04 4.585796720258004770e-03 8.439597257326455571e-04 5.027324309137009076e-03 9.572892482154687216e-03
6.650000000000000000e+02 7.019247379913875692e-03 -4.889746952767307043e-04 -7.847668697196893885e-04 3.132434229385163554e-03 3.276092879486000500e-04 4.031032280402156720e-03 7.091356944850597983e-03
6.750000000000000000e+02 6.120739435046397385e-03 -1.412820363799951063e-03 -5.589405398835265142e-04 3.719527125945102687e-03 7.163174608046094828e-04 3.332684568766718872e-03 6.586475564879109255e-03
6.850000000000000000e+02 6.185469625800472070e-03 1.431849178103126172e-04 -2.524906684847731415e-04 2.980213754228379190e-03 9.838753047759179853e-04 2.909758569041878858e-03 6.037720974535365492e-03
