# z u v w uhoriz
5.000000000000000000e+00 2.517345682367639476e-02 -4.266470705106740091e+00 -3.754757152679362463e-08 4.266544969933219633e+00
1.500000000000000000e+01 2.309419318234669921e-02 -4.226607130582226368e+00 -5.969960793867466176e-08 4.226670223479383814e+00
2.500000000000000000e+01 2.054036732957788616e-02 -4.196525596661509816e+00 -7.264989755350477251e-08 4.196575864931465283e+00
3.500000000000000000e+01 1.904824108177995481e-02 -4.221701163791965250e+00 -7.912973907504952856e-08 4.221744136236911693e+00
4.500000000000000000e+01 1.738177428697974120e-02 -4.243331325026504786e+00 -8.179481491747262982e-08 4.243366924981689436e+00
5.500000000000000000e+01 1.554964353604662217e-02 -4.262303799804020521e+00 -8.186119089564346197e-08 4.262332163644439120e+00
6.500000000000000000e+01 1.356735250864287909e-02 -4.280492553591269456e+00 -8.064328538236823947e-08 4.280514054924291933e+00
7.500000000000000000e+01 1.138674431210980227e-02 -4.298098950168279586e+00 -7.872562351182890486e-08 4.298114033315507676e+00
8.500000000000000000e+01 8.864416339505905990e-03 -4.313248154705549453e+00 -7.684363578470464577e-08 4.313257263594169721e+00
9.500000000000000000e+01 6.153335819319118855e-03 -4.326009228137185580e+00 -7.494278814388576142e-08 4.326013604401839352e+00
1.050000000000000000e+02 3.362045948361948138e-03 -4.338433380620914548e+00 -7.306329681146155931e-08 4.338434683320561369e+00
1.150000000000000000e+02 5.021926391648241957e-04 -4.350536506441187612e+00 -7.107851277816756791e-08 4.350536535425825413e+00
1.250000000000000000e+02 -2.581732920363200359e-03 -4.362504756236824655e+00 -6.944012718057620369e-08 4.362505520172300422e+00
1.350000000000000000e+02 -5.836720084712023957e-03 -4.374273474868448197e+00 -6.917537491250351433e-08 4.374277368919240239e+00
1.450000000000000000e+02 -9.100851230680431433e-03 -4.384821046578525561e+00 -6.700909658431178751e-08 4.384830491137726938e+00
1.550000000000000000e+02 -1.245834078549179318e-02 -4.394167206827252592e+00 -6.438976657324048674e-08 4.394184867732711552e+00
1.650000000000000000e+02 -1.601319142309309482e-02 -4.402994322421536211e+00 -5.928378358630726293e-08 4.403023441406578975e+00
1.750000000000000000e+02 -1.965160297620603333e-02 -4.411273638162026778e+00 -5.800250608831164317e-08 4.411317410507066938e+00
