# z uT vT wT
5.000000000000000000e+00 3.667317541620767132e-03 -2.853904103876074398e-03 4.219798695284967052e-03
1.500000000000000000e+01 7.681103771331183709e-03 5.311548277819231299e-03 1.483653830350845082e-02
2.500000000000000000e+01 9.238018588156114708e-03 9.002415506028397726e-03 2.068170575737548339e-02
3.500000000000000000e+01 9.936473903351311643e-03 1.088189074338502017e-02 2.266107836883395066e-02
4.500000000000000000e+01 1.035839303535446114e-02 1.057846827107215490e-02 2.490214933670516564e-02
5.500000000000000000e+01 1.083642886739462352e-02 1.067325366101173900e-02 2.619292708258848593e-02
6.500000000000000000e+01 1.101649455139289656e-02 1.056097782337535665e-02 2.756018218624255167e-02
7.500000000000000000e+01 1.131710123141941443e-02 1.067702003847424523e-02 2.853122844866102029e-02
8.500000000000000000e+01 1.124336042077276644e-02 1.053318205092025443e-02 2.947164762366891871e-02
9.500000000000000000e+01 1.118220251423591126e-02 1.042866454294507847e-02 3.019179768497844835e-02
1.050000000000000000e+02 1.091882148650897416e-02 1.015762808877874838e-02 3.075042759924396379e-02
1.150000000000000000e+02 1.084127280130546371e-02 9.943901792228924605e-03 3.118763826284529431e-02
1.250000000000000000e+02 1.063993152207674646e-02 9.655924423527827150e-03 3.165286560048503200e-02
1.350000000000000000e+02 1.039426286057412545e-02 9.439689191182697517e-03 3.191051285452860264e-02
1.450000000000000000e+02 1.002231735294894892e-02 9.154193533552342638e-03 3.190004535803985658e-02
1.550000000000000000e+02 9.756653251892535156e-03 8.919821199668281561e-03 3.183289888175118432e-02
1.650000000000000000e+02 9.466133686464020883e-03 8.761394122721834904e-03 3.175097933264098282e-02
1.750000000000000000e+02 9.222187302511650892e-03 8.533144569429643514e-03 3.138597976853815114e-02
1.850000000000000000e+02 9.058950950436513855e-03 8.260275035870982482e-03 3.074703013569653892e-02
1.950000000000000000e+02 8.985448037681253997e-03 8.011058740817471324e-03 3.016052643635890734e-02
2.050000000000000000e+02 8.923087251897438357e-03 7.814578564474166170e-03 2.968811602193766053e-02
2.150000000000000000e+02 8.923789954409172900e-03 7.693634296363710892e-03 2.939911601123991122e-02
2.250000000000000000e+02 8.983011506610951921e-03 7.637309813729867454e-03 2.932573523136036697e-02
2.350000000000000000e+02 9.108625602876318714e-03 7.552735080031766461e-03 2.913521351552465430e-02
2.450000000000000000e+02 9.175258589597092007e-03 7.323462192391295804e-03 2.874170286012804262e-02
2.550000000000000000e+02 9.214903881027443691e-03 7.123397139298743609e-03 2.803029757612594819e-02
2.650000000000000000e+02 9.198497292020638497e-03 6.918013124739211782e-03 2.696246688980796780e-02
2.750000000000000000e+02 9.153507934424254949e-03 6.723076854093083289e-03 2.586045211584552320e-02
2.850000000000000000e+02 9.128528855571022352e-03 6.543697712651519623e-03 2.477024189476221758e-02
2.950000000000000000e+02 9.140413024751953969e-03 6.417826985044698326e-03 2.366559562866656780e-02
3.050000000000000000e+02 9.140239356984334110e-03 6.309676682874157568e-03 2.254587803029937942e-02
3.150000000000000000e+02 9.076545315750229881e-03 6.241531169558373233e-03 2.127668114017867984e-02
3.250000000000000000e+02 8.902691553240912187e-03 6.252715531854816967e-03 1.980859506345174562e-02
3.350000000000000000e+02 8.599012130815927163e-03 6.332846613438259872e-03 1.815619830649052927e-02
