# z uu uv uw vv vw ww TKE
5.000000000000000000e+00 6.860754295696029625e-02 -1.835088406565590132e-03 6.704030636070808366e-04 4.955763363009670769e-02 2.083210859039379831e-03 5.023002412604540314e-03 6.159408949983077169e-02
1.500000000000000000e+01 6.532998835848717600e-02 5.448028650634621425e-03 4.692998695128129845e-03 8.508628126668348057e-02 1.636034141245375564e-02 2.773303524422212132e-02 8.907465243469639415e-02
2.500000000000000000e+01 6.554916583050950096e-02 9.242765696688750102e-03 7.660815220570467779e-03 9.747003579380299210e-02 2.776477477150521636e-02 4.508780061755547630e-02 1.040535011209339777e-01
3.500000000000000000e+01 6.940375072071436335e-02 1.240379139932277185e-02 9.619038140106367374e-03 1.092474271324125473e-01 3.328618925490280794e-02 5.401955983164206943e-02 1.163353688423844901e-01
4.500000000000000000e+01 7.378865111003266031e-02 1.337574024029833906e-02 1.151798560794183718e-02 1.090588480130320059e-01 3.346193034507891767e-02 5.755332061205583466e-02 1.202004098675602539e-01
5.500000000000000000e+01 7.930890935599284319e-02 1.527450590041782436e-02 1.316073142548355827e-02 1.115327407492315293e-01 3.299539648736189018e-02 5.797054531998204613e-02 1.244060977126032058e-01
6.500000000000000000e+01 8.471444281423463896e-02 1.728719570629789690e-02 1.484550751967119407e-02 1.149519553130475824e-01 3.264874151192552476e-02 5.673231948581840267e-02 1.281993588065503120e-01
7.500000000000000000e+01 9.021606395591795502e-02 2.046701710904113430e-02 1.693217535246983874e-02 1.194616566043856937e-01 3.217335783529617910e-02 5.469587992165874518e-02 1.321868002409812004e-01
8.500000000000000000e+01 9.687231557242129143e-02 2.597645644694982978e-02 2.004025721902867943e-02 1.251655774735241644e-01 3.256839915911993039e-02 5.231866533666805485e-02 1.371782791913067623e-01
9.500000000000000000e+01 1.013103591501852418e-01 3.015849683662426978e-02 2.169798348930396595e-02 1.266925842225636589e-01 3.165772208885273692e-02 4.978748924991353159e-02 1.388952163113312266e-01
1.050000000000000000e+02 1.027523081997426119e-01 3.322349614571579873e-02 2.232739169695877046e-02 1.248101307538701382e-01 2.970889233520455225e-02 4.723300536862706789e-02 1.373977221611198951e-01
1.150000000000000000e+02 1.017656974787365665e-01 3.385235939986934450e-02 2.160951167050463237e-02 1.177524233284291122e-01 2.617520039335357110e-02 4.451275625333078745e-02 1.320154385302482192e-01
1.250000000000000000e+02 9.880926936599310206e-02 3.367718174097210360e-02 1.958298168376068973e-02 1.070639606568962593e-01 2.156166728232146099e-02 4.162612559266709589e-02 1.237496778077782356e-01
1.350000000000000000e+02 9.390181285870859151e-02 3.224323417597165647e-02 1.689814464700625102e-02 9.367522117240789647e-02 1.667563705840473948e-02 3.906002296058540962e-02 1.133185284958509453e-01
1.450000000000000000e+02 8.709296483165573921e-02 2.952730051515169846e-02 1.413669173402698313e-02 7.950085338293749748e-02 1.209981891232547388e-02 3.691402942437365525e-02 1.017539238194834494e-01
1.550000000000000000e+02 7.582371112386503131e-02 2.482947148230407047e-02 9.682870165195043080e-03 6.514319863376387409e-02 7.624300498525688266e-03 3.460732755062446986e-02 8.778711865412669457e-02
1.650000000000000000e+02 6.085786802901316239e-02 1.831857939440583935e-02 3.393162484710177292e-03 5.084493630209570292e-02 3.362928714692667732e-03 3.168164419452057512e-02 7.169222426281471328e-02
1.750000000000000000e+02 4.608296524157961399e-02 1.198909555111205699e-02 3.157798963336092501e-04 3.868664973114067929e-02 1.334946576172690554e-03 2.801632846283087439e-02 5.639297171777558210e-02
1.850000000000000000e+02 3.570589630513710394e-02 7.227233630713199991e-03 -5.882283182642542452e-04 2.911721177103048994e-02 9.104545340067885439e-04 2.359542758483099481e-02 4.420926783049929087e-02
1.950000000000000000e+02 2.924100744639462207e-02 3.876473038698887916e-03 1.961172300093296092e-04 2.293775506527045288e-02 1.061348608100886205e-03 1.884642344122115440e-02 3.551259297644311641e-02
2.050000000000000000e+02 2.840066648696150733e-02 1.842404696080632764e-03 2.295653120691546530e-03 1.999343262598271553e-02 1.529524842247186262e-03 1.482519026052131830e-02 3.160964468673276712e-02
2.150000000000000000e+02 2.901592867600917211e-02 1.469989008434551339e-03 2.625599116896397238e-03 1.766343605262172406e-02 1.544626599558161480e-03 1.200959591847533536e-02 2.934448032355311403e-02
2.250000000000000000e+02 2.624311501952444545e-02 1.135173587866492853e-03 1.861113070536534906e-03 1.551381841886590417e-02 1.203657959514199335e-03 1.015154812076680610e-02 2.595424077957857872e-02
2.350000000000000000e+02 2.353157234824073546e-02 6.916225599753243834e-04 1.300303273275951830e-03 1.367383934263225430e-02 8.986597535697985785e-04 8.809275916565021888e-03 2.300734380371900756e-02
2.450000000000000000e+02 2.154600664634637522e-02 -1.872875215067882585e-04 1.095083192927002015e-03 1.208132611877790405e-02 6.563708060793722833e-04 7.700221185128568006e-03 2.066377697512642234e-02
2.550000000000000000e+02 1.949495378831028747e-02 -6.516537122757168994e-04 8.603012123930293270e-04 1.114293782554832100e-02 6.536739530106465412e-04 6.820196746113576028e-03 1.872904417998609225e-02
2.650000000000000000e+02 1.800224774951510523e-02 -6.514351176876103213e-04 7.809815698525322770e-04 1.070912135222092977e-02 6.588766063467667126e-04 6.110747671620173245e-03 1.741105838667810629e-02
2.750000000000000000e+02 1.674865578942140096e-02 -8.674653163188156399e-04 6.568549431526146112e-04 1.022535278842609009e-02 5.949291263704780015e-04 5.542115119024466734e-03 1.625806184843597846e-02
2.850000000000000000e+02 1.588611115512676003e-02 -1.736132262179792890e-03 5.061297492412189991e-04 9.901611905141594755e-03 4.906284201061433467e-04 5.026974773708228587e-03 1.540734891698829212e-02
2.950000000000000000e+02 1.500970337876564482e-02 -2.205103532798097666e-03 4.014182197968360166e-04 9.369854239170383528e-03 4.326381266532704456e-04 4.617852955208916720e-03 1.449870528657247297e-02
3.050000000000000000e+02 1.406154250812039624e-02 -2.463292457995093845e-03 3.269570135882345486e-04 8.827543117911259077e-03 3.976491398663749657e-04 4.244106333273374269e-03 1.356659597965251436e-02
3.150000000000000000e+02 1.321372159443990474e-02 -2.441907644582776583e-03 2.682972922259577024e-04 8.094651399869571065e-03 3.440082027660701326e-04 3.917813615934079806e-03 1.261309330512177737e-02
3.250000000000000000e+02 1.274629916242740225e-02 -2.225584700510999971e-03 2.466689838928207493e-04 7.277349945880626225e-03 3.303134600667934117e-04 3.664291620579884865e-03 1.184397036444395646e-02
